round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,2.1010672794478276,6.326333688526814e-06,2.1010735548815442,1673191.125,1.9086871050151775,0.8266256115043705,0.3588930150356967,0.21708928032700658,0.3588930150356967,0.2115178658781899,0.8840623667895166,0.24311296102738308,0.0,0.0,0.9977425162868688,0.8434170626575734,0.9141120324374012,344284,291032,0.14241001564945227,0.263768115942029,0.18495934959349594,345,639,0.11974789915966387,0.3507692307692308,0.17854346123727485,325,952,0.07586206896551724,0.02531645569620253,0.03796376186367558,869,290,0.06400635012267282,0.5622226917388549,0.11492862850109055,4733,41574,0.4792368125701459,0.1275769345682701,0.20151014629542238,3347,891,0.12372354595234572,0.6731078904991948,0.20902612826603326,2484,13514,0.11027483179381914,0.504434011476265,0.18098446565599852,1917,8769,0.05788876276958002,0.2383177570093458,0.09315068493150686,214,881,0.0,0.0,0.0,24,0,2.097191572189331,5.8700843510450795e-06,2.0971975326538086,334762.6875,0.4631381034851074,334641,82,1.6936660360229232,1.3640337090000685,2.0974514484405518,6.70473991704057e-06,2.0974583625793457,334721.40625,0.4100436270236969,334640,82,1.719075412722551,1.230325291000554,2.1046106815338135,6.449710781453177e-06,2.1046175956726074,334696.28125,0.4485563635826111,334638,82,1.729322351358935,1.3041075000001001,2.101925849914551,5.655217591993278e-06,2.101930618286133,334696.21875,0.3841404616832733,334638,82,1.6832916645370384,1.2307470830000966,2.104161262512207,6.952691819606116e-06,2.104168176651001,334314.53125,0.37976714968681335,334634,82,1.7709049278166427,1.2752016670001467,6.404415250000966,0.0014261659998737741,6.40584141600084,1.500604208000368,7.906445624001208,0.48833824999928765
2,1e-05,1.8371057845871221,4.673489215560053e-06,1.8371103417478318,1673190.9375,1.6658342642351147,0.9224944357983165,0.44885889144033986,0.24662599682388558,0.44885889144033986,0.27093519300741015,0.9410372168362141,0.26167412689321884,0.0,0.0,0.9962255697701894,0.9429627865366964,0.9688627061258414,344284,325877,0.0,0.0,0.0,345,2,0.11870503597122302,0.6092307692307692,0.19869543401906672,325,1668,0.0743801652892562,0.010356731875719217,0.01818181818181818,869,121,0.11955494909205416,0.48130150010564127,0.19153319039811662,4733,19054,0.2693538067818298,0.12578428443382134,0.1714867617107943,3347,1563,0.4643572860005726,0.6529790660225443,0.5427471975907646,2484,3493,0.3380766582510902,0.7683881064162754,0.46955690149824675,1917,4357,0.07623682076236821,0.4392523364485981,0.1299239806496199,214,1233,0.009369676320272573,0.4583333333333333,0.018363939899833055,24,1174,1.8347657918930054,4.215300123178167e-06,1.8347702026367188,334762.65625,0.8499675989151001,334641,82,1.4804977235500383,1.2293826249988342,1.8333628177642822,4.430422450241167e-06,1.8333669900894165,334721.3125,0.8259293437004089,334640,82,1.65980447688679,1.2030956670005253,1.8347262144088745,5.062363470642595e-06,1.8347314596176147,334696.1875,0.8428989052772522,334638,82,1.5849248161595129,1.2050887499990495,1.8504763841629028,4.549156983557623e-06,1.8504806756973267,334696.21875,0.8212964534759521,334638,82,1.5345331898078742,1.2302378329986823,1.8321928977966309,5.110810889163986e-06,1.8321975469589233,334314.5625,0.841836154460907,334634,82,1.5703981978722192,1.2055766670000594,6.073381541997151,0.0012219580003147712,6.074603499997465,1.5058957920009561,7.5804992919984215,0.02303316600227845
3,1e-05,1.6559698472875044,4.144416084652328e-06,1.6559739562025146,1673191.09375,1.5323731123772117,0.939613769098181,0.4668688799082039,0.30077734986316845,0.4668688799082039,0.32598580366451346,0.9521551275821571,0.2935100829324458,0.028790786948176585,0.01726121979286536,0.9985675608559506,0.9577354742015313,0.977725392518792,344284,330206,0.1912568306010929,0.10144927536231885,0.13257575757575757,345,183,0.11531741409435062,0.6092307692307692,0.1939275220372184,325,1717,0.08670520231213873,0.01726121979286536,0.028790786948176585,869,173,0.19547908232118757,0.6120853581238115,0.2963228149133125,4733,14820,0.2725964306275187,0.28293994622049595,0.27767189561647854,3347,3474,0.46757382744643894,0.6501610305958132,0.5439541933310879,2484,3454,0.3446988551518168,0.7224830464267084,0.4667228306655434,1917,4018,0.3005464480874317,0.2570093457943925,0.2770780856423174,214,183,0.03503184713375796,0.4583333333333333,0.0650887573964497,24,314,1.6400169134140015,3.997755811724346e-06,1.6400203704833984,334762.5625,0.89362633228302,334641,82,1.416701545984265,1.2548519159990974,1.6512041091918945,4.202985564916162e-06,1.651208519935608,334721.5,0.8940114974975586,334640,82,1.6506746059078925,1.2374836670005607,1.6524208784103394,4.545627234620042e-06,1.6524255275726318,334696.3125,0.8949372172355652,334638,82,1.5699126151961018,1.2005572499983828,1.6749632358551025,4.06702156396932e-06,1.6749674081802368,334696.21875,0.9053723812103271,334638,82,1.3243442408422332,1.1971160000011878,1.6612536907196045,3.908445250999648e-06,1.6612573862075806,334314.5,0.897807776927948,334634,82,1.363098778577413,1.2220447500003502,6.112053582999579,0.0011596670010476373,6.113213250000626,1.495688083999994,7.60890133400062,0.021107126001879806
4,1e-05,1.5284223312317538,3.85297739333547e-06,1.5284261973478181,1673190.84375,1.4426203697410136,0.9629443691394592,0.48934049039549776,0.298798342389888,0.48934049039549776,0.32419230722523124,0.9678926755798253,0.32853717058100324,0.0321285140562249,0.018411967779056387,0.9998168233024395,0.9829355996793345,0.991304347826087,344284,338471,0.14643304130162704,0.6782608695652174,0.2408646423057128,345,1598,0.08823529411764706,0.07384615384615385,0.08040201005025126,325,272,0.12598425196850394,0.018411967779056387,0.0321285140562249,869,127,0.493368291178285,0.6758926684977815,0.5703842382098601,4733,6484,0.2463680387409201,0.24320286824021511,0.24477522177116223,3347,3304,0.4660529344073648,0.6521739130434783,0.5436241610738255,2484,3476,0.3289742541888026,0.41992696922274386,0.3689275893675527,1917,2447,0.0652995143011333,0.5654205607476636,0.11707789066279632,214,1853,0.027450980392156862,0.5833333333333334,0.052434456928838954,24,510,1.5187387466430664,3.3159992653963855e-06,1.5187413692474365,334762.59375,0.9244354367256165,334641,82,1.2037492886084513,1.2289874159996543,1.54234778881073,6.153682534204563e-06,1.5423539876937866,334721.34375,0.8884024620056152,334640,82,1.5031726069505051,1.2102121660009288,1.5328359603881836,3.510692067720811e-06,1.5328394174575806,334696.21875,0.9260484576225281,334638,82,1.2349880177377741,1.221306082999945,1.521335244178772,3.1777135518495925e-06,1.521338939666748,334696.1875,0.9263144135475159,334638,82,1.1634598000202476,1.1966999999986,1.5268529653549194,3.105881432929891e-06,1.5268564224243164,334314.5,0.9234357476234436,334634,82,1.1909285513989107,1.1964193749990955,6.053625039998224,0.0011603330003708834,6.0547853729985945,1.4852040000005218,7.539989372999116,0.02087150200168253
5,1e-05,1.4544405345833202,3.2520926161678756e-06,1.4544437656848501,1673191.0,1.3681818652621691,0.9651533153716998,0.5182956455914154,0.33475729047571373,0.5182956455914154,0.3598292486192435,0.9697580625123765,0.34524482873220397,0.018867924528301886,0.020713463751438434,0.9998937021475119,0.9835920344831592,0.9916758790842735,344284,338671,0.14244186046511628,0.7101449275362319,0.23728813559322035,345,1720,0.08297872340425531,0.12,0.09811320754716982,325,470,0.1935483870967742,0.020713463751438434,0.037422037422037424,869,93,0.5203829014688892,0.6661736742024086,0.5843217197924389,4733,6059,0.3082142857142857,0.2578428443382133,0.28078737595575076,3347,2800,0.46571018651362983,0.6533816425120773,0.5438096833640476,2484,3485,0.42439327940261357,0.711528429838289,0.5316702397193529,1917,3214,0.20043103448275862,0.43457943925233644,0.2743362831858407,214,464,0.009578544061302681,0.625,0.018867924528301886,24,1566,1.436342716217041,2.497982904969831e-06,1.436344861984253,334762.625,0.9374344348907471,334641,82,1.0643997369291711,1.2015607909997925,1.445701003074646,4.393557901494205e-06,1.445705533027649,334721.3125,0.9367469549179077,334640,82,1.2818239593934326,1.2216533749997325,1.4341682195663452,3.072611889365362e-06,1.4341710805892944,334696.3125,0.9399500489234924,334638,82,1.090935833098065,1.1961706660003983,1.4835346937179565,3.4330932976445183e-06,1.483538269996643,334696.21875,0.9381182193756104,334638,82,1.1405968817746241,1.3156337500004156,1.4724808931350708,2.862837391148787e-06,1.4724838733673096,334314.53125,0.9360495209693909,334634,82,1.1401721103411186,1.2451930839997658,6.180211666000105,0.0011810409996542148,6.181392706999759,1.5059666249999282,7.687359331999687,0.023299709000639268
6,1e-05,1.4025324548224838,2.8916111356345334e-06,1.4025352190014142,1673191.25,1.3373816043318423,0.9636444265943739,0.5071881889937572,0.3178493942160785,0.5071881889937572,0.342331329092748,0.9696800289290813,0.36383693773688086,0.027573529411764705,0.043076923076923075,0.9999055364496465,0.983847637415622,0.9918115949455302,344284,338755,0.144335825186889,0.7275362318840579,0.24088291746641075,345,1739,0.09859154929577464,0.043076923076923075,0.059957173447537475,325,142,0.09364977549711354,0.16800920598388952,0.12026359143327842,869,1559,0.6152371825586967,0.542573420663427,0.5766251263051533,4733,4174,0.32793310687222366,0.374962653122199,0.34987454697518816,3347,3827,0.46739757645701097,0.6521739130434783,0.5445378151260504,2484,3466,0.33798056611744826,0.4173187271778821,0.3734827264239029,1917,2367,0.07936507936507936,0.5373831775700935,0.13830426939266385,214,1449,0.014097744360902255,0.625,0.027573529411764705,24,1064,1.3997348546981812,2.555963646955206e-06,1.3997372388839722,334762.6875,0.9440773725509644,334641,82,1.0259782643388482,1.2500742920001358,1.381020188331604,2.8705289878416806e-06,1.3810232877731323,334721.46875,0.9408528804779053,334640,82,1.062592712020888,1.2126621250008611,1.3958534002304077,2.0154641333647305e-06,1.395855188369751,334696.28125,0.9438676834106445,334638,82,0.9791928225580673,1.2421304170002259,1.4171791076660156,4.829606041312218e-06,1.417183756828308,334696.28125,0.9437571167945862,334638,82,1.232531385498492,1.2162840410001081,1.4188954830169678,2.18575610233529e-06,1.4188975095748901,334314.53125,0.9442644715309143,334634,82,1.2503242048026377,1.2410569170006056,6.1622077920019365,0.0012128750004194444,6.163420667002356,1.4883704579988262,7.651791125001182,0.024340873998880852
7,1e-05,1.3593392244220774,2.4191924155821206e-06,1.3593414469716847,1673191.0,1.3123114704571976,0.9665701647226824,0.5354592054335493,0.3303443610507719,0.5354592054335493,0.371028400402943,0.9709663088907019,0.38704980297410807,0.03731343283582089,0.0333716915995397,0.9999114375457573,0.9838214962066201,0.9918012145914955,344284,338744,0.14858934169278998,0.6869565217391305,0.2443298969072165,345,1595,0.08685968819599109,0.12,0.10077519379844961,325,449,0.0926517571884984,0.0333716915995397,0.049069373942470386,869,313,0.5537419690918562,0.6737798436509613,0.6078917270301182,4733,5759,0.3312431842966194,0.3630116522258739,0.34640057020669995,3347,3668,0.46766312158666284,0.6549919484702094,0.5456984739225222,2484,3479,0.4539796921061251,0.7230046948356808,0.5577464788732395,1917,3053,0.14957264957264957,0.49065420560747663,0.2292576419213974,214,702,0.019230769230769232,0.625,0.03731343283582089,24,780,1.3521796464920044,2.3434843114955584e-06,1.3521819114685059,334762.6875,0.94630366563797,334641,82,0.9492053633891918,1.247516249999535,1.329850435256958,2.567499677752494e-06,1.3298530578613281,334721.4375,0.9438830018043518,334640,82,1.0345325411156512,1.219681374999709,1.3659226894378662,2.7880710149474908e-06,1.3659254312515259,334696.21875,0.9478062987327576,334638,82,0.9803351428441185,1.221706833001008,1.3700026273727417,2.4793114334897837e-06,1.3700045347213745,334696.15625,0.9474207758903503,334638,82,0.9493425015344751,1.2417470830005186,1.378766655921936,1.917026793307741e-06,1.3787682056427002,334314.5,0.9471900463104248,334634,82,0.8895227956458034,1.2162498329998925,6.146901374000663,0.0012037919987051282,6.148105165999368,1.5187176250001357,7.666822790999504,0.02269395999974222
8,1e-05,1.3520365801035268,3.319708949154585e-06,1.352039941943269,1673191.0,1.2877479644372158,0.9653959647684233,0.5207790082288815,0.3347571532450336,0.5207790082288815,0.34837916939743707,0.9704635403795671,0.4009613994297202,0.029791459781529295,0.02186421173762946,0.9999143944291436,0.9838795877821799,0.9918321872433375,344284,338763,0.14859197124026363,0.7188405797101449,0.24627606752730885,345,1669,0.10112359550561797,0.08307692307692308,0.09121621621621621,325,267,0.2159090909090909,0.02186421173762946,0.03970741901776385,869,88,0.5745108795026513,0.6638495668709063,0.6159576553616938,4733,5469,0.33199052132701423,0.4185838063937855,0.3702920576186071,3347,4220,0.46624533180120653,0.6533816425120773,0.5441743503772003,2484,3481,0.4148768988999476,0.4131455399061033,0.41400940930475694,1917,1909,0.07914943886591849,0.6261682242990654,0.140534871525957,214,1693,0.015259409969481181,0.625,0.029791459781529295,24,983,1.3279907703399658,2.320927023902186e-06,1.3279930353164673,334762.5625,0.9503169059753418,334641,82,0.925647399351489,1.224030583000058,1.3227390050888062,3.827765340247424e-06,1.3227428197860718,334721.375,0.9473463892936707,334640,82,1.3673632106947995,1.2453836660006345,1.3174738883972168,2.021187356149312e-06,1.3174757957458496,334696.3125,0.948741614818573,334638,82,0.9518964410757574,1.2120335830004478,1.3989918231964111,5.44639578947681e-06,1.3989973068237305,334696.25,0.9497994780540466,334638,82,1.2467946522323172,1.2261465829997178,1.3930411338806152,2.982043952215463e-06,1.3930444717407227,334314.5,0.9486693143844604,334634,82,1.0528492621577596,1.234064041000238,6.141658456001096,0.0015572499996778788,6.143215706000774,1.5165854589995433,7.659801165000317,0.023977502998604905
9,1e-05,1.325060517786841,4.537452169583787e-06,1.3250650562706625,1673190.9375,1.2627088567388425,0.9646847510194064,0.5126920036552816,0.3245335736753743,0.5126920036552816,0.34835448325849316,0.9704284673630144,0.3942417527901715,0.031088082901554404,0.0782608695652174,0.9999143876056871,0.9838011641551743,0.9917923340458552,344284,338736,0.13432835820895522,0.0782608695652174,0.0989010989010989,345,201,0.11728045325779037,0.6369230769230769,0.19808612440191387,325,1765,0.1070559610705596,0.10126582278481013,0.10408042578356003,869,822,0.6106506423539163,0.6226494823579125,0.6165916936918088,4733,4826,0.34042008196721313,0.39707200478040033,0.3665701282581713,3347,3904,0.46865067899451024,0.6529790660225443,0.5456686291000841,2484,3461,0.37633907778295295,0.42149191444966094,0.39763779527559057,1917,2147,0.07475560667050028,0.6074766355140186,0.13312852022529442,214,1739,0.015940488841657812,0.625,0.031088082901554404,24,941,1.3014463186264038,1.974946826521773e-06,1.301448106765747,334762.59375,0.9515690207481384,334641,82,0.8236941556835131,1.2186895000013465,1.2861071825027466,1.9726448954315856e-06,1.2861090898513794,334721.375,0.9514732360839844,334640,82,0.9843950523238585,1.2173883329996897,1.3162273168563843,3.2372277019021567e-06,1.3162306547164917,334696.21875,0.9517896771430969,334638,82,1.017507082935877,1.2474585420004587,1.3439639806747437,5.028580289945239e-06,1.3439692258834839,334696.25,0.9371051788330078,334638,82,1.3041075195265284,1.2168637499999022,1.3776253461837769,1.0481340723345056e-05,1.3776357173919678,334314.5,0.9382907748222351,334634,82,1.9046245428761166,1.243679749999501,6.144079875000898,0.001195791999634821,6.145275667000533,1.4993027079999592,7.644578375000492,0.02293120799913595
10,1e-05,1.312179087889191,3.892394858685907e-06,1.3121829353279353,1673191.03125,1.2473814198007458,0.9652453547980432,0.5198006650569086,0.3352427400706246,0.5198006650569086,0.3560835167663198,0.9707370646682787,0.41834205537169755,0.02510460251046025,0.0333716915995397,0.99991439013302,0.9838302099429541,0.9918070948567412,344284,338746,0.12855740922473013,0.37971014492753624,0.19208211143695014,345,1019,0.11696428571428572,0.40307692307692305,0.18131487889273357,325,1120,0.16022099447513813,0.0333716915995397,0.05523809523809524,869,181,0.5831913685406019,0.6509613353053032,0.6152156549520766,4733,5283,0.35111328602887204,0.4287421571556618,0.3860640301318267,3347,4087,0.4674351585014409,0.6529790660225443,0.5448438024857238,2484,3470,0.45454545454545453,0.4094940010432968,0.4308452250274424,1917,1727,0.07767548906789414,0.6308411214953271,0.13831967213114754,214,1738,0.012809564474807857,0.625,0.02510460251046025,24,1171,1.298051357269287,2.810794057950261e-06,1.2980543375015259,334762.59375,0.9521128535270691,334641,82,1.0279478817094625,1.251754584000082,1.3099638223648071,6.9219654506014194e-06,1.309970498085022,334721.375,0.9519274234771729,334640,82,1.3363276897901948,1.2237254580013541,1.2889527082443237,2.168708988392609e-06,1.2889541387557983,334696.1875,0.9540548324584961,334638,82,0.9658885689174697,1.21498233300008,1.3160300254821777,3.4058505207212875e-06,1.3160338401794434,334696.3125,0.9537022113800049,334638,82,1.0422134849286113,1.2438698339992698,1.347941279411316,4.154941507295007e-06,1.3479456901550293,334314.5625,0.9529516100883484,334634,82,1.2166343131857278,1.2178369159992144,6.152169125,0.001238000000739703,6.15340712500074,1.5154773750000459,7.668884500000786,0.022165375001350185
