round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.01,1.8509298274846642,0.01000926510171999,1.8609390334163056,1673190.921875,2.0214504185298665,0.9563342648838908,0.25815389083365464,0.20932400365256837,0.25815389083365464,0.18624294736235386,0.9493908042911458,0.287357382231898,0.0,0.0,0.980327123773142,0.9898717338011641,0.9850763093999306,344284,347636,0.13002806361085126,0.4028985507246377,0.1966053748231966,345,1069,0.12075471698113208,0.2953846153846154,0.17142857142857143,325,795,0.053649237472766884,0.22669735327963175,0.08676502972913455,869,3672,0.5,0.0004225649693640397,0.0008444162972345366,4733,4,0.0,0.0,0.0,3347,1,0.3084808946877912,0.6662640901771336,0.42170977194547077,2484,5365,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.151193141937256,0.0004848996759392321,2.1516785621643066,280234.125,0.04953274875879288,23863,6,0.5279550009923781,0.12454770799377002,1.5893263816833496,0.007893386296927929,1.597219705581665,426233.1875,0.037318408489227295,249046,61,1.7527136326840518,0.9653003339990391,0.8735913038253784,0.06363995373249054,0.9372314214706421,194171.015625,0.9829123020172119,1279519,313,4.878787531756005,4.754328875002102,2.088552474975586,0.0016361090820282698,2.0901880264282227,527936.0,0.09053214639425278,104670,26,0.9466419939675207,0.42403537499922095,2.2257258892059326,0.00010754260438261554,2.2258334159851074,244616.59375,0.07643074542284012,16093,4,0.2892733501442681,0.09216554200247629,6.360377833996608,0.0010706249959184788,6.361448458992527,1.518094375001965,7.879542833994492,0.019600874002208002
2,0.01,1.6821206985832078,0.004626133502608445,1.686746823572694,1673190.984375,1.9636626519651537,0.9589476267773371,0.3700846482824155,0.21671247511402889,0.3700846482824155,0.2197868387794597,0.9617117917457296,0.29830012032949715,0.0,0.0,0.9974048875108374,0.9857327090425346,0.9915344487311899,344284,340255,0.11419753086419752,0.7507246376811594,0.19823957137389972,345,2268,0.0,0.0,0.0,325,3,0.05917345021916093,0.21749136939010358,0.0930347034211174,869,3194,0.4388088376560999,0.48256919501373335,0.4596498289394244,4733,5205,0.2524271844660194,0.015536301165222588,0.029271038558964256,3347,206,0.2975697569756976,0.6654589371980676,0.411245179748725,2484,5555,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.007543103448275862,0.5833333333333334,0.014893617021276596,24,1856,1.9439042806625366,0.000321180879836902,1.9442254304885864,280234.09375,0.504421055316925,23863,6,0.4587516677927879,0.08364987499953713,1.2986196279525757,0.006511161103844643,1.3051310777664185,426233.25,0.961107611656189,249046,61,1.6761624818484013,0.9298589999962132,0.6457310318946838,0.0169266015291214,0.6626575589179993,194171.015625,0.9858407974243164,1279519,313,2.507160736370486,4.769981000004918,1.9907931089401245,0.002941037993878126,1.9937341213226318,527936.0625,0.8286997079849243,104670,26,1.1398454469703452,0.37734766700305045,2.206932783126831,0.00014631074736826122,2.2070789337158203,244616.5625,0.3115018904209137,16093,4,0.34845782586396745,0.054316000001563225,6.215153542005282,0.0011944170037168078,6.216347959008999,1.5155035409989068,7.731851500007906,0.020779082988156006
3,0.01,1.5977551557921361,0.004334415428880659,1.6020896318023465,1673191.0,1.9696769825156406,0.9600437326728807,0.330487299184843,0.23981334292939174,0.330487299184843,0.22309670740745843,0.9630258244121286,0.32202706479641174,0.0,0.0,0.9986316647490355,0.9857094724123108,0.9921284933921735,344284,339829,0.10047324353840553,0.8,0.17852522639068563,345,2747,0.0,0.0,0.0,325,0,0.04969325153374233,0.27963176064441886,0.08438965098107311,869,4890,0.4499566348655681,0.5480667652651595,0.49418936940369596,4733,5765,0.47701149425287354,0.024798326859874514,0.04714569724510082,3347,174,0.32236714035429237,0.6666666666666666,0.4345886366618554,2484,5137,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,1.895681381225586,0.0005396451451815665,1.8962211608886719,280234.125,0.6407408714294434,23863,6,0.526815504612443,0.08091404099832289,1.2182121276855469,0.0058294967748224735,1.2240415811538696,426233.28125,0.9683873653411865,249046,61,1.4981903662712446,0.9068276660036645,0.583411693572998,0.014662538655102253,0.5980740189552307,194170.96875,0.9847442507743835,1279519,313,2.5267679050034935,4.7044810419974965,1.8850327730178833,0.0032574620563536882,1.888290286064148,527936.0625,0.8427247405052185,104670,26,1.115129290505147,0.3958631669956958,2.102940082550049,0.00020268993102945387,2.1031429767608643,244616.5625,0.5401727557182312,16093,4,0.37334810744107183,0.05384495899488684,6.1419308749900665,0.0014387920018634759,6.14336966699193,1.509779249994608,7.653148916986538,0.020979000015358906
4,0.01,1.5483596402431756,0.0036140555442418848,1.5519735106076271,1673190.984375,1.888141855532494,0.9619570371114123,0.42052914778880857,0.2763076861268106,0.42052914778880857,0.25658219146121175,0.9664961445803217,0.3313123791687898,0.0,0.0,0.9997288990649964,0.9854219191132902,0.9925238538940759,344284,339357,0.08549848942598187,0.8202898550724638,0.1548563611491108,345,3310,0.0,0.0,0.0,325,0,0.0839030453697949,0.15535097813578827,0.1089588377723971,869,1609,0.4786920812025415,0.6526515951827594,0.5522975147505811,4733,6453,0.6960926193921853,0.14371078577830892,0.2382367508667657,3347,691,0.4131812420785805,0.6561996779388084,0.5070773059573807,2484,3945,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.005980484734025811,0.7916666666666666,0.011871290221805686,24,3177,1.9303706884384155,0.000573611818253994,1.9309443235397339,280234.125,0.6407827734947205,23863,6,0.5769922534081823,0.08292954100033967,1.158259630203247,0.0062625231221318245,1.1645216941833496,426233.1875,0.9696040153503418,249046,61,1.4945882027139226,0.9025663749998785,0.5607703924179077,0.00645694974809885,0.5672271847724915,194170.96875,0.9855547547340393,1279519,313,1.6011267194199463,4.717554333998123,1.8229255676269531,0.003633278189226985,1.8265587091445923,527936.125,0.8512085676193237,104670,26,1.165841445820777,0.3729250839969609,1.981809139251709,0.0001842613855842501,1.9819931983947754,244616.578125,0.5729199051856995,16093,4,0.33512708169106686,0.05763883300096495,6.133614166996267,0.0011820420040749013,6.134796209000342,1.515351791997091,7.650148000997433,0.019705541009898297
5,0.01,1.4958225828006848,0.003261867361567051,1.499084309604545,1673191.078125,1.786138651323544,0.9633822536829716,0.40705379171811373,0.29739941757740596,0.40705379171811373,0.26687929233786384,0.9678478766883102,0.3420674156652225,0.0,0.0,0.999699675826554,0.9861945370682343,0.9929011853777578,344284,339633,0.0916005291005291,0.8028985507246377,0.16444048679133275,345,3024,0.5,0.003076923076923077,0.0061162079510703364,325,2,0.07984293193717278,0.14039125431530494,0.1017939090529829,869,1528,0.5539091440826672,0.6002535389816184,0.5761508821740012,4733,5129,0.34430204364392103,0.2969823722736779,0.31889637471928134,3347,2887,0.3983898511832154,0.6574074074074074,0.49612638614613397,2484,4099,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.00625,0.5833333333333334,0.012367491166077738,24,2240,1.891615629196167,0.0006227478152140975,1.8922383785247803,280234.125,0.6712483763694763,23863,6,0.5445879747270911,0.1051660000011907,1.0951488018035889,0.005382740870118141,1.1005314588546753,426233.25,0.9670301675796509,249046,61,1.3973324111465417,0.9066936250019353,0.5077747106552124,0.0056167286820709705,0.5133913159370422,194171.0,0.9867630004882812,1279519,313,1.4500549498938557,4.684592083998723,1.7307837009429932,0.003502612467855215,1.7342859506607056,527936.125,0.8439667820930481,104670,26,1.1378430978623286,0.3733095419956953,2.0177478790283203,0.00020091641636099666,2.017948865890503,244616.578125,0.5985211133956909,16093,4,0.35693535041115887,0.052823666999756824,6.122584917997301,0.0010966249974444509,6.1236815429947455,1.5147001250006724,7.638381667995418,0.021883707006054465
6,0.01,1.4218330887750699,0.0031830933494296676,1.425016092472253,1673191.09375,1.7724086923024192,0.9643612184904419,0.4282930327251667,0.24934936785033188,0.4282930327251667,0.2698127819595779,0.9683745354959954,0.354263575492053,0.0,0.0,0.9997850272985882,0.9861190180200068,0.9929050013014321,344284,339578,0.08825301204819277,0.8492753623188406,0.15989085948158255,345,3320,0.0,0.0,0.0,325,65,0.07226890756302522,0.09896432681242807,0.08353569694026226,869,1190,0.5465076660988075,0.6777942108599198,0.6051117608224088,4733,5870,0.3700361010830325,0.30624439796832986,0.3351316004577407,3347,2770,0.4068896655017474,0.6561996779388084,0.50231124807396,2484,4006,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.009753298909925417,0.7083333333333334,0.019241652518392757,24,1743,1.782020092010498,0.0004866983799729496,1.7825065851211548,280234.125,0.687340259552002,23863,6,0.5234470364338872,0.08107366599870147,1.0406136512756348,0.00565734039992094,1.0462709665298462,426233.34375,0.9688410758972168,249046,61,1.4621709853941787,0.9052294580033049,0.4734816551208496,0.004657287150621414,0.47813892364501953,194171.046875,0.987800121307373,1279519,313,1.3754302683937345,4.715812665999692,1.656970739364624,0.003475678851827979,1.660446286201477,527936.0,0.8568548560142517,104670,26,1.1003652404664415,0.39620083299814723,1.9187597036361694,0.00015918970166239887,1.9189188480377197,244616.578125,0.5903809070587158,16093,4,0.3459332137864801,0.052942458001780324,6.151259081001626,0.0014951670018490404,6.152754248003475,1.5133874590028427,7.666141707006318,0.020518793993687723
7,0.01,1.374059670007763,0.003449735547977491,1.3775094874859988,1673190.875,1.8038282719712455,0.960877665657022,0.41481198654717455,0.25140352254713194,0.41481198654717455,0.2573875896970318,0.966510665856201,0.3516028181698244,0.0,0.0,0.9997968239759487,0.9862148691196803,0.9929594043495236,344284,339607,0.09237187127532777,0.8985507246376812,0.16752229127262902,345,3356,0.0125,0.03076923076923077,0.017777777777777778,325,800,0.06821052631578947,0.18642117376294592,0.0998766954377312,869,2375,0.5727875468434708,0.4198182970631735,0.48451597171421606,4733,3469,0.35185185185185186,0.2440991933074395,0.2882342564826248,3347,2322,0.4097919216646267,0.6739130434782609,0.509666615923276,2484,4085,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.006724683544303798,0.7083333333333334,0.013322884012539185,24,2528,1.7219157218933105,0.0005395510233938694,1.7224551439285278,280234.125,0.6842811107635498,23863,6,0.562476953329877,0.07641650000005029,0.9850358963012695,0.005740388296544552,0.9907763004302979,426233.15625,0.9699091911315918,249046,61,1.3890284202608822,0.903112041996792,0.46239086985588074,0.00706905871629715,0.4694600999355316,194170.96875,0.9887332916259766,1279519,313,2.5662190062006047,4.715867416001856,1.6072218418121338,0.00332623440772295,1.6105482578277588,527936.0625,0.8610394597053528,104670,26,1.0617704270834034,0.3693031670045457,1.873856544494629,0.00018590938998386264,1.8740425109863281,244616.5625,0.6092711091041565,16093,4,0.35508597051075586,0.05684383399784565,6.12154295900109,0.0011912499976460822,6.122734208998736,1.5079886670064298,7.630722876005166,0.021479791001183912
8,0.01,1.3807833195364045,0.0037354710166140567,1.3845187952906375,1673190.90625,1.7494694546854608,0.9695433171009255,0.4206328881152239,0.27793984893767637,0.4206328881152239,0.28379770473076077,0.9723834233520309,0.3589858046131892,0.0,0.0,0.9998184937321787,0.9919833625727597,0.9958855176636972,344284,341586,0.07762976573265962,0.9797101449275363,0.14386039582889976,345,4354,0.012102874432677761,0.024615384615384615,0.016227180527383367,325,661,0.08304498269896193,0.02761795166858458,0.04145077720207254,869,289,0.6236416056775338,0.5941263469258399,0.6085262930101709,4733,4509,0.34762045521726276,0.351359426351957,0.34947994056463594,3347,3383,0.6223423423423423,0.6952495974235104,0.6567788552956836,2484,2775,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.013197969543147208,0.5416666666666666,0.02576808721506442,24,985,1.7654829025268555,0.0007457159808836877,1.7662286758422852,280234.09375,0.6473620533943176,23863,6,0.5501125244208311,0.10222637499828124,0.9591953158378601,0.005411120131611824,0.9646064639091492,426233.1875,0.971286416053772,249046,61,1.3239855047470876,0.9023100420017727,0.45402154326438904,0.008644885383546352,0.46266651153564453,194170.984375,0.9897172451019287,1279519,313,1.6197676505762106,4.706580625002971,1.601986050605774,0.0037767847534269094,1.6057627201080322,527936.0625,0.8541989326477051,104670,26,1.1049276854297498,0.3716115830029594,1.9329054355621338,0.00025466582155786455,1.9331600666046143,244616.578125,0.5423476099967957,16093,4,0.4045808173394344,0.05297108300146647,6.135699708007451,0.0014514170034090057,6.13715112501086,1.5114149579967489,7.6485660830076085,0.022641124989604577
9,0.01,1.3576236129130548,0.0034139501184291543,1.3610375519284021,1673190.953125,1.6966530536066808,0.9665757428697336,0.43892606935530687,0.27036596465241264,0.43892606935530687,0.2822293981787347,0.970504264474858,0.35610945029458085,0.0,0.0,0.9998120322834553,0.9887767076018635,0.9942637506425533,344284,340484,0.0905682145947505,0.9101449275362319,0.16474291710388247,345,3467,0.043478260869565216,0.006153846153846154,0.01078167115902965,325,46,0.0608646188850967,0.12313003452243959,0.08146174343357442,869,1758,0.6580976863753213,0.5408831607859709,0.5937608720862809,4733,3890,0.3748715313463515,0.43591275769345683,0.4030943500483492,3347,3892,0.4636840651753659,0.6759259259259259,0.55004095004095,2484,3621,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.012283236994219654,0.7083333333333334,0.024147727272727272,24,1384,1.7333537340164185,0.000639071105979383,1.7339926958084106,280234.125,0.6795876622200012,23863,6,0.5395598367647462,0.08212150000326801,0.9731658101081848,0.005963414907455444,0.9791292548179626,426233.1875,0.9699212312698364,249046,61,1.4406955913224473,0.9046165000036126,0.435154527425766,0.0057561821304261684,0.44091078639030457,194171.078125,0.9905347228050232,1279519,313,1.3472892019509979,4.7106403750003665,1.5702210664749146,0.0034500500187277794,1.5736711025238037,527936.0,0.8609248399734497,104670,26,1.0728170318157775,0.4008112910014461,1.8704884052276611,0.00021341879619285464,1.8707019090652466,244616.5625,0.5786988139152527,16093,4,0.37444373841750656,0.053574250006931834,6.151763916015625,0.001182749998406507,6.1529466660140315,1.5156903339957353,7.668637000009767,0.021282208981574513
10,0.01,1.3066452508128648,0.0031293920097789033,1.30977454007696,1673190.9375,1.6702352621439338,0.9698640605563644,0.444528893550243,0.3171799834625306,0.444528893550243,0.30898996616925806,0.973053175923608,0.38559748424734774,0.0,0.0,0.9998155726907066,0.9920153129393176,0.9959001694168967,344284,341598,0.09651387992253066,0.8666666666666667,0.17368573918094685,345,3098,0.06372549019607843,0.08,0.07094133697135062,325,408,0.07634228187919463,0.2094361334867664,0.11189671072855825,869,2384,0.7964365256124721,0.37777308261145154,0.5124677558039553,4733,2245,0.3996769562096195,0.6653719749028981,0.499383338939343,3347,5572,0.7243478260869565,0.6706924315619968,0.6964882943143813,2484,2300,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.014941302027748132,0.5833333333333334,0.029136316337148804,24,937,1.6728416681289673,0.0004776637360919267,1.6733192205429077,280234.125,0.6764028072357178,23863,6,0.5193160746871149,0.07995904100243933,0.9272956848144531,0.005207866430282593,0.932503342628479,426233.21875,0.9729247093200684,249046,61,1.4042353178865534,0.8979014580036164,0.4257877469062805,0.005505754146724939,0.4312933385372162,194171.03125,0.9912701845169067,1279519,313,1.1953136562516349,4.697459125003661,1.5120091438293457,0.003343611489981413,1.515352725982666,527936.0,0.8639247417449951,104670,26,1.0563299168242215,0.3703482909986633,1.8041123151779175,0.00019694566435646266,1.8043091297149658,244616.5625,0.571925699710846,16093,4,0.36785418588290836,0.057775667002715636,6.103443582011096,0.0011907090010936372,6.104634291012189,1.5090919590002159,7.613726250012405,0.020983876987884287
