alpha,seed,rejected_empty_client,empty_client_ids,hd_pairwise_rms,hd_pairwise_mean,zero_cells,size_min,size_max,size_max_min_ratio,mean_absent_classes_per_client,target_hd,hd_condition
0.2,4000,False,,0.7863078210583829,0.7610969426396613,2.0,1191,10206879.0,8570.007556675064,0.4,0.5,hd_0p5
0.2,4001,False,,0.5452943244567371,0.49149795113023165,1.0,388125,8124941.0,20.933825442834138,0.2,0.5,hd_0p5
0.2,4002,False,,0.7492470636904538,0.7125172208855212,2.0,17388,11071189.0,636.7143432252128,0.4,0.5,hd_0p5
0.2,4003,False,,0.588526661241777,0.5652559395590311,1.0,33703,11981838.0,355.5125063050767,0.2,0.5,hd_0p5
0.2,4004,False,,0.7284080932845177,0.6827632163710545,2.0,213204,9979956.0,46.809421962064505,0.4,0.5,hd_0p5
0.2,4005,False,,0.4739706792273925,0.43878457849058883,2.0,134796,6029283.0,44.72894596278822,0.4,0.5,hd_0p5
0.2,4006,False,,0.5473572789740588,0.45092145741376743,2.0,385442,6245748.0,16.204118907643693,0.4,0.5,hd_0p5
0.2,4007,False,,0.7615087249367165,0.721476557431402,2.0,22293,11657210.0,522.9089848831471,0.4,0.5,hd_0p5
0.2,4008,False,,0.6102573129316368,0.5247402042428724,1.0,39699,7809172.0,196.70953928310536,0.2,0.5,hd_0p5
0.2,4009,False,,0.5924150914514414,0.5023485969399318,2.0,131299,4935579.0,37.59037768756807,0.4,0.5,hd_0p5
0.2,4010,False,,0.5568624864039828,0.5107816340456767,1.0,71614,5617791.0,78.44542966459072,0.2,0.5,hd_0p5
0.2,4011,False,,0.3330116455858232,0.323292609202937,3.0,252965,5996942.0,23.70660763346708,0.6,0.5,hd_0p5
0.2,4012,False,,0.699719292747174,0.6274603032063097,1.0,163841,6637633.0,40.512649458926646,0.2,0.5,hd_0p5
0.2,4013,False,,0.6045473141141242,0.5671772660381713,0.0,103591,9697768.0,93.61593188597465,0.0,0.5,hd_0p5
0.2,4014,False,,0.7210048553543696,0.672264569014925,1.0,33031,8187350.0,247.86866882625412,0.2,0.5,hd_0p5
0.2,4015,False,,0.5923838543033362,0.5328224683417078,1.0,247701,10510741.0,42.4331795188554,0.2,0.5,hd_0p5
0.2,4016,False,,0.6683379231035437,0.630307409325068,0.0,30000,7283313.0,242.7771,0.0,0.5,hd_0p5
0.2,4017,False,,0.5812326344271785,0.5390655383257016,1.0,267995,9439239.0,35.22169816601056,0.2,0.5,hd_0p5
0.2,4018,False,,0.6199645099196142,0.5933598747777006,3.0,99927,7596024.0,76.0157314839833,0.6,0.5,hd_0p5
0.2,4019,False,,0.7162660323515565,0.694899866975714,3.0,38284,11031505.0,288.14922683105215,0.6,0.5,hd_0p5
0.2,4020,False,,0.7021131860486656,0.6567903373682265,2.0,70686,7373514.0,104.31364060775826,0.4,0.5,hd_0p5
0.2,4021,False,,0.5487602041215912,0.5267220068209348,4.0,113739,10383022.0,91.28814215001012,0.8,0.5,hd_0p5
0.2,4022,False,,0.6782310684282574,0.6271583905768713,1.0,392628,10439956.0,26.58994264290881,0.2,0.5,hd_0p5
0.2,4023,False,,0.6462606210625073,0.6257289178812611,5.0,155476,10356774.0,66.61332938845867,1.0,0.5,hd_0p5
0.2,4024,False,,0.7291976486642118,0.6728309673947408,1.0,117905,8149787.0,69.12164030363428,0.2,0.5,hd_0p5
0.2,4025,False,,0.8292541709680902,0.8114210766315615,5.0,188712,10258980.0,54.36315655602188,1.0,0.5,hd_0p5
0.2,4026,False,,0.7466322451133869,0.6832690475542297,4.0,128004,7402649.0,57.83138808162245,0.8,0.5,hd_0p5
0.2,4027,False,,0.4176936744582675,0.37370057503848636,3.0,224770,6596806.0,29.34913911998932,0.6,0.5,hd_0p5
0.2,4028,False,,0.7367533163421277,0.6792835575627729,4.0,49014,7633172.0,155.73452482964052,0.8,0.5,hd_0p5
0.2,4029,False,,0.5669729791473679,0.5328992987425971,3.0,97460,8510119.0,87.31909501333881,0.6,0.5,hd_0p5
0.24,4000,False,,0.7778822155138889,0.751079897077263,3.0,152316,8864544.0,58.19837705822107,0.6,0.5,hd_0p5
0.24,4001,False,,0.46383266715438676,0.4231606916381551,2.0,377622,7324567.0,19.39655793359497,0.4,0.5,hd_0p5
0.24,4002,False,,0.7262244237261076,0.6400971622786666,3.0,539230,7895449.0,14.64208037386644,0.6,0.5,hd_0p5
0.24,4003,False,,0.6800369344256131,0.6549556058803643,2.0,38429,8832948.0,229.85110203231935,0.4,0.5,hd_0p5
0.24,4004,False,,0.7327876262953079,0.7120393720836999,2.0,112662,11365017.0,100.87711029450924,0.4,0.5,hd_0p5
0.24,4005,False,,0.6362828162275691,0.6040451574527707,3.0,60688,10098564.0,166.40133139994728,0.6,0.5,hd_0p5
0.24,4006,False,,0.7413295658204871,0.7124655233119876,2.0,53774,11641274.0,216.48517871090118,0.4,0.5,hd_0p5
0.24,4007,False,,0.41798581490682013,0.39659959173130016,3.0,83036,8348965.0,100.54632930295294,0.6,0.5,hd_0p5
0.24,4008,False,,0.2966936988788627,0.275594958648084,4.0,362070,6495984.0,17.94123788217748,0.8,0.5,hd_0p5
0.24,4009,False,,0.5949604038376042,0.53006082189963,0.0,408670,5595572.0,13.692152592556342,0.0,0.5,hd_0p5
0.24,4010,False,,0.7262142187011962,0.6736700413712626,3.0,152093,8914118.0,58.60965330422833,0.6,0.5,hd_0p5
0.24,4011,False,,0.6654122126768314,0.6455253226596269,1.0,93651,11240320.0,120.02349147366286,0.2,0.5,hd_0p5
0.24,4012,False,,0.4269530033130956,0.3881958051909054,1.0,211532,4619471.0,21.838166329444245,0.2,0.5,hd_0p5
0.24,4013,False,,0.5864303073560192,0.514091780755819,2.0,137061,4693950.0,34.24716002363911,0.4,0.5,hd_0p5
0.24,4014,False,,0.2448223771813968,0.24183108336637713,3.0,748361,5591227.0,7.4712966068515065,0.6,0.5,hd_0p5
0.24,4015,False,,0.4962718216198413,0.4276391371875981,0.0,205693,5721011.0,27.813348047818838,0.0,0.5,hd_0p5
0.24,4016,False,,0.6835652703713918,0.6182872549349249,0.0,280898,6344970.0,22.588163675070668,0.0,0.5,hd_0p5
0.24,4017,False,,0.7637219941296716,0.7369590875261962,2.0,103967,9033358.0,86.88678138255408,0.4,0.5,hd_0p5
0.24,4018,False,,0.7357374587503501,0.6961300857316914,0.0,95546,8946845.0,93.63913716953091,0.0,0.5,hd_0p5
0.24,4019,False,,0.4012080706218706,0.35504030224030303,1.0,411547,7011596.0,17.03716950919336,0.2,0.5,hd_0p5
0.24,4020,False,,0.6504338045281679,0.6106554622612853,3.0,138037,9186988.0,66.55453248042191,0.6,0.5,hd_0p5
0.24,4021,False,,0.539031722819551,0.5167030428614912,1.0,264224,7074494.0,26.77460790844132,0.2,0.5,hd_0p5
0.24,4022,False,,0.7319290595770745,0.6906723083808477,1.0,144012,5936867.0,41.22480765491765,0.2,0.5,hd_0p5
0.24,4023,False,,0.7502150210516294,0.6795145844324673,2.0,62582,6579842.0,105.1395289380333,0.4,0.5,hd_0p5
0.24,4024,False,,0.620269153001609,0.5466877669306973,1.0,76254,7986834.0,104.73986938390117,0.2,0.5,hd_0p5
0.24,4025,False,,0.5871100961558384,0.489706212765327,0.0,223987,6003957.0,26.80493510784108,0.0,0.5,hd_0p5
0.24,4026,False,,0.6270526164132302,0.5661712680039205,3.0,57083,7982310.0,139.83690415710456,0.6,0.5,hd_0p5
0.24,4027,False,,0.5776780102025513,0.4972289083288125,2.0,218476,6955557.0,31.83670975301635,0.4,0.5,hd_0p5
0.24,4028,False,,0.5231118540147195,0.46159133321730883,1.0,253689,6972719.0,27.485302870837916,0.2,0.5,hd_0p5
0.24,4029,False,,0.5857866776251316,0.4791105432875069,1.0,324933,5546980.0,17.071150052472355,0.2,0.5,hd_0p5
0.28,4000,False,,0.5227011219009712,0.45634356535756926,2.0,777163,5394920.0,6.941812721398214,0.4,0.5,hd_0p5
0.28,4001,False,,0.6256258109687295,0.5908431972005976,3.0,238785,8411067.0,35.22443620830454,0.6,0.5,hd_0p5
0.28,4002,False,,0.3806892415480615,0.35563430822153147,0.0,351068,6857301.0,19.532685975366597,0.0,0.5,hd_0p5
0.28,4003,False,,0.49393521898921927,0.4797303328328585,1.0,52038,9450773.0,181.61291748337754,0.2,0.5,hd_0p5
0.28,4004,False,,0.6355419845252744,0.579231912309108,1.0,42505,7733570.0,181.94494765321727,0.2,0.5,hd_0p5
0.28,4005,False,,0.703012222996652,0.6581274051188676,3.0,353303,5825160.0,16.487717341771795,0.6,0.5,hd_0p5
0.28,4006,False,,0.5914454118601938,0.5095322172071006,2.0,206952,6215541.0,30.0337324597008,0.4,0.5,hd_0p5
0.28,4007,False,,0.35414147462515877,0.33880986786212386,1.0,139186,8741290.0,62.80293995085712,0.2,0.5,hd_0p5
0.28,4008,False,,0.5271900496012377,0.4137756350096778,1.0,404141,6143384.0,15.201090708440866,0.2,0.5,hd_0p5
0.28,4009,False,,0.7253801709204323,0.7115318861661978,0.0,121949,11948055.0,97.97583416018172,0.0,0.5,hd_0p5
0.28,4010,False,,0.6703695683236115,0.5914522787830805,2.0,110232,8687590.0,78.81186951157558,0.4,0.5,hd_0p5
0.28,4011,False,,0.4688939182350191,0.4232991820593365,2.0,141641,6533817.0,46.1294187417485,0.4,0.5,hd_0p5
0.28,4012,False,,0.3129157822461425,0.29315409197798786,4.0,775088,7065900.0,9.116255186507855,0.8,0.5,hd_0p5
0.28,4013,False,,0.6713213543748449,0.6105915727117366,0.0,234573,7414988.0,31.610577517446593,0.0,0.5,hd_0p5
0.28,4014,False,,0.4856532516929765,0.4478143229624951,2.0,311310,5744120.0,18.451447110597154,0.4,0.5,hd_0p5
0.28,4015,False,,0.6186738800767713,0.5066910349292215,0.0,691804,8525327.0,12.323327127336645,0.0,0.5,hd_0p5
0.28,4016,False,,0.4887381151186052,0.4123037012755784,1.0,373571,8631731.0,23.105998591967793,0.2,0.5,hd_0p5
0.28,4017,False,,0.5723493389575153,0.5262816536352883,0.0,175624,9196056.0,52.36218284516922,0.0,0.5,hd_0p5
0.28,4018,False,,0.7143394427847647,0.623719920401366,0.0,552953,5925692.0,10.716447871699765,0.0,0.5,hd_0p5
0.28,4019,False,,0.32905205965545153,0.31367276966683766,0.0,56049,8921596.0,159.17493621652483,0.0,0.5,hd_0p5
0.28,4020,False,,0.39478960050415135,0.36269374261922965,0.0,538778,5393714.0,10.011013812739199,0.0,0.5,hd_0p5
0.28,4021,False,,0.5481257054878118,0.49759046156012243,1.0,311837,7389168.0,23.695610206614354,0.2,0.5,hd_0p5
0.28,4022,False,,0.5976170596549969,0.5585973757060397,1.0,138168,8642501.0,62.55067019859881,0.2,0.5,hd_0p5
0.28,4023,False,,0.4631863871496451,0.41146857205170584,1.0,57336,6278837.0,109.50950537184318,0.2,0.5,hd_0p5
0.28,4024,False,,0.44232160816002175,0.39861377236058376,1.0,448055,6979135.0,15.576514044034772,0.2,0.5,hd_0p5
0.28,4025,False,,0.6389935937659895,0.6010980282740077,1.0,89239,7997372.0,89.61745425206468,0.2,0.5,hd_0p5
0.28,4026,False,,0.5908149456426622,0.47855718627830834,0.0,960247,4171043.0,4.343718855669427,0.0,0.5,hd_0p5
0.28,4027,False,,0.6187167897001966,0.6012757903081942,0.0,231186,9726566.0,42.07246978623273,0.0,0.5,hd_0p5
0.28,4028,False,,0.4587772399459169,0.40804176564710504,0.0,475652,4404802.0,9.260556036766376,0.0,0.5,hd_0p5
0.28,4029,False,,0.5075642961463056,0.429508585551228,2.0,81078,6584969.0,81.21770393941637,0.4,0.5,hd_0p5
0.3,4000,False,,0.676769163811946,0.5930647324414984,1.0,554124,6083670.0,10.978896420295818,0.2,0.5,hd_0p5
0.3,4001,False,,0.4319473238111458,0.40446605037026967,0.0,492390,8898420.0,18.071894230183393,0.0,0.5,hd_0p5
0.3,4002,False,,0.5401865219533366,0.5177517835856433,2.0,93435,9868118.0,105.61479103119817,0.4,0.5,hd_0p5
0.3,4003,False,,0.6633422224390624,0.6213453615880857,1.0,228690,9994771.0,43.70445144081508,0.2,0.5,hd_0p5
0.3,4004,False,,0.5840371896831124,0.554471653097193,1.0,395892,10894321.0,27.518416638881313,0.2,0.5,hd_0p5
0.3,4005,False,,0.4964116806502452,0.44723609756826443,0.0,231911,7634419.0,32.919607090651155,0.0,0.5,hd_0p5
0.3,4006,False,,0.33291605945753483,0.30666219734254896,0.0,419601,8058160.0,19.2043393604877,0.0,0.5,hd_0p5
0.3,4007,False,,0.6038478326688641,0.5435777062499391,0.0,83654,6369189.0,76.1372917015325,0.0,0.5,hd_0p5
0.3,4008,False,,0.643605127466742,0.5536207213163509,1.0,229650,7531339.0,32.794857391682996,0.2,0.5,hd_0p5
0.3,4009,False,,0.43840835031992825,0.392077235390487,3.0,317096,4588654.0,14.470866866816358,0.6,0.5,hd_0p5
0.3,4010,False,,0.5002498181083563,0.4201263847314264,0.0,731104,6093671.0,8.334889427495952,0.0,0.5,hd_0p5
0.3,4011,False,,0.6511650705342498,0.624022511129809,0.0,92655,11453751.0,123.61719281204468,0.0,0.5,hd_0p5
0.3,4012,False,,0.6905949935936849,0.6731104387269391,0.0,239622,11695453.0,48.80792665114222,0.0,0.5,hd_0p5
0.3,4013,False,,0.7576720507770865,0.7044751183876032,0.0,275405,9672585.0,35.12131224923295,0.0,0.5,hd_0p5
0.3,4014,False,,0.5561387093665471,0.4965455277509636,1.0,391000,7469094.0,19.10254219948849,0.2,0.5,hd_0p5
0.3,4015,False,,0.6157705943636707,0.5743961917485886,0.0,243822,8455646.0,34.67958592743887,0.0,0.5,hd_0p5
0.3,4016,False,,0.5425697378779448,0.48030386911331346,0.0,469168,6172898.0,13.157116427377826,0.0,0.5,hd_0p5
0.3,4017,False,,0.6392906171908386,0.5935563796121415,2.0,227998,8005575.0,35.112479056833834,0.4,0.5,hd_0p5
0.3,4018,False,,0.6377161789018683,0.6109786224733735,0.0,55042,9444393.0,171.5852076596054,0.0,0.5,hd_0p5
0.3,4019,False,,0.5765247609829677,0.45628397077987903,1.0,1102899,5710464.0,5.177685354687963,0.2,0.5,hd_0p5
0.3,4020,False,,0.2485508638970492,0.24542894924893158,0.0,153335,6660404.0,43.4369452505951,0.0,0.5,hd_0p5
0.3,4021,False,,0.6883739350710185,0.5934305160150998,0.0,159532,9387592.0,58.84457036832736,0.0,0.5,hd_0p5
0.3,4022,False,,0.5805005119920239,0.5286983828644891,2.0,365936,9856135.0,26.934040378645445,0.4,0.5,hd_0p5
0.3,4023,False,,0.6909310389836428,0.6447292078877108,0.0,103039,7359456.0,71.42398509302303,0.0,0.5,hd_0p5
0.3,4024,False,,0.6102670166710633,0.490970637009761,0.0,151350,4841702.0,31.990102411628676,0.0,0.5,hd_0p5
0.3,4025,False,,0.7430736774219657,0.7105831239972066,2.0,48982,10260875.0,209.48256502388634,0.4,0.5,hd_0p5
0.3,4026,False,,0.4669319304217297,0.4432838805182103,1.0,336272,7201397.0,21.415392896226862,0.2,0.5,hd_0p5
0.3,4027,False,,0.7274991455560615,0.6705646594617601,0.0,68256,10002788.0,146.54811298640413,0.0,0.5,hd_0p5
0.3,4028,False,,0.7804183055317575,0.7454132875184433,1.0,46929,8359488.0,178.130537620661,0.2,0.5,hd_0p5
0.3,4029,False,,0.5336493852762665,0.49978609987580735,2.0,331630,7900257.0,23.82250399541658,0.4,0.5,hd_0p5
0.35,4000,False,,0.4916929232205284,0.45667673878994164,1.0,169975,6276474.0,36.92586556846595,0.2,0.5,hd_0p5
0.35,4001,False,,0.4393843365242918,0.39730836760970734,0.0,248545,9729946.0,39.147623166830954,0.0,0.5,hd_0p5
0.35,4002,False,,0.3264997650436097,0.2878630011047515,0.0,441952,6155754.0,13.928557852436464,0.0,0.5,hd_0p5
0.35,4003,False,,0.6294215764431921,0.5416754610489731,3.0,94008,9029440.0,96.04969789805124,0.6,0.5,hd_0p5
0.35,4004,False,,0.5270041847106612,0.44760096355230905,2.0,93458,6038708.0,64.6141368315179,0.4,0.5,hd_0p5
0.35,4005,False,,0.5973346272297594,0.5223765204795985,0.0,192125,5031424.0,26.18828366948601,0.0,0.5,hd_0p5
0.35,4006,False,,0.254523238733736,0.226790288395204,2.0,1155777,4228426.0,3.6585137098246463,0.4,0.5,hd_0p5
0.35,4007,False,,0.4554898546696077,0.40248981655713695,1.0,541223,7534530.0,13.92130415743603,0.2,0.5,hd_0p5
0.35,4008,False,,0.5192487450993905,0.48448369649497425,1.0,192576,5769144.0,29.9577517447657,0.2,0.5,hd_0p5
0.35,4009,False,,0.35775083190466955,0.3449821108727847,1.0,597598,8771005.0,14.677098986275054,0.2,0.5,hd_0p5
0.35,4010,False,,0.67151808714196,0.6579291970098291,0.0,72704,11184714.0,153.8390459947183,0.0,0.5,hd_0p5
0.35,4011,False,,0.5779412432510995,0.5304711562752692,0.0,277619,7915317.0,28.51143833815409,0.0,0.5,hd_0p5
0.35,4012,False,,0.4841525171589524,0.43255235339161935,0.0,321203,8026896.0,24.990102832165327,0.0,0.5,hd_0p5
0.35,4013,False,,0.47664458092283307,0.4407067522382612,0.0,40362,9073862.0,224.81200138744364,0.0,0.5,hd_0p5
0.35,4014,False,,0.5678092419271852,0.4965650527950136,1.0,454730,7307191.0,16.069296065797285,0.2,0.5,hd_0p5
0.35,4015,False,,0.5685039661827958,0.4943069996383744,1.0,585803,7125326.0,12.163348429420813,0.2,0.5,hd_0p5
0.35,4016,False,,0.42980714214007393,0.3739453007008391,0.0,321019,4760573.0,14.829567720290699,0.0,0.5,hd_0p5
0.35,4017,False,,0.6494571220885552,0.6013127128302829,1.0,184294,9008056.0,48.8787263828448,0.2,0.5,hd_0p5
0.35,4018,False,,0.5234226344697568,0.5048138834671794,2.0,187319,10012230.0,53.45015721843486,0.4,0.5,hd_0p5
0.35,4019,False,,0.6596049423242213,0.6245601801413762,0.0,100729,9188994.0,91.22491040316096,0.0,0.5,hd_0p5
0.35,4020,False,,0.5790251478190953,0.5518402466590919,2.0,131367,11291581.0,85.95447106198665,0.4,0.5,hd_0p5
0.35,4021,False,,0.298368730332525,0.2883946603441222,0.0,1546152,4697748.0,3.0383481054902752,0.0,0.5,hd_0p5
0.35,4022,False,,0.7369839881829563,0.7054853918478087,1.0,151906,7679997.0,50.55756191328848,0.2,0.5,hd_0p5
0.35,4023,False,,0.6054807704088694,0.5645509015143164,1.0,197248,7478206.0,37.91270887410772,0.2,0.5,hd_0p5
0.35,4024,False,,0.3477807199428108,0.3211084780012524,1.0,653687,7501985.0,11.476417612710671,0.2,0.5,hd_0p5
0.35,4025,False,,0.2160891376743655,0.20418457078606395,0.0,1028933,8595448.0,8.353748980740242,0.0,0.5,hd_0p5
0.35,4026,False,,0.3388162072168002,0.309235730656811,0.0,967326,4806262.0,4.968606240295412,0.0,0.5,hd_0p5
0.35,4027,False,,0.4858021814971365,0.4567928448797945,1.0,129999,9371358.0,72.08792375325964,0.2,0.5,hd_0p5
0.35,4028,False,,0.569043408505794,0.5043418454774595,1.0,593204,8140632.0,13.723157632113068,0.2,0.5,hd_0p5
0.35,4029,False,,0.5714153117508346,0.5010532447142267,1.0,53257,8435520.0,158.3926995512327,0.2,0.5,hd_0p5
0.4,4000,False,,0.2782744053354326,0.2578097557181222,0.0,977070,4836604.0,4.950110022823339,0.0,0.5,hd_0p5
0.4,4001,False,,0.4525611240189456,0.3818724908145733,0.0,892980,6385361.0,7.150620394633698,0.0,0.5,hd_0p5
0.4,4002,False,,0.609358735231195,0.5624748918893221,0.0,46396,8339083.0,179.7371109578412,0.0,0.5,hd_0p5
0.4,4003,False,,0.24749131552549383,0.24036063176633302,0.0,516420,4985802.0,9.654548623213664,0.0,0.5,hd_0p5
0.4,4004,False,,0.4276660336299581,0.3957265901002019,1.0,579034,6077043.0,10.495140181750985,0.2,0.5,hd_0p5
0.4,4005,False,,0.5011986907719931,0.45029591532890667,1.0,319289,8037394.0,25.17278703619605,0.2,0.5,hd_0p5
0.4,4006,False,,0.48390382107902,0.4505986079856954,1.0,179797,4685253.0,26.05857161131721,0.2,0.5,hd_0p5
0.4,4007,False,,0.5822745144507924,0.5180338455100768,0.0,122263,6898681.0,56.42492822849104,0.0,0.5,hd_0p5
0.4,4008,False,,0.30467899848583363,0.29181772225996405,0.0,788106,7679976.0,9.744851580878715,0.0,0.5,hd_0p5
0.4,4009,False,,0.5624127250040418,0.5391124193300243,0.0,97326,8660402.0,88.98343710827528,0.0,0.5,hd_0p5
0.4,4010,False,,0.26859769248329257,0.2530417963003844,0.0,621928,6668950.0,10.723025816493228,0.0,0.5,hd_0p5
0.4,4011,False,,0.5369427028763324,0.4776058306034394,1.0,127931,6792645.0,53.09616121190329,0.2,0.5,hd_0p5
0.4,4012,False,,0.30919338536258195,0.2778126009024944,1.0,549336,5093807.0,9.27266190455386,0.2,0.5,hd_0p5
0.4,4013,False,,0.5601395383837303,0.46614092672894747,0.0,339542,7743048.0,22.804389442248677,0.0,0.5,hd_0p5
0.4,4014,False,,0.7213857182484824,0.6472754563376653,1.0,87139,6702787.0,76.92063255258839,0.2,0.5,hd_0p5
0.4,4015,False,,0.46969995560649613,0.43292419458067527,0.0,424718,9877275.0,23.256078150678803,0.0,0.5,hd_0p5
0.4,4016,False,,0.5573794314728555,0.5136708098298183,0.0,194628,7074870.0,36.350730624576116,0.0,0.5,hd_0p5
0.4,4017,False,,0.5687794787147509,0.5385527010169511,1.0,183873,10580070.0,57.54009560946958,0.2,0.5,hd_0p5
0.4,4018,False,,0.3385017752138106,0.3240322396675054,0.0,156975,8910554.0,56.76415989807294,0.0,0.5,hd_0p5
0.4,4019,False,,0.3656725490099313,0.34752331833556677,0.0,627803,4794747.0,7.637343243023687,0.0,0.5,hd_0p5
0.4,4020,False,,0.39565936186675194,0.37181128840356253,0.0,283886,7667486.0,27.009031794452703,0.0,0.5,hd_0p5
0.4,4021,False,,0.5922338504059691,0.5515916314951983,0.0,194271,9913591.0,51.02970077880898,0.0,0.5,hd_0p5
0.4,4022,False,,0.5616416188098183,0.509198652016243,1.0,71027,5927798.0,83.45837498416095,0.2,0.5,hd_0p5
0.4,4023,False,,0.35980535474867664,0.31963887765145327,0.0,348862,5003147.0,14.341335542420785,0.0,0.5,hd_0p5
0.4,4024,False,,0.7109606804784676,0.6643052356479853,0.0,129594,7421733.0,57.26910968100375,0.0,0.5,hd_0p5
0.4,4025,False,,0.5517390547780254,0.47151290146429786,0.0,392660,5319271.0,13.546760556206387,0.0,0.5,hd_0p5
0.4,4026,False,,0.3674359346143183,0.3539912634857572,0.0,774701,7667985.0,9.89799290306841,0.0,0.5,hd_0p5
0.4,4027,False,,0.4081692791887506,0.3615092940039842,0.0,639837,5013811.0,7.836075437963106,0.0,0.5,hd_0p5
0.4,4028,False,,0.6582201736042145,0.6118449462003653,0.0,106245,10549526.0,99.29432914490094,0.0,0.5,hd_0p5
0.4,4029,False,,0.39231265055454545,0.34568630057096045,0.0,433071,7238153.0,16.71354812490331,0.0,0.5,hd_0p5
0.45,4000,False,,0.4969409119016804,0.42489331367842187,0.0,546615,6719709.0,12.293312477703685,0.0,0.5,hd_0p5
0.45,4001,False,,0.44981976016092196,0.41029145056965366,0.0,290635,8092494.0,27.844182565761177,0.0,0.5,hd_0p5
0.45,4002,False,,0.15045145751255204,0.14353792395891507,0.0,1764253,3699210.0,2.0967570977631893,0.0,0.5,hd_0p5
0.45,4003,False,,0.5032192703876698,0.4418083760707142,0.0,410241,4364194.0,10.63812246947526,0.0,0.5,hd_0p5
0.45,4004,False,,0.5065073592269522,0.41637492300477136,0.0,184957,4162826.0,22.506993517412155,0.0,0.5,hd_0p5
0.45,4005,False,,0.298388677541446,0.29153423421819846,1.0,560541,5372585.0,9.58464233659982,0.2,0.5,hd_0p5
0.45,4006,False,,0.5871515615958387,0.5288062308112595,0.0,335465,8825711.0,26.308887663392603,0.0,0.5,hd_0p5
0.45,4007,False,,0.5380172709977561,0.4909796176845028,1.0,294888,6169436.0,20.92128536936057,0.2,0.5,hd_0p5
0.45,4008,False,,0.5953882155870086,0.5352813638667264,0.0,121013,5690553.0,47.02431143761414,0.0,0.5,hd_0p5
0.45,4009,False,,0.5881672750035843,0.5377823680167075,0.0,325998,7501376.0,23.010496996914092,0.0,0.5,hd_0p5
0.45,4010,False,,0.44039844499297803,0.40571088090907576,0.0,123759,6282884.0,50.76708764615098,0.0,0.5,hd_0p5
0.45,4011,False,,0.4148202732723277,0.36288887358012334,0.0,138783,5201481.0,37.479237370571326,0.0,0.5,hd_0p5
0.45,4012,False,,0.5274935497078271,0.4453105537373706,0.0,691676,7450413.0,10.771536094934623,0.0,0.5,hd_0p5
0.45,4013,False,,0.6893316081072727,0.6370595658663855,1.0,250180,9635270.0,38.51335038772084,0.2,0.5,hd_0p5
0.45,4014,False,,0.4690696998749295,0.42756541905079504,0.0,309747,5199293.0,16.785612128608186,0.0,0.5,hd_0p5
0.45,4015,False,,0.22347068956076083,0.21319518248181862,0.0,1410005,3445152.0,2.4433615483633035,0.0,0.5,hd_0p5
0.45,4016,False,,0.4573283245640207,0.3950001445331246,0.0,741061,6489052.0,8.756434355606354,0.0,0.5,hd_0p5
0.45,4017,False,,0.6799474336631111,0.6389554837427667,0.0,68250,8847896.0,129.63950183150183,0.0,0.5,hd_0p5
0.45,4018,False,,0.5622261345548618,0.5140539611839661,0.0,83855,5959999.0,71.07505813606821,0.0,0.5,hd_0p5
0.45,4019,False,,0.29501396657513745,0.2798134930007837,0.0,865233,5490729.0,6.345954211177799,0.0,0.5,hd_0p5
0.45,4020,False,,0.5756847190245723,0.5502837784479894,0.0,138735,11274853.0,81.26898763830324,0.0,0.5,hd_0p5
0.45,4021,False,,0.6211343376413164,0.5798036732066323,0.0,156510,9346886.0,59.72069516324836,0.0,0.5,hd_0p5
0.45,4022,False,,0.573177368992305,0.5155057444928473,0.0,66287,7246915.0,109.32633849774466,0.0,0.5,hd_0p5
0.45,4023,False,,0.45470269468280566,0.3982737031420749,0.0,591156,5189150.0,8.777970620276205,0.0,0.5,hd_0p5
0.45,4024,False,,0.49626791256868197,0.4612672050857645,1.0,332065,7105072.0,21.39663017782663,0.2,0.5,hd_0p5
0.45,4025,False,,0.5407016713938984,0.5140834988765546,0.0,223223,10828010.0,48.507591063644874,0.0,0.5,hd_0p5
0.45,4026,False,,0.4544665405444511,0.41171314660428554,1.0,436091,6171401.0,14.151635782439904,0.2,0.5,hd_0p5
0.45,4027,False,,0.5812603682826051,0.5089532589628422,0.0,284928,5510530.0,19.340078897124886,0.0,0.5,hd_0p5
0.45,4028,False,,0.4481042548403708,0.42212576992137363,1.0,457189,9904685.0,21.66431169603818,0.2,0.5,hd_0p5
0.45,4029,False,,0.36645853452641314,0.3552343111856997,0.0,189240,8432821.0,44.561514478968505,0.0,0.5,hd_0p5
0.06,4000,False,,0.8807320252346807,0.8652554112684611,9.0,94717,11933524.0,125.99136374674029,1.8,0.75,hd_0p75
0.06,4001,False,,0.60855083403443,0.5559883269484792,7.0,15110,11113544.0,735.509199205824,1.4,0.75,hd_0p75
0.06,4002,False,,0.8489669958934458,0.8351615780360904,10.0,12717,11415675.0,897.6704411417787,2.0,0.75,hd_0p75
0.06,4003,False,,0.7027111775983768,0.628352086324163,10.0,197903,9994393.0,50.50147294381591,2.0,0.75,hd_0p75
0.06,4004,False,,0.9195352680031603,0.9159554479633965,10.0,18099,11997781.0,662.8974528979502,2.0,0.75,hd_0p75
0.06,4005,False,,0.8965107870068572,0.8666163313605717,10.0,53287,11720512.0,219.95068215512225,2.0,0.75,hd_0p75
0.06,4006,False,,0.9054418948759395,0.8631367771642671,12.0,4151,9042755.0,2178.452180197543,2.4,0.75,hd_0p75
