round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1.908770328123397,0.8428747538642614,0.3604687053898264,0.2360185750753386,0.3604687053898264,0.2156942699823062,0.8941011926071443,0.2431210700848686,0.0,0.0,0.9971518018972296,0.8613063633511868,0.924264218868101,344284,297381,0.1454849498327759,0.2521739130434782,0.1845174973488865,345,598,0.1209213051823416,0.3876923076923076,0.1843452816386247,325,1042,0.25,0.0057537399309551,0.0112485939257592,869,20,0.0712221941709444,0.5364462286076485,0.1257490961319399,4733,35649,0.3544093178036606,0.0636390797729309,0.10790273556231,3347,601,0.3102869921729407,0.6702898550724637,0.4242038216560509,2484,5366,0.0584364624207666,0.5049556598852374,0.1047505681203333,1917,16565,0.0522727272727272,0.322429906542056,0.089960886571056,214,1320,0.0,0.0,0.0,24,0,2.1207077503204346,0.4178388118743896,334641,82,1.7377482767834864,2.246544499997981,2.1009843349456787,0.4572017788887024,334640,82,1.734165999024152,1.2076558340340853,2.1040661334991455,0.4338598847389221,334638,82,1.65031215323163,1.2500613749725744,2.1148006916046143,0.453367531299591,334638,82,1.782220943128532,1.251172540942207,2.087390899658203,0.3404107093811035,334634,82,1.7441983902219738,1.2366397079313174,7.192073957878165,0.0015096670249477,7.193583624903113,1.524677374982275,8.718260999885388,0.4459603341529146
2,1.666593077290605,0.9306329523458896,0.4514610403687334,0.2731362371526206,0.4514610403687334,0.2727087674658886,0.946292654431255,0.2614145753296714,0.015200868621064,0.0080552359033371,0.996114948948001,0.9532478999895436,0.9742100951091796,344284,329468,0.1398384089496581,0.6521739130434783,0.2302968270214943,345,1609,0.1414141414141414,0.043076923076923,0.0660377358490566,325,99,0.1346153846153846,0.0080552359033371,0.015200868621064,869,52,0.1451433797112809,0.4694696809634481,0.2217343578485181,4733,15309,0.25923682616596,0.1278757095906782,0.1712685074029611,3347,1651,0.4621082621082621,0.6529790660225443,0.5412078745412079,2484,3510,0.4011071967790639,0.4157537819509651,0.4082991803278688,1917,1987,0.0400816951748787,0.7336448598130841,0.0760106511740498,214,3917,0.0117021276595744,0.4583333333333333,0.0228215767634854,24,940,1.8322036266326904,0.8470062017440796,334641,82,1.549826940942807,1.1694045830518007,1.851266622543335,0.8415969610214233,334640,82,1.551020707661221,1.1410910830600187,1.82527494430542,0.8492161631584167,334638,82,1.5449091998808888,1.135783957899548,1.8384699821472168,0.8500708341598511,334638,82,1.615684084577412,1.1644259580643848,1.8249810934066772,0.8225523829460144,334634,82,1.5624916505590516,1.146028249990195,5.756733832065947,0.0011128749465569,5.757846707012504,1.4857904589734972,7.2436371659860015,0.0157253759680315
3,1.514832713591595,0.9506780237740629,0.4583914652160074,0.2679007425746881,0.4583914652160074,0.2792456247830999,0.9592630817525578,0.2883825571157261,0.0,0.0,0.9982157963088728,0.9733969629724296,0.9856501688215432,344284,335724,0.0,0.0,0.0,345,26,0.1135573580533024,0.6030769230769231,0.1911262798634812,325,1726,0.1451612903225806,0.0103567318757192,0.0193340494092373,869,62,0.2997825036249396,0.5241918444960912,0.3814282419863171,4733,8276,0.2379275653923541,0.1413205855990439,0.177319587628866,3347,1988,0.4661870503597122,0.6521739130434783,0.5437153884880014,2484,3475,0.3615488518685277,0.4188836724047992,0.3881101981633639,1917,2221,0.0502030269472129,0.6355140186915887,0.0930550803968525,214,2709,0.006423982869379,0.625,0.0127172530733361,24,2335,1.6387792825698853,0.9030364155769348,334641,82,1.3457242676135683,1.2292046250076964,1.6590522527694702,0.9038549065589904,334640,82,1.280900366692316,1.1759410420199856,1.628097653388977,0.9002175331115723,334638,82,1.329695321269068,1.1626658330205828,1.69015371799469,0.884986162185669,334638,82,1.6532150393890852,1.2192715830169618,1.6271560192108154,0.9101704955101012,334634,82,1.293869441345171,1.1826178340706974,5.969700917135924,0.0013109580613672,5.971011875197291,1.5327951250365004,7.503807000233792,0.0190019159344956
4,1.426641737099259,0.9636137467855928,0.5100023410248867,0.3280885071140733,0.5100023410248867,0.3420417507704266,0.9687523826586492,0.3196706533476014,0.0143061516452074,0.0092059838895281,0.9998404104407036,0.982659664695426,0.991175591663102,344284,338368,0.1395868230039084,0.7246376811594203,0.2340823970037453,345,1791,0.0588235294117647,0.0246153846153846,0.0347071583514099,325,136,0.2424242424242424,0.0092059838895281,0.0177383592017738,869,33,0.5108677049460894,0.6306782167758292,0.5644856278366112,4733,5843,0.2785714285714286,0.2446967433522557,0.2605376173055511,3347,2940,0.4656510491520552,0.6521739130434783,0.5433506624182458,2484,3479,0.4404494382022472,0.7157016171100679,0.5453100158982512,1917,3115,0.1374345549738219,0.4906542056074766,0.2147239263803681,214,764,0.0072358900144717,0.625,0.0143061516452074,24,2073,1.5340654850006104,0.9259325861930848,334641,82,1.1353139537394568,1.174218749976717,1.5394209623336792,0.9255677461624146,334640,82,1.1926000277741058,1.1799225410213694,1.5048587322235107,0.9259408712387084,334638,82,1.1498743834406742,1.2007925839861855,1.5503435134887695,0.9200299978256226,334638,82,1.526827393198345,1.1867099580122158,1.516221284866333,0.9222374558448792,334634,82,1.2439681636159698,1.213126957998611,5.954770790995099,0.0011791250435635,5.955949916038662,1.4987950830254704,7.454744999064133,0.0190204179380089
5,1.3733057472447197,0.94509987672295,0.5123659142186919,0.2875292055442471,0.5123659142186919,0.3239031511067459,0.9565897939503548,0.3337133385543155,0.0253378378378378,0.0376811594202898,0.9999095614635368,0.9634110211337152,0.981321033548767,344284,331717,0.1368421052631579,0.0376811594202898,0.059090909090909,345,95,0.1181384248210023,0.6092307692307692,0.1979010494752623,325,1676,0.0730067243035542,0.0874568469505178,0.0795811518324607,869,1041,0.2388888888888889,0.5996196915275723,0.3416601456690543,4733,11880,0.2726726726726727,0.271287720346579,0.2719784334281863,3347,3330,0.4668969487622337,0.6529790660225443,0.5444780127559584,2484,3474,0.4412515964240102,0.7209181011997914,0.5474351356704298,1917,3132,0.1147540983606557,0.5560747663551402,0.1902478017585931,214,1037,0.0129310344827586,0.625,0.0253378378378378,24,1160,1.446374773979187,0.937150537967682,334641,82,1.0789917626769154,1.2256182500859722,1.4791154861450195,0.9386086463928224,334640,82,1.08705000517795,1.2330610000062734,1.4396276473999023,0.9382168054580688,334638,82,1.123997912129523,1.1985697500640526,1.4858137369155884,0.9097472429275512,334638,82,1.7118457170151438,1.175320417038165,1.42234206199646,0.9362736344337464,334634,82,1.1395197154557408,1.1816973750246689,6.014266792219132,0.0012364580761641,6.015503250295296,1.524071916937828,7.539575167233124,0.0216429997235536
6,1.3304979710240523,0.9640516313291052,0.4993975647467565,0.3196307444001403,0.4993975647467565,0.3268742644458507,0.9691989721644174,0.3582468110096902,0.02,0.0123076923076923,0.9998671618087248,0.983818591627842,0.9917779580172228,344284,338758,0.1415679639029892,0.7275362318840579,0.2370160528800755,345,1773,0.0533333333333333,0.0123076923076923,0.02,325,75,0.2531645569620253,0.0230149597238204,0.0421940928270042,869,79,0.5404791047385906,0.6530741601521234,0.5914657481821661,4733,5719,0.2990543735224586,0.3023603226770242,0.300698261773882,3347,3384,0.4666283084004603,0.6529790660225443,0.5442953020134228,2484,3476,0.3534368070953437,0.4157537819509651,0.3820709491850431,1917,2255,0.0779062690200852,0.5981308411214953,0.1378567582121701,214,1643,0.0108695652173913,0.625,0.0213675213675213,24,1380,1.3889360427856443,0.9423621296882628,334641,82,0.9531328026191278,1.239519916009158,1.4149757623672483,0.9435811638832092,334640,82,0.9221160854281916,1.168805458000861,1.3643591403961182,0.9423466324806212,334638,82,0.92896941646383,1.1813935830723494,1.4291390180587769,0.938662052154541,334638,82,1.6328732374293178,1.219481666921638,1.3882403373718262,0.9403557181358336,334634,82,1.0082583097514015,1.192353666992858,6.001554290996864,0.001981750014238,6.0035360410111025,1.502038290956989,7.505574331968091,0.0181070840917527
7,1.2991703766038498,0.966296835517178,0.5278226893609357,0.3347586425511221,0.5278226893609357,0.360504009158572,0.9706481502575842,0.3799177745193341,0.029940119760479,0.0276179516685845,0.9999114331009928,0.9837721183673944,0.9917761207359764,344284,338727,0.1446208112874779,0.7130434782608696,0.2404692082111437,345,1701,0.0909090909090909,0.04,0.0555555555555555,325,143,0.1889763779527559,0.0276179516685845,0.0481927710843373,869,127,0.5504761904761905,0.6716670188041411,0.6050628092881614,4733,5775,0.3191780821917808,0.3480729011054675,0.3329998570816064,3347,3650,0.4679505605058925,0.6553945249597424,0.5460338755659903,2484,3479,0.4354382657869934,0.7230046948356808,0.5435294117647059,1917,3183,0.134788189987163,0.4906542056074766,0.2114803625377643,214,779,0.0153374233128834,0.625,0.029940119760479,24,978,1.3607600927352903,0.9478664994239808,334641,82,0.9245193329724504,1.1861837500473484,1.373335599899292,0.9454697370529176,334640,82,1.235158301774148,1.2181890410138294,1.345893383026123,0.9461896419525146,334638,82,0.8959510407307733,1.1923675410216674,1.3506460189819336,0.9475522637367249,334638,82,0.94521500917489,1.187651125015691,1.3506317138671875,0.9418319463729858,334634,82,1.0475130713773455,1.212086125044152,5.996477582142688,0.0012742079561576,5.997751790098846,1.5142334999982268,7.511985290097073,0.0168353758053854
8,1.2909976112387145,0.9650166507689476,0.5164161376608163,0.3280751573089769,0.5164161376608163,0.342001882376544,0.9702192193672232,0.3860150182639278,0.0389743589743589,0.0218642117376294,0.9999114417286574,0.983867969467068,0.991824831196819,344284,338760,0.1306122448979592,0.0927536231884058,0.1084745762711864,345,245,0.1168019987507807,0.5753846153846154,0.1941848390446521,325,1601,0.1792452830188679,0.0218642117376294,0.0389743589743589,869,106,0.5630326704545454,0.669976758926685,0.6118668596237338,4733,5632,0.3502495840266223,0.377352853301464,0.3632964188120235,3347,3606,0.4686506789945102,0.6529790660225443,0.5456686291000841,2484,3461,0.3824091778202677,0.4173187271778821,0.3991020204539785,1917,2092,0.0692340977931631,0.7476635514018691,0.1267326732673267,214,2311,0.0206043956043956,0.625,0.0398936170212766,24,728,1.3463678359985352,0.9493815898895264,334641,82,1.0664245329676458,1.199214958003722,1.358273983001709,0.951225221157074,334640,82,0.9365560522953756,1.1847004999872297,1.3290951251983645,0.94988614320755,334638,82,0.9915903046648712,1.2015847089933231,1.3452950716018677,0.9465661644935608,334638,82,1.3480031555224894,1.2177238749573007,1.3346383571624756,0.950540006160736,334634,82,0.9657280114120208,1.2279895830433816,6.031213624984957,0.001005292055197,6.032218917040154,1.4954438750864938,7.527662792126648,0.0193783330032601
9,1.266345197398451,0.9652007296216344,0.507898645067262,0.3270657049127881,0.507898645067262,0.345634206225626,0.9704082416827028,0.4143496715075664,0.0291828793774319,0.0333716915995397,0.9999143886166382,0.983812782470286,0.991798238422076,344284,338740,0.1493506493506493,0.0666666666666666,0.0921843687374749,345,154,0.1172950329144225,0.6030769230769231,0.1963927855711423,325,1671,0.1271929824561403,0.0333716915995397,0.0528714676390155,869,228,0.5787290213086932,0.6484259454891189,0.6115982463132722,4733,5303,0.3299840146152089,0.431729907379743,0.3740616101475537,3347,4379,0.4680728113262063,0.6521739130434783,0.5449957947855341,2484,3461,0.4013572467280659,0.431924882629108,0.4160804020100502,1917,2063,0.0838206627680311,0.602803738317757,0.1471762692527096,214,1539,0.0149402390438247,0.625,0.0291828793774319,24,1004,1.3171515464782717,0.9514853358268738,334641,82,0.813302229499384,1.2116391670424491,1.346307635307312,0.949964165687561,334640,82,0.9476426494467408,1.2007107089739293,1.2823734283447266,0.9519122242927552,334638,82,0.8398686625700202,1.247265666956082,1.2929458618164062,0.9501431584358216,334638,82,1.2656144771609426,1.1909686669241637,1.3280881643295288,0.9515351057052612,334634,82,1.1189820294158184,1.177750458009541,6.028334667906165,0.0012764999410137,6.029611167847179,1.5271247919881716,7.5567359598353505,0.0174420401453971
10,1.2631880140548846,0.96610717851744,0.5370319699763437,0.3425339302816514,0.5370319699763437,0.3726014631856477,0.9715348055385536,0.4049249798247326,0.020703933747412,0.072463768115942,0.9999143888693722,0.9838156870490642,0.9917997145053256,344284,338741,0.1231527093596059,0.072463768115942,0.0912408759124087,345,203,0.1101736972704714,0.683076923076923,0.1897435897435897,325,2015,0.1070866141732283,0.0782508630609896,0.0904255319148936,869,635,0.6358815731330093,0.6080709909148532,0.6216654066313857,4733,4526,0.3563127311146328,0.4030475052285629,0.3782419739240151,3347,3786,0.4690393518518518,0.6525764895330113,0.5457912457912458,2484,3456,0.4691525423728813,0.7219613980177361,0.5687281693034724,1917,2950,0.1440993788819875,0.5420560747663551,0.2276741903827281,214,805,0.0105263157894736,0.625,0.020703933747412,24,1425,1.2901265621185305,0.9539715647697448,334641,82,0.8605566153881978,1.2200842919992283,1.3180115222930908,0.9549157023429872,334640,82,1.124422658792508,1.1959728749934584,1.2911596298217771,0.9547122716903688,334638,82,0.8815122009596899,1.2043763340916485,1.316423416137695,0.951293647289276,334638,82,1.5529497022419092,1.243004958028905,1.3009604215621948,0.9520042538642884,334634,82,1.0805202218712533,1.2342535000061616,6.097691959119402,0.0013020840706303,6.098994043190032,1.6282778750173748,7.727271918207407,0.0176842908840626
