alpha,seed,rejected_empty_client,empty_client_ids,fedartml_hd,hd_pairwise_mean,hd_pairwise_rms,zero_cells,size_min,size_max,size_max_min_ratio,mean_absent_classes_per_client,target_hd,hd_condition
4.0,5011,False,,0.3078509487454499,0.28602453099992836,0.3078509487454498,7,1035362,5418457,5.233393730888327,1.4,0.25,hd_0p25
4.0,5012,False,,0.34813345028162124,0.30909921246835165,0.3481334502816212,18,1553411,3358568,2.1620601373364807,3.6,0.25,hd_0p25
4.0,5013,False,,0.26957588440137614,0.24105083950980158,0.26957588440137614,15,2003990,3019316,1.5066522288035369,3.0,0.25,hd_0p25
4.0,5014,False,,0.35281827739241595,0.2802059561599083,0.35281827739241595,18,2090535,3139473,1.5017557706520102,3.6,0.25,hd_0p25
4.0,5015,False,,0.3264477129463508,0.28603677524798343,0.3264477129463508,12,1409606,4244083,3.0108292671852985,2.4,0.25,hd_0p25
4.0,5016,False,,0.24139279978092268,0.21985230958242813,0.24139279978092268,8,1670232,4414170,2.6428484186627967,1.6,0.25,hd_0p25
4.0,5017,False,,0.3097518152557588,0.2750950359959935,0.30975181525575873,12,1911965,3744390,1.9583988200620828,2.4,0.25,hd_0p25
4.0,5018,False,,0.3458442535853185,0.30323913835486993,0.3458442535853185,12,1341870,4398630,3.277985199758546,2.4,0.25,hd_0p25
4.0,5019,False,,0.20993926932232734,0.18286381157413467,0.20993926932232734,3,2063053,3836196,1.859475253422961,0.6,0.25,hd_0p25
4.0,5020,False,,0.31056183235728146,0.2761976537724773,0.31056183235728146,11,1881749,3528265,1.87499236083027,2.2,0.25,hd_0p25
4.0,5021,False,,0.3115039746740769,0.2706454900553705,0.31150397467407687,12,1638120,4169593,2.545352599321173,2.4,0.25,hd_0p25
4.0,5022,False,,0.29679347077558343,0.25553422277754767,0.29679347077558343,12,1581489,3728817,2.3577887674210825,2.4,0.25,hd_0p25
4.0,5023,False,,0.2203158579146729,0.2079170038667443,0.22031585791467287,10,2532516,2742871,1.0830616667377422,2.0,0.25,hd_0p25
4.0,5024,False,,0.267141443979633,0.25036404553502084,0.26714144397963296,9,1232844,5294836,4.2948142668496585,1.8,0.25,hd_0p25
4.0,5025,False,,0.30901453848152305,0.26862250798347487,0.30901453848152305,12,1387305,3644802,2.627253559959778,2.4,0.25,hd_0p25
4.0,5026,False,,0.24674267590670948,0.22969314478065264,0.24674267590670945,9,1284831,4411522,3.4335426215587885,1.8,0.25,hd_0p25
4.0,5027,False,,0.3316447983367076,0.30046288301762764,0.3316447983367076,15,1452010,3994758,2.7511917961997505,3.0,0.25,hd_0p25
4.0,5028,False,,0.2229416906122991,0.20632418419078657,0.22294169061229907,9,2018598,3410350,1.6894646680517864,1.8,0.25,hd_0p25
4.0,5029,False,,0.39981841421806247,0.35058899001736854,0.3998184142180624,12,1128071,5437350,4.820042355490036,2.4,0.25,hd_0p25
0.2,5000,False,,0.8131091363754682,0.7523286294319557,0.813109136375468,14,109614,8363318,76.29789990329702,2.8,0.5,hd_0p5
0.2,5001,False,,0.8212424756527986,0.811411081780002,0.8212424756527985,11,79954,11576471,144.78914125622234,2.2,0.5,hd_0p5
0.2,5002,False,,0.716370996854113,0.6662325086091511,0.7163709968541128,13,64652,8303635,128.43585658602981,2.6,0.5,hd_0p5
0.2,5003,False,,0.7930895498661409,0.7652450339150045,0.7930895498661408,10,123489,11259566,91.1786960781932,2.0,0.5,hd_0p5
0.2,5004,False,,0.7378670695099047,0.6943878796094614,0.7378670695099045,7,363116,9060627,24.952431179017175,1.4,0.5,hd_0p5
0.2,5005,False,,0.7769744571139187,0.7639224215145335,0.7769744571139185,7,99873,10821148,108.34908333583651,1.4,0.5,hd_0p5
0.2,5006,False,,0.8163248400178266,0.7922667175296735,0.8163248400178263,7,195828,11508889,58.77039544906755,1.4,0.5,hd_0p5
0.2,5007,False,,0.6245264111020805,0.5217199035959054,0.6245264111020804,12,974243,5301037,5.441185617961843,2.4,0.5,hd_0p5
0.2,5008,False,,0.7710036257932638,0.6731456033201673,0.7710036257932638,10,462394,6750562,14.59915569838709,2.0,0.5,hd_0p5
0.2,5009,False,,0.6989717015806962,0.6818645313381515,0.6989717015806961,10,72840,10926866,150.0118890719385,2.0,0.5,hd_0p5
0.2,5010,False,,0.7205857875895454,0.6697858223662811,0.7205857875895454,9,229819,9219724,40.11732711394619,1.8,0.5,hd_0p5
0.2,5011,False,,0.7006986985254896,0.6066401005419095,0.7006986985254896,12,391528,7655664,19.55329887006804,2.4,0.5,hd_0p5
0.2,5012,False,,0.5596682645616353,0.5430821504754784,0.5596682645616353,8,185053,10494521,56.71089363587729,1.6,0.5,hd_0p5
0.2,5013,False,,0.7828357745885225,0.7623984904308014,0.7828357745885224,8,39671,11402679,287.4310957626478,1.6,0.5,hd_0p5
0.2,5014,False,,0.7639668456767059,0.7418302778821922,0.7639668456767059,8,87453,11123182,127.19039941454267,1.6,0.5,hd_0p5
0.2,5015,False,,0.5207633131187503,0.5048122167809528,0.5207633131187503,7,213306,9554184,44.79097634384406,1.4,0.5,hd_0p5
0.2,5016,False,,0.6768485362870098,0.649778814364374,0.6768485362870098,6,314729,11400241,36.222404036488534,1.2,0.5,hd_0p5
0.2,5017,False,,0.6939324159980154,0.6511682681507773,0.6939324159980154,8,91981,8815125,95.83636838042639,1.6,0.5,hd_0p5
0.2,5018,False,,0.7000395610236764,0.6293670493313164,0.7000395610236763,12,525540,6793044,12.925836282680672,2.4,0.5,hd_0p5
0.2,5019,False,,0.7814866479592034,0.7645246973832011,0.7814866479592033,8,175178,11215077,64.02103574649784,1.6,0.5,hd_0p5
0.2,5020,False,,0.5366060377849734,0.44363416921300847,0.5366060377849734,19,821745,4030269,4.904525126407827,3.8,0.5,hd_0p5
0.2,5021,False,,0.6660593803883943,0.5958600821384932,0.6660593803883943,12,256334,6661927,25.98924450131469,2.4,0.5,hd_0p5
0.2,5022,False,,0.6752538201777478,0.6517106865708773,0.6752538201777478,9,249792,8962005,35.877870388162954,1.8,0.5,hd_0p5
0.2,5023,False,,0.6708615719711747,0.5858041028439064,0.6708615719711747,13,152638,6123629,40.1186401813441,2.6,0.5,hd_0p5
0.2,5024,False,,0.6064778263662138,0.5721500003066744,0.6064778263662138,7,295141,8187176,27.739880260621195,1.4,0.5,hd_0p5
0.2,5025,False,,0.6507352820218134,0.5501465286446419,0.6507352820218133,13,592776,5616800,9.475417358327597,2.6,0.5,hd_0p5
0.2,5026,False,,0.7874786957677258,0.7515028487493618,0.7874786957677257,6,188526,10385876,55.08988680606389,1.2,0.5,hd_0p5
0.2,5027,False,,0.8120181612927446,0.760366655786329,0.8120181612927446,13,173309,7868096,45.39923489259069,2.6,0.5,hd_0p5
0.2,5028,False,,0.8247593880465568,0.806773605889392,0.8247593880465568,8,55414,11611635,209.5433464467463,1.6,0.5,hd_0p5
0.2,5029,False,,0.4763568370113507,0.4475897594077932,0.4763568370113507,9,108438,6624614,61.09125952156993,1.8,0.5,hd_0p5
0.3,5000,False,,0.7811487486080518,0.7168351022707906,0.7811487486080517,12,357245,7277062,20.36994779493065,2.4,0.5,hd_0p5
0.3,5001,False,,0.7368660392269579,0.7239112961676126,0.7368660392269578,6,164848,11342846,68.80790789090557,1.2,0.5,hd_0p5
0.3,5002,False,,0.6409291733331706,0.5903246674182172,0.6409291733331705,13,539116,7739169,14.35529459337137,2.6,0.5,hd_0p5
0.3,5003,False,,0.6337348461540043,0.6197242331367826,0.6337348461540042,8,53669,10867475,202.49073021669867,1.6,0.5,hd_0p5
0.3,5004,False,,0.6284902309322485,0.5889856609733802,0.6284902309322485,8,576918,8531625,14.788280136865204,1.6,0.5,hd_0p5
0.3,5005,False,,0.6556284657292325,0.64165469582505,0.6556284657292325,6,199658,9869064,49.42984503500987,1.2,0.5,hd_0p5
0.3,5006,False,,0.7270741812276091,0.6936767116313647,0.7270741812276091,4,323340,11121697,34.39629182903445,0.8,0.5,hd_0p5
0.3,5007,False,,0.6454959905042511,0.5822427394020762,0.6454959905042511,12,417329,6494419,15.56186845390567,2.4,0.5,hd_0p5
0.3,5008,False,,0.6993028581867599,0.6187803870031863,0.6993028581867597,10,451267,6368857,14.11327883492478,2.0,0.5,hd_0p5
0.3,5009,False,,0.5944154179756459,0.5697753907895342,0.5944154179756458,7,451666,9787277,21.66927995465676,1.4,0.5,hd_0p5
0.3,5010,False,,0.6680931338292234,0.6147039414156584,0.6680931338292234,9,303877,7677983,25.26674608476456,1.8,0.5,hd_0p5
0.3,5011,False,,0.627125348114216,0.5526165911004974,0.627125348114216,12,525551,5458910,10.38702238222361,2.4,0.5,hd_0p5
0.3,5012,False,,0.46293588387367063,0.44672144427196125,0.4629358838736706,7,387232,9663517,24.955367841500703,1.4,0.5,hd_0p5
0.3,5013,False,,0.6399676980071682,0.617842142535046,0.6399676980071681,7,38741,10756335,277.64732453989313,1.4,0.5,hd_0p5
0.3,5014,False,,0.627877259779649,0.6111236837478818,0.6278772597796489,6,445182,10363786,23.279885529963025,1.2,0.5,hd_0p5
0.3,5015,False,,0.3897108659663335,0.3751420647552698,0.38971086596633336,7,545489,7509719,13.766948554416313,1.4,0.5,hd_0p5
0.3,5016,False,,0.5912106950776307,0.559184807077367,0.5912106950776307,6,504694,10791896,21.38304794588404,1.2,0.5,hd_0p5
0.3,5017,False,,0.6600727025143988,0.5919951356245641,0.6600727025143988,10,164748,7212899,43.781405540583194,2.0,0.5,hd_0p5
0.3,5018,False,,0.654161130985047,0.5702212691310797,0.654161130985047,9,966648,5928328,6.132871531312329,1.8,0.5,hd_0p5
0.3,5019,False,,0.648583847991812,0.6212751106920769,0.648583847991812,7,286599,10522277,36.7142837204596,1.4,0.5,hd_0p5
0.3,5020,False,,0.447009161385741,0.3864807245945171,0.4470091613857409,20,927001,3314556,3.575568958393788,4.0,0.5,hd_0p5
0.3,5021,False,,0.5894197250271989,0.5226883811049087,0.5894197250271989,12,268624,5481050,20.40417088569897,2.4,0.5,hd_0p5
0.3,5022,False,,0.4532698836154567,0.41427840572682595,0.45326988361545667,7,848933,8423641,9.922621690993282,1.4,0.5,hd_0p5
0.3,5023,False,,0.6015236958486034,0.5246726417995629,0.6015236958486033,12,167431,5137056,30.681630044615392,2.4,0.5,hd_0p5
0.3,5024,False,,0.5049741138471419,0.4725185637514821,0.5049741138471419,7,437018,7649099,17.50293809408308,1.4,0.5,hd_0p5
0.3,5025,False,,0.6746464388898812,0.5833590989956788,0.6746464388898812,13,174413,4778361,27.396816751044934,2.6,0.5,hd_0p5
0.3,5026,False,,0.6911321475348208,0.6599662586711006,0.6911321475348207,6,316902,10306161,32.52160289300793,1.2,0.5,hd_0p5
0.3,5027,False,,0.7305395040074081,0.6761742016710756,0.730539504007408,13,216094,7622669,35.27478319620165,2.6,0.5,hd_0p5
0.3,5028,False,,0.7795019784878444,0.7538154509560233,0.7795019784878444,6,80827,11421019,141.3020277877442,1.2,0.5,hd_0p5
0.3,5029,False,,0.48667607740852653,0.44111722443182844,0.4866760774085265,13,573728,5307728,9.251296781750238,2.6,0.5,hd_0p5
0.4,5000,False,,0.687182013003366,0.619897383158652,0.687182013003366,12,401762,6576039,16.36799647552531,2.4,0.5,hd_0p5
0.4,5001,False,,0.6794335668560569,0.6608427549845834,0.6794335668560569,6,270336,11008999,40.723392370975375,1.2,0.5,hd_0p5
0.4,5002,False,,0.5424313580731722,0.49881479738555345,0.5424313580731722,13,322257,7271552,22.56445011279817,2.6,0.5,hd_0p5
0.4,5003,False,,0.5201111915545774,0.5073972754399063,0.5201111915545773,7,93572,10318562,110.27403496772538,1.4,0.5,hd_0p5
0.4,5004,False,,0.6737235800729486,0.6260535498860644,0.6737235800729486,12,318656,8448837,26.513974317131954,2.4,0.5,hd_0p5
0.4,5005,False,,0.5028241883760561,0.4878205187066028,0.5028241883760561,6,191353,9157194,47.85498006302488,1.2,0.5,hd_0p5
0.4,5006,False,,0.6643529435731989,0.63142946932966,0.6643529435731989,6,466842,10651556,22.816190488430774,1.2,0.5,hd_0p5
0.4,5007,False,,0.6032271724373479,0.5355234675963958,0.6032271724373478,16,585242,5687115,9.717544195392675,3.2,0.5,hd_0p5
0.4,5008,False,,0.6435359354857828,0.571550577973447,0.6435359354857829,11,509024,5988149,11.763981659018043,2.2,0.5,hd_0p5
0.4,5009,False,,0.4835865822667834,0.4559489127044036,0.48358658226678336,8,574762,8859206,15.413694711898142,1.6,0.5,hd_0p5
0.4,5010,False,,0.5918396846340815,0.5334444459710561,0.5918396846340815,13,386250,5750121,14.887044660194174,2.6,0.5,hd_0p5
0.4,5011,False,,0.5872379391616012,0.5118591865882783,0.587237939161601,11,881071,5275859,5.988006641916486,2.2,0.5,hd_0p5
0.4,5012,False,,0.4123365109977631,0.3976726590826281,0.4123365109977631,4,571917,9066726,15.853219960238986,0.8,0.5,hd_0p5
0.4,5013,False,,0.5373422652144277,0.5159210278604265,0.5373422652144277,7,121559,10071435,82.85223636258937,1.4,0.5,hd_0p5
0.4,5014,False,,0.639450219092597,0.5987223297401812,0.639450219092597,12,329970,6256555,18.960981301330424,2.4,0.5,hd_0p5
0.4,5015,False,,0.338453564544132,0.32744126187479117,0.33845356454413195,7,831626,6267744,7.536734060743652,1.4,0.5,hd_0p5
0.4,5016,False,,0.5213540861116399,0.48818069611469406,0.5213540861116399,6,525424,10146510,19.311089710405312,1.2,0.5,hd_0p5
0.4,5017,False,,0.5845026423927266,0.5114180994584199,0.5845026423927266,11,706851,6527556,9.23469868472988,2.2,0.5,hd_0p5
0.4,5018,False,,0.6021739204286827,0.5498660376719948,0.6021739204286826,10,206248,5516865,26.748695744928437,2.0,0.5,hd_0p5
0.4,5019,False,,0.5544932217530163,0.52661680929003,0.5544932217530163,6,371048,9882274,26.633411310666006,1.2,0.5,hd_0p5
0.4,5020,False,,0.34288144855656566,0.3158780426641904,0.34288144855656566,15,1258366,3312792,2.632614040748081,3.0,0.5,hd_0p5
0.4,5021,False,,0.5420875861271889,0.4743130169982142,0.5420875861271888,12,447415,4829104,10.793343987126047,2.4,0.5,hd_0p5
0.4,5022,False,,0.4270142785382415,0.3890772367418749,0.4270142785382415,13,664140,6641007,9.99940825729515,2.6,0.5,hd_0p5
0.4,5023,False,,0.5408492272119619,0.4737221892304726,0.5408492272119619,14,276790,4866159,17.58068933126197,2.8,0.5,hd_0p5
0.4,5024,False,,0.46006556501060025,0.4393405296668017,0.46006556501060025,9,661987,7106039,10.734408681741485,1.8,0.5,hd_0p5
0.4,5025,False,,0.6513971337771963,0.5287443055601936,0.6513971337771963,15,311725,4348764,13.950642393134975,3.0,0.5,hd_0p5
0.4,5026,False,,0.68782535139349,0.6539796493179519,0.68782535139349,6,340495,9414972,27.650837750921454,1.2,0.5,hd_0p5
0.4,5027,False,,0.6136085324186824,0.5787784476991886,0.6136085324186823,7,174648,10459006,59.88620539599652,1.4,0.5,hd_0p5
0.4,5028,False,,0.7307503062909719,0.7022412846966686,0.7307503062909719,6,89797,11097879,123.58852745637382,1.2,0.5,hd_0p5
0.4,5029,False,,0.4466676649224591,0.3965693474356045,0.446667664922459,14,1011313,4615949,4.564312927847264,2.8,0.5,hd_0p5
0.5,5000,False,,0.6372226462090477,0.5738227421510598,0.6372226462090477,12,439449,6077040,13.828771939405938,2.4,0.5,hd_0p5
0.5,5001,False,,0.6669314876753488,0.6248186305003391,0.6669314876753488,6,657759,9436490,14.346424754355318,1.2,0.5,hd_0p5
0.5,5002,False,,0.4928717450455564,0.45222217071106147,0.4928717450455564,12,400398,6877576,17.176849035209965,2.4,0.5,hd_0p5
0.5,5003,False,,0.5151425044697572,0.4572350280359849,0.5151425044697571,7,807865,7951744,9.84291187265199,1.4,0.5,hd_0p5
0.5,5004,False,,0.6100268667529234,0.5646675769705574,0.6100268667529233,12,385553,8021472,20.805108506482895,2.4,0.5,hd_0p5
0.5,5005,False,,0.43388559548068945,0.42429760626206825,0.4338855954806894,6,267464,8638787,32.29887760595818,1.2,0.5,hd_0p5
0.5,5006,False,,0.6033120901423041,0.5674224126856282,0.6033120901423041,4,518310,10198182,19.675834925044857,0.8,0.5,hd_0p5
0.5,5007,False,,0.5437024534005835,0.4776735258141399,0.5437024534005835,17,714665,5331401,7.460000139925699,3.4,0.5,hd_0p5
0.5,5008,False,,0.5924356065611395,0.5297459524921491,0.5924356065611395,11,553399,5648979,10.207786786748802,2.2,0.5,hd_0p5
0.5,5009,False,,0.4406772537806151,0.42341459207495874,0.44067725378061506,6,673702,8210728,12.18747754942096,1.2,0.5,hd_0p5
0.5,5010,False,,0.5931758557348559,0.4810959879734331,0.593175855734856,18,745514,5257430,7.052087553017113,3.6,0.5,hd_0p5
0.5,5011,False,,0.5507917374986082,0.48493598970809676,0.5507917374986082,10,886539,5089591,5.740966838458319,2.0,0.5,hd_0p5
0.5,5012,False,,0.37744572341722715,0.3632749249968067,0.37744572341722715,5,721516,8532824,11.82624363146486,1.0,0.5,hd_0p5
0.5,5013,False,,0.461914135053606,0.4413784327685473,0.461914135053606,6,196896,9493311,48.21484946367625,1.2,0.5,hd_0p5
0.5,5014,False,,0.5845539707333101,0.5449662611813987,0.5845539707333101,11,463448,6040151,13.033071671471234,2.2,0.5,hd_0p5
0.5,5015,False,,0.31535366457774194,0.30432986895038344,0.3153536645777419,6,1037725,5678424,5.471993061745645,1.2,0.5,hd_0p5
0.5,5016,False,,0.4657305022841597,0.43351444964328645,0.4657305022841597,6,562546,9590120,17.04770809853772,1.2,0.5,hd_0p5
0.5,5017,False,,0.5646759765638456,0.4766543098080923,0.5646759765638456,9,739391,6192702,8.375408951420832,1.8,0.5,hd_0p5
0.5,5018,False,,0.5417110917357133,0.4901409937933202,0.5417110917357133,12,273732,5267083,19.241751055777183,2.4,0.5,hd_0p5
0.5,5019,False,,0.4873158648108403,0.45936746547495827,0.48731586481084027,6,475104,9348726,19.677220145483936,1.2,0.5,hd_0p5
0.5,5020,False,,0.3943918296906292,0.3343735218662664,0.39439182969062914,20,1959842,2999449,1.530454495821602,4.0,0.5,hd_0p5
0.5,5021,False,,0.4896007475704928,0.4306674108243412,0.48960074757049277,12,516384,4436723,8.591906410733097,2.4,0.5,hd_0p5
0.5,5022,False,,0.4220988083528754,0.39011458446268654,0.4220988083528754,13,1119881,6187016,5.524708428841993,2.6,0.5,hd_0p5
0.5,5023,False,,0.4909021755661563,0.435436092814966,0.4909021755661562,13,337150,4737630,14.051994661130061,2.6,0.5,hd_0p5
0.5,5024,False,,0.41975255135749256,0.40193381425179375,0.4197525513574925,7,751809,6615704,8.799713757084579,1.4,0.5,hd_0p5
0.5,5025,False,,0.6252370315563006,0.5061374435486931,0.6252370315563006,19,399964,4211085,10.528660079407146,3.8,0.5,hd_0p5
0.5,5026,False,,0.625758726945869,0.5938038207062151,0.625758726945869,6,357109,8926553,24.996718088874825,1.2,0.5,hd_0p5
0.5,5027,False,,0.5485925416436817,0.5132389306974968,0.5485925416436818,6,208582,9978202,47.83826984111764,1.2,0.5,hd_0p5
0.5,5028,False,,0.6705440412185839,0.6396975988530951,0.6705440412185838,6,195679,10732794,54.84898226176544,1.2,0.5,hd_0p5
0.5,5029,False,,0.4060852160066695,0.36283412187645536,0.40608521600666947,14,1166324,4332669,3.714807377709796,2.8,0.5,hd_0p5
0.75,5000,False,,0.5263574782709687,0.47555285574559836,0.5263574782709687,12,734714,5540960,7.5416556646531845,2.4,0.5,hd_0p5
0.75,5001,False,,0.500616863277388,0.4879344125468356,0.500616863277388,9,250860,8321505,33.17190863429801,1.8,0.5,hd_0p5
0.75,5002,False,,0.41826196327008586,0.38270066568031724,0.41826196327008586,12,564962,6029021,10.67155136097649,2.4,0.5,hd_0p5
0.75,5003,False,,0.4891974092135276,0.4292398756014645,0.4891974092135276,12,1171384,6935993,5.9211949283923975,2.4,0.5,hd_0p5
0.75,5004,False,,0.4748402714609337,0.43337661820694084,0.47484027146093366,11,1019161,6596705,6.472681941322323,2.2,0.5,hd_0p5
0.75,5005,False,,0.3589078245602346,0.35215133906843044,0.3589078245602346,9,489711,7571568,15.461298602645234,1.8,0.5,hd_0p5
0.75,5006,False,,0.5071654614807578,0.47061708435511174,0.5071654614807577,6,761757,9195884,12.071938951660437,1.2,0.5,hd_0p5
0.75,5007,False,,0.42188159291313654,0.36290673081557884,0.42188159291313654,12,1005750,3796152,3.774448918717375,2.4,0.5,hd_0p5
0.75,5008,False,,0.5449683471966085,0.4706639490651363,0.5449683471966085,16,731165,4998307,6.836086245922603,3.2,0.5,hd_0p5
0.75,5009,False,,0.31219395478858036,0.2974914185625835,0.31219395478858036,6,987815,6564768,6.645746420129275,1.2,0.5,hd_0p5
0.75,5010,False,,0.4739433461095853,0.3867999218406641,0.4739433461095852,17,642871,4592010,7.1429726959218875,3.4,0.5,hd_0p5
0.75,5011,False,,0.4756428159597821,0.43157892983874635,0.4756428159597821,15,822447,4663688,5.670502780118354,3.0,0.5,hd_0p5
0.75,5012,False,,0.31298373257959056,0.29872153560938924,0.31298373257959056,6,1053129,7135534,6.775555511243162,1.2,0.5,hd_0p5
0.75,5013,False,,0.5470218246873727,0.5058300655070653,0.5470218246873727,6,330602,8509919,25.740676099963096,1.2,0.5,hd_0p5
0.75,5014,False,,0.3394089148250459,0.32503170643449675,0.33940891482504587,6,699306,7973294,11.401723994932118,1.2,0.5,hd_0p5
0.75,5015,False,,0.2900111200245819,0.27845635665403734,0.2900111200245819,6,1291043,5075203,3.9310875005712433,1.2,0.5,hd_0p5
0.75,5016,False,,0.37515362498046506,0.34616403970513393,0.375153624980465,6,707294,8492447,12.006954675142161,1.2,0.5,hd_0p5
0.75,5017,False,,0.330229014579951,0.297105178848086,0.33022901457995096,10,906749,4833158,5.330204940948377,2.0,0.5,hd_0p5
0.75,5018,False,,0.44960198382906785,0.40409544479407133,0.4496019838290678,11,421564,4872367,11.557834634835991,2.2,0.5,hd_0p5
0.75,5019,False,,0.38971143844078754,0.3737026171729131,0.3897114384407875,6,759430,8206275,10.805834639137247,1.2,0.5,hd_0p5
0.75,5020,False,,0.38587886970537455,0.33253974291791755,0.38587886970537455,20,1384495,3349930,2.4196042600370533,4.0,0.5,hd_0p5
0.75,5021,False,,0.39754507214627754,0.35523402458936915,0.3975450721462776,12,660437,4132678,6.257490116392631,2.4,0.5,hd_0p5
0.75,5022,False,,0.37408816875400003,0.34470836912653297,0.3740881687539999,12,1374148,5479190,3.9873361530199074,2.4,0.5,hd_0p5
0.75,5023,False,,0.4664767712509617,0.4017133597316844,0.46647677125096165,14,713464,4333948,6.07451532242692,2.8,0.5,hd_0p5
0.75,5024,False,,0.40809199455711487,0.3735217495780746,0.40809199455711487,9,1058632,5618456,5.307279583462431,1.8,0.5,hd_0p5
0.75,5025,False,,0.5601146484018076,0.4568517986133103,0.5601146484018075,18,484798,4003537,8.258154942883428,3.6,0.5,hd_0p5
0.75,5026,False,,0.5647604429477748,0.516624649541834,0.5647604429477748,12,508265,7793734,15.333997029108831,2.4,0.5,hd_0p5
0.75,5027,False,,0.4455167886769179,0.4167061774880111,0.4455167886769179,6,303457,9001841,29.66430499214057,1.2,0.5,hd_0p5
0.75,5028,False,,0.6238185938404908,0.56131501113725,0.6238185938404907,12,400671,7504945,18.730941345892266,2.4,0.5,hd_0p5
0.75,5029,False,,0.3564258518146219,0.31830222439115385,0.35642585181462183,14,1394249,4021213,2.8841426459692636,2.8,0.5,hd_0p5
1.0,5000,False,,0.3023140455722359,0.274282486201035,0.3023140455722359,12,1763695,3485695,1.976359291147279,2.4,0.5,hd_0p5
1.0,5001,False,,0.4113792004969972,0.38641270612710577,0.4113792004969972,15,1021392,5105238,4.9983140655105975,3.0,0.5,hd_0p5
1.0,5002,False,,0.3117403063264114,0.291151759228799,0.3117403063264114,6,1143266,5848563,5.11566249674179,1.2,0.5,hd_0p5
1.0,5003,False,,0.5137004097710421,0.4515185728906698,0.513700409771042,12,765838,5956731,7.778056194652133,2.4,0.5,hd_0p5
1.0,5004,False,,0.4385725039740249,0.41530005059067604,0.4385725039740249,6,500984,9201870,18.367592577806874,1.2,0.5,hd_0p5
1.0,5005,False,,0.3248730714926699,0.2889355196749162,0.3248730714926699,12,1306110,3803504,2.9120855058149773,2.4,0.5,hd_0p5
1.0,5006,False,,0.32474855260279645,0.29519442053723355,0.3247485526027964,9,1940604,4027989,2.075636760513737,1.8,0.5,hd_0p5
1.0,5007,False,,0.2833759947680111,0.26731387562213427,0.2833759947680111,9,1720781,3585657,2.0837381398330175,1.8,0.5,hd_0p5
1.0,5008,False,,0.29184718413173116,0.28296716168560637,0.29184718413173116,9,1045469,5907921,5.650976738669439,1.8,0.5,hd_0p5
1.0,5009,False,,0.31634301451459595,0.30534424077176114,0.31634301451459595,14,1186961,3728636,3.1413298330779194,2.8,0.5,hd_0p5
1.0,5010,False,,0.2618151429129637,0.24228172906787662,0.2618151429129637,8,1209235,4971477,4.1112579440720785,1.6,0.5,hd_0p5
1.0,5011,False,,0.5866563067637633,0.474995054331795,0.5866563067637633,18,526355,4858104,9.229709986605998,3.6,0.5,hd_0p5
1.0,5012,False,,0.3036161299479234,0.28295754429414666,0.3036161299479234,6,868320,7628486,8.78533950617284,1.2,0.5,hd_0p5
1.0,5013,False,,0.39835538979124113,0.3775254235664192,0.39835538979124113,9,456723,5766826,12.62652855231727,1.8,0.5,hd_0p5
1.0,5014,False,,0.3845904259749371,0.3564642165240776,0.38459042597493703,14,601212,5490895,9.13304291996833,2.8,0.5,hd_0p5
1.0,5015,False,,0.39861971982866895,0.3625444824082583,0.3986197198286689,6,550792,6319690,11.473823149210592,1.2,0.5,hd_0p5
1.0,5016,False,,0.329418848409552,0.3068482616842197,0.329418848409552,6,915440,6604127,7.214156034256751,1.2,0.5,hd_0p5
1.0,5017,False,,0.5410082301410251,0.426527384704711,0.5410082301410251,18,1239704,3837729,3.095681711118138,3.6,0.5,hd_0p5
1.0,5018,False,,0.4379995289362107,0.3773650895824335,0.4379995289362106,12,1047691,4754815,4.538375341584494,2.4,0.5,hd_0p5
1.0,5019,False,,0.3296996325959633,0.3028501953485141,0.3296996325959633,6,1085067,7878807,7.26112488906215,1.2,0.5,hd_0p5
1.0,5020,False,,0.4261975649964299,0.3772421799121547,0.42619756499642986,15,1098697,3844674,3.499303265595519,3.0,0.5,hd_0p5
1.0,5021,False,,0.3613140729475436,0.32094329922722653,0.3613140729475436,11,1113126,4096687,3.6803443635311726,2.2,0.5,hd_0p5
1.0,5022,False,,0.39982032248289867,0.3635405000629571,0.39982032248289867,15,759446,4972606,6.54767554243488,3.0,0.5,hd_0p5
1.0,5023,False,,0.3128004837347562,0.2807207836945328,0.3128004837347562,12,1488481,4633636,3.112996403716272,2.4,0.5,hd_0p5
1.0,5024,False,,0.40790421184465026,0.33560578898900145,0.40790421184465014,18,1755226,3489397,1.9880043937361913,3.6,0.5,hd_0p5
1.0,5025,False,,0.5988656409600861,0.526145020819188,0.5988656409600861,12,143813,5178444,36.00817728578084,2.4,0.5,hd_0p5
1.0,5026,False,,0.5326375103365032,0.4806644620282424,0.5326375103365032,15,548272,6203176,11.31404850147372,3.0,0.5,hd_0p5
1.0,5027,False,,0.29995689323315655,0.26403630129320355,0.29995689323315655,6,1188610,6661170,5.604167893589992,1.2,0.5,hd_0p5
1.0,5028,False,,0.5894414092761455,0.5417519115993432,0.5894414092761454,11,296466,6489233,21.888624665222995,2.2,0.5,hd_0p5
1.0,5029,False,,0.29817855008550065,0.2752198530849629,0.2981785500855006,6,1219269,4952354,4.061740272245091,1.2,0.5,hd_0p5
1.5,5000,False,,0.47217426424204645,0.4165395767096296,0.4721742642420464,12,830418,5714596,6.881589753593973,2.4,0.5,hd_0p5
1.5,5001,False,,0.2568220120325635,0.2307588526405052,0.25682201203256344,6,1124436,5876475,5.226153378226951,1.2,0.5,hd_0p5
