round,server_control_norm,control_invariant_max_abs_error,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,local_steps_client_0,correction_norm_client_0,control_norm_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,local_steps_client_1,correction_norm_client_1,control_norm_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,local_steps_client_2,correction_norm_client_2,control_norm_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,local_steps_client_3,correction_norm_client_3,control_norm_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,local_steps_client_4,correction_norm_client_4,control_norm_client_4,train_seconds_client_4,round_train_seconds,client_control_seconds,control_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.07977353940287926,0.0,0.626015986659074,0.827992497863394,0.6561687233027426,0.5068813660930329,0.6561687233027426,0.5208356838163755,0.8870199930386481,0.7091327389223931,0.0,0.0,0.9860905371183705,0.8211178058256707,0.8960743251827331,2495335,2077866,0.12555286060778997,0.9957969608794051,0.22299046136581657,6186,49063,0.6285090455396132,0.9998897281799636,0.7718499287097529,18137,28854,0.8347832004900058,0.99991848086698,0.9099192072139689,208540,249793,0.972177230680632,0.7440771349862259,0.8429692742224927,72600,55566,0.0,0.0,0.0,19740,343833,0.0010566882148184983,0.03238095238095238,0.002046590019863962,525,16088,0.5691694617271423,0.3937210142612457,2651004,648,5.275004902776365,648,0.0,0.08140439014226657,2.065023962990381,0.569859504699707,0.3968043625354767,2651004,648,5.323407705417891,648,0.0,0.08215134795518615,2.158833208028227,0.5733904838562012,0.39351120591163635,2651002,648,5.3969110022726206,648,0.0,0.08328566118320149,2.101345006027259,0.5750936269760132,0.39582595229148865,2651001,648,5.427756390109994,648,0.0,0.08376166862478866,2.0447676639887504,0.5708097219467163,0.39625799655914307,2651000,648,5.238386525768182,648,0.0,0.08083929647767539,1.9268653419567272,10.296835182991344,0.002132055989932269,0.002838623011484742,0.0011608119821175933,10.300834617984947,4.0981165210250765,14.398951139010023,0.016872601001523435
2,0.023469402206851307,7.566995918750763e-10,0.612645884764283,0.8191823436768338,0.6553035327648636,0.5244143043563264,0.6553035327648636,0.5342669344243919,0.8845354287135895,0.7097775537715993,0.0,0.0,0.9859963355169858,0.8110862870115636,0.8900293139068235,2495335,2052677,0.15540301822036037,0.9954736501778209,0.2688378590762246,6186,39626,0.6434045270701767,0.9998897281799636,0.7829803769185933,18137,28186,0.8925618066018354,0.9999568428119305,0.9432121436906905,208540,233632,0.9920004393351395,0.7464325068870523,0.8518722293834691,72600,54628,0.0,0.0,0.0,19740,400580,0.0015340037497869438,0.03428571428571429,0.002936617994942491,525,11734,0.4063997268676758,0.4406149387359619,2651004,648,2.0090190883710375,648,0.018406877078684616,0.025898994724979155,1.9352801120257936,0.4062836468219757,0.443365216255188,2651004,648,2.203683956829348,648,0.018272792548388858,0.028074654336984892,2.149052422028035,0.4124206602573395,0.44290611147880554,2651002,648,2.165056781541432,648,0.020864156501388932,0.029005519508418787,1.9926661120261997,0.4129405915737152,0.44050076603889465,2651001,648,2.467749113024142,648,0.023090990464342046,0.033607484594782376,1.888173304963857,0.40984296798706055,0.44299206137657166,2651000,648,2.193099576458267,648,0.020068091680161698,0.02757579455795235,1.9337235069833696,9.898895458027255,0.0021517620189115405,0.002870663010980934,0.001815320982132107,9.903581442020368,4.085990788997151,13.989572231017519,0.018340789945796132
3,0.01652479284237236,7.566995918750763e-10,0.6207028237615853,0.6912366012386111,0.6511858546984521,0.44587108463525144,0.6511858546984521,0.46734959733385156,0.7684505193216937,0.7049473187484915,0.0,0.0,0.9875233579063679,0.663309735967315,0.7935797510060706,2495335,1676092,0.15557969732952678,0.9954736501778209,0.2691021915353858,6186,39581,0.6460634128963306,0.9998897281799636,0.7849460038522302,18137,28070,0.336349075518292,0.9999328665963364,0.5033765475088382,208540,619969,0.9948810937449853,0.8539807162534435,0.9190619487392342,72600,62318,0.0,0.0,0.0,19740,360794,0.0007009550512573382,0.045714285714285714,0.001380738695201933,525,34239,0.3877500891685486,0.4350959062576294,2651004,648,1.7646699859483566,648,0.014411678719991381,0.02480326035999732,1.9710828509996645,0.38486361503601074,0.4361947476863861,2651004,648,1.5908928907873148,648,0.01600791173781804,0.021655849383240496,2.0994140180409886,0.3897358477115631,0.4344530701637268,2651002,648,1.6525770008936065,648,0.017844568863129854,0.02405649903026993,2.0936249899677932,0.3864726126194,0.4374483525753021,2651001,648,1.7748340200000823,648,0.020581260635613975,0.024673351385350272,2.085834242985584,0.38317424058914185,0.4405318796634674,2651000,648,1.516384039457748,648,0.015169739818055515,0.019025130107653342,2.083305692009162,10.333261794003192,0.0020734050194732845,0.002761357987765223,0.0011069289757870138,10.337130080966745,4.130491891002748,14.467621971969493,0.01687419501831755
4,0.01280435278295334,7.403286872431636e-10,0.6217226050773482,0.6887637745062766,0.6507931924210485,0.44631745828394587,0.6507931924210485,0.46751869039671295,0.7666548033623889,0.6206690657975266,0.0,0.0,0.9874857704336573,0.660501696165044,0.7915545955655023,2495335,1669060,0.15639449214978915,0.9951503394762367,0.2703082462457188,6186,39362,0.6485123730510657,0.9998897281799636,0.7867508297000065,18137,27964,0.33605247042898123,0.9999712285412871,0.5030491629275824,208540,620540,0.9949150639226192,0.8543250688705234,0.9192758316597625,72600,62341,0.0,0.0,0.0,19740,373955,0.0008620380015085665,0.045714285714285714,0.0016921666784178242,525,27841,0.3700937330722809,0.4393467605113983,2651004,648,1.2648957434141384,648,0.01686557321142328,0.01679079014236802,2.0827118270099163,0.37290477752685547,0.43594878911972046,2651004,648,1.3063776490378014,648,0.015213960414020409,0.01788759864905351,2.0709892109734938,0.373018354177475,0.437045693397522,2651002,648,1.3612966429505813,648,0.01706139163034101,0.020395859062954953,2.0544584219460376,0.37248432636260986,0.4356422424316406,2651001,648,1.5394981484470638,648,0.017553775394294764,0.022185825063018465,2.0631174910231493,0.3723094165325165,0.444836288690567,2651000,648,1.305156234704733,648,0.01237498995201296,0.017949358398961175,2.0461631159996614,10.317440066952258,0.0020863499375991523,0.002759314957074821,0.001094386971089989,10.321293768880423,4.189334859023802,14.510628627904225,0.017640775127802044
5,0.01100680806453118,7.412381819449365e-10,0.6220150612834043,0.6932067805646311,0.6517646329254593,0.5033850502664204,0.6517646329254593,0.5312413408795594,0.7708952827279946,0.6208547372174509,0.0,0.0,0.9875798558892213,0.665536691466276,0.7951897050437184,2495335,1681623,0.5512177650429799,0.9951503394762367,0.7094617955514578,6186,11168,0.65224428139836,0.9998897281799636,0.7894908687229273,18137,27804,0.3365481307634323,0.9998177807614846,0.5035848375320474,208540,619531,0.9953462248254834,0.8543388429752066,0.9194678130674869,72600,62315,0.0,0.0,0.0,19740,385688,0.0007590939454666909,0.047619047619047616,0.0014943662392779221,525,32934,0.3634723126888275,0.4420766532421112,2651004,648,1.0109580095199109,648,0.012137494973401865,0.014815965560354222,2.076307873998303,0.36335089802742004,0.43957042694091797,2651004,648,1.121174316281816,648,0.012844492483473344,0.017077882115425935,1.9149821639875881,0.3673017621040344,0.4398329257965088,2651002,648,1.3649384758800398,648,0.015604059272990143,0.022328342783660957,1.8813299260218628,0.3670975863933563,0.44507452845573425,2651001,648,1.3649451289795187,648,0.01712939907007552,0.019567664683923826,1.8193999180220999,0.3646784722805023,0.43905922770500183,2651000,648,1.0597457160443537,648,0.01277959990088469,0.01572432201194062,2.0873465050244704,9.779366387054324,0.002267099916934967,0.002978897886350751,0.0010582079994492233,9.783403492940124,4.1282942310208455,13.91169772396097,0.016404894005972892
6,0.010257079722887311,7.412381819449365e-10,0.6160639412945836,0.5818962568365187,0.6636541481502941,0.4704921265726543,0.6636541481502941,0.47271615223838526,0.7041316388675255,0.620549319508541,0.0,0.0,0.9864241081280242,0.607262752295784,0.7517394209718731,2495335,1536179,0.5672687062292665,0.9951503394762367,0.7226200258246273,6186,10852,0.6530428519985596,0.9998897281799636,0.7900755876010195,18137,27770,0.08759145182481265,0.18893737412486813,0.1196931194911045,208540,449827,0.9966897526956019,0.8543388429752066,0.9200406434721985,72600,62231,0.0,0.0,0.0,19740,517978,0.002428015132315263,1.0,0.004844268307874012,525,216226,0.3594718873500824,0.43233656883239746,2651004,648,0.9657135882536785,648,0.011284730687717997,0.01546257208683432,1.964743830030784,0.3579614460468292,0.4409046471118927,2651004,648,1.0206112644927818,648,0.013028499549261522,0.014307437207521579,1.9781124779838137,0.3637099862098694,0.44037196040153503,2651002,648,1.2632170406598162,648,0.018557506834263954,0.018099753534975924,2.1251168200396933,0.36303386092185974,0.44363391399383545,2651001,648,1.2946644980523507,648,0.01577096996017378,0.02197315162524133,2.0514823810080998,0.35874778032302856,0.4391203224658966,2651000,648,1.0523947878435491,648,0.011997040395313203,0.015885599772829842,2.066981732030399,10.18643724109279,0.002114742004778236,0.002815729007124901,0.0013203910202719271,10.190573361120187,4.16228858201066,14.352861943130847,0.016434307908639312
7,0.009197955131035124,7.412381819449365e-10,0.626015624494693,0.6437321676261749,0.6436968103336717,0.5039262570050977,0.6436968103336717,0.5261297713114179,0.7343581743180833,0.6210398984752235,0.0,0.0,0.9870160461397899,0.6095562319287791,0.753666827619029,2495335,1541056,0.5680538894528006,0.9951503394762367,0.723256770252012,6186,10837,0.6353126642143984,0.9998897281799636,0.7769589991859818,18137,28545,0.33897233330082255,0.9999472523256929,0.5063103967367552,208540,615180,0.9972707423580786,0.8556198347107438,0.921030781092462,72600,62288,0.0,0.0,0.0,19740,535189,0.0008581235697940503,0.045714285714285714,0.0016846242936861685,525,27968,0.3556833267211914,0.43422114849090576,2651004,648,0.9335031747275072,648,0.01189900620238957,0.013187611359260573,2.278600954974536,0.355007141828537,0.4400132894515991,2651004,648,1.1047778847818512,648,0.011280771547954082,0.016831910834908464,2.2255037639988586,0.3590056598186493,0.43898382782936096,2651002,648,1.088596274369019,648,0.014998149713137668,0.018221048450646,2.409170298022218,0.3555426299571991,0.44383272528648376,2651001,648,1.1756875748958653,648,0.018338083845429388,0.019912750071241197,2.0484125630464405,0.35662829875946045,0.4459162652492523,2651000,648,1.0373172489945275,648,0.01226606089631743,0.015277672192284186,2.216295081016142,11.177982661058195,0.0020437290659174323,0.0027540940791368484,0.0012029999634250998,11.181939755100757,4.107887540012598,15.289827295113355,0.017543031892273575
8,0.008357741704841373,7.412381819449365e-10,0.6329342586275563,0.6445814928627968,0.6429998117060197,0.5035338928404937,0.6429998117060197,0.5256963029187296,0.734391210113759,0.6176905748857077,0.0,0.0,0.9870559932928042,0.6105148206553429,0.7544107684750141,2495335,1543417,0.571972864975374,0.9949886841254445,0.7263822505458193,6186,10761,0.6354239663629992,0.9998897281799636,0.7770422263641622,18137,28540,0.3313435065017605,0.9999856142706435,0.49775631692262157,208540,629368,0.9972387221062771,0.8556198347107438,0.9210171250648677,72600,62290,0.0,0.0,0.0,19740,534350,0.0017021966442409013,0.04,0.0032654330586222983,525,12337,0.35379737615585327,0.4345410168170929,2651004,648,0.8644983843126727,648,0.011437283293658541,0.013365666078425858,2.057961183018051,0.3504691421985626,0.4375097155570984,2651004,648,0.9566562268132497,648,0.013464970250129592,0.013516763843261306,2.237577127001714,0.35668227076530457,0.4330800175666809,2651002,648,1.0965972398718533,648,0.01521793522687665,0.017785535292976825,2.0540647819871083,0.3535740375518799,0.44023823738098145,2651001,648,1.0653026201933733,648,0.016886703526540474,0.015266595553437805,2.0482462299987674,0.35323721170425415,0.4360995888710022,2651000,648,0.9927344710624002,648,0.012933780812537892,0.014608127578465874,2.3096670039813034,10.707516325986944,0.002062594110611826,0.00274423515656963,0.0010118809877894819,10.711272442131303,4.105052692990284,14.816325135121588,0.02002837386680767
9,0.007588088660136532,7.414655556203797e-10,0.6294381488003413,0.6368673794239973,0.6427076533693951,0.5046952010108889,0.6427076533693951,0.5259697765245037,0.729116092562948,0.6145113495973663,0.0,0.0,0.9869487117299908,0.6017636910474946,0.747661941339287,2495335,1521459,0.5727179678049689,0.9949886841254445,0.726982814622335,6186,10747,0.6355353075170843,0.9998897281799636,0.7771254713747,18137,28535,0.33949802279524166,0.9999856142706435,0.5069015096178738,208540,614251,0.9974338412189254,0.8566115702479339,0.9216746943312338,72600,62350,0.0,0.0,0.0,19740,550959,0.0007325560100115988,0.045714285714285714,0.0014420043860966744,525,32762,0.34947922825813293,0.4345557391643524,2651004,648,0.7994272088843909,648,0.010732709638373219,0.011452651880512652,2.0468678710167296,0.34738174080848694,0.4326036274433136,2651004,648,0.759098819768836,648,0.01133676402569488,0.011435041435785599,2.030725430988241,0.3520015776157379,0.43332481384277344,2651002,648,0.9629049931183469,648,0.014246916248640445,0.013179908073300294,2.0356839379528537,0.35274001955986023,0.4363483786582947,2651001,648,1.2678927993840976,648,0.013955806669592867,0.023166134304751076,2.0421655449899845,0.3524026870727539,0.43722933530807495,2651000,648,0.9054313966674773,648,0.01155092439623386,0.013980117349055613,2.0318427399615757,10.187285524909385,0.002039872983004898,0.002715823007747531,0.0010604729759506881,10.191061820893083,4.149021805962548,14.34008362685563,0.016545696125831455
10,0.007326692278205856,7.412381819449365e-10,0.6309719606585943,0.6564266732079361,0.6458665764913692,0.5048107586690501,0.6458665764913692,0.5284240434476075,0.7441229950339364,0.6174379833716296,0.0,0.0,0.9873735323665811,0.6238761529013138,0.7646224002172876,2495335,1576688,0.5726646818012654,0.9949886841254445,0.7269398842565253,6186,10748,0.6356912507010656,0.9998897281799636,0.7772420443587271,18137,28528,0.33951349916886864,0.9999856142706435,0.5069187603234467,208540,614223,0.9976898642795264,0.8566115702479339,0.921783983280715,72600,62334,0.0,0.0,0.0,19740,496218,0.0007424823660438064,0.045714285714285714,0.0014612316965508844,525,32324,0.3483187258243561,0.4306508004665375,2651004,648,0.8258292174381329,648,0.00996513580396781,0.0126809856380792,2.211821335949935,0.3472709059715271,0.4325779974460602,2651004,648,0.7924153706795282,648,0.010156912473756,0.01296646404392336,2.201797472022008,0.3495582044124603,0.43353983759880066,2651002,648,0.8042857277599313,648,0.011758825980523852,0.011107113397714877,2.0342555030365475,0.35156455636024475,0.4384011924266815,2651001,648,1.166831081035533,648,0.020058255936153464,0.021514006469196368,2.034133443958126,0.3478456437587738,0.4341995418071747,2651000,648,0.8631490783143494,648,0.011695337265300856,0.012100049120687491,2.0203936980105937,10.50240145297721,0.0021330280578695238,0.0028149490826763213,0.0010770030203275383,10.506293405080214,4.116685969987884,14.622979375068098,0.016050406964495778
