round,server_control_norm,control_invariant_max_abs_error,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,local_steps_client_0,correction_norm_client_0,control_norm_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,local_steps_client_1,correction_norm_client_1,control_norm_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,local_steps_client_2,correction_norm_client_2,control_norm_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,local_steps_client_3,correction_norm_client_3,control_norm_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,local_steps_client_4,correction_norm_client_4,control_norm_client_4,train_seconds_client_4,round_train_seconds,client_control_seconds,control_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.07129995742716168,0.0,0.6173396166834929,0.8360816472372293,0.657485111360053,0.5118115364437171,0.657485111360053,0.5248370775652581,0.8931100915796405,0.7097235735296499,0.0,0.0,0.9862321720526325,0.8303730761601148,0.9016165105997842,2495335,2100985,0.12548085729987177,0.9966052376333656,0.222897120234286,6186,49131,0.6238175501358743,0.9998897281799636,0.7683019827147941,18137,29071,0.862001432611369,0.9983120744221732,0.92516281271039,208540,241517,0.9794421300489042,0.7448347107438017,0.8461779203505203,72600,55210,0.0,0.0,0.0,19740,342170,0.005706612957368244,0.03238095238095238,0.009703196347031963,525,2979,0.5246795415878296,0.8279277086257935,2448500,598,5.030109095494745,598,0.0,0.0841155449096492,1.967027479026001,0.450642466545105,0.812056839466095,3393531,829,5.547010168926989,829,0.0,0.06691206286081453,2.758856695960276,0.7484224438667297,0.2437109500169754,817690,200,3.522056818688588,200,0.0,0.17610284788221628,0.6160084420116618,0.6138439774513245,0.2880723476409912,3870514,945,5.707162042224833,945,0.0,0.060393248009862614,3.2047755119856447,0.4166524112224579,0.7607961297035217,2724776,666,5.133453773258633,666,0.0,0.07707888478002735,2.1944023440009914,10.741070472984575,0.001995240047108382,0.0026611010544002056,0.0013104219688102603,10.745041996007785,4.056254369963426,14.801296365971211,0.01585037197219208
2,0.02240728237456089,5.820766091346741e-10,0.597160143213274,0.7722911540791538,0.6935631839497175,0.5222550445180962,0.6935631839497175,0.4551236950437224,0.8470715445709049,0.7112298892092607,0.0,0.0,0.9898880166098565,0.8223440940795524,0.8983711958945092,2495335,2072986,0.15522846989439726,0.995635305528613,0.26858251749776507,6186,39677,0.6428343553932863,0.9998897281799636,0.7825580391818417,18137,28211,0.8733057435021568,0.19124868130814232,0.31378118005263383,208540,45669,0.9919948767211015,0.8534435261707989,0.9175181400858877,72600,62460,0.0,0.0,0.0,19740,366444,0.0025338495058750293,0.9923809523809524,0.005054792593419067,525,205616,0.359243780374527,0.9400220513343811,2448500,598,2.2861695602377115,598,0.03217155426347055,0.031448042004994244,1.955291647987906,0.32582762837409973,0.8478149175643921,3393531,829,2.7414174907504965,829,0.02523415445461335,0.025162613145502194,2.7750408070278354,0.4153403043746948,0.4688696265220642,817690,200,1.7328631469120235,200,0.11568922965820727,0.07855972028566745,0.6116463959915563,0.5027171969413757,0.3271627724170685,3870514,945,3.603551572915009,945,0.027456945551782005,0.031091872398088007,3.2016525940271094,0.27272239327430725,0.807962954044342,2724776,666,2.5013589108710614,666,0.028674037946346796,0.02746540926089258,2.1865021489793435,10.73013359401375,0.002079235971905291,0.0027822269476018846,0.001387416967190802,10.734303237928543,4.065898751025088,14.800201988953631,0.0152623180183582
3,0.01606390460018339,5.820766091346741e-10,0.6028129490989418,0.760322615978445,0.692089237119033,0.5752963178738131,0.692089237119033,0.5162460710085488,0.8404766495664011,0.7067022055711069,0.0,0.0,0.9897539798246396,0.8091150086060589,0.8903647848221784,2495335,2039914,0.5460835624944558,0.9951503394762367,0.7051950283521393,6186,11273,0.65,0.9998897281799636,0.7878445598105871,18137,27900,0.8439806897148918,0.18694734823055528,0.30609304644470875,208540,46193,0.9951447754258337,0.855426997245179,0.9200115549564096,72600,62407,0.0,0.0,0.0,19740,385178,0.0021112176568707243,0.9980952380952381,0.004213522673817862,525,248198,0.3358631432056427,0.9432542324066162,2448500,598,1.460694165287755,598,0.020174981237049475,0.025452467977544777,1.9625455680070445,0.3019522428512573,0.8463285565376282,3393531,829,1.8780246866560584,829,0.017011884090726466,0.020357066648569375,2.752529748948291,0.37316611409187317,0.47516176104545593,817690,200,0.8888012257432233,200,0.06973905964449162,0.06128262339473822,0.6094318950199522,0.47828829288482666,0.32947874069213867,3870514,945,2.440047415429953,945,0.0205443150058853,0.027298583307555895,3.5683955890126526,0.2538631856441498,0.8090665340423584,2724776,666,2.003595223117447,666,0.020716011895232093,0.029840241044543497,2.3812499479972757,11.274152748985216,0.0020687358919531107,0.0027528208447620273,0.0012947330251336098,11.278200302855112,4.047076896007638,15.32527719886275,0.020524627121631056
4,0.012450970664327689,5.820766091346741e-10,0.6209432798383142,0.6330978783529471,0.6718386977336396,0.4683144475323139,0.6718386977336396,0.47698328943985263,0.742308952822654,0.6243065078288689,0.0,0.0,0.9875744879317206,0.6652774076426612,0.7950028637707145,2495335,1680977,0.5507739107094927,0.9951503394762367,0.7090940505672982,6186,11177,0.6541027953110911,0.9998897281799636,0.7908508133094937,18137,27725,0.08679719121386048,0.18694734823055528,0.11855217104402906,208540,449162,0.996630673704815,0.8556060606060606,0.9207497387476191,72600,62327,0.0,0.0,0.0,19740,363604,0.0023220738552175895,1.0,0.004633388639813605,525,226091,0.32348886132240295,0.9381024837493896,2448500,598,1.1942496377734226,598,0.020147300162649772,0.02253382764501869,2.1109019779833034,0.2952142357826233,0.8401957154273987,3393531,829,1.497869056408493,829,0.016806989935883147,0.01841515144374082,2.751190231007058,0.3617786765098572,0.476981520652771,817690,200,0.7006479546657874,200,0.058225677855853204,0.05524523348853238,0.611689506971743,0.46453067660331726,0.3326108753681183,3870514,945,2.242003480345453,945,0.020279700172784618,0.025779439820011497,3.184713174996432,0.24730531871318817,0.802195131778717,2724776,666,1.5437828584120061,666,0.024511871260368707,0.025765069825821958,2.1827172479825094,10.841212138941046,0.002056793018709868,0.0027741410303860903,0.0017237290157936513,10.845710008987226,4.144330954004545,14.99004096299177,0.01626493304502219
5,0.010020266679070326,5.820766091346741e-10,0.6399900016395529,0.5955077926299412,0.6657696226112045,0.468585240752314,0.6657696226112045,0.47283724058465243,0.7145499535263337,0.6219404167634812,0.0,0.0,0.986738466637586,0.6227801076809326,0.7636085700541438,2495335,1574931,0.551761226136058,0.9951503394762367,0.7099117799688636,6186,11157,0.6550715214564369,0.9998897281799636,0.7915584557299055,18137,27684,0.08677767810836859,0.18694734823055528,0.11853396837655042,208540,449263,0.9970946564150307,0.8556198347107438,0.9209556779516527,72600,62299,0.0,0.0,0.0,19740,497850,0.0026531365127173676,1.0,0.005292232011451382,525,197879,0.31810495257377625,0.9354138970375061,2448500,598,1.0663976900399927,598,0.019551185036493324,0.02270516810259949,1.952728903037496,0.287993460893631,0.8423712849617004,3393531,829,1.1577194472506578,829,0.015968269243483324,0.0169154842850296,2.750531953992322,0.3574581742286682,0.4858357310295105,817690,200,0.6042721855755858,200,0.05397851020350255,0.05303260995266657,0.6104288580245338,0.45280006527900696,0.33438530564308167,3870514,945,1.8223953520318674,945,0.019467579804982576,0.020982656280619322,3.4241316599654965,0.23893536627292633,0.805092990398407,2724776,666,1.322493291269514,666,0.023968145378336622,0.024227771370208165,2.166579205018934,10.904400580038782,0.0020473479526117444,0.002756209927611053,0.0014198370045050979,10.908576626970898,4.134254992008209,15.042831618979108,0.01678545802133158
6,0.009550168877876207,6.402842700481415e-10,0.6295172788975727,0.7641849898424814,0.6631492839937513,0.5069661062266354,0.6631492839937513,0.5418468356505816,0.8197375405196206,0.623909534651206,0.0,0.0,0.98890017276554,0.7457331380355744,0.8502726477675965,2495335,1881741,0.5685785536159601,0.9951503394762367,0.7236818903191677,6186,10827,0.6557821653287047,0.9998897281799636,0.7920770457076718,18137,27654,0.3368445708008917,0.9999376618394552,0.5039318511358144,208540,619060,0.9977833461835004,0.8556198347107438,0.9212493326214629,72600,62256,0.0,0.0,0.0,19740,192063,0.0008739348918505571,0.045714285714285714,0.0017150820023582377,525,27462,0.3135496973991394,0.9339599609375,2448500,598,0.9248996860045868,598,0.02033908542545268,0.024392226599075514,1.9243864680174738,0.2842533588409424,0.8454866409301758,3393531,829,1.0152457248901672,829,0.015433255853890444,0.018124152542038398,2.7413121400168166,0.34521418809890747,0.4917316138744354,817690,200,0.49479788182680645,200,0.051419060747731546,0.04996893869816872,0.6124074659892358,0.44705069065093994,0.3351937234401703,3870514,945,1.5895461256696461,945,0.016518000514524612,0.021061553082148524,3.183630840969272,0.2389356642961502,0.8026605248451233,2724776,666,1.2727573643080337,666,0.023198942530830272,0.027929126568549636,2.1662482719984837,10.627985186991282,0.0020369570702314377,0.0027578611043281853,0.0014046499854885042,10.632147698081098,4.074482920987066,14.706630619068164,0.021475243964232504
7,0.009168539484919712,6.984919309616089e-10,0.6380463548288383,0.6568006457140446,0.6448167440176222,0.5067884123857906,0.6448167440176222,0.5297136669293854,0.7443415762567533,0.621863313657491,0.0,0.0,0.9868023526103309,0.624367068950662,0.7648194960601858,2495335,1578842,0.5693147137704615,0.9951503394762367,0.7242778986999235,6186,10813,0.6534899643256099,0.9998897281799636,0.790402719665272,18137,27751,0.3394815326109606,0.9999712285412871,0.5068812802924605,208540,614272,0.9978923997683249,0.8543388429752066,0.9205527026625901,72600,62156,0.0,0.0,0.0,19740,488190,0.0005379236148466917,0.04,0.0010615711252653928,525,39039,0.30849137902259827,0.9422752857208252,2448500,598,0.8877559266166436,598,0.02264829338462816,0.024989031495895042,2.0980260240030475,0.28213781118392944,0.8475102186203003,3393531,829,1.0562871887905219,829,0.016966055743823007,0.019538507595094123,2.7354915540199727,0.34243398904800415,0.488986074924469,817690,200,0.44220301644644744,200,0.049461740153716675,0.05239714932409039,0.6125642909901217,0.4439781606197357,0.3363788425922394,3870514,945,1.772177909685084,945,0.01705327737393011,0.02288173430199648,3.1590042779571377,0.2353406697511673,0.7958221435546875,2724776,666,1.209362510513778,666,0.02632171842319682,0.02512547642767102,2.1667878970038146,10.771874043974094,0.0020524259889498353,0.0027658759499900043,0.0015613239957019687,10.776201243919786,4.188380533014424,14.96458177693421,0.025337749044410884
8,0.008186619651129674,6.984919309616089e-10,0.6445003683787766,0.6542143865627956,0.6454364871355726,0.5038044284097304,0.6454364871355726,0.5273181239791292,0.74250065980086,0.6189627535577475,0.0,0.0,0.9873406360617463,0.6216091226228142,0.762907534184253,2495335,1571011,0.5673732718894009,0.9951503394762367,0.7227048602958441,6186,10850,0.6353794408240487,0.9998897281799636,0.7770089333533281,18137,28542,0.33876958565885035,0.9971756018030115,0.505728481411315,208540,613842,0.9970820239851216,0.8566115702479339,0.9215244643333432,72600,62372,0.0,0.0,0.0,19740,498005,0.0006860404489448698,0.047619047619047616,0.0013525942758210248,525,36441,0.3050689399242401,0.9346836805343628,2448500,598,0.8386227484179192,598,0.02322753923173954,0.02465019919240194,1.771269753051456,0.2792307436466217,0.8472066521644592,3393531,829,1.0426206243826996,829,0.018245062697030755,0.0186499101987124,2.492498272040393,0.3406929671764374,0.48969781398773193,817690,200,0.4511662263279246,200,0.051690942796463885,0.05448571471876183,0.5553323620115407,0.4381708800792694,0.33581510186195374,3870514,945,1.5961513327547794,945,0.0187193058568578,0.02176378110837269,2.8654390829615295,0.23204413056373596,0.7968218326568604,2724776,666,1.086326220322369,666,0.0250515258767158,0.02906383155458501,1.9511645230231807,9.6357039930881,0.002199444978032261,0.0028724599396809936,0.0076329620205797255,9.64620941504836,4.141442858031951,13.787652273080312,0.016925962932873517
9,0.00752965462420208,7.566995918750763e-10,0.6185902507887155,0.5969505112080091,0.6661617004462954,0.46926669345303856,0.6661617004462954,0.4737640544054658,0.7158105625404783,0.6220548374329936,0.0,0.0,0.9873641633297714,0.6243157732328525,0.764949674072812,2495335,1577814,0.5729845466393595,0.9949886841254445,0.7271975425330813,6186,10742,0.6357135345462194,0.9998897281799636,0.7772587004971713,18137,28527,0.0882193420907534,0.18797353025798408,0.1200820356355694,208540,444347,0.9978963933583839,0.8559641873278236,0.9214971009979684,72600,62274,0.0,0.0,0.0,19740,502110,0.002688874206782109,1.0,0.005363327101658035,525,195249,0.3008977174758911,0.9353028535842896,2448500,598,0.7905672021640554,598,0.024878450272910493,0.026318146841837853,1.727831343014259,0.27788010239601135,0.8407788872718811,3393531,829,0.9468974284581174,829,0.01895117511498736,0.020951866395132017,2.457101773004979,0.33854323625564575,0.49271729588508606,817690,200,0.44151710820193407,200,0.05281572770967586,0.04867112504461118,0.6114973159856163,0.434967577457428,0.3359166383743286,3870514,945,1.3511805659668323,945,0.01858587071257566,0.021254275534231704,2.9965290899854153,0.22893951833248138,0.7956287264823914,2724776,666,0.989674414319563,666,0.02702460233433971,0.029210333725222495,1.9311642929678783,9.724123814958148,0.0020093239145353436,0.002690402907319367,0.0013758949935436249,9.72819011285901,4.1417511270265095,13.86994123988552,0.01703652215655893
10,0.007399843293739381,6.402842700481415e-10,0.6199743200370724,0.6525954932591013,0.6451960990861638,0.5055548308172663,0.6451960990861638,0.5285706564607228,0.7412362292032876,0.6200623548643016,0.0,0.0,0.9873186277014254,0.6195492789545292,0.7613476395378185,2495335,1565840,0.577475363679024,0.9946653734238603,0.730716703283653,6186,10655,0.6357803954564577,0.9998897281799636,0.7773086731960309,18137,28524,0.33951045421538845,0.9999424570825741,0.5069098210617666,208540,614202,0.997849945446377,0.8566115702479339,0.9218523020367021,72600,62324,0.0,0.0,0.0,19740,514229,0.0009490292221914666,0.045714285714285714,0.0018594561090880916,525,25289,0.30261194705963135,0.9385656714439392,2448500,598,0.8284482260474278,598,0.02592553909968319,0.030013565055567293,1.7218764039571397,0.2787937521934509,0.8401411771774292,3393531,829,1.0019093586656114,829,0.020197129032284638,0.023832422940692148,2.4603441049694084,0.33450841903686523,0.49215230345726013,817690,200,0.3986047956415188,200,0.04866919468722275,0.04925474018156103,0.6141674329992384,0.43358543515205383,0.336385577917099,3870514,945,1.2812966081672645,945,0.01854845009507067,0.021589806710803017,3.166776182013564,0.2294166088104248,0.784127950668335,2724776,666,1.0017339195217942,666,0.028064085087566807,0.030592017633344903,2.1428733710199594,10.10603749495931,0.0020413959864526987,0.002728126011788845,0.0013440760085359216,10.110109696979634,4.120500568009447,14.230610264989082,0.01772320206509903
