round,server_control_norm_before,server_control_norm_after,server_control_delta_norm,control_invariant_max_abs_error,round_local_steps,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,local_steps_client_0,control_norm_before_client_0,control_norm_after_client_0,control_delta_norm_client_0,correction_norm_client_0,train_seconds_client_0,control_update_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,local_steps_client_1,control_norm_before_client_1,control_norm_after_client_1,control_delta_norm_client_1,correction_norm_client_1,train_seconds_client_1,control_update_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,local_steps_client_2,control_norm_before_client_2,control_norm_after_client_2,control_delta_norm_client_2,correction_norm_client_2,train_seconds_client_2,control_update_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,local_steps_client_3,control_norm_before_client_3,control_norm_after_client_3,control_delta_norm_client_3,correction_norm_client_3,train_seconds_client_3,control_update_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,local_steps_client_4,control_norm_before_client_4,control_norm_after_client_4,control_delta_norm_client_4,correction_norm_client_4,train_seconds_client_4,control_update_seconds_client_4,round_train_seconds,round_client_control_seconds,server_control_update_seconds,round_control_state_update_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.0,0.17357036598184955,0.17357036598184955,0.0,411,1.8990664179962717,0.9593966676149517,0.39272134632213207,0.20312936684649077,0.39272134632213207,0.23098087126999825,0.9617562856332927,0.28053399723471867,0.0,0.0,0.997413009120688,0.9843559387017695,0.9908414600452299,344284,339777,0.11858974358974358,0.7507246376811594,0.2048240411229735,345,2184,0.0,0.0,0.0,325,0,0.07311827956989247,0.039125431530494824,0.050974512743628186,869,465,0.40871113546089577,0.6304669342911473,0.49592820342363303,4733,7301,0.0,0.0,0.0,3347,0,0.3938364474642077,0.6533816425120773,0.491445874337623,2484,4121,0.0,0.0,0.0,1917,0,0.03962505325948019,0.8691588785046729,0.07579462102689487,214,4694,0.0,0.0,0.0,24,0,1.9579824209213257,0.03163773566484451,183357,45,1.388576803426995,45,0.0,0.30857262895606047,0.30857262895606047,0.0,0.7472055419930257,0.00036874999932479113,1.3696578741073608,0.9250109791755676,901585,221,4.0208303948953334,221,0.0,0.1819380256580904,0.1819380256580904,0.0,3.337840792009956,0.000357083001290448,1.9357914924621582,0.035737257450819016,222317,55,1.827895671773766,55,0.0,0.33234466318337724,0.33234466318337724,0.0,0.8321279169904301,0.0003737920051207766,2.035576581954956,0.20298738777637482,268997,66,1.746095008764304,66,0.0,0.2645598509962485,0.2645598509962485,0.0,1.0395209589914884,0.0008522499992977828,1.9997828006744385,0.029463041573762894,96935,24,0.8690922187869734,24,0.0,0.3621217428924265,0.3621217428924265,0.0,0.39264191599795595,0.00036037499376107007,6.349337125982856,0.0023122499987948686,0.0005895000067539513,0.00290175000554882,0.0013765420007985085,6.353615417989204,1.5313949580013286,7.885010375990532,0.05416437402891461
2,0.17357036598184955,0.1482166967327726,0.13599824989575007,1.862645149230957e-09,411,1.6476525396754405,0.9614354803621333,0.39754344491496096,0.20074504763484743,0.39754344491496096,0.23769584745840247,0.9632455730809046,0.3216426254468088,0.0,0.0,0.9998287635845096,0.9836501260587189,0.9916734626945652,344284,338713,0.13893291072371897,0.7623188405797101,0.2350312779267203,345,1893,0.0,0.0,0.0,325,0,0.05631399317406143,0.0379746835443038,0.04536082474226804,869,586,0.4393638170974155,0.840481724065075,0.5770653514180024,4733,9054,0.0,0.0,0.0,3347,0,0.3218707015130674,0.6594202898550725,0.4325894625643734,2484,5089,0.0,0.0,0.0,1917,0,0.05114029025570145,0.6915887850467289,0.09523809523809523,214,2894,0.0,0.0,0.0,24,313,1.5928032398223877,0.8897396922111511,183357,45,1.3404412751417456,45,0.30857262895606047,0.3250487134247632,0.2781922205624384,0.23207914327950444,0.6593036250123987,0.0003876249975292012,1.1052472591400146,0.9788694381713867,901585,221,2.9402733985821916,221,0.1819380256580904,0.14345370330433385,0.13919220516639608,0.10318949649991127,3.2877462500036927,0.00038695900002494454,1.6008925437927246,0.8140897750854492,222317,55,1.7559858590588673,55,0.33234466318337724,0.39659630200960644,0.3020094424978965,0.2652246935630195,0.8081895000068471,0.0003665410040412098,1.706899881362915,0.9438246488571167,268997,66,1.702778993246453,66,0.2645598509962485,0.27830962748261723,0.24967056682027633,0.17705002912852386,0.9889910839992808,0.0003360419941600412,1.7241079807281494,0.8826120495796204,96935,24,0.89596379661039,24,0.3621217428924265,0.42783534927165595,0.3487554651308255,0.31210742670532493,0.34830833299201913,0.0003738750092452392,6.092538792014238,0.001851042005000636,0.0006196670001372695,0.0024707090051379055,0.0010915830062003806,6.096101084025577,1.5284052500064718,7.6245063340320485,0.059065290974103846
3,0.1482166967327726,0.1171925741080635,0.12174448511008351,1.862645149230957e-09,411,1.4743801931167044,0.9602529131872974,0.4464034248608632,0.22838783144687413,0.4464034248608632,0.24737297108600784,0.9641717721841367,0.3469824497021691,0.004866180048661801,0.00268897520167314,0.999899601654801,0.9835397520651555,0.9916522070182374,344284,338651,0.022556390977443608,0.008695652173913044,0.012552301255230125,345,133,0.09574036511156186,0.7261538461538461,0.16917562724014337,325,2465,0.10526315789473684,0.018411967779056387,0.031341821743388835,869,152,0.4924796467503795,0.7540671878301289,0.5958263772954925,4733,7247,0.02556818181818182,0.00268897520167314,0.004866180048661801,3347,352,0.4439596400327243,0.6553945249597424,0.5293448219801659,2484,3667,0.03414634146341464,0.010954616588419406,0.016587677725118485,1917,615,0.03730420445177247,0.8457943925233645,0.07145677062771418,214,4852,0.02696078431372549,0.4583333333333333,0.05092592592592592,24,408,1.4711112976074219,0.914527416229248,183357,45,0.9680453956715229,45,0.3250487134247632,0.3506998862173605,0.22619966704125732,0.2730787315215608,0.6567656670085853,0.00037941600021440536,1.0202686786651611,0.9715811610221863,901585,221,3.2796203540073092,221,0.14345370330433385,0.1633166811420906,0.14793385251883845,0.12189500176821505,3.278642375007621,0.00034250000317115337,1.4146841764450073,0.9025355577468872,222317,55,1.4389209819913689,55,0.39659630200960644,0.4117881299099688,0.26450085379388094,0.3230255368270586,0.8013884170068195,0.0003347080055391416,1.5493719577789307,0.9466536641120911,268997,66,1.3262658013957833,66,0.27830962748261723,0.2842076432636828,0.21333768995391003,0.19568625466529546,0.9521487500023795,0.0003826669999398291,1.5765053033828735,0.8972817063331604,96935,24,0.6353061786098233,24,0.42783534927165595,0.523704597774679,0.2513233548894115,0.3820440540454711,0.37059008299547713,0.0003334579960210249,6.0595352920208825,0.0017727490048855543,0.0006164590013213456,0.0023892080062069,0.0012430419883457944,6.063167542015435,1.5032069160079118,7.566374458023347,0.058738958978210576
4,0.1171925741080635,0.09030598596412327,0.10816538068549585,1.862645149230957e-09,411,1.3812199402112395,0.9612430342888699,0.4723477770190498,0.2549847673191212,0.4723477770190498,0.27039501071467703,0.9660220481142922,0.3717586734166796,0.005376344086021506,0.003076923076923077,0.9999055607038089,0.9841003357693068,0.991939993500467,344284,338842,0.1336842105263158,0.736231884057971,0.22628062360801782,345,1900,0.02127659574468085,0.003076923076923077,0.005376344086021506,325,47,0.08848080133555926,0.06098964326812428,0.07220708446866485,869,599,0.5247261345852895,0.7084301711388126,0.6028949024543738,4733,6390,0.24963072378138848,0.10098595757394682,0.14379919166134864,3347,1354,0.4583686141687835,0.6537842190016103,0.5389082462253194,2484,3543,0.01300578034682081,0.004694835680751174,0.006899195093905711,1917,692,0.05121293800539083,0.8878504672897196,0.09683995922528033,214,3710,0.00955631399317406,0.5833333333333334,0.01880456682337139,24,1465,1.4020352363586426,0.9180014729499817,183357,45,1.1492232789878112,45,0.3506998862173605,0.41024199445273846,0.2523784120176913,0.3269109399432515,0.6842528749984922,0.0003870000073220581,0.9582790732383728,0.9755175709724426,901585,221,2.457598651784861,221,0.1633166811420906,0.14664215015203563,0.13694978502435082,0.1417961689664469,3.263784750000923,0.00033475000236649066,1.3065612316131592,0.9207032918930054,222317,55,1.4281714474227383,55,0.4117881299099688,0.45040084342580605,0.26591212255360513,0.38084616668734855,0.8025842909992207,0.0003493330004857853,1.4327328205108643,0.9519845843315125,268997,66,1.405254264141396,66,0.2842076432636828,0.295753084691972,0.21178927687792468,0.24079455664213575,0.9796575000073062,0.00039000000106170774,1.5085045099258423,0.9090524315834045,96935,24,0.6440392293271994,24,0.523704597774679,0.547971870562294,0.2654404470211725,0.49825940038854866,0.345344750006916,0.0003844579914584756,6.075624166012858,0.0018455410026945174,0.0006173750007292256,0.002462916003423743,0.0011397920025046915,6.0792268740187865,1.523543041999801,7.6027699160185875,0.05837591797171626
5,0.09030598596412327,0.08478878546869857,0.09555712400465452,2.0954757928848267e-09,411,1.3795815626741554,0.9606294381132475,0.48586803655600547,0.2574075931417671,0.48586803655600547,0.2625796621951341,0.9658435760813475,0.36363388924982953,0.0,0.0,0.9999085316377263,0.9843152745988777,0.9920506323926118,344284,338915,0.11197053406998159,0.881159420289855,0.19869281045751633,345,2715,0.0,0.0,0.0,325,4,0.10091743119266056,0.0379746835443038,0.05518394648829431,869,327,0.5765098184512782,0.6575110923304458,0.6143519889448228,4733,5398,0.16720884840598568,0.07678518075888856,0.10524160524160524,3347,1537,0.46747614917606245,0.6509661835748792,0.5441696113074205,2484,3459,0.09090909090909091,0.0010432968179447052,0.0020629190304280558,1917,22,0.03675400291120815,0.9439252336448598,0.07075306479859896,214,5496,0.02242152466367713,0.625,0.04329004329004329,24,669,1.3600208759307861,0.9338449239730835,183357,45,1.1256042207675663,45,0.41024199445273846,0.44631065816194404,0.25714233344046855,0.39374609166620095,0.6533064170071157,0.0003927500074496493,0.927702009677887,0.9768019914627075,901585,221,2.5052771505148543,221,0.14664215015203563,0.16102069382211873,0.11293797801250545,0.1443212316719899,3.282791207995615,0.0003720419917954132,1.2406085729599,0.9294025897979736,222317,55,1.2811020570008027,55,0.45040084342580605,0.4449842428966484,0.2441649545825415,0.4249262005660675,0.804718999992474,0.00036199999158270657,1.362958550453186,0.9561890959739685,268997,66,1.3130651052888676,66,0.295753084691972,0.2876854660892985,0.2114394696742994,0.2609252078630632,0.9850910419918364,0.00038712500827386975,1.4968671798706055,0.9131170511245728,96935,24,0.5520623432195721,24,0.547971870562294,0.6241023781593161,0.23254850788596612,0.5438913424716548,0.34139950000098906,0.0003611659922171384,6.06730716698803,0.0018750829913187772,0.0005917910020798445,0.0024668739933986217,0.0009841249993769452,6.070758165980806,1.5107769579917658,7.5815351239725715,0.05869329100823961
6,0.08478878546869857,0.07750062588045396,0.09049883020441238,1.775333657860756e-09,411,1.3555062910370057,0.9621550613317268,0.5005897513737952,0.31630935806044247,0.5005897513737952,0.2865834429563035,0.9677173897381827,0.36508425621465074,0.007961783439490446,0.005216484089723527,0.9998996851885181,0.9843588432805475,0.9920684057920105,344284,338933,0.100990099009901,0.8869565217391304,0.18133333333333335,345,3030,0.42857142857142855,0.009230769230769232,0.018072289156626505,325,7,0.14173228346456693,0.020713463751438434,0.03614457831325301,869,127,0.6276990185387132,0.6080709909148532,0.617729126421979,4733,4585,0.28976953344575607,0.3080370481027786,0.2986241853729182,3347,3558,0.4681897050318103,0.6517713365539453,0.5449343655334904,2484,3458,0.01680672268907563,0.005216484089723527,0.007961783439490446,1917,595,0.05016808895784846,0.9065420560747663,0.09507473658417055,214,3867,0.03926701570680628,0.625,0.07389162561576355,24,382,1.3541185855865479,0.9369044899940491,183357,45,1.0656908402062761,45,0.44631065816194404,0.46142124547192365,0.24117515773141815,0.4267272556372843,0.6769125830032863,0.0003562079946277663,0.8937971591949463,0.9771125316619873,901585,221,2.2367786051619043,221,0.16102069382211873,0.16038519897691803,0.10922181294698693,0.14848643087780555,3.2782607920089504,0.00033962499583140016,1.1934622526168823,0.9339726567268372,222317,55,1.3798579848540335,55,0.4449842428966484,0.48691880977043944,0.2584211925940766,0.43895490484474636,0.8022119999950519,0.000542958005098626,1.3242741823196411,0.9548470973968506,268997,66,1.252386617670507,66,0.2876854660892985,0.2899807978236567,0.20002591959464594,0.2696131128621946,0.9657272500044201,0.00038387499807868153,1.495295524597168,0.9150152206420898,96935,24,0.6870701611813812,24,0.6241023781593161,0.6676546548327292,0.2830537848273421,0.6115611575977629,0.3474340839893557,0.000384208993637003,6.070546709001064,0.002006874987273477,0.0005588329950114712,0.0025657079822849482,0.001199499994982034,6.074311916978331,1.5209081250068266,7.595220041985158,0.059835416002897546
7,0.07750062588045396,0.07423707110595738,0.09413143984210869,1.8044374883174896e-09,411,1.3424742771546714,0.9621773739199313,0.4872828268512944,0.3018215181733923,0.4872828268512944,0.2736635475813471,0.9675130395093176,0.39575026658452656,0.007815892314372557,0.004694835680751174,0.9999115339134743,0.9848932857756968,0.9923455912156477,344284,339113,0.08696830127336765,0.9304347826086956,0.15906838453914768,345,3691,0.3076923076923077,0.012307692307692308,0.023668639053254437,325,13,0.09392265193370165,0.019562715765247412,0.03238095238095238,869,181,0.5969588886803079,0.6718783012888232,0.6322067594433399,4733,5327,0.38227146814404434,0.16492381236928594,0.23043206011271133,3347,1444,0.4679505605058925,0.6553945249597424,0.5460338755659903,2484,3479,0.023316062176165803,0.004694835680751174,0.007815892314372557,1917,386,0.04771151178918169,0.8037383177570093,0.09007593610892904,214,3605,0.011511895625479662,0.625,0.02260738507912585,24,1303,1.2853128910064697,0.9400513768196106,183357,45,1.0427075667452206,45,0.46142124547192365,0.4394722102577344,0.2422200155908721,0.4503409798815423,0.6825803340034327,0.00038666700129397213,0.8569599390029907,0.9780786037445068,901585,221,1.8423491204494251,221,0.16038519897691803,0.16013778185343236,0.09810000543202235,0.15372155911620058,3.2602682920114603,0.00036595801066141576,1.2013217210769653,0.9364421367645264,222317,55,1.428300960057044,55,0.48691880977043944,0.4939719013857606,0.26961031249583733,0.4749109020222906,0.8121470839978429,0.0003403330047149211,1.3060554265975952,0.9539585709571838,268997,66,1.623667438467223,66,0.2899807978236567,0.3377531538920581,0.25430219664425435,0.27550915968066775,0.9869969999999739,0.0004457500035641715,1.4745228290557861,0.9180585145950317,96935,24,0.6678835069560082,24,0.6676546548327292,0.6944999812894839,0.27823650573805014,0.6556391615680257,0.34136020799633116,0.00038216701068449765,6.083352918009041,0.0019208750309189782,0.0008809580031083897,0.002801833034027368,0.0011856250057462603,6.0873403760488145,1.523566000003484,7.610906376052299,0.0600063319579931
8,0.07423707110595738,0.06897680013702924,0.0827257620892409,1.862645149230957e-09,411,1.2793499930746879,0.9621243815229457,0.49360766148126833,0.283065962212884,0.49360766148126833,0.28010432122629336,0.9676144759845726,0.40842358821130603,0.0111731843575419,0.007303077725612937,0.9999085645519515,0.984669633209792,0.9922305914789682,344284,339037,0.10159744408945687,0.9217391304347826,0.18302158273381294,345,3130,0.07142857142857142,0.024615384615384615,0.036613272311212815,325,112,0.04926108374384237,0.023014959723820484,0.03137254901960784,869,406,0.5847738139021699,0.6718783012888232,0.6253072460918297,4733,5438,0.4706814580031696,0.17747236331042726,0.2577565632458234,3347,1262,0.4664371772805508,0.6545893719806763,0.5447236180904522,2484,3486,0.023769100169779286,0.007303077725612937,0.0111731843575419,1917,589,0.05419161676646707,0.8457943925233645,0.10185706246482837,214,3340,0.008610792192881744,0.625,0.01698754246885617,24,1742,1.2529634237289429,0.9426528811454773,183357,45,0.9472636405933871,45,0.4394722102577344,0.4661043718526722,0.20964295023292037,0.4413449376173577,0.6541854160022922,0.0003855840041069314,0.859943687915802,0.9787418842315674,901585,221,1.7328843880417273,221,0.16013778185343236,0.16140639666645162,0.07855016928208206,0.16052749819883882,3.2839664579951204,0.00035125001159030944,1.177237868309021,0.9375666379928589,222317,55,1.4336630280877414,55,0.4939719013857606,0.5021144430530343,0.27350479010069795,0.4728063352968329,0.8031500000070082,0.0003353749925736338,1.2995537519454956,0.9586501121520996,268997,66,1.5815527834091614,66,0.3377531538920581,0.35637166294430817,0.25325607092969615,0.31388018020539266,0.9779264170065289,0.0003648749989224598,1.473570466041565,0.9188218712806702,96935,24,0.7081488902022293,24,0.6944999812894839,0.728757596611744,0.2986250631368246,0.6877640503617412,0.3378104169969447,0.0003688750002766028,6.0570387080078945,0.0018059590074699372,0.0009978750022128224,0.0028038340096827596,0.0011548750044312328,6.0609974170220084,1.4998005829984322,7.560798000020441,0.05826899998646695
9,0.06897680013702924,0.06874273527257427,0.08351330845896646,1.862645149230957e-09,411,1.301752562522084,0.962386554434348,0.5024923310708276,0.3071188949243756,0.5024923310708276,0.2788704575790722,0.9673247589315342,0.40399870414822214,0.005035246727089627,0.0026082420448617634,0.9999115313046478,0.984864239987917,0.9923308462115902,344284,339103,0.09993614303959132,0.9072463768115943,0.18004026459591602,345,3132,0.2857142857142857,0.012307692307692308,0.02359882005899705,325,14,0.10975609756097561,0.020713463751438434,0.03484995159728945,869,164,0.5617743891873159,0.6849778153391084,0.6172886519421172,4733,5771,0.3901060070671378,0.16492381236928594,0.23183536329273416,3347,1415,0.46847106248200404,0.6549919484702094,0.5462481114655028,2484,3473,0.07246376811594203,0.0026082420448617634,0.005035246727089627,1917,69,0.04103885804916733,0.9672897196261683,0.07873716241917078,214,5044,0.04201680672268908,0.625,0.07874015748031496,24,357,1.256264090538025,0.9423147439956665,183357,45,0.9137331950035485,45,0.4661043718526722,0.4927036402285934,0.20270700914224174,0.45860438469581677,0.6741451249981765,0.0003430420038057491,0.8405274748802185,0.979028046131134,901585,221,1.904121713162889,221,0.16140639666645162,0.17338096238412865,0.08291741005928341,0.16941609278503084,3.284339624995482,0.0003530839894665405,1.1111280918121338,0.941902756690979,222317,55,1.4558498697761266,55,0.5021144430530343,0.4900401160828267,0.2773041800556569,0.48943066303790383,0.8054670830024406,0.0003291670000180602,1.2610814571380615,0.9605534672737122,268997,66,1.5504900153781636,66,0.35637166294430817,0.3452681870503127,0.2549239545969344,0.33002894856287396,0.9666909579973435,0.00041112500184681267,1.462886095046997,0.916511058807373,96935,24,0.8164724290783695,24,0.728757596611744,0.7111274424892089,0.3421385162036586,0.7186496524628213,0.3479070000030333,0.0003738750092452392,6.078549790996476,0.0018102930043824017,0.0005653749976772815,0.002375668002059683,0.0011763329966925085,6.082101791995228,1.5164762500062352,7.5985780420014635,0.05894987400097307
10,0.06874273527257427,0.07699815482525549,0.09493143132656331,1.862645149230957e-09,411,1.291347843447992,0.9621132252288435,0.5025812961222283,0.3044463253413157,0.5025812961222283,0.2773166949029223,0.9675433677455925,0.3930133521079772,0.00303951367781155,0.001564945226917058,0.9999056061120043,0.9845737821101184,0.9921804682937966,344284,339005,0.1002562459961563,0.9072463768115943,0.18055956158061726,345,3122,0.16666666666666666,0.009230769230769232,0.01749271137026239,325,18,0.21428571428571427,0.01380897583429229,0.025945945945945945,869,56,0.5952696310312204,0.6646946968096344,0.6280694749450988,4733,5285,0.3844797178130511,0.19539886465491485,0.2591125198098257,3347,1701,0.4688307957483482,0.6570048309178744,0.5471919530595138,2484,3481,0.05263157894736842,0.001564945226917058,0.00303951367781155,1917,57,0.04036661466458658,0.9672897196261683,0.07749906402096593,214,5128,0.02177068214804064,0.625,0.04207573632538569,24,689,1.2266038656234741,0.9427346587181091,183357,45,0.9531531744426707,45,0.4927036402285934,0.48057317689266754,0.21861686051524323,0.4779763138490719,0.6805610000010347,0.00038212499930523336,0.8366301655769348,0.9787917733192444,901585,221,2.12785281751073,221,0.17338096238412865,0.16714941206054224,0.09336352970531339,0.17297413261586347,3.247246915998403,0.00033683299261610955,1.1156845092773438,0.942896842956543,222317,55,1.4588701413780167,55,0.4900401160828267,0.5085397363875411,0.2857918530837983,0.48646004210955823,0.8125207090051845,0.00033970799995586276,1.2323276996612549,0.9621742963790894,268997,66,1.6943469603726875,66,0.3452681870503127,0.40333267399638406,0.2706323977565613,0.32709205162871235,0.9863947079866193,0.00038654200034216046,1.441006064414978,0.919884443283081,96935,24,0.8403198280368276,24,0.7111274424892089,0.7124400001441099,0.3593046735268882,0.7031477712546671,0.3440915000101086,0.00034254199999850243,6.07081483300135,0.0017877499922178686,0.0006230830040294677,0.0024108329962473363,0.0012095830024918541,6.074435249000089,1.5182952500035753,7.592730499003665,0.06087333300092723
