round,server_control_norm_before,server_control_norm_after,server_control_delta_norm,control_invariant_max_abs_error,round_local_steps,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,local_steps_client_0,control_norm_before_client_0,control_norm_after_client_0,control_delta_norm_client_0,correction_norm_client_0,train_seconds_client_0,control_update_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,local_steps_client_1,control_norm_before_client_1,control_norm_after_client_1,control_delta_norm_client_1,correction_norm_client_1,train_seconds_client_1,control_update_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,local_steps_client_2,control_norm_before_client_2,control_norm_after_client_2,control_delta_norm_client_2,correction_norm_client_2,train_seconds_client_2,control_update_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,local_steps_client_3,control_norm_before_client_3,control_norm_after_client_3,control_delta_norm_client_3,correction_norm_client_3,train_seconds_client_3,control_update_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,local_steps_client_4,control_norm_before_client_4,control_norm_after_client_4,control_delta_norm_client_4,correction_norm_client_4,train_seconds_client_4,control_update_seconds_client_4,round_train_seconds,round_client_control_seconds,server_control_update_seconds,round_control_state_update_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.0,0.18297590408348843,0.18297590408348843,0.0,411,1.8802533813901139,0.9483463583066977,0.31264259064734257,0.21883841447386887,0.31264259064734257,0.24103302159122472,0.9539612193738938,0.26158917782569174,0.0,0.0,0.9937661227361377,0.9723629329274669,0.9829480307654814,344284,336869,0.14810562571756603,0.3739130434782609,0.21217105263157895,345,871,0.11175616835994194,0.23692307692307693,0.15187376725838264,325,689,0.11392405063291139,0.010356731875719217,0.0189873417721519,869,79,0.18939478688891376,0.35770124656665964,0.24765944997074313,4733,8939,0.3161919327088511,0.49417388706304155,0.3856376777803684,3347,5231,0.29251818496709386,0.6799516908212561,0.409057883264713,2484,5774,0.022727272727272728,0.0010432968179447052,0.00199501246882793,1917,88,0.0,0.0,0.0,214,2,0.0,0.0,0.0,24,0,1.9028316736221313,0.017378702759742737,279480,69,1.594116932455236,69,0.0,0.23103143572703905,0.23103143572703905,0.0,1.1383056250051595,0.0004778750007972121,1.855884313583374,0.5212765336036682,433365,106,2.2090461875773557,106,0.0,0.20840057378208462,0.20840057378208462,0.0,1.6666322499950184,0.0003796660021180287,2.1740670204162598,0.040745142847299576,78267,20,0.822488498610953,20,0.0,0.41124424491772515,0.41124424491772515,0.0,0.3538931670045713,0.0003667090059025213,1.8575495481491089,0.5797713994979858,519008,127,2.813284248047481,127,0.0,0.22151844674109317,0.22151844674109317,0.0,1.9695739160088124,0.0003688340075314045,1.971982717514038,0.1087886393070221,363071,89,2.06605760935943,89,0.0,0.232141306247642,0.232141306247642,0.0,1.346196084006806,0.00042929100163746625,6.4746010420203675,0.002022375017986633,0.00043583300430327654,0.0024582080222899094,0.0010876250016735867,6.478146875044331,1.521454875008203,7.999601750052534,0.055191415958688594
2,0.18297590408348843,0.16724068677749415,0.12878708259872398,2.0954757928848267e-09,411,1.602575301048051,0.963228854639066,0.4606062936346428,0.3307228822945798,0.4606062936346428,0.35335588295542625,0.9666321713557571,0.2903133616423798,0.02044989775051125,0.011507479861910242,0.9965635637640019,0.9829936912548942,0.9897321167456279,344284,339596,0.13616212792906904,0.6231884057971014,0.2234927234927235,345,1579,0.11483253588516747,0.07384615384615385,0.0898876404494382,325,209,0.09174311926605505,0.011507479861910242,0.02044989775051125,869,109,0.42262112234227955,0.5123600253538981,0.46318403208862574,4733,5738,0.30088289962825276,0.38691365401852407,0.33851784080512354,3347,4304,0.46040306556911725,0.6529790660225443,0.5400366239387382,2484,3523,0.4133462908973113,0.665623369848722,0.5099920063948841,1917,3087,0.3248407643312102,0.2383177570093458,0.2749326145552561,214,157,0.04583333333333333,0.4583333333333333,0.08333333333333333,24,240,1.630393624305725,0.9022327065467834,279480,69,1.8166158104060857,69,0.23103143572703905,0.2621901809083739,0.22872909866541896,0.16478260961208915,1.0664730419957777,0.0004059170023538172,1.5461417436599731,0.9253677725791931,433365,106,2.142561786418923,106,0.20840057378208462,0.19929595300420233,0.16616298305629007,0.12431750872092527,1.5829226670030039,0.00034100000630132854,1.8529601097106934,0.8454648852348328,78267,20,0.7420245430888843,20,0.41124424491772515,0.4516409606978537,0.34342568003337554,0.3402175459343004,0.2819870829989668,0.0003888749924954027,1.5809694528579712,0.9260743856430054,519008,127,2.425211758191855,127,0.22151844674109317,0.21296119408928937,0.174972251079487,0.11114953836176829,1.8759271250019083,0.00035512499744072556,1.6670267581939697,0.8449146151542664,363071,89,1.9658503238757805,89,0.232141306247642,0.24115704176116612,0.19451733363393686,0.1310225701442115,1.3279210829932708,0.00034300000697840005,6.1352309999929275,0.001833917005569674,0.0006295839993981645,0.0024635010049678385,0.0011662079923553392,6.138860708990251,1.5265971250046277,7.6654578339948785,0.05598216601356398
3,0.16724068677749415,0.12454330047315441,0.1105292515478191,2.561137080192566e-09,411,1.4807493714163957,0.9633181049918838,0.4948323278747201,0.31233635785736824,0.4948323278747201,0.3452006563341305,0.9683116786468919,0.32568229349595507,0.0,0.0,0.9997602883642196,0.9812393256729909,0.9904132279863381,344284,337906,0.0,0.0,0.0,345,0,0.11602209944751381,0.6461538461538462,0.19672131147540983,325,1810,0.1125,0.010356731875719217,0.018967334035827187,869,80,0.49248004910988336,0.6780054933446017,0.570539603520313,4733,6516,0.2802625182304327,0.34448760083657004,0.309073850690256,3347,4114,0.4655765920826162,0.6533816425120773,0.5437185929648242,2484,3486,0.40900259067357514,0.6588419405320813,0.5046953046953047,1917,3088,0.23595505617977527,0.3925233644859813,0.29473684210526313,214,356,0.011804384485666104,0.5833333333333334,0.023140495867768594,24,1186,1.4824202060699463,0.9344639778137207,279480,69,1.4507763018302882,69,0.2621901809083739,0.26638042313924193,0.19463208565032725,0.20138490884610583,1.010120624996489,0.00033837500086519867,1.4159727096557617,0.942992627620697,433365,106,1.5369031696924935,106,0.19929595300420233,0.17307139802402763,0.13147343843501166,0.13664763929077325,1.6522350419982104,0.00034324999433010817,1.6222776174545288,0.8818275928497314,78267,20,0.6457789831868178,20,0.4516409606978537,0.5028006026891688,0.30632097227535965,0.4048212386035305,0.2833926659950521,0.00037312500353436917,1.3877638578414917,0.9486385583877563,519008,127,2.1903551443386453,127,0.21296119408928937,0.20763054690180563,0.171725397590784,0.1275598845478075,1.8810894999915035,0.00033150000672321767,1.4807367324829102,0.9198256134986877,363071,89,1.6864701590104756,89,0.24115704176116612,0.23147605180572572,0.18074544703801182,0.16215898977787097,1.3187199999956647,0.0003668330027721822,6.14555783297692,0.001753083008225076,0.0009696249908301979,0.002722707999055274,0.0011959170078625903,6.1494764579838375,1.4866122499952326,7.63608870797907,0.05646404201979749
4,0.12454330047315441,0.09930217806219364,0.09257534716574889,2.0954757928848267e-09,411,1.422648851815854,0.9628523297131159,0.5164353061845027,0.3447081895262051,0.5164353061845027,0.35357216204423975,0.9684136509660252,0.33112279164827774,0.011142061281337047,0.005797101449275362,0.9999081138439833,0.9798393187020018,0.9897719971011857,344284,337374,0.14285714285714285,0.005797101449275362,0.011142061281337047,345,14,0.11318944844124701,0.7261538461538461,0.195850622406639,325,2085,0.25,0.01380897583429229,0.026172300981461286,869,48,0.493425172197871,0.6659623917177266,0.5668554986062404,4733,6388,0.3148539991536183,0.4445772333432925,0.36863619472315123,3347,4726,0.46697300402067776,0.6545893719806763,0.5450888367415354,2484,3482,0.4589266155531216,0.6557120500782473,0.5399484536082474,1917,2739,0.1953781512605042,0.43457943925233644,0.26956521739130435,214,476,0.011570247933884297,0.5833333333333334,0.022690437601296597,24,1210,1.4231382608413696,0.9464863538742065,279480,69,1.4649520570133747,69,0.26638042313924193,0.3024438988224459,0.20654507709502518,0.23198964658815158,1.0191661670105532,0.00037145899841561913,1.3359884023666382,0.9496221542358398,433365,106,1.321245725291757,106,0.17307139802402763,0.17572797408335358,0.10088567173165004,0.15243451552144827,1.5812650419975398,0.00037354200321715325,1.5379970073699951,0.9069722890853882,78267,20,0.6051525888297155,20,0.5028006026891688,0.5494719247016842,0.2929398537332722,0.4748861936587852,0.2811791670101229,0.00033650000113993883,1.3153244256973267,0.9566268920898438,519008,127,1.9983435006959438,127,0.20763054690180563,0.18720463985720096,0.16789868182127193,0.1511286126330534,1.85278066599858,0.00035016699985135347,1.3930023908615112,0.9382792711257935,363071,89,1.5142417929992824,89,0.23147605180572572,0.2443883740016287,0.16609403798780262,0.19537319801078626,1.3179380829969887,0.0003461250016698614,6.0523291250137845,0.001777793004293926,0.0006396659882739186,0.0024174589925678447,0.0010534159955568612,6.055800000001909,1.509865500003798,7.565665500005707,0.05647558197961189
5,0.09930217806219364,0.08773824795407378,0.08501280971339734,2.3283064365386963e-09,411,1.3673482791031017,0.9668825409575448,0.5103605807650051,0.34764578688257697,0.5103605807650051,0.3728315999747141,0.9710584190090077,0.3623156967119058,0.024870466321243522,0.01380897583429229,0.9999055291988581,0.9837721183673943,0.9917732166152036,344284,338729,0.13617021276595745,0.0927536231884058,0.1103448275862069,345,235,0.1170406306852638,0.5938461538461538,0.1955420466058764,325,1649,0.125,0.01380897583429229,0.024870466321243522,869,96,0.5663108377058078,0.6613141770547222,0.6101364522417154,4733,5527,0.33414257338335906,0.4523453839259038,0.3843615130743844,3347,4531,0.4664941041127409,0.6529790660225443,0.5442039926186881,2484,3477,0.40668033987694113,0.7240479916536254,0.5208255159474672,1917,3413,0.3023255813953488,0.3037383177570093,0.30303030303030304,214,215,0.022388059701492536,0.625,0.043227665706051875,24,670,1.3842275142669678,0.9463038444519043,279480,69,1.580244777871232,69,0.3024438988224459,0.3415195279888612,0.2318855066078249,0.275337284773819,1.025244083997677,0.0003436670085648075,1.308910846710205,0.9512789249420166,433365,106,1.261741187258566,106,0.17572797408335358,0.19111941763392998,0.10057561144179333,0.16919186976215148,1.5548415829980513,0.00034091700217686594,1.4352962970733643,0.9113802909851074,78267,20,0.5831929096525269,20,0.5494719247016842,0.5456756867092877,0.28897745350925785,0.5342458314846384,0.29475724999792874,0.00034329199115745723,1.2240982055664062,0.9584496021270752,519008,127,1.8097542659220665,127,0.18720463985720096,0.19038880999163818,0.142882837857882,0.1592502792169417,1.926577999998699,0.00035149999894201756,1.3332538604736328,0.9426283240318298,363071,89,1.3953756649563496,89,0.2443883740016287,0.24509729429559948,0.16249546347516183,0.21547757136069184,1.3757015000010142,0.00035450000723358244,6.17712241699337,0.0017338760080747306,0.0005882500117877498,0.0023221260198624805,0.0012133340060245246,6.180657877019257,1.5535664170020027,7.73422429402126,0.05663104000268504
6,0.08773824795407378,0.07899354927238753,0.08279877224899615,2.2118911147117615e-09,411,1.3192263562719604,0.965133791857021,0.5159837155182246,0.3409553563128152,0.5159837155182246,0.34665043072798213,0.970295265813989,0.395622705181799,0.03303964757709251,0.020713463751438434,0.9999114234255514,0.9836646489526089,0.9917215003792238,344284,338690,0.1445852534562212,0.7275362318840579,0.24123017779913503,345,1736,0.07223476297968397,0.09846153846153846,0.08333333333333333,325,443,0.29508196721311475,0.020713463751438434,0.03870967741935484,869,61,0.5639503507825149,0.6623705894781322,0.6092110376991838,4733,5559,0.3261424263511946,0.42007768150582614,0.36719770174980415,3347,4311,0.46549741230592295,0.6517713365539453,0.5431063401543106,2484,3478,0.4521889400921659,0.4094940010432968,0.4297837393922803,1917,1736,0.072992700729927,0.5607476635514018,0.12917115177610333,214,1644,0.016968325791855202,0.625,0.03303964757709251,24,884,1.3220067024230957,0.9548196792602539,279480,69,1.695969519388033,69,0.3415195279888612,0.35741116473170736,0.2574942963044342,0.31168765210060617,1.032785541989142,0.0003372920036781579,1.2794201374053955,0.9565308690071106,433365,106,1.2439096377110623,106,0.19111941763392998,0.19942670710482321,0.10643836194086398,0.18800392403171343,1.6062600830045994,0.0007990829908521846,1.393441081047058,0.9184202551841736,78267,20,0.517091077716641,20,0.5456756867092877,0.5642679308310555,0.2594687822377189,0.5357744859944026,0.28345383299165405,0.0003468329960014671,1.191901683807373,0.9628714919090271,519008,127,1.5407723396744981,127,0.19038880999163818,0.18405153161948395,0.12547285227988447,0.17043426692877175,1.903932834000443,0.00038625000161118805,1.3255386352539062,0.947010338306427,363071,89,1.3599441194391502,89,0.24509729429559948,0.25711190724250593,0.15165496750758672,0.23153277349294418,1.3174299579986837,0.0006858330016257241,6.143862249984522,0.002555290993768722,0.00061329199525062,0.0031685829890193418,0.0011657080031000078,6.148196540976642,1.549904333995073,7.698100874971715,0.0603547090140637
7,0.07899354927238753,0.07710868286592423,0.07719089029767168,2.6775524020195007e-09,411,1.2919270468462691,0.9664056093846746,0.5237025981111896,0.3438667511790382,0.5237025981111896,0.3569047611924196,0.9708927817262782,0.3977479488362025,0.029644268774703556,0.019562715765247412,0.9999114422514922,0.9838737786246239,0.9918277831946897,344284,338762,0.09815950920245399,0.0463768115942029,0.06299212598425197,345,163,0.11105552776388194,0.683076923076923,0.19104991394148021,325,1999,0.27419354838709675,0.019562715765247412,0.036519871106337275,869,62,0.5731025779700739,0.6716670188041411,0.6184824902723736,4733,5547,0.35333527526944364,0.3624141021810577,0.3578171091445428,3347,3433,0.46498277841561425,0.6521739130434783,0.5428954423592494,2484,3484,0.40827178729689806,0.7209181011997914,0.5213127121840815,1917,3385,0.1404728789986092,0.4719626168224299,0.2165058949624866,214,719,0.015182186234817813,0.625,0.029644268774703556,24,988,1.383232831954956,0.9539501667022705,279480,69,1.6415678573406967,69,0.35741116473170736,0.40773692142650203,0.24019466262172542,0.33334216374538583,1.0412726669892436,0.000657291995594278,1.2593870162963867,0.9577953815460205,433365,106,1.1460451749271758,106,0.19942670710482321,0.219599660679254,0.1005339181281454,0.19985656660227005,1.605383999994956,0.0003854590031551197,1.3583685159683228,0.9194424152374268,78267,20,0.6547002623538637,20,0.5642679308310555,0.6227471838267197,0.32952790755664335,0.5516004776915281,0.29166620899923146,0.00037908399826847017,1.1789811849594116,0.9642895460128784,519008,127,1.4259742465756071,127,0.18405153161948395,0.19112176426767105,0.11084848641886118,0.17435264594705316,1.930991625005845,0.0006460419972427189,1.2915023565292358,0.9511968493461609,363071,89,1.4077372515274724,89,0.25711190724250593,0.283096390066577,0.16208949286020424,0.24074727303953178,1.3276389579987153,0.0003485409979475662,6.196953458987991,0.002416417992208153,0.0005840410012751818,0.0030004589934833348,0.0012685410038102418,6.201222458985285,1.5238836659991648,7.72510612498445,0.057819498018943705
8,0.07710868286592423,0.08867142975571404,0.09121347076413094,2.561137080192566e-09,411,1.2927531064164786,0.9671224012807426,0.5399578081909086,0.35187620378779466,0.5399578081909086,0.38062020355491905,0.9717746010229175,0.4126851167343711,0.039318479685452164,0.02186421173762946,0.9999143906384688,0.98383601910051,0.9918100469670528,344284,338748,0.14196762141967623,0.33043478260869563,0.1986062717770035,345,803,0.10842490842490843,0.4553846153846154,0.17514792899408285,325,1365,0.20430107526881722,0.02186421173762946,0.0395010395010395,869,93,0.5997232654674837,0.6410310585252482,0.6196895424836601,4733,5059,0.33807829181494664,0.4825216611891246,0.39758739537173804,3347,4777,0.4689495066744051,0.6505636070853462,0.5450252951096122,2484,3446,0.5059171597633136,0.7136150234741784,0.5920796364423285,1917,2704,0.1311881188118812,0.4953271028037383,0.20743639921722112,214,808,0.02029769959404601,0.625,0.039318479685452164,24,739,1.36593496799469,0.9570881724357605,279480,69,2.403211787841495,69,0.40773692142650203,0.5184159354779138,0.35398992728717227,0.38746906232002126,1.0177978329884354,0.0003812909999396652,1.2538236379623413,0.9602644443511963,433365,106,1.2331652937708222,106,0.219599660679254,0.22913867577878996,0.10784414481754263,0.21893592725774594,1.6548806250066264,0.0003726249997271225,1.344713807106018,0.9213589429855347,78267,20,0.6004946475506538,20,0.6227471838267197,0.6028737457506373,0.3085600289518145,0.6105062107622522,0.30322462499316316,0.000344959000358358,1.1461684703826904,0.9662683606147766,519008,127,1.4677837780564726,127,0.19112176426767105,0.20723138838920674,0.11389065468000746,0.18796447806018146,1.8911586249887478,0.000375000003259629,1.2652945518493652,0.9499133825302124,363071,89,1.5155024122528409,89,0.283096390066577,0.2963366182354638,0.17249905653240666,0.2654468247722614,1.3191176669934066,0.0003528749948600307,6.186179374970379,0.0018267499981448054,0.0006363749998854473,0.0024631249980302528,0.0011794169986387715,6.189821916967048,1.4831967080099275,7.673018624976976,0.06235304204165004
9,0.08867142975571404,0.07475997843350143,0.09842265232503519,2.561137080192566e-09,411,1.264479009903388,0.966478125296339,0.5415589683688423,0.35570420577685236,0.5415589683688423,0.37165907358835804,0.971742992525328,0.40489078809822354,0.0234192037470726,0.019562715765247412,0.9999143635885791,0.9835252291712656,0.99165208478237,344284,338641,0.07096774193548387,0.09565217391304348,0.08148148148148149,345,465,0.11443037974683544,0.6953846153846154,0.19652173913043477,325,1975,0.25,0.019562715765247412,0.03628601921024546,869,68,0.6465927099841522,0.6034227762518487,0.6242622950819672,4733,4417,0.35343915343915344,0.49895428742157155,0.41377601585728446,3347,4725,0.4682448036951501,0.6529790660225443,0.5453934095494284,2484,3464,0.5103344607290492,0.7083985393844549,0.5932721712538226,1917,2661,0.13118527042577677,0.5327102803738317,0.21052631578947367,214,869,0.011933174224343675,0.625,0.0234192037470726,24,1257,1.2757043838500977,0.9594210386276245,279480,69,2.0716084632959464,69,0.5184159354779138,0.38390346755970667,0.3435847513656981,0.4740085606987213,1.026376458001323,0.0003288750012870878,1.2481175661087036,0.9601121544837952,433365,106,1.2451401698104498,106,0.22913867577878996,0.23668099961426298,0.10579566612110639,0.23031143880155472,1.6115184999944177,0.0003447920025791973,1.3568581342697144,0.9218955636024475,78267,20,0.6327863343997318,20,0.6028737457506373,0.6637019781079682,0.3180793735498578,0.6047797177872688,0.28161941599682905,0.00034945900551974773,1.1279323101043701,0.9667442440986633,519008,127,1.6207958786544299,127,0.20723138838920674,0.22428766384289583,0.1209371802941292,0.20585477626367155,1.882497416008846,0.0003684580005938187,1.267741084098816,0.9540448188781738,363071,89,1.6643717875327217,89,0.2963366182354638,0.3135296004836574,0.19397706548468371,0.29185423664220844,1.2992809580027824,0.00033158299629576504,6.101292748004198,0.0017231670062756166,0.0005633750115521252,0.002286542017827742,0.001171707990579307,6.104750998012605,1.574940250007785,7.67969124802039,0.059312917990610003
10,0.07475997843350143,0.07706584687096034,0.08985049308928594,2.5029294192790985e-09,411,1.2335042446582596,0.9656776611945044,0.5167054591177002,0.3338437874133401,0.5167054591177002,0.3424323456963507,0.9709835717160197,0.41227456467153123,0.03278688524590164,0.018411967779056387,0.9999144398910731,0.9844024119622172,0.9920977947300093,344284,338943,0.07451923076923077,0.08985507246376812,0.08147174770039421,345,416,0.11003236245954692,0.7323076923076923,0.19131832797427653,325,2163,0.23880597014925373,0.018411967779056387,0.03418803418803419,869,67,0.6221504942505548,0.6515951827593492,0.6365325077399381,4733,4957,0.3717571543193367,0.4152972811472961,0.39232289020604005,3347,3739,0.4698238521513139,0.6549919484702094,0.5471666386413317,2484,3463,0.36161524500907444,0.4157537819509651,0.38679932055326377,1917,2204,0.07298410829899941,0.5794392523364486,0.12963930998431783,214,1699,0.016835016835016835,0.625,0.03278688524590164,24,891,1.2053523063659668,0.9608129262924194,279480,69,1.4195649883735892,69,0.38390346755970667,0.3862950756855968,0.21660992391426295,0.381199650030322,1.0872784170060186,0.00038808300450909883,1.233873963356018,0.9623896479606628,433365,106,1.1744677587866683,106,0.23668099961426298,0.24755183834719102,0.10663588933857256,0.23492054169383206,1.5579850000067381,0.00034220800444018096,1.3321189880371094,0.9245020151138306,78267,20,0.5980273007810044,20,0.6637019781079682,0.6170923613907277,0.30894449694848003,0.6496987582840676,0.28288704200531356,0.00037850000080652535,1.1418615579605103,0.9648001790046692,519008,127,1.9071580259374772,127,0.22428766384289583,0.24785096598783365,0.15022485783902104,0.21157335118332865,1.9036827920062933,0.0003482920001260936,1.2099677324295044,0.9561931490898132,363071,89,1.610332875232984,89,0.3135296004836574,0.3162574920138949,0.1969561044780026,0.2949811466526617,1.3892218749970198,0.0003410829958738759,6.221055126021383,0.0017981660057557747,0.0006014170066919178,0.0023995830124476925,0.0011882920080097392,6.224643001041841,1.5460947079991456,7.770737709040986,0.05843666597502306
