round,server_control_norm_before,server_control_norm_after,server_control_delta_norm,control_invariant_max_abs_error,round_local_steps,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,local_steps_client_0,control_norm_before_client_0,control_norm_after_client_0,control_delta_norm_client_0,correction_norm_client_0,train_seconds_client_0,control_update_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,local_steps_client_1,control_norm_before_client_1,control_norm_after_client_1,control_delta_norm_client_1,correction_norm_client_1,train_seconds_client_1,control_update_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,local_steps_client_2,control_norm_before_client_2,control_norm_after_client_2,control_delta_norm_client_2,correction_norm_client_2,train_seconds_client_2,control_update_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,local_steps_client_3,control_norm_before_client_3,control_norm_after_client_3,control_delta_norm_client_3,correction_norm_client_3,train_seconds_client_3,control_update_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,local_steps_client_4,control_norm_before_client_4,control_norm_after_client_4,control_delta_norm_client_4,correction_norm_client_4,train_seconds_client_4,control_update_seconds_client_4,round_train_seconds,round_client_control_seconds,server_control_update_seconds,round_control_state_update_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.0,0.19083133157682325,0.19083133157682325,0.0,410,1.9083462239559872,0.8276603577823518,0.35689730632935884,0.2168179824172905,0.35689730632935884,0.2116475556879073,0.8846707515988745,0.24313163824913678,0.0,0.0,0.9974381046776024,0.8447502643166688,0.9147664991782847,344284,291581,0.1437403400309119,0.26956521739130435,0.1875,345,647,0.11770943796394485,0.3415384615384615,0.1750788643533123,325,943,0.07942238267148015,0.02531645569620253,0.038394415357766144,869,277,0.06261581976007022,0.542573420663427,0.11227456552628702,4733,41012,0.4737417943107221,0.12936958470271887,0.20323867636704998,3347,914,0.1236960864097063,0.6731078904991948,0.20898693831635523,2484,13517,0.10988636363636364,0.504434011476265,0.18046094989269384,1917,8800,0.05992949471210341,0.2383177570093458,0.09577464788732394,214,851,0.0,0.0,0.0,24,0,2.0971529483795166,0.4633263647556305,334641,82,1.692821286296454,82,0.0,0.20644162092070661,0.20644162092070661,0.0,2.288645833003102,0.000374625000404194,2.097449779510498,0.41004660725593567,334640,82,1.718985087941511,82,0.0,0.20963233292117706,0.20963233292117706,0.0,1.2006061669962946,0.0003608330007409677,2.10461163520813,0.44856831431388855,334638,82,1.7295131679384568,82,0.0,0.21091624652755478,0.21091624652755478,0.0,1.227030709007522,0.00035454099997878075,2.101698875427246,0.3850698471069336,334638,82,1.684799288792144,82,0.0,0.20546333094987893,0.20546333094987893,0.0,1.178536334002274,0.00037158299528528005,2.104158878326416,0.3797701299190521,334634,82,1.7709604740373353,82,0.0,0.2159707966909978,0.2159707966909978,0.0,1.2322087500069756,0.0003732080076588318,7.127027793016168,0.0018347900040680543,0.000910708011360839,0.0027454980154288933,0.0011895420029759407,7.130962833034573,1.5436676660028752,8.674630499037448,0.5106515829829732
2,0.19083133157682325,0.166635114293485,0.1434239399598414,1.862645149230957e-09,410,1.6713285004161984,0.9243491696928114,0.44940560016988107,0.2484456309215602,0.44940560016988107,0.2720321091559672,0.9421893585694825,0.2616988179894836,0.0,0.0,0.9961943892499916,0.9450918427809599,0.9699705026180976,344284,326623,0.0,0.0,0.0,345,2,0.11930455635491606,0.6123076923076923,0.1996989463120923,325,1668,0.08823529411764706,0.010356731875719217,0.018537590113285273,869,102,0.12237703542051367,0.46207479399957746,0.19350557423464873,4733,17871,0.26804123711340205,0.132058559904392,0.17694155324259409,3347,1649,0.4660529344073648,0.6521739130434783,0.5436241610738255,2484,3476,0.3383096003674782,0.7683881064162754,0.46978153404560674,1917,4354,0.07892595606183889,0.4532710280373832,0.13444213444213443,214,1229,0.00701530612244898,0.4583333333333333,0.013819095477386936,24,1568,1.840790033340454,0.8484256267547607,334641,82,1.5537031054823855,82,0.20644162092070661,0.1834451909464493,0.16505579041000618,0.0754647646194207,1.1949286249873694,0.0003913330001523718,1.8508479595184326,0.8241393566131592,334640,82,1.754553671121253,82,0.20963233292117706,0.20635483746076694,0.20540803573305852,0.0962213111724701,1.1668623750010738,0.0003880829899571836,1.8381009101867676,0.8497421145439148,334638,82,1.6776536504667254,82,0.21091624652755478,0.19755023701089627,0.1876857915934187,0.08435845918405387,1.1666665000084322,0.0003483339969534427,1.860665202140808,0.8199636340141296,334638,82,1.6053880812804737,82,0.20546333094987893,0.1863207400693362,0.17524797566446007,0.084870630688594,1.1924027080094675,0.000385833001928404,1.8410494327545166,0.8346402049064636,334634,82,1.6607165905629555,82,0.2159707966909978,0.1956076313689375,0.17756866659653842,0.0924782781941576,1.165703000006033,0.00032137500238604844,5.886563208012376,0.0018349579913774505,0.0004912079893983901,0.0023261659807758406,0.0012895830004708841,5.890178956993623,1.4884269580070395,7.378605915000662,0.059549875993980095
3,0.166635114293485,0.14230162345089917,0.10866574505191237,2.561137080192566e-09,410,1.5434607311681676,0.9464107412799616,0.46217737044730994,0.30050758699658636,0.46217737044730994,0.3227549024943081,0.9561592740878545,0.2942762194553551,0.02881844380403458,0.01726121979286536,0.9984881001761379,0.9648749288378199,0.9813937823681124,344284,332694,0.13095238095238096,0.03188405797101449,0.05128205128205128,345,84,0.11592571750140687,0.6338461538461538,0.19600380589914368,325,1777,0.0872093023255814,0.01726121979286536,0.02881844380403458,869,172,0.23305050505050506,0.6093386858229453,0.337152209492635,4733,12375,0.27957931638913236,0.2859276964445772,0.2827178729689808,3347,3423,0.4683874709976798,0.6501610305958132,0.5445043830074174,2484,3448,0.3380522333414694,0.7224830464267084,0.46059195211173926,1917,4097,0.31736526946107785,0.24766355140186916,0.2782152230971129,214,167,0.036065573770491806,0.4583333333333333,0.0668693009118541,24,305,1.6486579179763794,0.8968207836151123,334641,82,1.4772903821828471,82,0.1834451909464493,0.17824620881634623,0.14732370430910138,0.08014309638346126,1.1857826249906793,0.00037454100674949586,1.6993356943130493,0.8925471901893616,334640,82,1.8198811179544998,82,0.20635483746076694,0.25319045405621393,0.20662795583733357,0.12317305055091543,1.2797849170019617,0.00038512500759679824,1.6650536060333252,0.9035733938217163,334638,82,1.5181956225468798,82,0.19755023701089627,0.17747125153516394,0.16058557560501113,0.10014759301307682,1.176377458992647,0.00038208400656003505,1.6830934286117554,0.9008212089538574,334638,82,1.4476175009167862,82,0.1863207400693362,0.1664198837521315,0.14941526734654825,0.09107019092998216,1.183565166007611,0.00034012499963864684,1.6754207611083984,0.9021975994110107,334634,82,1.4691911450853348,82,0.1956076313689375,0.18616823742305708,0.15665149769712275,0.09738660230600611,1.2069260830030544,0.00038704200414940715,6.032436249995953,0.0018689170246943831,0.0005623750039376318,0.002431292028632015,0.0013444999931380153,6.036212042017723,1.517609291986446,7.553821334004169,0.058716207975521684
4,0.14230162345089917,0.11965065899449878,0.09550926758121181,2.6775524020195007e-09,410,1.4454877668056152,0.9628662750807436,0.4937388693565713,0.3003317359722335,0.4937388693565713,0.32315917512773196,0.9678661466027184,0.3269906874865875,0.028659160696008188,0.01611047180667434,0.9998315796938296,0.9828571760523289,0.9912717163476256,344284,338439,0.14190821256038647,0.6811594202898551,0.23488255872063968,345,1656,0.09433962264150944,0.06153846153846154,0.074487895716946,325,212,0.12962962962962962,0.01611047180667434,0.028659160696008188,869,108,0.49079189686924496,0.6756813860130995,0.5685838741221442,4733,6516,0.24704455895725977,0.24350164326262325,0.2452603069515498,3347,3299,0.46618705035971225,0.6521739130434783,0.5437153884880014,2484,3475,0.34226190476190477,0.41992696922274386,0.3771375029280862,1917,2352,0.06414899120538024,0.5794392523364486,0.11551001397298556,214,1933,0.02717391304347826,0.625,0.052083333333333336,24,552,1.5291591882705688,0.9269186854362488,334641,82,1.3616386260259778,82,0.17824620881634623,0.15363483275974393,0.14514971395905946,0.11337932954390324,1.2421713329968043,0.00039216599543578923,1.5578125715255737,0.8922065496444702,334640,82,1.9569031465028226,82,0.25319045405621393,0.21150318319119762,0.23676912802691735,0.19140871683902816,1.1942854580120184,0.00034720801340881735,1.5541415214538574,0.9245513081550598,334638,82,1.4110193233326411,82,0.17747125153516394,0.16357815123037145,0.15650765606873512,0.11016079560319075,1.2127689579938306,0.00036087499756831676,1.5297869443893433,0.9250862002372742,334638,82,1.3238785744231063,82,0.1664198837521315,0.15221442600701196,0.13525716085038536,0.10534773626604366,1.1755659579939675,0.0003494159900583327,1.5407170057296753,0.9249897003173828,334634,82,1.4068633897463085,82,0.18616823742305708,0.1659801803821274,0.15410699886141502,0.1255106526971074,1.1831340000062482,0.00037679199886042625,6.007925707002869,0.0018264569953316823,0.0006202500080689788,0.002446707003400661,0.0011222080065635964,6.011494622012833,1.4950318339979276,7.506526456010761,0.06096716900356114
5,0.11965065899449878,0.0982093430417347,0.09220868065977283,2.7939677238464355e-09,410,1.3805795786102537,0.9649218222690786,0.518146481401181,0.327106467046817,0.518146481401181,0.3552749648053689,0.9696407706272442,0.34130079362508925,0.018226002430133656,0.01726121979286536,0.9998995998759763,0.9835223245924876,0.9916433479907868,344284,338645,0.14336704342653184,0.6985507246376812,0.23790720631786771,345,1681,0.08088235294117647,0.13538461538461538,0.10126582278481013,325,544,0.15463917525773196,0.01726121979286536,0.031055900621118012,869,97,0.5222685571309424,0.6615254595394042,0.5837061894108874,4733,5995,0.3012797074954296,0.24619061846429638,0.2709634988490628,3347,2735,0.46544307427588183,0.6533816425120773,0.5436275330765366,2484,3487,0.43666026871401153,0.7120500782472613,0.5413444378346223,1917,3126,0.15737704918032788,0.4485981308411215,0.23300970873786409,214,610,0.009247842170160296,0.625,0.018226002430133656,24,1622,1.4514236450195312,0.9378946423530579,334641,82,1.154225741169716,82,0.15363483275974393,0.13432236043511994,0.12981775656007816,0.09865092096763546,1.2069744589971378,0.0004110409936401993,1.4616796970367432,0.9378944635391235,334640,82,1.6352499278086496,82,0.21150318319119762,0.17709016731043217,0.2118049850175022,0.1665285860313848,1.178220625006361,0.00035333300183992833,1.4478017091751099,0.9371768832206726,334638,82,1.2477312018062006,82,0.16357815123037145,0.14384222635658622,0.1422296831690924,0.11039896520110037,1.1767563329922268,0.0003766659938264638,1.495245099067688,0.9359068870544434,334638,82,1.2905483298267806,82,0.15221442600701196,0.14785146449284536,0.14603258783891687,0.10730461219619333,1.1988454169913894,0.0003658330097096041,1.4835063219070435,0.9392380714416504,334634,82,1.3188263973682144,82,0.1659801803821274,0.15491898558653833,0.15617287434783697,0.114308116232084,1.1752449170016916,0.00036550000368151814,5.936041750988807,0.0018723730026977137,0.0006060419982532039,0.0024784150009509176,0.0012062080058967695,5.939726373995654,1.5084302500035847,7.448156623999239,0.061628251016372815
6,0.0982093430417347,0.09129538335324044,0.08335101502975069,2.561137080192566e-09,410,1.3457026515244468,0.9651031120482398,0.5335199271169067,0.33484721525605876,0.5335199271169067,0.36586173627417984,0.9706592935225475,0.36180218795748476,0.025041736227045076,0.033846153846153845,0.9999025841761278,0.983841828258066,0.9918071908151523,344284,338754,0.1437607820586544,0.7246376811594203,0.2399232245681382,345,1739,0.1,0.033846153846153845,0.05057471264367816,325,110,0.09173715029277814,0.1622554660529344,0.1172069825436409,869,1537,0.6208061790972725,0.543418550602155,0.5795403334835512,4733,4143,0.3250732747135625,0.3645055273379145,0.3436619718309859,3347,3753,0.46722494946578114,0.6513687600644122,0.5441399024718345,2484,3463,0.45645645645645644,0.7136150234741784,0.5567765567765568,1917,2997,0.13073394495412843,0.5327102803738317,0.20994475138121546,214,872,0.012776831345826235,0.625,0.025041736227045076,24,1174,1.414816975593567,0.9420453310012817,334641,82,1.1178800013842027,82,0.13432236043511994,0.1369440317344849,0.13089367428464205,0.0988780180739815,1.1899691250000615,0.0003730830067070201,1.4288387298583984,0.9409455060958862,334640,82,1.5171360155255262,82,0.17709016731043217,0.20583450774056783,0.18345364011221846,0.13864705337295574,1.2152314580016537,0.0006207499973243102,1.4203929901123047,0.9446954727172852,334638,82,1.167939123922994,82,0.14384222635658622,0.15337136109827404,0.13494603429539687,0.10860230558008298,1.2181811670016032,0.0003609160048654303,1.4348478317260742,0.9421015977859497,334638,82,1.2968961329957316,82,0.14785146449284536,0.1596399258792047,0.15078283280770388,0.11116871885210974,1.2076007089926861,0.00038208298792596906,1.4381353855133057,0.9447545409202576,334634,82,1.49159029978171,82,0.15491898558653833,0.19130057471258066,0.1803701461587093,0.12073016796634402,1.2427166249981383,0.00039095900137908757,6.073699083994143,0.0021277909982018173,0.000605041001108475,0.0027328319993102923,0.0011855420016217977,6.077617457995075,1.5412401659996249,7.6188576239947,0.058305667000240646
7,0.09129538335324044,0.09410323806076656,0.10119909711051892,2.6775524020195007e-09,410,1.324013740569655,0.9467928443529628,0.5370632431616712,0.30422003600855413,0.5370632431616712,0.34549018785977487,0.9578301631987581,0.3631393845713842,0.019011406844106463,0.03452243958573072,0.9999155723740747,0.9632077006192562,0.9812184415818821,344284,331645,0.14850299401197606,0.7188405797101449,0.24615384615384617,345,1670,0.0921409214092141,0.10461538461538461,0.09798270893371758,325,369,0.13215859030837004,0.03452243958573072,0.05474452554744526,869,227,0.2608149945611246,0.658567504753856,0.373651402541357,4733,11951,0.3331602181251623,0.38332835374962654,0.35648791330925256,3347,3851,0.46768170066072967,0.6553945249597424,0.545850796311819,2484,3481,0.45845746441575635,0.7224830464267084,0.5609558525718914,1917,3021,0.13971539456662355,0.5046728971962616,0.2188449848024316,214,773,0.009652509652509652,0.625,0.019011406844106463,24,1554,1.3703303337097168,0.9475019574165344,334641,82,1.0885150952250784,82,0.1369440317344849,0.1361965659719506,0.13151902434902252,0.11610900360051021,1.2118533750035567,0.0003448750067036599,1.3492214679718018,0.9450544118881226,334640,82,1.5044628293098383,82,0.20583450774056783,0.16246525692135552,0.19651279038027794,0.17569666713322632,1.20422050000343,0.0003758329985430464,1.3810406923294067,0.9491629600524902,334638,82,1.1461924797892267,82,0.15337136109827404,0.14813351429302868,0.13677769039999949,0.1331131846963752,1.2325544170016656,0.0003515419957693666,1.4002474546432495,0.946368932723999,334638,82,1.4740268034913624,82,0.1596399258792047,0.19054499250794565,0.18215308316758513,0.13090595121613977,1.2416805000102613,0.00034212500031571835,1.4243345260620117,0.9373763799667358,334634,82,2.141910738203862,82,0.19130057471258066,0.28141690590526486,0.26550246342804407,0.16076293016637375,1.2120081250031944,0.00037733299541287124,6.102316917022108,0.0017917079967446625,0.0005977920081932098,0.0023895000049378723,0.0012631670106202364,6.105969584037666,1.5864009999932023,7.6923705840308685,0.05853699997533113
8,0.09410323806076656,0.07890399464198128,0.1025291417671502,2.561137080192566e-09,410,1.2819674587639414,0.9652899799744521,0.5178876155301607,0.33425859782645906,0.5178876155301607,0.3460902890870793,0.9703379790948029,0.3965661572780645,0.028846153846153848,0.020713463751438434,0.9999173414653587,0.9838244007853981,0.9918055948007912,344284,338743,0.14753123140987506,0.7188405797101449,0.24481737413622903,345,1681,0.1044776119402985,0.06461538461538462,0.07984790874524715,325,201,0.225,0.020713463751438434,0.037934668071654375,869,80,0.5677395890161847,0.659623917177266,0.6102423768569195,4733,5499,0.3330962541488857,0.419778906483418,0.37144745538664903,3347,4218,0.46718480138169255,0.6533816425120773,0.5448136958710977,2484,3474,0.4028268551236749,0.4162754303599374,0.409440738840431,1917,1981,0.08004851425106124,0.616822429906542,0.14170692431561996,214,1649,0.014763779527559055,0.625,0.028846153846153848,24,1016,1.3559889793395996,0.947289764881134,334641,82,1.1196297974339635,82,0.1361965659719506,0.13418401159438817,0.1290623506550325,0.12281307281278449,1.2411538750020554,0.0003913330001523718,1.3600990772247314,0.9455295205116272,334640,82,1.4434958938294895,82,0.16246525692135552,0.19458603533856603,0.1818196234642589,0.15152709199924874,1.2242896670068149,0.0003362499992363155,1.3413180112838745,0.9465512037277222,334638,82,1.112910740459007,82,0.14813351429302868,0.13864379417163963,0.13186395067987608,0.1359845650212867,1.1960019170073792,0.0010113330063177273,1.398198127746582,0.9472086429595947,334638,82,1.5006415681098633,82,0.19054499250794565,0.14801075576421857,0.19644270292786536,0.16317558949617172,1.4226818329916568,0.0003810420021181926,1.410854697227478,0.9489890336990356,334634,82,1.8830211946540922,82,0.28141690590526486,0.16336790046593724,0.26460312456444895,0.2344182675968639,1.2245067499898141,0.00038387499807868153,6.3086340419977205,0.0025038330059032887,0.0011600419966271147,0.0036638750025304034,0.0012846669997088611,6.31358258399996,1.5483636669960106,7.86194625099597,0.05935237499943469
9,0.07890399464198128,0.06690189437049761,0.07187815256558722,2.561137080192566e-09,410,1.2685866567943556,0.9647879467398519,0.5091841256845671,0.3217851046517094,0.5091841256845671,0.3461000383709394,0.9704555058391127,0.3910498094850441,0.02827521206409048,0.06666666666666667,0.9999173400012399,0.9838069733127301,0.9917967383140489,344284,338737,0.125,0.06666666666666667,0.08695652173913043,345,184,0.11844331641285956,0.6461538461538462,0.2001906577693041,325,1773,0.1,0.08515535097813579,0.09198259788688626,869,740,0.6062091503267973,0.6270864145362349,0.6164710769550317,4733,4896,0.36041280762106376,0.40693158051986855,0.38226213864720743,3347,3779,0.4683434518647008,0.6521739130434783,0.5451792024230186,2484,3459,0.34832904884318766,0.4241001564945227,0.3824982357092449,1917,2334,0.07673112913287586,0.5747663551401869,0.13538800220143093,214,1603,0.01446480231436837,0.625,0.02827521206409048,24,1037,1.3107017278671265,0.9515659809112549,334641,82,0.990494968427162,82,0.13418401159438817,0.11672031852341465,0.11457642043414522,0.11724730548208852,1.2152178329997696,0.0003619579947553575,1.3196202516555786,0.9510847330093384,334640,82,1.3583921535875882,82,0.19458603533856603,0.19044839124495633,0.1733415356321777,0.16346603775501206,1.2283934999868507,0.00033900000562425703,1.3314443826675415,0.9520317316055298,334638,82,1.0565078333724442,82,0.13864379417163963,0.13716222491861846,0.12549473080836204,0.12339567342448048,1.195572541008005,0.0003455830010352656,1.3631707429885864,0.9498981237411499,334638,82,1.1488613994889914,82,0.14801075576421857,0.1386909712546874,0.14922516095815777,0.12500675315771012,1.2119615840056213,0.0003465409972704947,1.3845101594924927,0.9527453780174255,334634,82,1.2735058480552595,82,0.16336790046593724,0.1453123735784133,0.15698310944736987,0.1457291689912762,1.2269724159996258,0.00034545800008345395,6.078117873999872,0.0017385399987688288,0.0006827500037616119,0.0024212900025304407,0.001276583003345877,6.081815747005749,1.5880643339914968,7.669880080997245,0.05935775299440138
10,0.06690189437049761,0.07156414113704104,0.07292314581170355,2.6775524020195007e-09,410,1.2505822753500833,0.9653457614449632,0.5259939390682695,0.3413757247132314,0.5259939390682695,0.3565476712420213,0.9707866269664371,0.414366619697765,0.028268551236749116,0.023014959723820484,0.9999143924074921,0.9838563511519559,0.9918203792169993,344284,338755,0.12931034482758622,0.4782608695652174,0.20357803824799506,345,1276,0.12300123001230012,0.3076923076923077,0.1757469244288225,325,813,0.18867924528301888,0.023014959723820484,0.041025641025641026,869,106,0.5851104341203351,0.649271075427847,0.6155232849273911,4733,5252,0.34168406402226864,0.4400956080071706,0.38469574301384174,3347,4311,0.46701238836070297,0.6525764895330113,0.5444164567590261,2484,3471,0.4893882646691635,0.40897235263432447,0.4455811310031259,1917,1602,0.07521645021645022,0.6495327102803738,0.13482056256062075,214,1848,0.01444043321299639,0.6666666666666666,0.028268551236749116,24,1108,1.296041488647461,0.9530003666877747,334641,82,1.0344046393310233,82,0.11672031852341465,0.13338135903732948,0.12217267647719064,0.10985699898917556,1.190153083007317,0.0003412079968256876,1.307385802268982,0.952635645866394,334640,82,1.3079201991432583,82,0.19044839124495633,0.1811268849035991,0.16513241425820674,0.16717160856028038,1.1849442499951692,0.00037679199886042625,1.312150478363037,0.9538426399230957,334638,82,0.9636366215975463,82,0.13716222491861846,0.13003018083679954,0.11499904388245369,0.12376735780922367,1.2067928749893326,0.0003927500074496493,1.3311338424682617,0.9524889588356018,334638,82,1.1170004676331686,82,0.1386909712546874,0.14531139861475076,0.1338755772835433,0.12122733162572853,1.1979423339944333,0.0003431249933782965,1.3764816522598267,0.9559757709503174,334634,82,1.4119354237526143,82,0.1453123735784133,0.18187083348576816,0.17609074275742884,0.12903456283168668,1.239763541991124,0.0003808330075116828,6.019596083977376,0.0018347080040257424,0.0005703749920940027,0.002405082996119745,0.0013497090112650767,6.023350875984761,1.6079796670092037,7.631330542993965,0.056835250012227334
