round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1.9083462239559872,0.8276603577823518,0.35689730632935884,0.2168179824172905,0.35689730632935884,0.2116475556879073,0.8846707515988745,0.24313163824913678,0.0,0.0,0.9974381046776024,0.8447502643166688,0.9147664991782847,344284,291581,0.1437403400309119,0.26956521739130435,0.1875,345,647,0.11770943796394485,0.3415384615384615,0.1750788643533123,325,943,0.07942238267148015,0.02531645569620253,0.038394415357766144,869,277,0.06261581976007022,0.542573420663427,0.11227456552628702,4733,41012,0.4737417943107221,0.12936958470271887,0.20323867636704998,3347,914,0.1236960864097063,0.6731078904991948,0.20898693831635523,2484,13517,0.10988636363636364,0.504434011476265,0.18046094989269384,1917,8800,0.05992949471210341,0.2383177570093458,0.09577464788732394,214,851,0.0,0.0,0.0,24,0,2.0971529483795166,0.4633263647556305,334641,82,1.692821286296454,2.1764013330684975,2.097449779510498,0.41004660725593567,334640,82,1.718985087941511,1.2261095409048721,2.10461163520813,0.44856831431388855,334638,82,1.7295131679384568,1.228703249944374,2.101698875427246,0.3850698471069336,334638,82,1.684799288792144,1.1705383339431137,2.104158878326416,0.3797701299190521,334634,82,1.7709604740373353,1.2219097500201315,7.023662207880989,0.002083917031995952,7.025746124912985,1.5081694580148906,8.533915582927875,0.498553917161189
2,1.6677884807449332,0.924257130266468,0.44908043477952797,0.2470960033429622,0.44908043477952797,0.2708449329107127,0.9420486146052166,0.26061741616494344,0.0,0.0,0.9962056018668807,0.9448449535848311,0.9698457703877952,344284,326534,0.0,0.0,0.0,345,2,0.1187762447510498,0.6092307692307692,0.19879518072289157,325,1667,0.075,0.010356731875719217,0.01820020222446916,869,120,0.12365679375988654,0.47897739277413903,0.19656637475071534,4733,18333,0.272608125819135,0.1242904093217807,0.17073671249743486,3347,1526,0.46462331710111715,0.6529790660225443,0.5429288702928871,2484,3491,0.3404255319148936,0.7678664580073031,0.4717192757570902,1917,4324,0.07047477744807122,0.4439252336448598,0.12163892445582586,214,1348,0.009189640768588136,0.4583333333333333,0.018018018018018018,24,1197,1.8350207805633545,0.8488947749137878,334641,82,1.4829200666421147,1.2019476660061628,1.8334500789642334,0.8264045119285583,334640,82,1.6608257054666797,1.1733488750178367,1.8338065147399902,0.8420352935791016,334638,82,1.5821187148228906,1.1738213329808787,1.8497920036315918,0.8244879245758057,334638,82,1.5285131058646584,1.2002292909892276,1.833714246749878,0.8404375910758972,334634,82,1.5689869571583437,1.1758069170173258,5.9251540820114315,0.0013280409621074796,5.926482122973539,1.4894585420843214,7.41594066505786,0.015489876037463546
3,1.5342985932491626,0.9486475782474577,0.4653832609959757,0.292940453083944,0.4653832609959757,0.3306607498318475,0.9575164298262286,0.2944710767615787,0.029182879377431907,0.01726121979286536,0.998396393534019,0.967480336001673,0.9826952664598536,344284,333623,0.15891472868217055,0.23768115942028986,0.19047619047619047,345,516,0.11572700296735905,0.48,0.18649133293484757,325,1348,0.09433962264150944,0.01726121979286536,0.029182879377431907,869,159,0.24899352354279713,0.6010986689203465,0.3521257503558389,4733,11426,0.2568002339865458,0.2623244696743352,0.2595329589122081,3347,3419,0.46757382744643894,0.6501610305958132,0.5439541933310879,2484,3454,0.3446130878327942,0.7224830464267084,0.466644204851752,1917,4019,0.20912547528517111,0.2570093457943925,0.23060796645702306,214,263,0.03492063492063492,0.4583333333333333,0.06489675516224189,24,315,1.6401656866073608,0.893076479434967,334641,82,1.4231213861655372,1.1806400419445708,1.6489664316177368,0.8957087993621826,334640,82,1.6530497442794165,1.1994650840060785,1.6519384384155273,0.9033492803573608,334638,82,1.4090618420005239,1.1663144159829244,1.674237847328186,0.9049659371376038,334638,82,1.3266445765529957,1.1595776670146734,1.6609458923339844,0.8965975046157837,334634,82,1.3610288394995709,1.1858286249917,5.891825833939947,0.001339999958872795,5.89316583389882,1.4896213749889284,7.382787208887748,0.01577791594900191
4,1.4437675975283089,0.9630085178305471,0.4886936922012392,0.2977995709700993,0.4886936922012392,0.3231986013397997,0.9679464466615498,0.32822734500279455,0.0321285140562249,0.018411967779056387,0.9998197910758178,0.9830111187275621,0.9913442104338147,344284,338496,0.14506172839506173,0.6811594202898551,0.23918575063613232,345,1620,0.075,0.06461538461538462,0.06942148760330578,325,280,0.12598425196850394,0.018411967779056387,0.0321285140562249,869,127,0.49535315985130113,0.6756813860130995,0.5716328536955939,4733,6456,0.2474164133738602,0.24320286824021511,0.24529154738586711,3347,3290,0.46618705035971225,0.6521739130434783,0.5437153884880014,2484,3475,0.33045977011494254,0.41992696922274386,0.3698598667585573,1917,2436,0.06547619047619048,0.5654205607476636,0.11736178467507274,214,1848,0.027237354085603113,0.5833333333333334,0.05204460966542751,24,514,1.5200505256652832,0.9242262840270996,334641,82,1.2078101752778216,1.2099569590063766,1.5425386428833008,0.8893497586250305,334640,82,1.5027427848370376,1.2097568339668214,1.5330716371536255,0.9254059791564941,334638,82,1.2490691582257964,1.2068081659963354,1.5203207731246948,0.9275366067886353,334638,82,1.1664747150276775,1.17533329105936,1.526980996131897,0.9226916432380676,334634,82,1.1887564940675064,1.187856832984835,5.989712083013728,0.0012243330711498857,5.990936416084878,1.49694654205814,7.487882958143018,0.01592345896642655
5,1.370496190527497,0.9649050878279253,0.5157547742021851,0.3316922961071192,0.5157547742021851,0.3555244499596832,0.9694752343778293,0.34488894236329604,0.01935483870967742,0.019562715765247412,0.9998936964975949,0.9835397520651555,0.991649302937167,344284,338653,0.1412037037037037,0.7072463768115942,0.23540762180414856,345,1728,0.0724907063197026,0.12,0.09038238702201622,325,538,0.20481927710843373,0.019562715765247412,0.03571428571428571,869,83,0.5161395500489078,0.6689203465032749,0.5826815128370295,4733,6134,0.29274708756106727,0.2327457424559307,0.25932090545938746,3347,2661,0.4655765920826162,0.6533816425120773,0.5437185929648242,2484,3486,0.4196620583717358,0.7125717266562337,0.5282289249806651,1917,3255,0.19456066945606695,0.43457943925233644,0.26878612716763006,214,478,0.009829619921363041,0.625,0.01935483870967742,24,1526,1.4346503019332886,0.9372850060462952,334641,82,1.017427256290454,1.2199609170202166,1.4404772520065308,0.9366662502288818,334640,82,1.2751224080251669,1.1913623329019174,1.4339098930358887,0.9393463730812073,334638,82,1.0825556568153951,1.1864779579918832,1.4819566011428833,0.9377865195274353,334638,82,1.1356830903403365,1.2055305829271674,1.4712567329406738,0.935646116733551,334634,82,1.2406945658885111,1.174220250104554,5.9775520409457386,0.0011078340467065573,5.978659874992445,1.5139040410285816,7.492563916021027,0.016551584121771157
6,1.3410439950872532,0.9634073553447016,0.5067216610865342,0.3171196527041899,0.5067216610865342,0.3417294474894871,0.9695607529155649,0.36352530885316225,0.02680965147453083,0.046153846153846156,0.9999055339398841,0.9838214962066201,0.9917983104695255,344284,338746,0.14392201834862386,0.7275362318840579,0.24030636668262326,345,1744,0.08771929824561403,0.046153846153846156,0.06048387096774194,325,171,0.09038572251007485,0.1806674338319908,0.1204911742133538,869,1737,0.6179525222551929,0.5279949292203676,0.5694428620257491,4733,4044,0.326984126984127,0.3692859276964446,0.34685000701557456,3347,3780,0.4676860934795153,0.6525764895330113,0.5448739495798319,2484,3466,0.34218415417558884,0.41679707876890976,0.37582314205079964,1917,2335,0.08075842696629214,0.5373831775700935,0.14041514041514042,214,1424,0.0136986301369863,0.625,0.02680965147453083,24,1095,1.401673436164856,0.9433273077011108,334641,82,1.0431761258657513,1.237678874982521,1.3788341283798218,0.9408618211746216,334640,82,1.041519500642054,1.2288356249919161,1.3952209949493408,0.9436376094818115,334638,82,0.9990799201313024,1.2327212919481099,1.4155471324920654,0.943574845790863,334638,82,1.2120437149270196,1.204358582966961,1.418411135673523,0.9436249732971191,334634,82,1.2935946673199814,1.2495428749825805,6.153137249872088,0.0013020000187680125,6.1544392498908564,1.542228249949403,7.6966674998402596,0.015693000052124262
7,1.3131047397718199,0.9664279219728791,0.5361565152181218,0.33202562396365937,0.5361565152181218,0.3746770003288777,0.9710789867334348,0.3881305518329866,0.037267080745341616,0.05983889528193326,0.99991439013302,0.9838302099429541,0.9918070948567412,344284,338746,0.1485676215856096,0.6463768115942029,0.24160346695557963,345,1501,0.09461966604823747,0.15692307692307692,0.11805555555555555,325,539,0.08843537414965986,0.05983889528193326,0.07137954701441318,869,588,0.5716908389939416,0.6579336572998098,0.6117878192534381,4733,5447,0.32837837837837835,0.3630116522258739,0.3448275862068966,3347,3700,0.4675287356321839,0.6549919484702094,0.54560697518444,2484,3480,0.4554715741045021,0.7230046948356808,0.5588709677419355,1917,3043,0.14644351464435146,0.49065420560747663,0.22556390977443608,214,717,0.019206145966709345,0.625,0.037267080745341616,24,781,1.350408673286438,0.9462199807167053,334641,82,0.9624958007468544,1.2056074170395732,1.3401862382888794,0.9444836378097534,334640,82,1.162192748188502,1.2038214169442654,1.3645470142364502,0.9476479291915894,334638,82,0.9517464346648871,1.2432273339945823,1.3709726333618164,0.9471668004989624,334638,82,0.9545349561419046,1.252749582985416,1.3772958517074585,0.9471840858459473,334634,82,0.9547515412673817,1.2290991670452058,6.134504918009043,0.001339290989562869,6.135844208998606,1.5388120000716299,7.6746562090702355,0.015145082026720047
8,1.2863906769561393,0.9653457614449632,0.5197209193642907,0.3343674420653402,0.5197209193642907,0.34794682262470156,0.9704125418208626,0.40410389953190684,0.029880478087649404,0.020713463751438434,0.9999143936710355,0.9838708740458458,0.9918277592658745,344284,338760,0.14841412327947337,0.7188405797101449,0.24603174603174602,345,1671,0.1044776119402985,0.08615384615384615,0.09443507588532883,325,268,0.21428571428571427,0.020713463751438434,0.03777544596012592,869,84,0.5715587967183227,0.6623705894781322,0.6136230182031709,4733,5485,0.3309608540925267,0.4167911562593367,0.36895001322401483,3347,4215,0.4666283084004603,0.6529790660225443,0.5442953020134228,2484,3476,0.41388308977035493,0.41366718831507565,0.4137751108792069,1917,1916,0.07824540604623592,0.616822429906542,0.13887427669647553,214,1687,0.015306122448979591,0.625,0.029880478087649404,24,980,1.3304299116134644,0.9505260586738586,334641,82,0.9261805321181427,1.2288473329972476,1.3220833539962769,0.9473822712898254,334640,82,1.3650665855443949,1.242019125027582,1.315789818763733,0.9486579298973083,334638,82,0.9491826372380607,1.2358802090166137,1.3991388082504272,0.9497008919715881,334638,82,1.2439291001705526,1.2229502080008388,1.3946079015731812,0.9484780430793762,334634,82,1.0213577023750455,1.1982262500096112,6.127923125051893,0.0011197499698027968,6.129042875021696,1.5328818330308422,7.661924708052538,0.015327416942454875
9,1.2567785882201028,0.9647488997104942,0.5097486448455035,0.32111068216871536,0.5097486448455035,0.34385642464005656,0.9703161035147314,0.3905242609866112,0.031813361611876985,0.06329113924050633,0.9999143888693722,0.9838156870490642,0.9917997145053256,344284,338741,0.1419753086419753,0.06666666666666667,0.09072978303747535,345,162,0.11657458563535912,0.6492307692307693,0.19765807962529275,325,1810,0.09016393442622951,0.06329113924050633,0.07437457741717377,869,610,0.6046231155778894,0.6355377139235158,0.6196950968273589,4733,4975,0.3365979381443299,0.39020017926501344,0.36142244361422443,3347,3880,0.4682379994251222,0.6557971014492754,0.5463692772094584,2484,3479,0.3612588652482269,0.4251434533124674,0.3906062784567457,1917,2256,0.07543859649122807,0.602803738317757,0.1340956340956341,214,1710,0.01632208922742111,0.625,0.031813361611876985,24,919,1.3028908967971802,0.9517005085945129,334641,82,0.8145856880919616,1.2092878749826923,1.2851576805114746,0.9518288373947144,334640,82,0.8532091399025239,1.2359505839413032,1.31599760055542,0.9523365497589111,334638,82,0.9854478317629389,1.230706833070144,1.344024896621704,0.9382287859916687,334638,82,1.2850233963370519,1.2073935840744525,1.3818323612213135,0.9384103417396545,334634,82,1.8889220264630566,1.2213719169376418,6.104710793006234,0.0011755840387195349,6.105886377044953,1.5303218750050291,7.6362082520499825,0.014449873007833958
10,1.2439832161375648,0.9653875975478465,0.5236447699291502,0.3352915985677849,0.5236447699291502,0.3568856149453815,0.9707934975742062,0.42208727626040166,0.027610008628127698,0.03222094361334868,0.9999143931656227,0.98386506488829,0.99182480725929,344284,338758,0.13088109495295125,0.4434782608695652,0.202113606340819,345,1169,0.11834961997828447,0.3353846153846154,0.17495987158908508,325,921,0.1590909090909091,0.03222094361334868,0.053588516746411484,869,176,0.5832705350414469,0.6541305725755335,0.6166716462503735,4733,5308,0.351045924501082,0.43621153271586494,0.3890221156408207,3347,4159,0.4674351585014409,0.6529790660225443,0.5448438024857238,2484,3470,0.4506880733944954,0.41001564945226915,0.42939087680961485,1917,1744,0.0781433607520564,0.6214953271028038,0.13883089770354906,214,1702,0.014096916299559472,0.6666666666666666,0.027610008628127698,24,1135,1.3030695915222168,0.9524176716804504,334641,82,1.0539806402962337,1.1985167500097305,1.3128784894943237,0.9518916010856628,334640,82,1.3531939905693682,1.1961155000608414,1.2861034870147705,0.9542461037635803,334638,82,0.9187448079646114,1.265464499942027,1.3197338581085205,0.954240083694458,334638,82,1.083444646440789,1.2104040420381352,1.3457447290420532,0.9533161520957947,334634,82,1.2136444221521925,1.2170587499858811,6.087559542036615,0.0013042910723015666,6.088863833108917,1.5357240419834852,7.624587875092402,0.015473249950446188
