round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,0.4761131518176152,3.956251640533619e-05,0.4761526545723898,13255009.125,1.9545828415033393,0.9022357884244343,0.25682098970457473,0.2724635830364734,0.25682098970457473,0.2531670427359524,0.8621463894844769,0.6362780456887661,0.0,0.0,0.9065716386804984,0.9999330751181705,0.9509664045618922,2495335,2752312,0.0,0.0,0.0,6186,0,0.0,0.0,0.0,18137,0,0.0,0.0,0.0,208540,0,0.9976076078071732,0.6892424242424242,0.8152396158326477,72600,50159,0.0,0.0,0.0,19740,0,0.0030658347676419968,0.10857142857142857,0.005963278757127165,525,18592,0.4899870753288269,2.5262790586566553e-05,0.4900122582912445,5244351.5,0.6784526109695435,474518,116,2.955944817892192,0.4987852370250039,0.47070568799972534,5.7733061112230644e-05,0.47076329588890076,2870237.25,0.3546951711177826,5238780,1279,4.172096014419135,5.599097949976567,0.36535489559173584,1.622148192836903e-05,0.3653709590435028,1897155.75,0.9897129535675049,863512,211,2.302365845430854,0.8950569480075501,0.8253948092460632,7.244591870403383e-06,0.8254022002220154,1873477.25,0.6923518180847168,123768,31,1.7248574939204055,0.1524915230111219,0.11000917106866837,0.00013276493700686842,0.11014193296432495,1369787.375,0.9936907291412354,6554433,1601,5.850478259022006,6.643600226962008,13.78903188498225,0.0013942900113761425,13.790426174993627,3.8862771200365387,17.676703295030165,0.01256480097072199
2,1e-05,0.2967853278381913,1.5012052672083625e-05,0.29680026204901416,13255010.75,1.5919414344529312,0.9042584302442023,0.3954403973027503,0.41235875085923246,0.3954403973027503,0.26694649351141103,0.889604844855365,0.7063086540731841,0.0,0.0,0.9631898927119903,0.9997807909559238,0.9811443041797939,2495335,2590131,0.0,0.0,0.0,6186,0,1.0,0.024921431328224074,0.04863091075367153,18137,452,0.0,0.0,0.0,208540,0,0.9202946863124208,0.7605234159779615,0.8328154695465927,72600,59996,0.0,0.0,0.0,19740,0,0.003026676990216091,0.9828571428571429,0.006034770099819307,525,170484,0.276204913854599,1.5014760720077902e-05,0.27621978521347046,5244353.0,0.7148874998092651,474518,116,2.1723664923155654,0.48589390196138993,0.4343262016773224,2.0232650058460422e-05,0.43434637784957886,2870237.5,0.35925939679145813,5238780,1279,2.6660011794149545,5.513629833003506,0.3168357312679291,1.466563389840303e-05,0.3168503940105438,1897155.0,0.9865757822990417,863512,211,2.046812510628537,0.7954669939936139,0.30274954438209534,6.242471954465145e-06,0.302755743265152,1873477.375,0.9363647699356079,123768,31,1.3312480136107683,0.15096558595541865,0.051450591534376144,1.6536569091840647e-05,0.05146712064743042,1369787.875,0.9966267347335815,6554433,1601,2.2697872675679016,6.197351893992163,13.143308208906092,0.012815902999136597,13.156124111905228,4.014470823982265,17.170594935887493,0.011898220051079988
3,1e-05,0.25105369367157987,9.862402835314856e-06,0.25106346562350906,13255012.375,1.4988206418182364,0.9074122059663325,0.5258177152828524,0.5563106888347251,0.5258177152828524,0.40531505380509586,0.8939606937800011,0.6888544267137956,0.0,0.0,0.9664266039996328,0.9998701577142949,0.9828639702565796,2495335,2581687,0.9998122770790313,0.8609763983187844,0.9252149743767915,6186,5327,1.0,0.03219937145062579,0.06238982960311949,18137,584,0.0,0.0,0.0,208540,0,0.9249058156836674,0.8048209366391185,0.8606949784200215,72600,63174,0.0,0.0,0.0,19740,1,0.0030301250807446122,0.9828571428571429,0.006041623979158739,525,170290,0.22256940603256226,9.27031123865163e-06,0.222578763961792,5244353.5,0.7212666273117065,474518,116,1.700485602941777,0.40376995998667553,0.4224589467048645,1.1629262189671863e-05,0.42246997356414795,2870239.25,0.3567114770412445,5238780,1279,2.0453543988949447,5.250557855004445,0.2943084239959717,1.2879666428489145e-05,0.29432135820388794,1897155.125,0.9904587864875793,863512,211,1.9407937908635031,0.7348693530075252,0.17451666295528412,5.080945811641868e-06,0.17452175915241241,1873477.125,0.9581232070922852,123768,31,1.1615257653000903,0.1441639040131122,0.04572039842605591,1.0787775863718707e-05,0.045731138437986374,1369787.375,0.9967785477638245,6554433,1601,1.882695914651731,6.348284577019513,12.88164564903127,0.0023771970300003886,12.88402284606127,4.0449142410070635,16.928937087068334,0.01571534195682034
4,1e-05,0.234508170178028,7.791292852805107e-06,0.2345158824748984,13255008.75,1.397507461017147,0.9076199290834696,0.5412135069752229,0.5484966964816796,0.5412135069752229,0.4137351711902162,0.8942143749295156,0.6886197971407718,0.0,0.0,0.9667154773534042,0.9997940156331715,0.9829765404386951,2495335,2580719,0.9994988306047444,0.9671839637892015,0.9830759119290174,6186,5986,0.9449838187702265,0.03219937145062579,0.06227672620634497,18137,618,0.0,0.0,0.0,208540,0,0.925251663269015,0.8064600550964187,0.8617814378969524,72600,63279,0.0,0.0,0.0,19740,0,0.003027085374367157,0.9828571428571429,0.006035581860503199,525,170461,0.20553162693977356,7.201990229077637e-06,0.20553883910179138,5244353.0,0.722720742225647,474518,116,1.4981195613728944,0.4929636580054648,0.41613954305648804,7.843115781724919e-06,0.41614702343940735,2870235.25,0.3548736572265625,5238780,1279,1.7106684008814155,5.413282316992991,0.28917741775512695,1.2947167306265328e-05,0.28919026255607605,1897155.625,0.9915300011634827,863512,211,1.9036195323099574,0.9142932359827682,0.12704871594905853,4.02729574489058e-06,0.12705275416374207,1873477.5,0.9733533263206482,123768,31,1.0475074917763216,0.15344910201383755,0.036116283386945724,7.946086952870246e-06,0.036124251782894135,1369787.375,0.9974271059036255,6554433,1601,1.711154153249043,7.24699126300402,14.220979575999081,0.012999197002500296,14.233978773001581,4.019259242049884,18.253238015051465,0.012370164971798658
5,1e-05,0.22365059409330681,6.897337138149808e-06,0.22365749390204612,13255009.625,1.2933696558194994,0.8996360591734393,0.5581469593363996,0.49393888656176876,0.5581469593363996,0.3847380484692821,0.89102611787188,0.6883588975760563,0.0,0.0,0.9690521293293861,0.9879210606992648,0.9783956288802835,2495335,2543923,0.576948325987058,0.9945037180730683,0.7302510534749836,6186,10663,0.9765886287625418,0.03219937145062579,0.06234320789965306,18137,598,0.0,0.0,0.0,208540,0,0.9323252602053166,0.9019283746556473,0.9168749518668655,72600,70233,0.0,0.0,0.0,19740,0,0.002657861648078673,0.9904761904761905,0.005301497163189259,525,195646,0.18783040344715118,5.398751454777084e-06,0.18783585727214813,5244351.5,0.7239177227020264,474518,116,1.3179559302257708,0.48831793799763545,0.41176921129226685,6.279220997384982e-06,0.4117754399776459,2870237.75,0.35377663373947144,5238780,1279,1.5234639251079989,5.857380580040626,0.2834257483482361,1.163162050943356e-05,0.2834373414516449,1897155.25,0.9922317862510681,863512,211,1.8123250221191214,0.8890174289699644,0.11159557849168777,3.467233227638644e-06,0.11159903556108475,1873477.25,0.9792918562889099,123768,31,0.9910458387329646,0.13056407804833725,0.03708032891154289,1.2064415386703331e-05,0.037092410027980804,1369787.875,0.9972010254859924,6554433,1601,2.581714203077945,7.481860695988871,14.847140721045434,0.00241868500597775,14.849559406051412,3.987739161006175,18.837298567057587,0.013094164954964072
6,1e-05,0.21772119444526802,5.5205166332472595e-06,0.2177267978673014,13255014.0,1.1215282123204147,0.9088588237838007,0.689056993186752,0.5012942742935685,0.689056993186752,0.5195512937850908,0.9011239545490222,0.6901568575208744,0.0,0.0,0.9740488776219198,0.9927043863849944,0.9832881542026118,2495335,2543127,0.6933408577878104,0.9930488199159392,0.8165625415392795,6186,8860,0.8402787521631355,0.9905717593868887,0.9092565413229414,18137,21381,0.0,0.0,0.0,208540,0,0.998586958267097,0.8565977961432507,0.9221587075631872,72600,62277,0.0,0.0,0.0,19740,0,0.002804474215016881,0.9904761904761905,0.005593111867615345,525,185418,0.18185824155807495,4.456880560610443e-06,0.1818626970052719,5244353.0,0.7249124050140381,474518,116,1.2019655815274959,0.5330998800345697,0.40987786650657654,5.911943389946828e-06,0.40988409519195557,2870240.0,0.3529356122016907,5238780,1279,1.4688635040999696,6.11423751100665,0.2762688994407654,1.0043985639640596e-05,0.2762790024280548,1897154.75,0.9925050735473633,863512,211,1.638227716866502,0.9598270499845967,0.09772197902202606,2.9516568247345276e-06,0.09772497415542603,1873477.125,0.9823701977729797,123768,31,0.9287047221750973,0.1379753850051202,0.03541861101984978,6.0210127230675425e-06,0.03542463853955269,1369789.125,0.9975312948226929,6554433,1601,1.5063399953044545,7.750064819003455,15.495204645034391,0.0019281929708085954,15.4971328380052,4.008911837008782,19.50604467501398,0.012993786949664354
7,1e-05,0.21278473235551004,5.428025344076916e-06,0.21279025591519932,13255010.875,1.0909796749515897,0.9051825499820457,0.6900703018607128,0.48556230862971844,0.6900703018607128,0.5084456647697103,0.8992499115459933,0.6835566944746854,0.0,0.0,0.9742421225467653,0.9882244267803721,0.9811834636663448,2495335,2531148,0.5826697004171407,0.9935337859683155,0.7345524082705869,6186,10548,0.8405932718850887,0.9905717593868887,0.9094406479372311,18137,21373,0.0,0.0,0.0,208540,0,0.9987633181126332,0.8676859504132232,0.928621970635061,72600,63072,0.0,0.0,0.0,19740,1,0.0026677474464013628,0.9904761904761905,0.005321162878749118,525,194921,0.17934253811836243,4.42662258137716e-06,0.1793469339609146,5244354.5,0.7254898548126221,474518,116,1.206259744022969,0.5335283350432292,0.40696245431900024,4.645073204301298e-06,0.4069676101207733,2870236.5,0.35265272855758667,5238780,1279,1.2896261409852412,5.999547762039583,0.2622894048690796,1.0985284461639822e-05,0.26230040192604065,1897155.625,0.9929925799369812,863512,211,1.7012214259257268,0.8889697489794344,0.08971685916185379,2.891889153033844e-06,0.08971977233886719,1873477.25,0.9833882451057434,123768,31,0.9152011804060015,0.18780729599529877,0.033701092004776,6.674479664070532e-06,0.03370773792266846,1369787.0,0.9979566931724548,6554433,1601,1.4650497393415474,7.31749976798892,14.927352910046466,0.0010394830023869872,14.928392393048853,4.064081330026966,18.99247372307582,0.014316722983494401
8,1e-05,0.21124859546025407,4.99999481598693e-06,0.2112535968123372,13255009.375,1.1809666473810367,0.9054703847450412,0.6810235862970414,0.5015271261031914,0.6810235862970414,0.5167605678508285,0.8993670478550162,0.6872075000478227,0.0,0.0,0.9737989595026763,0.9890303305968938,0.981355548044615,2495335,2534365,0.694408012400143,0.9414807630132558,0.7992863514719001,6186,8387,0.8409867527968918,0.9905717593868887,0.9096708860759494,18137,21363,0.0,0.0,0.0,208540,0,0.9988261778420968,0.8556060606060606,0.9216855849840493,72600,62190,0.0,0.0,0.0,19740,0,0.002669980180531737,0.9904761904761905,0.005325604379285447,525,194758,0.17368003726005554,3.945485332224052e-06,0.17368394136428833,5244354.5,0.72641921043396,474518,116,1.128620082973031,0.4764750239555724,0.40470248460769653,4.408728727867128e-06,0.4047069847583771,2870235.0,0.3547816574573517,5238780,1279,1.2204277662606353,5.1541555220028386,0.2780514657497406,1.2015848369628657e-05,0.2780635356903076,1897155.25,0.9932994842529297,863512,211,1.7413451121137205,0.9583589509711601,0.08674323558807373,2.8337547064438695e-06,0.08674604445695877,1873477.375,0.9838811159133911,123768,31,0.9040921649734948,0.12726774398470297,0.027488121762871742,3.522052338666981e-06,0.027491655200719833,1369787.25,0.9982772469520569,6554433,1601,1.3263217324489718,6.562154287996236,13.27841152891051,0.013524854963179678,13.29193638387369,4.203289050026797,17.495225433900487,0.012977255100850016
9,1e-05,0.20774755134396883,4.698078787586658e-06,0.20775222911410088,13255013.5,1.0062930746983427,0.9067270032608276,0.6859472129541577,0.5298788532091242,0.6859472129541577,0.5350366163434823,0.9006183730373519,0.6967149064343509,0.0,0.0,0.9750822834846123,0.9900422187802439,0.9825053082609226,2495335,2533619,0.9721453005375469,0.9647591335273198,0.9684381338742394,6186,6139,0.7602725233803055,0.9905717593868887,0.8602758092319479,18137,23631,0.0,0.0,0.0,208540,0,0.9989850613720701,0.8676859504132232,0.9287178050686284,72600,63058,0.0,0.0,0.0,19740,1,0.0026668036893353546,0.9885714285714285,0.005319257968637901,525,194615,0.16921466588974,3.579139956855215e-06,0.1692182421684265,5244352.5,0.7283053398132324,474518,116,1.1158394257858062,0.48401756695238873,0.40266653895378113,3.896933776559308e-06,0.40267032384872437,2870240.0,0.3531864285469055,5238780,1279,1.1580511229804593,5.296363681030925,0.26816463470458984,1.1961999007326085e-05,0.2681766152381897,1897155.375,0.9927887916564941,863512,211,1.7997113502215059,0.8048301189555787,0.0870119109749794,3.0300525395432487e-06,0.08701492846012115,1873477.125,0.9852707982063293,123768,31,0.9229801024124564,0.11648781696567312,0.028296900913119316,2.8816027679567924e-06,0.02829982340335846,1369788.5,0.9984357357025146,6554433,1601,1.0446921746739612,7.055306530033704,13.75700571393827,0.001260257966350764,13.75826597190462,3.9465638769906946,17.704829848895315,0.012079037027433515
10,1e-05,0.20619229050685944,4.569985953510424e-06,0.20619681002476883,13255008.875,1.017503792668234,0.9058741332611147,0.690204368664961,0.4900541912309393,0.690204368664961,0.5133262590851047,0.8998874534911411,0.6996513079157881,0.0,0.0,0.9751929572767378,0.9889794356268797,0.982037812973356,2495335,2530612,0.6931151241534989,0.992725509214355,0.816296690150206,6186,8860,0.7602725233803055,0.9905717593868887,0.8602758092319479,18137,23631,0.0,0.0,0.0,208540,0,0.9991286576575149,0.8686776859504132,0.9293477059556001,72600,63121,0.0,0.0,0.0,19740,88,0.002670076148517851,0.9904761904761905,0.00532579528462279,525,194751,0.16864140331745148,3.3300536870228825e-06,0.1686447560787201,5244352.5,0.7294601798057556,474518,116,1.0703227341120867,0.49158171098679304,0.4015701711177826,3.224645297450479e-06,0.4015730619430542,2870236.0,0.35476770997047424,5238780,1279,1.051333920898401,5.489400073012803,0.26985275745391846,1.0517930604692083e-05,0.2698632776737213,1897155.25,0.9930053353309631,863512,211,1.607084124088917,0.7594360670191236,0.0783955305814743,2.788169013001607e-06,0.07839830964803696,1873477.25,0.9868059158325195,123768,31,0.8919799198792165,0.15099329699296504,0.027186520397663116,6.335299531201599e-06,0.027192896232008934,1369787.875,0.9984111785888672,6554433,1601,1.3362111263133942,7.251483867003117,14.142895015014801,0.0011029529850929976,14.143997967999894,3.9564724130323157,18.10047038103221,0.010541508963797241
