round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,0.571792836618814,9.209011380926565e-05,0.5718851036077939,13255011.5,0.6246577413139373,0.8280616207436701,0.6561798869913283,0.5070448436258616,0.6561798869913283,0.5209095211974933,0.8870904757595006,0.7092416914289933,0.0,0.0,0.9860918423472651,0.821195951645771,0.8961213942549475,2495335,2078061,0.12555541967306674,0.9957969608794051,0.22299449753837242,6186,49062,0.6283348347307879,0.9998897281799636,0.7717185472031319,18137,28862,0.8352780948947506,0.99991848086698,0.9102131235199755,208540,249645,0.9730002341540733,0.7440771349862259,0.8432785145060452,72600,55519,0.0,0.0,0.0,19740,343777,0.001053479581086943,0.03238095238095238,0.0020405713599807944,525,16137,0.5692270994186401,9.056413546204567e-05,0.5693182349205017,2651476.75,0.3938341736793518,2651004,648,5.270929090348764,3.0240646619931795,0.5701608657836914,9.195150778396055e-05,0.5702528357505798,2651475.25,0.39690548181533813,2651004,648,5.3187408450548785,2.822413181012962,0.573466956615448,9.312290785601363e-05,0.5735601186752319,2650703.25,0.3937552571296692,2651002,648,5.393676516075427,2.824003839981742,0.5751014947891235,9.41095277084969e-05,0.5751954317092896,2650680.25,0.39581161737442017,2651001,648,5.437036661708368,2.8292327059898525,0.5710089802742004,9.070297528523952e-05,0.5711002349853516,2650676.0,0.39643266797065735,2651000,648,5.236380436318327,2.8283835999900475,14.328097988967784,0.0013042300124652684,14.329402218980249,4.024446691968478,18.353848910948727,0.013557886006310582
2,1e-05,0.4089819382811823,7.65355114598291e-06,0.4089893977252411,13255009.25,0.6147873402458768,0.6774020998467599,0.6324239608601954,0.44342372841757216,0.6324239608601954,0.4549793376845129,0.7567978677734941,0.7095206878248769,0.0,0.0,0.9826073750296482,0.6508011950299258,0.7830031819793749,2495335,1652712,0.1554008023616683,0.995635305528613,0.26884043737314217,6186,39633,0.6431535269709544,0.9998897281799636,0.7827944921655804,18137,28197,0.3297166186511162,0.9999232761100988,0.49591069402859067,208540,632434,0.9917825768667643,0.7464325068870523,0.8517918893429739,72600,54640,0.0,0.0,0.0,19740,399656,0.0013051990428540352,0.03428571428571429,0.002514668901927913,525,13791,0.40732938051223755,6.244233645702479e-06,0.40733543038368225,2651474.25,0.4397639334201813,2651004,648,1.6958713648611192,2.8337435409775935,0.40668395161628723,7.760469088680111e-06,0.4066915810108185,2651475.75,0.44500988721847534,2651004,648,1.8112097888931538,3.014610877027735,0.4122506380081177,7.83762243372621e-06,0.4122580885887146,2650703.25,0.4427020251750946,2651002,648,1.8590457799107991,2.825825502979569,0.40817585587501526,9.280488484364469e-06,0.40818512439727783,2650681.25,0.4388315975666046,2651001,648,1.997424803519175,2.847139634017367,0.41047099232673645,7.145328254409833e-06,0.4104779362678528,2650674.75,0.4435642957687378,2651000,648,1.8043990218132517,2.826094489020761,14.347414044023026,0.001404298993293196,14.348818343016319,4.097788748971652,18.44660709198797,0.017387993982993066
3,1e-05,0.3839889882764701,4.154858512654894e-06,0.38399324138545504,13255009.5,0.6151025179339129,0.6954389178830817,0.6518149546961309,0.44603868636576627,0.6518149546961309,0.4679510425040979,0.7715045141754255,0.7069004785839406,0.0,0.0,0.9876115652247063,0.6680922601574538,0.7970213424086517,2495335,1688026,0.155827724075105,0.9954736501778209,0.2694731314545773,6186,39518,0.6469161345557022,0.9998897281799636,0.7855750487329435,18137,28033,0.33644577729858155,0.9995540423899492,0.5034367995981143,208540,619556,0.9949289898098371,0.8539807162534435,0.9190823852054998,72600,62315,0.0,0.0,0.0,19740,339221,0.0005406135964319503,0.045714285714285714,0.0010685901288986844,525,44394,0.38451704382896423,3.921576535503846e-06,0.3845212459564209,2651474.0,0.43240711092948914,2651004,648,1.3180611389641657,2.856969796004705,0.38321807980537415,4.475791229197057e-06,0.3832227289676666,2651475.0,0.43472057580947876,2651004,648,1.367294723018725,2.8190821320167743,0.38519352674484253,3.5905932236346416e-06,0.3851972818374634,2650703.25,0.4375922679901123,2651002,648,1.2570895274109606,2.8458608009968884,0.3836468756198883,4.943128715240164e-06,0.3836517930030823,2650681.5,0.4336388409137726,2651001,648,1.3686228094680721,2.8436378340120427,0.38336947560310364,3.843180365947774e-06,0.3833732008934021,2650675.75,0.4421229660511017,2651000,648,1.2222624674393883,2.835965507023502,14.201516070053913,0.0013784000184386969,14.202894470072351,4.083363283018116,18.286257753090467,0.016967843926977366
4,1e-05,0.37060656964738525,2.7155009518761373e-06,0.370609361044488,13255011.25,0.6205967536581617,0.6888513301546261,0.6507787301487598,0.44677155972201005,0.6507787301487598,0.4678273203935545,0.7667334152507423,0.6222615363742919,0.0,0.0,0.9874800744486291,0.6606082950786167,0.7916293088006409,2495335,1669339,0.15640243902439024,0.9951503394762367,0.27032011592675537,6186,39360,0.6512371171041764,0.9998897281799636,0.7887526096033403,18137,27847,0.33602005859016215,0.9999424570825741,0.5030092073301637,208540,620582,0.9953931105332434,0.8541460055096419,0.9193761212175124,72600,62298,0.0,0.0,0.0,19740,373991,0.0008681183534688563,0.045714285714285714,0.001703879876468709,525,27646,0.36916863918304443,2.064409272861667e-06,0.3691708445549011,2651475.0,0.4367488622665405,2651004,648,0.9452897802590087,2.8275836569955572,0.37109139561653137,2.736860778895789e-06,0.3710942268371582,2651475.25,0.43779149651527405,2651004,648,1.0268124044406128,2.812391610001214,0.37088191509246826,2.9177167562011164e-06,0.37088462710380554,2650704.25,0.436077743768692,2651002,648,1.1214363323615353,2.8063668989925645,0.3705102205276489,3.096333557550679e-06,0.3705136179924011,2650680.75,0.43372824788093567,2651001,648,1.1483940287394165,2.8268010459723882,0.3713809847831726,2.7623711957858177e-06,0.37138378620147705,2650676.0,0.44287288188934326,2651000,648,1.0355757735906423,2.826665921951644,14.099809133913368,0.001407214964274317,14.101216348877642,4.070052921015304,18.171269269892946,0.017490076075773686
5,1e-05,0.36337579072433307,1.9076966102388016e-06,0.363377705094174,13255014.5,0.6269000109475033,0.6903851491441346,0.6513095532174663,0.5034627358816486,0.6513095532174663,0.5309258885200928,0.7688638146503638,0.6213388860750352,0.0,0.0,0.9875207777914538,0.6623463382672066,0.7928890330216116,2495335,1673662,0.5515140655796452,0.9951503394762367,0.70970717085543,6186,11162,0.6524554776038856,0.9998897281799636,0.789645563006183,18137,27795,0.33652856013041305,0.9998225760046034,0.5035635362451848,208540,619570,0.9956817671043761,0.8543388429752066,0.9196109537859356,72600,62294,0.0,0.0,0.0,19740,380155,0.0005385029617662897,0.047619047619047616,0.0010649627263045794,525,46425,0.3631379008293152,1.834361455621547e-06,0.36313942074775696,2651476.25,0.44222375750541687,2651004,648,0.8840174730213556,2.828149229986593,0.3624984920024872,2.004084308282472e-06,0.3625003397464752,2651475.75,0.4399782121181488,2651004,648,0.9313178072955376,2.79177944798721,0.36326292157173157,1.974339966182015e-06,0.3632650077342987,2650702.75,0.4389185607433319,2651002,648,1.03148754907793,2.815042481001001,0.3649812340736389,1.9395258732402e-06,0.3649834394454956,2650682.0,0.4435150921344757,2651001,648,1.0159139295558393,3.0048205999773927,0.36299875378608704,1.7861640344563057e-06,0.36300063133239746,2650677.75,0.439573734998703,2651000,648,0.867168974839627,2.815613695012871,14.255405453965068,0.001258735021110624,14.256664188986178,4.0792146059684455,18.335878794954624,0.01612893701530993
6,1e-05,0.35879437799596703,1.9058587647458957e-06,0.3587962970821629,13255006.5,0.6112290010688777,0.5806449554653689,0.663286321509851,0.47052899779152596,0.663286321509851,0.4725350382347969,0.7031885824918068,0.6214703210413559,0.0,0.0,0.9863951835492295,0.6059539099960526,0.750727363359952,2495335,1532913,0.5674778761061947,0.9951503394762367,0.7227897146882705,6186,10848,0.6532075063934013,0.9998897281799636,0.7901960784313725,18137,27763,0.0870874212003142,0.18767142994149805,0.11896847580094812,208540,449399,0.9971063419339281,0.8543388429752066,0.9202180928007121,72600,62205,0.0,0.0,0.0,19740,521766,0.002428655357613719,1.0,0.0048455425623229065,525,216169,0.3587891757488251,1.8667458334675757e-06,0.35879087448120117,2651475.5,0.4328133761882782,2651004,648,0.8666972888334037,2.806008796032984,0.35716670751571655,2.0208899513818324e-06,0.357168585062027,2651474.25,0.4422396123409271,2651004,648,0.8857222756447213,2.821079245011788,0.36059683561325073,1.8373717693975777e-06,0.36059874296188354,2650702.25,0.4395952820777893,2651002,648,0.9470737820961197,2.8009105660021305,0.3595430552959442,2.0291906821512384e-06,0.35954511165618896,2650679.5,0.4407927393913269,2651001,648,0.878083462767875,2.7884579059900716,0.35787659883499146,1.7750733150023734e-06,0.3578786551952362,2650675.0,0.44118672609329224,2651000,648,0.8870995087150528,2.7899034620495513,14.006359975086525,0.013101789983920753,14.019461765070446,4.188017476000823,18.20747924107127,0.012917713902425021
7,1e-05,0.3545500949018773,1.6857664891970856e-06,0.35455170750010573,13255006.5,0.6214447161683849,0.6460788007924673,0.6442033132159865,0.5041176039424544,0.6442033132159865,0.5266544666792478,0.7362221583829385,0.6212410754584848,0.0,0.0,0.987136813359724,0.6121867404576941,0.7557095832348055,2495335,1547517,0.5684735432634592,0.9951503394762367,0.7235968263297091,6186,10829,0.6354239663629992,0.9998897281799636,0.7770422263641622,18137,28540,0.3394528719015664,0.9998705284357917,0.5068363956334574,208540,614262,0.9974658369153782,0.8566115702479339,0.9216883540326645,72600,62348,0.0,0.0,0.0,19740,529987,0.0008701957940536621,0.045714285714285714,0.0017078811599359545,525,27580,0.35531023144721985,1.997204435610911e-06,0.35531213879585266,2651474.75,0.43668586015701294,2651004,648,0.8907111972163336,2.807808298035525,0.35483118891716003,2.030968516919529e-06,0.35483330488204956,2651474.75,0.4396790862083435,2651004,648,1.1595368397008774,2.7867738020140678,0.355952650308609,1.7272027434955817e-06,0.3559541702270508,2650701.5,0.4376714825630188,2651002,648,0.9153221526040709,2.7833454689825885,0.3524652421474457,1.216247596858011e-06,0.35246628522872925,2650680.75,0.44194021821022034,2651001,648,0.775031049648616,2.7972880689776503,0.3541908264160156,1.4570116491086083e-06,0.3541922867298126,2650674.75,0.4451565444469452,2651000,648,0.808310252861525,2.7991508989944123,13.974366537004244,0.0012145020300522447,13.975581039034296,4.147606390994042,18.123187430028338,0.015732322994153947
8,1e-05,0.3522654808711407,1.6986692606578875e-06,0.35226719720311067,13255011.5,0.6276142274200617,0.6446137502069256,0.6439480583911202,0.5065305715304115,0.6439480583911202,0.5280637144430628,0.7343803382176669,0.6182378080913332,0.0,0.0,0.9865417304784507,0.6105280453325906,0.754270606670479,2495335,1544255,0.5726646818012654,0.9949886841254445,0.7269398842565253,6186,10748,0.6557110315652457,0.9998897281799636,0.7920251561339914,18137,27657,0.3313264976984153,0.9999040951376235,0.4977270258948381,208540,629349,0.9974978346646136,0.8566115702479339,0.9217020141389889,72600,62346,0.0,0.0,0.0,19740,534539,0.0019722245048894734,0.045714285714285714,0.0037813140066172996,525,12169,0.3528039753437042,1.5301194480343838e-06,0.35280531644821167,2651477.25,0.43396463990211487,2651004,648,0.7569658880034285,2.803531049983576,0.35059046745300293,1.6421066675320617e-06,0.3505921959877014,2651474.5,0.4388405382633209,2651004,648,0.7620611987548375,2.7974919020198286,0.35466235876083374,1.7319985090580303e-06,0.3546640872955322,2650701.5,0.43392837047576904,2651002,648,0.8606022687079866,2.8143091130186804,0.35103633999824524,1.799229266907787e-06,0.35103821754455566,2650681.5,0.4401329755783081,2651001,648,0.8652982653220752,2.8010294690029696,0.35223454236984253,1.7899599242809927e-06,0.3522365093231201,2650676.75,0.43562957644462585,2651000,648,0.7989265438393737,2.800309425976593,14.016670960001647,0.001220473030116409,14.017891433031764,4.154781051969621,18.172672485001385,0.013972425018437207
9,1e-05,0.34961579334332377,1.395668532743243e-06,0.34961721261815865,13255008.5,0.6263599411204156,0.6372530496483063,0.6427226127129293,0.5049810868305676,0.6427226127129293,0.5262391325505675,0.7294260851204942,0.6165997251975464,0.0,0.0,0.9869580723404339,0.6022013076400563,0.7480023076812035,2495335,1522551,0.573813298517206,0.9946653734238603,0.727778106333905,6186,10723,0.6356466876971609,0.9998897281799636,0.7772087342233269,18137,28530,0.33950416290859836,0.9999760237844059,0.5069071215181812,208540,614234,0.9979940624247774,0.8566115702479339,0.9219137975762517,72600,62315,0.0,0.0,0.0,19740,557482,0.0009513239257967338,0.045714285714285714,0.0018638605211043374,525,25228,0.3491721749305725,1.0158203167520696e-06,0.34917327761650085,2651474.5,0.4335387647151947,2651004,648,0.6372324249717793,2.790197645954322,0.3469211757183075,1.203524107040721e-06,0.34692245721817017,2651475.25,0.4334576725959778,2651004,648,0.6814059545924279,2.768421576998662,0.3511445224285126,1.482847551415034e-06,0.35114601254463196,2650703.25,0.43496307730674744,2651002,648,0.7121406477162678,2.7682067829882726,0.34992125630378723,1.8018998844127054e-06,0.34992316365242004,2650680.75,0.4330858290195465,2651001,648,0.7097893563976055,2.209944380039815,0.35092076659202576,1.4744216514372965e-06,0.3509220778942108,2650674.75,0.43504074215888977,2651000,648,0.7246039900778852,2.7692429299931973,13.306013315974269,0.0014426010311581194,13.307455917005427,4.315939914027695,17.623395831033122,0.015134899003896862
10,1e-05,0.3480086887525677,1.6357585036863925e-06,0.3480102400528223,13255009.75,0.6257708888551757,0.6581005103395422,0.6461119897772045,0.5049909533661948,0.6461119897772045,0.5287668602507521,0.745394285278633,0.620730303152384,0.0,0.0,0.9874112661200672,0.625770086982309,0.7660545204033901,2495335,1581414,0.5733718438460822,0.9948270287746525,0.7274661623027365,6186,10733,0.6357358199537264,0.9998897281799636,0.777275357349506,18137,28526,0.3395080622053192,0.9999712285412871,0.5069108517144649,208540,614224,0.9980260940734678,0.8566115702479339,0.9219274643659247,72600,62313,0.0,0.0,0.0,19740,496691,0.0008835873647006848,0.045714285714285714,0.0017336656192436883,525,27162,0.34909018874168396,2.4724172362766694e-06,0.3490927815437317,2651474.5,0.4314267337322235,2651004,648,0.965810505346643,2.78065064601833,0.34667593240737915,1.7168944168588496e-06,0.3466776907444,2651476.75,0.4340868592262268,2651004,648,0.8064068408275623,2.7560878599761054,0.3492078185081482,1.3877007631890592e-06,0.34920915961265564,2650702.5,0.43586763739585876,2651002,648,0.6591112201948824,2.815268184989691,0.34825676679611206,1.5444505834238953e-06,0.34825798869132996,2650680.75,0.4382382333278656,2651001,648,0.766834059237931,2.779128424997907,0.34681281447410583,1.0570555559752393e-06,0.3468136489391327,2650675.25,0.43131837248802185,2651000,648,0.6344043233467541,2.792484481993597,13.92361959797563,0.0012828310136683285,13.924902428989299,4.102858404978178,18.027760833967477,0.01735406107036397
