round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,0.5420030902092885,8.58382981704468e-05,0.5420887559416574,13255008.375,0.6181405298105281,0.8361139045813581,0.6575572737937213,0.5118285315374244,0.6575572737937213,0.5248283534919895,0.8931305213204317,0.7100240511054545,0.0,0.0,0.9862324955368765,0.8304215666433565,0.9016452290706595,2495335,2101107,0.12554183031807728,0.9972518590365341,0.22300948938093088,6186,49139,0.6236673773987207,0.9998897281799636,0.7681880758233612,18137,29078,0.8619515932006874,0.9981634218854896,0.9250702723121536,208540,241495,0.9797604595118592,0.7447933884297521,0.8462700232414371,72600,55189,0.0,0.0,0.0,19740,342044,0.005645964795748921,0.03238095238095238,0.009615384615384616,525,3011,0.5248017907142639,7.712743536103517e-05,0.5248789191246033,2720388.25,0.8278533816337585,2448500,598,5.027694835126517,2.9004286649869755,0.45072174072265625,0.00010232781642116606,0.4508237838745117,2787398.75,0.8119596242904663,3393531,829,5.563410308105908,3.7916882170247845,0.7484009861946106,3.482973625068553e-05,0.7484362721443176,1953553.125,0.2436351329088211,817690,200,3.5220496791856513,0.8531720179598778,0.6138908863067627,0.00010815107816597447,0.6139985918998718,3164871.75,0.28814494609832764,3870514,945,5.697341458113771,4.304539766977541,0.41666314005851746,8.841168164508417e-05,0.41675126552581787,2628796.5,0.7608699202537537,2724776,666,5.1314015416060155,3.202646290999837,15.052474957949016,0.013470513978973031,15.06594547192799,4.3619703280273825,19.42791579995537,0.011300865036901087
2,1e-05,0.3731157793990413,8.977587904858085e-06,0.37312462982741473,13255008.125,0.5957022910237454,0.7742740945523018,0.693822532267952,0.5225378410673519,0.693822532267952,0.45599817127109665,0.8484445376747244,0.7115187054863975,0.0,0.0,0.9899118914746291,0.824310162763717,0.899552985233403,2495335,2077892,0.15524803387779795,0.995635305528613,0.2686118016485673,6186,39672,0.6437242652278858,0.9998897281799636,0.7832170852318124,18137,28172,0.8745388250016182,0.19437038457849812,0.3180521717296549,208540,46349,0.9919681285099439,0.8539807162534435,0.9178170405844517,72600,62501,0.0,0.0,0.0,19740,347835,0.0023737433795885513,0.9885714285714285,0.004736114469787878,525,218642,0.3561732769012451,6.861008841951843e-06,0.3561798334121704,2720388.75,0.9380792379379272,2448500,598,1.6739319281734764,2.2946810569847003,0.3252738416194916,8.744119440962095e-06,0.3252827227115631,2787398.0,0.8591762185096741,3393531,829,1.9096863881575927,3.4572987840510905,0.39676058292388916,1.7041716091625858e-06,0.3967626094818115,1953552.625,0.46620115637779236,817690,200,0.9115481766346838,0.9548582739662379,0.49895936250686646,1.7526932424516417e-05,0.49897652864456177,3164872.0,0.3260541260242462,3870514,945,2.6481562970827075,4.190617227985058,0.27229949831962585,6.527839104819577e-06,0.2723057270050049,2628796.75,0.8142321109771729,2724776,666,1.6041801747704443,2.636200196982827,13.533655539969914,0.0011992439976893365,13.534854783967603,4.2569905249984,17.791845308966003,0.011364265053998679
3,1e-05,0.34885240485498437,6.143198230901136e-06,0.34885850632307774,13255006.625,0.5951974497711586,0.7607745732725572,0.6918761777316921,0.5754555597432429,0.6918761777316921,0.5162375735596221,0.840749049516995,0.7107735258226294,0.0,0.0,0.9897332718025292,0.8096295687753348,0.8906678564004806,2495335,2041254,0.5460351250665247,0.9951503394762367,0.7051546391752578,6186,11274,0.6494645990760305,0.9998897281799636,0.7874511506730352,18137,27923,0.8456249186586265,0.18694255298743645,0.3061945790560866,208540,46102,0.9952239762801507,0.8553305785123967,0.9199896292455276,72600,62395,0.0,0.0,0.0,19740,383898,0.002107027318837952,0.9961904761904762,0.0042051603669665755,525,248217,0.33349037170410156,3.808981546171708e-06,0.3334942162036896,2720387.25,0.9449748992919922,2448500,598,1.2459757133860345,2.6746691570151597,0.30422472953796387,8.759763659327291e-06,0.304233580827713,2787398.25,0.8584563136100769,3393531,829,1.727874247313848,3.3607172719785012,0.3657034635543823,1.055159145835205e-06,0.36570435762405396,1953552.875,0.4704558253288269,817690,200,0.6550002002758414,0.7933156979852356,0.47047197818756104,1.0929860764008481e-05,0.4704829752445221,3164872.25,0.3294536769390106,3870514,945,2.059874046904126,4.083706866018474,0.2531264126300812,3.8026362290111138e-06,0.2531299591064453,2628796.0,0.8129020929336548,2724776,666,1.3420674215782444,2.7919001819682308,13.704309174965601,0.005691625992767513,13.710000800958369,4.116599647037219,17.826600447995588,0.011914560047443956
4,1e-05,0.33831907457650456,3.706452274990819e-06,0.3383228467343958,13255012.5,0.6137348453150867,0.6326186263830337,0.6717364599252248,0.46838349721216843,0.6717364599252248,0.4770214765616492,0.7419653878798486,0.706192065137088,0.0,0.0,0.9875569389117144,0.6647408063446391,0.7946139220586608,2495335,1679651,0.5505276336970131,0.9951503394762367,0.7088899124827268,6186,11182,0.6544804937024071,0.9998897281799636,0.7911268158617982,18137,27709,0.08681922645240597,0.18694734823055528,0.11857272334653308,208540,449048,0.9966459647264616,0.855426997245179,0.9206525686924166,72600,62313,0.0,0.0,0.0,19740,393362,0.002654222995176898,1.0,0.005294393489408692,525,197798,0.3221036195755005,2.7926405437028734e-06,0.32210659980773926,2720386.75,0.9423843026161194,2448500,598,1.0696022013553317,2.454758599982597,0.29547885060310364,3.0954390695114853e-06,0.29548197984695435,2787399.75,0.8525197505950928,3393531,829,1.1436062083703893,3.8901121810195036,0.3572997450828552,9.265229437005473e-07,0.3573005795478821,1953553.25,0.47032374143600464,817690,200,0.5392727692286979,0.7649231049581431,0.45809346437454224,8.034659913391806e-06,0.4581015110015869,3164878.25,0.3316386640071869,3870514,945,1.8236713614326423,3.680797523993533,0.24221953749656677,2.154999265258084e-06,0.24222181737422943,2628794.5,0.8071815967559814,2724776,666,0.9374003352395958,2.4780492760473862,13.268640686001163,0.0011147750192321837,13.269755461020395,4.167723247024696,17.43747870804509,0.012531477026641369
5,1e-05,0.3310721204190876,2.6149908494149044e-06,0.3310749212472199,13255008.25,0.6281658262989475,0.6507295299679589,0.6440160674844636,0.5022932654709865,0.6440160674844636,0.5243671205125479,0.7410350045468517,0.6203124911702701,0.0,0.0,0.9867244206592345,0.6221421171906778,0.7631246044473938,2495335,1573340,0.5516129032258065,0.9951503394762367,0.7097890003459011,6186,11160,0.6552372005636449,0.9998897281799636,0.7916793993102546,18137,27677,0.32418509051621913,0.9438956555097343,0.4826142175539766,208540,607184,0.9970626003210273,0.8556060606060606,0.9209340252038547,72600,62300,0.0,0.0,0.0,19740,500398,0.0012306430109732336,0.09142857142857143,0.002428596726453996,525,39004,0.3161419630050659,2.1945168100501178e-06,0.31614431738853455,2720387.0,0.9432289004325867,2448500,598,0.9398343310118021,2.3823242929647677,0.2873692214488983,2.6965328743244754e-06,0.28737199306488037,2787397.0,0.8531659841537476,3393531,829,1.0028975364598163,3.8202913659624755,0.3542133569717407,6.947398105694447e-07,0.3542138934135437,1953552.75,0.4740769863128662,817690,200,0.48151529160939166,0.8694752749870531,0.4466255009174347,4.963615083397599e-06,0.4466311037540436,3164875.0,0.33343273401260376,3870514,945,1.413250786340695,4.251268010993954,0.2365472912788391,1.5630915868314332e-06,0.23654893040657043,2628796.5,0.8142170310020447,2724776,666,0.8618832889139973,2.9653770640143193,14.28873600892257,0.0010786260245367885,14.289814634947106,4.360841266985517,18.650655901932623,0.011319510114844888
6,1e-05,0.3265641431728388,2.6438766167418976e-06,0.32656689684848894,13255010.625,0.6284548210476523,0.7493895031766394,0.6656256944215274,0.5037666856064879,0.6656256944215274,0.535763180618052,0.8120308628072628,0.6214840640316762,0.0,0.0,0.9887701844932801,0.7374981715881835,0.8448468636011919,2495335,1861206,0.5691041878524544,0.9951503394762367,0.7241075104393342,6186,10817,0.6556399132321041,0.9998897281799636,0.791973273358517,18137,27660,0.31340920767043695,0.898067517023113,0.4646603986815646,208540,597567,0.9975745309689026,0.8554407713498623,0.92105653437741,72600,62256,0.0,0.0,0.0,19740,212862,0.0018687750282369853,0.17333333333333334,0.0036976838683462007,525,48695,0.31237122416496277,2.288415089424234e-06,0.31237369775772095,2720388.5,0.942004919052124,2448500,598,0.8688418386456884,2.768792188959196,0.28362059593200684,2.0566726561810356e-06,0.28362271189689636,2787398.75,0.8570094704627991,3393531,829,0.8775427942283681,3.885959487000946,0.3425465524196625,4.740873578157334e-07,0.3425469398498535,1953553.125,0.48105761408805847,817690,200,0.4225585852535486,0.8513023449922912,0.4435841143131256,5.2256609706091695e-06,0.44358962774276733,3164874.0,0.33378151059150696,3870514,945,1.5299244846754574,4.463490301044658,0.23402559757232666,2.1385278614616254e-06,0.23402781784534454,2628796.25,0.8124811053276062,2724776,666,1.085214548745469,2.8381703220074996,14.80771464400459,0.003129620978143066,14.810844264982734,4.091373041970655,18.90221730695339,0.013026547967456281
7,1e-05,0.3233126943127361,2.9433029488200905e-06,0.32331556586855364,13255009.625,0.6274047599872176,0.6561225325347219,0.6448151630681478,0.5071664411765407,0.6448151630681478,0.5300555573125711,0.7438499177281185,0.7046052837193721,0.0,0.0,0.9867855965094746,0.6235647718642988,0.7642122452988882,2495335,1576840,0.5693531970019432,0.9946653734238603,0.7241805449302654,6186,10807,0.6556873237399667,0.9998897281799636,0.7920078611202096,18137,27658,0.3396861698748491,0.9999664332981683,0.5071087339000218,208540,613899,0.9978314298106116,0.8556198347107438,0.9212698271451135,72600,62253,0.0,0.0,0.0,19740,504039,0.0008213712989400399,0.04,0.0016096887934999233,525,25567,0.3074871599674225,1.642256393097341e-06,0.30748867988586426,2720388.5,0.9525811672210693,2448500,598,0.8080063266385483,2.6638433230109513,0.2817167043685913,2.1855271370441187e-06,0.2817188501358032,2787397.25,0.8606083393096924,3393531,829,0.8985509629751353,3.567258245020639,0.3394601345062256,4.7276100190174475e-07,0.339460551738739,1953552.875,0.4744316339492798,817690,200,0.3969797778047976,0.6928981669479981,0.4395350217819214,7.114118488971144e-06,0.43954193592071533,3164875.5,0.3347837030887604,3870514,945,1.602677236454746,4.153949493949767,0.2318723499774933,1.9077706383541226e-06,0.23187437653541565,2628795.5,0.8108798861503601,2724776,666,0.7729060374239297,2.500812981976196,13.578762210905552,0.0012607700191438198,13.580022980924696,4.210376028029714,17.79039900895441,0.013692843087483197
8,1e-05,0.31957271644303076,2.20238146721699e-06,0.3195748335671663,13255009.25,0.6342425496253744,0.646331542400861,0.6432886816902021,0.5032934356222253,0.6432886816902021,0.5253930914317949,0.737251766725182,0.6186041368861506,0.0,0.0,0.9871588589398081,0.6149150314486832,0.7577912909405454,2495335,1554379,0.5689591421704566,0.9949886841254445,0.7239473065161138,6186,10818,0.6354684981428271,0.9998897281799636,0.7770755222281736,18137,28538,0.33311507342416896,0.9709408266999137,0.4960447243801278,208540,607838,0.997446890505323,0.8556198347107438,0.9211058964834627,72600,62277,0.0,0.0,0.0,19740,518564,0.000905586172992833,0.06666666666666667,0.0017868994741410118,525,38649,0.30526962876319885,2.281701199535746e-06,0.30527207255363464,2720387.75,0.9493943452835083,2448500,598,0.7988811973112564,2.329638688999694,0.2782538831233978,1.6695373687980464e-06,0.2782553434371948,2787398.5,0.8628222942352295,3393531,829,0.8422286271738351,3.7080076159909368,0.33733630180358887,3.969435056205839e-07,0.33733662962913513,1953552.75,0.47263145446777344,817690,200,0.3771922422895528,0.862655770033598,0.43268266320228577,3.4973168112628628e-06,0.4326859712600708,3164873.75,0.3342827558517456,3870514,945,1.2332002951789218,4.183715969033074,0.22880922257900238,2.4679707166797016e-06,0.228811576962471,2628796.5,0.8119298815727234,2724776,666,0.8961353430265995,2.9588101530098356,14.042828197067138,0.0011135820532217622,14.04394177912036,4.149869116023183,18.193810895143542,0.0242692269384861
9,1e-05,0.3166940681062869,1.9258632838767693e-06,0.3166960154837348,13255006.125,0.6107197109940792,0.5974489048986145,0.6662473043728449,0.4693567692463633,0.6662473043728449,0.4738811724190864,0.7161886143056396,0.6210072544288001,0.0,0.0,0.9873581656737657,0.6247982735784975,0.7653099442417959,2495335,1579043,0.5729321907600596,0.9943420627222761,0.7269826261671197,6186,10736,0.6356912507010656,0.9998897281799636,0.7772420443587271,18137,28528,0.08892612530530228,0.18908123141843292,0.12096270743443162,208540,443413,0.9978955485228679,0.8556198347107438,0.9212971545951397,72600,62249,0.0,0.0,0.0,19740,502224,0.0026941037614820135,1.0,0.005373730136390389,525,194870,0.299671471118927,1.284604536522238e-06,0.29967281222343445,2720389.0,0.9514882564544678,2448500,598,0.6371967155893115,2.6423372089629993,0.2770666778087616,2.507407543816953e-06,0.277069091796875,2787399.0,0.8566582202911377,3393531,829,0.9179691230996367,3.7719264809857123,0.33596715331077576,3.6773374745280307e-07,0.3359675109386444,1953552.875,0.47493672370910645,817690,200,0.3342231681443316,0.858198513975367,0.42979156970977783,3.1308416055253474e-06,0.42979487776756287,3164871.0,0.33370015025138855,3870514,945,1.1005382015534777,4.2456848489819095,0.225844606757164,1.6800338471512077e-06,0.22584620118141174,2628794.25,0.8197774887084961,2724776,666,0.7286055201965971,3.105902873969171,14.62404992687516,0.0017358020413666964,14.625785728916526,4.342435460013803,18.96822118893033,0.012640104163438082
10,1e-05,0.3163381255757317,2.058420786123486e-06,0.31634029928255697,13255007.375,0.6039202163081299,0.6548077799042418,0.6454842852550231,0.5054831752215168,0.6454842852550231,0.5287589308387247,0.7429350758635128,0.6187121202071262,0.0,0.0,0.9873689955498561,0.6220515481889205,0.7632491267803981,2495335,1572084,0.576598537408588,0.9941804073714839,0.7298836933301686,6186,10666,0.6357135345462194,0.9998897281799636,0.7772587004971713,18137,28527,0.33971620807063846,0.9999424570825741,0.5071391222928852,208540,613830,0.998042110668892,0.8566115702479339,0.9219342979127134,72600,62312,0.0,0.0,0.0,19740,508189,0.0009428403064230996,0.045714285714285714,0.0018475750577367205,525,25455,0.30037084221839905,1.541044412078918e-06,0.30037251114845276,2720387.5,0.9543116092681885,2448500,598,0.7471338824732521,2.6049988549784757,0.2776949107646942,2.3256770873558708e-06,0.27769747376441956,2787396.5,0.8600566983222961,3393531,829,0.8936690408461803,3.0043484269990586,0.3314843475818634,3.079715327203303e-07,0.33148467540740967,1953552.875,0.47292250394821167,817690,200,0.32318939328155505,1.0236496839788742,0.4294763505458832,3.353228294145083e-06,0.4294796884059906,3164876.0,0.334139347076416,3870514,945,1.387199729966013,4.109561020042747,0.22637058794498444,2.0524123556242557e-06,0.22637279331684113,2628794.5,0.8079827427864075,2724776,666,0.9328988039525365,2.6474876680294983,13.390045654028654,0.0010410459944978356,13.391086700023152,4.1598261470207945,17.550912847043946,0.014613460982218385
