round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,0.4855145396945112,5.464980428600965e-05,0.4855692619231959,13255011.125,1.562874486493039,0.9590707474452006,0.5146222704649958,0.47712156435742786,0.5146222704649958,0.4703591863179989,0.9555972622267753,0.5773517395870826,0.0,0.0,0.9855736335838883,0.9761386747671155,0.9808334652094656,2495335,2471447,0.0,0.0,0.0,6186,0,0.47283203837930854,0.9998897281799636,0.642049175974934,18137,38354,0.7784048914869314,0.9999520475688117,0.87537833152126,208540,267894,0.9981021154469286,0.5939944903581267,0.7447627929468249,72600,43206,0.0,0.0,0.0,19740,0,0.10493827160493827,0.03238095238095238,0.049490538573508006,525,162,0.8070000410079956,8.537990652257577e-06,0.8070085048675537,2090187.0,0.6624854803085327,123808,31,1.9220237829412048,0.15109067200683057,0.5159289240837097,2.869921809178777e-05,0.515957772731781,5385386.0,0.7375131249427795,594106,146,3.11670212803053,0.6985501439776272,0.11504939198493958,8.453500413452275e-06,0.11505784839391708,794334.375,0.9673592448234558,412399,101,1.432035699354628,0.4825688670389354,0.23456431925296783,0.0001434140431229025,0.23470757901668549,2841865.25,0.9835737347602844,8304334,2028,6.5742473771667065,10.236736476013903,0.5656184554100037,6.42500162939541e-05,0.565683126449585,2143238.5,0.33423882722854614,3820364,933,4.52040510046503,4.46098928299034,16.029935442027636,0.0019106100080534816,16.03184605203569,3.9736033040098846,20.005449356045574,0.01654991996474564
2,1e-05,0.3038926053508329,2.02315974284201e-05,0.30391286448938326,13255013.5625,1.5837277857980108,0.8199129193499046,0.5123629475657466,0.4390840362961953,0.5123629475657466,0.4361709736963231,0.8499896521301666,0.6208885102011046,0.0,0.0,0.9829550153031049,0.8145735943270143,0.890877837034232,2495335,2067881,0.0,0.0,0.0,6186,0,0.6481183660340946,0.9998897281799636,0.7864608179019038,18137,27981,0.3106636296056836,0.9999856142706435,0.4740538506915753,208540,671263,0.9979929754139488,0.7397107438016529,0.8496570709827468,72600,53811,0.0,0.0,0.0,19740,0,0.13385826771653545,0.03238095238095238,0.05214723926380368,525,127,0.4247700273990631,7.4763652264664415e-06,0.4247775673866272,2090187.25,0.7055440545082092,123808,31,1.4959977887356497,0.14463215501746163,0.2875930666923523,2.0874362235190347e-05,0.28761401772499084,5385386.0,0.786164402961731,594106,146,2.404923647073261,0.7428457600180991,0.056130629032850266,3.0723222153028473e-06,0.05613373965024948,794334.8125,0.9942264556884766,412399,101,1.0453587278413663,0.4873981020064093,0.1758090853691101,3.428786658332683e-05,0.17584332823753357,2841866.25,0.9900449514389038,8304334,2028,3.5437115329087683,10.365132312988862,0.4886247217655182,1.8777473087538965e-05,0.48864343762397766,2143239.25,0.35673773288726807,3820364,933,2.566442400824306,4.60897807701258,16.348986407043412,0.0020146159804426134,16.351001023023855,4.1917375570046715,20.542738580028526,0.014112838951405138
3,1e-05,0.2682328697680997,1.3775536674024652e-05,0.26824675249369917,13255007.0,1.4942846571149895,0.8249886656200163,0.5132273288697056,0.42240866287792356,0.5132273288697056,0.43202489449450343,0.8542070030599374,0.6942971756464079,0.0,0.0,0.9830645145797994,0.8203038870532413,0.8943393283409768,2495335,2082196,0.0,0.0,0.0,6186,0,0.6500232983261048,0.9998897281799636,0.7878616734729342,18137,27899,0.3241179826013432,0.9999616380550493,0.48955598099828274,208540,643383,0.9984204560236374,0.7400550964187328,0.8500391573651445,72600,53813,0.0,0.0,0.0,19740,0,0.001234388614580308,0.03238095238095238,0.0023781212841854932,525,13772,0.3806159496307373,8.26403993414715e-06,0.3806241452693939,2090187.0,0.7960875034332275,123808,31,1.510009651523299,0.14886491996003315,0.23485639691352844,1.6660280380165204e-05,0.23487313091754913,5385384.5,0.8127808570861816,594106,146,2.099465374555089,0.5582699860096909,0.044884078204631805,2.535810835979646e-06,0.04488661512732506,794334.5,0.9916658401489258,412399,101,0.945748375468292,0.4590152989840135,0.15872962772846222,1.592666558281053e-05,0.15874581038951874,2841863.0,0.9929130673408508,8304334,2028,2.6889603938434243,9.249589885002933,0.4704737663269043,1.3215400031185709e-05,0.47048717737197876,2143238.0,0.35854411125183105,3820364,933,2.120143010787398,3.482523023034446,13.898263112991117,0.001459613034967333,13.899722726026084,4.032861025014427,17.93258375104051,0.014893596002366394
4,1e-05,0.24910526247443934,1.1642462636580561e-05,0.2491170074409535,13255013.3125,1.504107466145525,0.8350770613772185,0.5148656066435232,0.429633130478265,0.5148656066435232,0.43927025172428763,0.8609120777961787,0.6005236660667246,0.0,0.0,0.9832937878911351,0.8317083678143415,0.9011710193710925,2495335,2110652,0.0,0.0,0.0,6186,0,0.6504896158398795,0.9998897281799636,0.7882041029207232,18137,27879,0.3318765616793723,0.9999424570825741,0.49835219329167013,208540,628330,0.9986247398156408,0.7401377410468319,0.8501677109043732,72600,53808,0.0,0.0,0.0,19740,0,0.04314720812182741,0.03238095238095238,0.036996735582154515,525,394,0.3326717019081116,7.064056262606755e-06,0.33267879486083984,2090187.5,0.8033487200737,123808,31,1.4208863352886134,0.10965324798598886,0.21285797655582428,1.4522549463436007e-05,0.21287257969379425,5385386.5,0.8149421215057373,594106,146,1.9375881503802395,0.5642237229621969,0.04209987074136734,2.888983999582706e-06,0.04210277274250984,794334.5625,0.9904873371124268,412399,101,0.9765374175665276,0.3500734069966711,0.15281306207180023,1.2241182957950514e-05,0.15282563865184784,2841865.75,0.993799090385437,8304334,2028,2.4333190663448283,8.174633912974969,0.4630884528160095,1.1321011697873473e-05,0.46309974789619446,2143239.0,0.36103418469429016,3820364,933,1.9554514947626005,4.074855334998574,13.2734396259184,0.013210594013798982,13.286650219932199,4.030661731958389,17.317311951890588,0.01244375406531617
5,1e-05,0.23320271808396434,1.0309916035514983e-05,0.2332130711846088,13255011.5625,1.5046780782783904,0.9682417585144323,0.5369240305621349,0.5062700210295322,0.5369240305621349,0.5108354185546876,0.9677036572380507,0.5972048718863409,0.0,0.0,0.9858183127170641,0.9822508801423456,0.9840313631655438,2495335,2486305,0.0,0.0,0.0,6186,0,0.6507463757714942,0.9998897281799636,0.7883925660254321,18137,27868,0.9075704493526275,0.9999856142706435,0.9515394179984714,208540,229775,0.9989403628792386,0.7401515151515151,0.8502911576682068,72600,53792,0.0,0.0,0.0,19740,0,0.0008146464863010762,0.03619047619047619,0.0015934250251593426,525,23323,0.29303884506225586,6.302492238319246e-06,0.29304513335227966,2090187.375,0.8164254426956177,123808,31,1.3415122219560238,0.1371286070207134,0.19258496165275574,1.2639828128158115e-05,0.1925976425409317,5385385.0,0.8238580226898193,594106,146,1.7870881788112012,0.5594565860228613,0.039081770926713943,2.8845786346209934e-06,0.03908465802669525,794334.6875,0.9899393320083618,412399,101,0.9650309893554716,0.4266659409622662,0.14973801374435425,1.099831388273742e-05,0.14974893629550934,2841866.75,0.994705855846405,8304334,2028,2.064451642608832,9.635035591025371,0.4595267176628113,1.0202908924838994e-05,0.45953717827796936,2143237.75,0.36076483130455017,3820364,933,1.8078096690192844,4.17339049099246,14.931677216023672,0.009928827988915145,14.941606044012588,3.9664989239536226,18.90810496796621,0.011653615976683795
6,1e-05,0.22543416863288895,9.608420560694782e-06,0.22544365016143617,13255007.75,1.4464897814409248,0.9688021855591314,0.5370145423142071,0.5071192272504397,0.5370145423142071,0.5113512775185873,0.9682231716389506,0.6212015668162593,0.0,0.0,0.985827324885465,0.9828844624068512,0.9843536941267506,2495335,2487886,0.0,0.0,0.0,6186,0,0.6509098740174437,0.9998897281799636,0.7885125440236532,18137,27861,0.9133380634536886,0.9999856142706435,0.9546998608262526,208540,228324,0.9989403628792386,0.7401515151515151,0.8502911576682068,72600,53792,0.0,0.0,0.0,19740,0,0.0008189655172413793,0.03619047619047619,0.0016016859852476292,525,23200,0.2719416320323944,6.204645615071058e-06,0.2719477415084839,2090187.125,0.821174681186676,123808,31,1.3211329023186857,0.11483021499589086,0.18655496835708618,1.231074747920502e-05,0.1865673065185547,5385384.5,0.8245211839675903,594106,146,1.7664348503599805,0.7132862749858759,0.037198279052972794,2.7907162802875973e-06,0.037201058119535446,794334.375,0.9894131422042847,412399,101,0.9666526677250844,0.4932860260014422,0.14467641711235046,8.780045391176827e-06,0.14468485116958618,2841862.75,0.9953699707984924,8304334,2028,1.6100749217145018,8.263325482956134,0.45461758971214294,9.762916306499392e-06,0.45462703704833984,2143239.0,0.36061301827430725,3820364,933,1.7309719628468843,3.6919459969503805,13.276673995889723,0.001380382978823036,13.278054378868546,3.950304454017896,17.228358832886443,0.011063568119425327
7,1e-05,0.21517320965951606,7.874152037284812e-06,0.21518112647626353,13255011.875,1.4483695744258342,0.976931745232205,0.5388735202585224,0.5170862819433466,0.5388735202585224,0.5190862673608125,0.9723526691954594,0.6691140847058278,0.0,0.0,0.9859579403332943,0.9920740101028519,0.9890065197819722,2495335,2510814,0.0,0.0,0.0,6186,0,0.6509566028931405,0.9998897281799636,0.7885468301591443,18137,27859,0.9134220750493861,0.9999856142706435,0.9547457553400192,208540,228303,0.9990332416152302,0.7401652892561984,0.8503338924581447,72600,53788,0.0,0.0,0.0,19740,0,0.07023411371237458,0.04,0.050970873786407765,525,299,0.24738076329231262,4.970017016603379e-06,0.24738579988479614,2090187.5,0.8459388613700867,123808,31,1.2155178069081285,0.13210573804099113,0.17617341876029968,1.1334907867421862e-05,0.17618480324745178,5385385.0,0.8293940424919128,594106,146,1.7004554011137214,0.6508568450226448,0.03276951238512993,2.2956994598644087e-06,0.03277179226279259,794334.375,0.9898568987846375,412399,101,0.8611039493843107,0.4312479409854859,0.13889728486537933,4.867951247433666e-06,0.1389022022485733,2841865.75,0.9966250061988831,8304334,2028,1.4414187252466244,9.687406630022451,0.45050135254859924,8.064079338510055e-06,0.4505094289779663,2143239.25,0.3604263961315155,3820364,933,1.6184473532192434,4.184562124020886,15.086179278092459,0.0013157030334696174,15.087494981125928,3.9496337439632043,19.037128725089133,0.012210061948280782
8,1e-05,0.2090069718345313,9.869870572514487e-06,0.20901698308136005,13255014.1875,1.441592484122566,0.968734835060401,0.5367491623775276,0.5070607825750051,0.5367491623775276,0.5113002393317979,0.9681880726007364,0.7067407221251997,0.0,0.0,0.9858270236026003,0.9828075188301371,0.9843149555481036,2495335,2487692,0.0,0.0,0.0,6186,0,0.6505380200860832,1.0,0.7882738987765391,18137,27880,0.9133500641640497,0.9999856142706435,0.9547064169152202,208540,228321,0.9989403825776588,0.7401652892561984,0.8503002539697609,72600,53793,0.0,0.0,0.0,19740,0,0.0007699875946443085,0.03428571428571429,0.0015061501129612586,525,23377,0.22179266810417175,4.400797934067668e-06,0.22179709374904633,2090187.125,0.847320020198822,123808,31,1.1532751542083897,0.1124462760053575,0.1706022173166275,1.0695303899410646e-05,0.17061294615268707,5385386.0,0.8313028216362,594106,146,1.6538232730048448,0.6390774700557813,0.031111184507608414,2.365146201555035e-06,0.031113559380173683,794334.5625,0.9889500141143799,412399,101,0.866178511428733,0.46152421296574175,0.14112615585327148,1.6401805623900145e-05,0.14114296436309814,2841866.0,0.9957786798477173,8304334,2028,3.6579862292014167,9.548559324000962,0.44897857308387756,7.249766895256471e-06,0.4489860534667969,2143240.5,0.3614616394042969,3820364,933,1.4999495015982114,4.3897743839770555,15.151381667004898,0.0012743539991788566,15.152656021004077,3.958646618993953,19.11130263999803,0.013356849027331918
9,1e-05,0.20187841547076377,7.754602447952231e-06,0.20188624314014253,13255013.0,1.3112289816941272,0.9744248887741961,0.5384669173969243,0.5086908920525867,0.5384669173969243,0.5129168484796691,0.9714456399856152,0.723341280482509,0.0,0.0,0.985916724912631,0.9892415246850623,0.9875763264677436,2495335,2503750,0.0,0.0,0.0,6186,0,0.6511561108717507,0.9999448640899818,0.7887103437778599,18137,27852,0.9225504768983029,0.9999856142706435,0.959708594886144,208540,226044,0.9990331517393972,0.7400964187327824,0.8502884090423554,72600,53783,0.0,0.0,0.0,19740,0,0.0021797799460244968,0.04,0.004134265183581061,525,9634,0.2010994255542755,4.327509941504104e-06,0.20110374689102173,2090187.375,0.8439842462539673,123808,31,1.112054324001819,0.1401484299567528,0.16343745589256287,9.615227099857293e-06,0.16344709694385529,5385385.5,0.8324322700500488,594106,146,1.5713444706528419,0.6832706429995596,0.02889236807823181,2.2113952127256198e-06,0.02889457903802395,794334.625,0.9897526502609253,412399,101,0.8537980311880365,0.4891349049867131,0.13942712545394897,8.39236963656731e-06,0.1394355148077011,2841866.5,0.9956496953964233,8304334,2028,1.8311738145859395,10.36697859200649,0.44615107774734497,7.630396794411354e-06,0.44615909457206726,2143239.0,0.36062976717948914,3820364,933,1.5297306195962637,4.529308550991118,16.208841120940633,0.0012691550073213875,16.210110275947955,3.946005465986673,20.156115741934627,0.0841769160469994
10,1e-05,0.1968235384311733,6.9836200043047875e-06,0.19683067443939187,13255014.25,1.3150528328979414,0.9745032280385089,0.5394714884779754,0.5184490997078292,0.5394714884779754,0.5180134102357828,0.9740657263963033,0.7379195100210899,0.0,0.0,0.985919402397328,0.989292018907281,0.9876028313296151,2495335,2503871,0.0,0.0,0.0,6186,0,0.6544457274826789,0.9999448640899818,0.7911186721629697,18137,27712,0.9887534434282084,0.9999856142706435,0.9943378098410057,208540,210909,0.9990533466978505,0.7413636363636363,0.8511314578490441,72600,53874,0.0,0.0,0.0,19740,0,0.0009717779487387132,0.045714285714285714,0.0019031004678455316,525,24697,0.18101270496845245,3.4469990168872755e-06,0.18101619184017181,2090187.125,0.8314809799194336,123808,31,1.006807059069049,0.14379737694980577,0.15983140468597412,8.800264367891941e-06,0.1598401665687561,5385385.5,0.8322656154632568,594106,146,1.5223379183305834,0.7370594069943763,0.03406212106347084,2.947721441159956e-06,0.034065064042806625,794334.375,0.9887244701385498,412399,101,0.9388025771451473,0.48281517100986093,0.13704581558704376,6.920848591107642e-06,0.13705302774906158,2841867.25,0.9963775277137756,8304334,2028,1.5013348673565725,9.770952929975465,0.44478073716163635,7.446989457093878e-06,0.4447888135910034,2143240.0,0.36034339666366577,3820364,933,1.4808283459716347,4.214374103001319,15.348998987930827,0.0012736539938487113,15.350272641924676,3.949894562945701,19.300167204870377,0.013536534097511321
