round,mu,round_task_loss,round_proximal_penalty,round_total_loss,round_weight_mass,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_proximal_penalty_client_0,train_total_loss_client_0,train_weight_mass_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_proximal_penalty_client_1,train_total_loss_client_1,train_weight_mass_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_proximal_penalty_client_2,train_total_loss_client_2,train_weight_mass_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_proximal_penalty_client_3,train_total_loss_client_3,train_weight_mass_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_proximal_penalty_client_4,train_total_loss_client_4,train_weight_mass_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1e-05,0.47245898220402677,4.3854396709637726e-05,0.47250280169082914,13255018.8828125,3.422680257487983,0.75844176468232,0.38940106814194847,0.3535362143785248,0.38940106814194847,0.3625480308871549,0.8356864524667548,0.46651205704175464,0.0,0.0,0.9779188383212182,0.7715457042841943,0.8625600124729171,2495335,1968737,0.5685406237966885,0.9547365017782089,0.712682514782189,6186,10388,0.0,0.0,0.0,18137,0,0.9282940385317668,0.9995252709312362,0.9625936889549785,208540,224542,0.0,0.0,0.0,72600,0,0.0,0.0,0.0,19740,617396,0.0,0.0,0.0,525,0,0.5961099863052368,2.1691985239158385e-05,0.5961319208145142,4597043.5,0.22717610001564026,522150,128,2.6900733552548735,0.5398226040415466,0.09185020625591278,1.7391805158695206e-05,0.09186752140522003,2069070.25,0.9907037615776062,592928,145,2.128044254007689,0.663913008000236,0.3530314266681671,3.576082963263616e-05,0.35306721925735474,3004026.0,0.3143205940723419,1069844,262,3.4986824957627594,1.108707431005314,0.6391962170600891,9.723985567688942e-05,0.6392930150032043,3464661.75,0.49710410833358765,10870478,2654,5.710420912614969,13.611711409990676,0.47372785210609436,1.0458796168677509e-05,0.47373825311660767,120217.3828125,0.6079474091529846,199611,49,1.999566159654189,0.22499351401347667,16.14914796705125,0.0010507240076549351,16.150198691058904,4.044934707984794,20.195133399043698,0.012262910953722894
2,1e-05,0.40682513186973096,2.6179205169335973e-05,0.40685130608014775,13255011.234375,3.5692109445057767,0.7857286420048045,0.5411211705924261,0.3605311858892249,0.5411211705924261,0.3767756956313737,0.8516393642939631,0.508879512822874,0.0,0.0,0.986466365222515,0.7943795121697087,0.880063434938897,2495335,2009438,0.5754937751567911,0.9938570966698997,0.7289110202145949,6186,10683,0.0,0.0,0.0,18137,0,0.9274985094814775,0.999611585307375,0.9622058002187891,208540,224754,0.0,0.0,0.0,72600,0,0.034259651363790986,1.0,0.06624961404733458,19740,576188,0.0,0.0,0.0,525,0,0.5553460717201233,2.7378659069654532e-05,0.5553734302520752,4597043.0,0.38362157344818115,522150,128,2.800343384825181,0.6073555870098062,0.011144841089844704,1.7932487708094413e-06,0.011146641336381435,2069069.125,0.9972239136695862,592928,145,0.7499122580722235,0.7258395879762247,0.23893964290618896,2.8746329917339608e-05,0.23896831274032593,3004026.5,0.480663537979126,1069844,262,2.898784941801548,1.1766113599878736,0.5948126912117004,3.737514271051623e-05,0.5948501229286194,3464655.25,0.46328046917915344,10870478,2654,3.907205087249478,12.576373719028197,0.31493473052978516,1.3206969924794976e-05,0.3149479627609253,120217.359375,0.9562749266624451,199611,49,1.8533409049367189,0.21183368901256472,15.298013943014666,0.0007963560055941343,15.29881029902026,4.091020255989861,19.38983055501012,0.012509363004937768
3,1e-05,0.39370932273292625,1.8431069689024476e-05,0.39372805775746084,13255013.75,3.507606493507893,0.7854787362068837,0.5374410628111077,0.3599362947727166,0.5374410628111077,0.3753625591188739,0.850955775432993,0.5189848062574346,0.0,0.0,0.9847856594802397,0.7941603031256325,0.8792596225924524,2495335,2012312,0.5716739835846536,0.9683155512447462,0.7189150264042247,6186,10478,0.0,0.0,0.0,18137,0,0.9286926692357383,0.999611585307375,0.9628480040646182,208540,224465,0.0,0.0,0.0,72600,0,0.034401751108384684,1.0,0.06651526077082225,19740,573808,0.0,0.0,0.0,525,0,0.5467827916145325,2.662436781974975e-05,0.5468096733093262,4597043.5,0.436236709356308,522150,128,2.743514990843576,0.5820248849922791,0.007246819324791431,8.770925319367961e-07,0.007247695699334145,2069069.625,0.9977484345436096,592928,145,0.5492582752410858,0.736348242033273,0.22000600397586823,2.589199175417889e-05,0.2200319468975067,3004025.75,0.49782025814056396,1069844,262,2.768753607060858,1.255048681050539,0.5761106014251709,1.1723315765266307e-05,0.5761231184005737,3464657.5,0.4475140869617462,10870478,2654,2.0809920705220626,13.6227963870042,0.27545517683029175,1.4128155271464493e-05,0.2754693925380707,120217.375,0.9526178240776062,199611,49,1.886575652949124,0.21126275596907362,16.407480951049365,0.0007096540066413581,16.408190605056006,4.023944712011144,20.43213531706715,0.012334314931649715
4,1e-05,0.3704813235665715,1.579184064451504e-05,0.37049720722055385,13255015.890625,3.5535199265038773,0.785888156343903,0.5364640422939593,0.42454734631708335,0.5364640422939593,0.3808584084957122,0.8473590610887022,0.5231477268338462,0.0,0.0,0.9738504829862151,0.7946997096582222,0.8752012798940777,2495335,2036290,0.5628912363067292,0.9303265438086,0.7014015843997562,6186,10224,0.0,0.0,0.0,18137,0,0.928610560541612,0.9997458521147022,0.9628661486416276,208540,224515,0.0,0.0,0.0,72600,0,0.03589090909090909,1.0,0.06929476603362937,19740,550000,0.47058823529411764,0.030476190476190476,0.057245080500894455,525,34,0.4987746477127075,2.4956640118034557e-05,0.49879977107048035,4597044.0,0.4464866518974304,522150,128,2.6448980848949244,0.55302670202218,0.006669044028967619,7.748321309009043e-07,0.006669814698398113,2069069.5,0.9984095692634583,592928,145,0.5180991615902752,0.6515474159969017,0.19781941175460815,2.3007834897725843e-05,0.197842538356781,3004026.25,0.5005739331245422,1069844,262,2.594892424026254,1.11784883600194,0.5717960596084595,6.369351922330679e-06,0.5718024373054504,3464658.75,0.4370013177394867,10870478,2654,1.7438382385077789,12.868306148971897,0.23886147141456604,1.5034164789540228e-05,0.2388765960931778,120217.390625,0.9434049129486084,199611,49,1.9025841469019933,0.22405209497082978,15.414781197963748,0.0008233170374296606,15.415604515001178,4.078890215023421,19.4944947300246,0.011764414026401937
5,1e-05,0.3554394026957033,1.5384570685571242e-05,0.3554547942792703,13255012.0078125,3.8234150264910505,0.7806036235277269,0.43246204369541974,0.3932879373254114,0.43246204369541974,0.3160873779434879,0.8455836898502167,0.5338126273779566,0.0,0.0,0.9786878608873748,0.7905002735103703,0.8745853611279286,2495335,2015518,0.33255147250456085,0.2062722276107339,0.25461438691010674,6186,3837,0.0,0.0,0.0,18137,0,0.9226361918919755,0.9999856142706435,0.9597549722364767,208540,226023,0.0,0.0,0.0,72600,0,0.03429155114548373,1.0,0.06630925507900677,19740,575652,0.48484848484848486,0.030476190476190476,0.05734767025089606,525,33,0.466573566198349,2.3269225494004786e-05,0.46659666299819946,4597042.5,0.4690069854259491,522150,128,2.5236999032790797,0.624543801008258,0.00583635875955224,5.620661340799415e-07,0.005836919881403446,2069070.125,0.9986675977706909,592928,145,0.45198150183416286,0.6854425089550205,0.18527455627918243,2.1254385501379147e-05,0.18529587984085083,3004027.5,0.506517767906189,1069844,262,2.5036593909134934,1.2310514849959873,0.5689152479171753,8.699694262759294e-06,0.5689241290092468,3464654.5,0.4328750967979431,10870478,2654,1.6567156829776812,13.584918070002459,0.22255176305770874,1.4972068129281979e-05,0.22256667912006378,120217.3828125,0.945529043674469,199611,49,1.8927630835070746,0.2410916500375606,16.367047514999285,0.0007996620261110365,16.367847177025396,4.061265771975741,20.429112949001137,0.023583056987263262
6,1e-05,0.34966955372253555,1.3869944596291996e-05,0.34968343438444993,13255007.75,3.6018289663697534,0.7853454531146593,0.5151797103039282,0.571146446774249,0.5151797103039282,0.3815852487865498,0.8433708198244129,0.6132524855279687,0.0,0.0,0.9636722834543852,0.7944332123742904,0.8709070867899031,2495335,2057107,0.6535496957403651,0.7812803103782735,0.7117296222664016,6186,7395,0.0,0.0,0.0,18137,0,0.9225382331992904,0.9999856142706435,0.9597019699162653,208540,226047,1.0,8.264462809917356e-05,0.00016527559705809436,72600,6,0.037212283446754764,1.0,0.07175442103923957,19740,530470,0.42105263157894735,0.030476190476190476,0.056838365896980464,525,38,0.45852696895599365,2.2476762751466595e-05,0.458549439907074,4597042.0,0.47021353244781494,522150,128,2.4848663800805486,0.5932969229761511,0.0056228614412248135,5.283355335450324e-07,0.0056233881041407585,2069069.625,0.9987806081771851,592928,145,0.43565934593632155,0.6673700339742936,0.1760280430316925,2.0324552679085173e-05,0.17604835331439972,3004027.75,0.5072234869003296,1069844,262,2.3745358964182155,1.2120741590042599,0.5656948089599609,4.719271601061337e-06,0.5656996369361877,3464651.0,0.432569682598114,10870478,2654,1.3353607284406517,13.992808515962679,0.22161981463432312,1.680527020653244e-05,0.22163665294647217,120217.375,0.9400884509086609,199611,49,1.9666036418101007,0.21419352304656059,16.679743154963944,0.0007175480131991208,16.680460702977143,4.262783357989974,20.943244060967118,0.012890840007457882
7,1e-05,0.34339747094914674,1.3205067380290339e-05,0.34341077369935713,13255012.8515625,3.4105265744206514,0.7860955249847309,0.43361174431979627,0.494126917090809,0.43361174431979627,0.31667203246435666,0.8440215568335607,0.6058478386046866,0.0,0.0,0.9642362764907938,0.7966938306880639,0.8724947000157337,2495335,2061754,0.3340265141668833,0.20772712576786292,0.25615468952456893,6186,3847,0.0,0.0,0.0,18137,0,0.9283081525271321,0.9999856142706435,0.9628147060588852,208540,224642,1.0,0.0003994490358126722,0.0007985790799818254,72600,29,0.03719552523134147,1.0,0.07172326591564342,19740,530709,0.1951219512195122,0.030476190476190476,0.05271828665568369,525,82,0.4458062946796417,2.1543331968132406e-05,0.4458279013633728,4597043.5,0.4652954041957855,522150,128,2.499502928312791,0.5614860859932378,0.005599384196102619,5.181065034776111e-07,0.0055999006144702435,2069070.25,0.9988564848899841,592928,145,0.43590393847308584,0.6352985470439307,0.1710466742515564,1.9901270206901245e-05,0.17106668651103973,3004026.25,0.5067019462585449,1069844,262,2.6018638235865126,1.1339977870229632,0.5635269284248352,3.8236994441831484e-06,0.5635309219360352,3464655.5,0.42787888646125793,10870478,2654,1.3018582660151956,12.873251570970751,0.2038489729166031,1.575451278768014e-05,0.20386464893817902,120217.3515625,0.9428237676620483,199611,49,1.892139236297724,0.1870337440050207,15.391067735035904,0.015896997996605933,15.40696473303251,4.099748843989801,19.50671357702231,0.011013833980541676
8,1e-05,0.3348945444820508,1.1462454355749596e-05,0.33490595113634136,13255009.6328125,3.4445672509868364,0.7855386427031229,0.43337179210452653,0.5214504146025043,0.43337179210452653,0.3166430357036703,0.8434343833037221,0.5878674083619628,0.0,0.0,0.9641365693417903,0.7960558401978091,0.8720711924596507,2495335,2060316,0.33272490221642764,0.2062722276107339,0.25466520307354557,6186,3835,0.0,0.0,0.0,18137,0,0.9225096658320578,0.9999856142706435,0.9596865120089094,208540,226054,0.9833333333333333,0.00081267217630854,0.0016240022020368842,72600,60,0.03719202123751081,1.0,0.07171675152906727,19740,530759,0.41025641025641024,0.030476190476190476,0.05673758865248227,525,39,0.4292738735675812,1.9534896637196653e-05,0.42929333448410034,4597041.5,0.4786517322063446,522150,128,2.338359014618075,0.4505517100333236,0.0051002511754632,3.7079425396768784e-07,0.0051006232388317585,2069069.5,0.9988362789154053,592928,145,0.3792068966838059,0.5083434089901857,0.16185833513736725,1.675525891187135e-05,0.16187505424022675,3004027.25,0.5094696283340454,1069844,262,2.1891821490255685,0.9037144650355913,0.5621083378791809,2.6978857476933626e-06,0.562110960483551,3464654.0,0.4205140769481659,10870478,2654,1.0473216046308744,12.659512803016696,0.177595317363739,1.4012290193932131e-05,0.17760926485061646,120217.3828125,0.9468215107917786,199611,49,1.7878818510080703,0.17294181801844388,14.69506420509424,0.0007957150228321552,14.695859920117073,4.093127183965407,18.78898710408248,0.011713726911693811
9,1e-05,0.3343596084456774,1.1226909437284647e-05,0.3343709560162031,13255005.46875,3.1920853830340676,0.7992565213892777,0.43676988451126997,0.5103531610940859,0.43676988451126997,0.3210217172714522,0.8520436139837736,0.6290783407130011,0.0,0.0,0.9643779054507554,0.8113163162461152,0.8812502965423489,2495335,2099287,0.33272490221642764,0.2062722276107339,0.25466520307354557,6186,3835,0.0,0.0,0.0,18137,0,0.922934277495021,0.9999856142706435,0.9599162236184953,208540,225950,0.9985272459499264,0.009338842975206612,0.01850461933159568,72600,679,0.040182306350392154,1.0,0.07726012277862469,19740,491261,0.3137254901960784,0.030476190476190476,0.05555555555555555,525,51,0.43443763256073,1.8971846657223068e-05,0.4344566762447357,4597043.5,0.4832136332988739,522150,128,2.261307583463715,0.5440898720407858,0.004939023870974779,3.245723121381161e-07,0.004939347971230745,2069069.625,0.9988952875137329,592928,145,0.35928831305352377,0.6177144999965094,0.15410664677619934,1.6996185877360404e-05,0.15412375330924988,3004027.0,0.5098463296890259,1069844,262,2.116420274281778,1.1104282850283198,0.5603141784667969,2.3825900825613644e-06,0.5603168606758118,3464648.0,0.4210168123245239,10870478,2654,0.9809480899784959,12.440877894987352,0.16934721171855927,1.3433526873996016e-05,0.1693606674671173,120217.34375,0.9461802840232849,199611,49,1.7878365189056231,0.1745190320070833,14.88762958406005,0.0007545679691247642,14.888384152029175,4.253186468034983,19.141570620064158,0.011289477930404246
10,1e-05,0.3258109854100878,1.115986591617357e-05,0.3258221271254129,13255014.1015625,3.1532964899655886,0.7987850678981646,0.43696120956790274,0.6237124082021216,0.43696120956790274,0.3341440501061287,0.8552090618290251,0.6207000549713628,0.0,0.0,0.9731238837293984,0.8107272169868975,0.8845334879381161,2495335,2078909,0.9883810999225406,0.2062722276107339,0.34131336097365256,6186,1291,0.0,0.0,0.0,18137,0,0.9228566750306458,0.9999856142706435,0.9598742488648107,208540,225969,0.9987789987789988,0.011267217630853995,0.02228306024326128,72600,819,0.03840175550882326,1.0,0.07396319450559126,19740,514039,0.4444444444444444,0.030476190476190476,0.0570409982174688,525,36,0.41462695598602295,1.946726843016222e-05,0.4146464765071869,4597043.0,0.4897443354129791,522150,128,2.290935321450905,0.4441109590115957,0.0049926950596272945,3.364251028870058e-07,0.004993031267076731,2069069.5,0.9988868832588196,592928,145,0.3648900473443222,0.5398709140135907,0.14713545143604279,1.5767789591336623e-05,0.1471511572599411,3004027.25,0.5113100409507751,1069844,262,2.071670049352012,1.0036838299711235,0.560499906539917,2.5809017643041443e-06,0.5605024695396423,3464657.0,0.42221593856811523,10870478,2654,0.9651639374258072,12.772436131024733,0.15224146842956543,1.1873657967953477e-05,0.15225332975387573,120217.3515625,0.9503834843635559,199611,49,1.667940532615387,0.17196659604087472,14.932068430061918,0.0007645369623787701,14.932832967024297,4.0611040880321525,18.99393705505645,0.011896550946403295
