round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,11.030262500497363,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1233209587661079,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.1921069622039795,0.1416106522083282,56387,14,0.6178792034254255,0.3097521669697016,2.2122995853424072,0.1547566801309585,2281,1,0.2534067757783897,0.0323120839893817,0.0959090217947959,0.9944576025009156,706912,173,2.460594256245094,2.591700332937762,2.29132342338562,0.1638511419296264,7873,2,0.3458269423785045,0.0814877920784056,0.0860611051321029,0.9955809116363524,899738,220,2.4642707956792487,3.356720208073966,6.371972584049217,0.0015546669019386,6.373527250951156,1.5421342920744792,7.915661543025635,0.4162251239176839
2,10.806305999111334,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.131906426303216,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.068564176559448,0.0289605762809515,56387,14,1.968707954623828,0.2100287911016494,12.796950340270996,0.0,2281,1,1.912036200039859,0.0086102910572662,0.0020740453619509,1.0,706912,173,0.2050434866671548,2.613280166988261,7.814593315124512,0.0007620982942171,7873,2,1.7861585667350524,0.0265699579613283,0.0114145027473568,0.9999977946281432,899738,220,0.3321533758646376,3.366174124996178,6.224663332104683,0.0011846669949591,6.225847999099642,1.5186937500257045,7.744541749125347,0.0158567099133506
3,10.541662390706934,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1378403453608244,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.075242042541504,0.0327025726437568,56387,14,1.9858111756288264,0.2096674999920651,12.446662902832031,0.0,2281,1,1.9044277681701751,0.0092738330131396,0.0013489860575646,1.0,706912,173,0.1381692921075049,2.644633167074062,7.818883895874023,0.0007620982942171,7873,2,1.7832610151205257,0.02696945797652,0.0073795309290289,0.9999977946281432,899738,220,0.2471894553682268,3.3194909170269966,6.210034875082783,0.0011652500834316,6.211200125166215,1.5588695000624284,7.770069625228643,0.0160515839233994
4,9.922407120927453,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1470128335902575,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.0689785480499268,0.0416053347289562,56387,14,1.987774686979944,0.1848105000099167,12.077685356140137,0.0,2281,1,1.9000511214122089,0.010067707975395,0.0010187759762629,1.0,706912,173,0.106451848577488,2.5922931249951944,7.676139354705811,0.0007620982942171,7873,2,1.7600723945480028,0.0268925409764051,0.0059058358892798,0.9999977946281432,899738,220,0.2196466635103115,3.280708458041772,6.0947723319986835,0.0010293329833075,6.095801664981991,1.49762425001245,7.593425914994441,0.0172187089920043
5,9.186161163378886,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1541448815262299,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.0019142627716064,0.0439285635948181,56387,14,1.9773559240616776,0.2053314169170335,11.32370662689209,0.0,2281,1,1.8636612364737788,0.0084749590605497,0.000931570015382,1.0,706912,173,0.0983879539544012,2.5804312500404194,7.174177169799805,0.0007620982942171,7873,2,1.6165710514780056,0.0263475410174578,0.0066036605276167,0.9999977946281432,899738,220,0.2477360297080866,3.2521671670256183,6.072752334061079,0.0011541669955477,6.073906501056626,1.492745624971576,7.566652126028203,0.0185968319419771
6,8.863929645773803,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1580204739439082,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.9183411598205566,0.0563250407576561,56387,14,1.898315457161366,0.2072663339786231,10.53342056274414,0.0,2281,1,1.791236647744886,0.0084745000349357,0.0009423340670764,1.0,706912,173,0.1004081952190231,2.602995708002709,6.498056888580322,0.0007620982942171,7873,2,1.6093354810566252,0.0272734169848263,0.0057808537967503,0.9999977946281432,899738,220,0.1924816818655107,3.301843125023879,6.147853084024973,0.0011931660119444,6.149046250036918,1.5445155000779778,7.693561750114895,0.0181198320351541
7,8.572166986924833,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.157871755609516,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.8800628185272217,0.0596059374511241,56387,14,1.865136176914708,0.2113832079339772,10.102112770080566,0.0,2281,1,1.8012192456202996,0.0085297500481829,0.0008512825588695,1.0,706912,173,0.0921066398690745,2.611857417039573,6.599162578582764,0.0010161311365664,7873,2,1.5446547019209624,0.0272689169505611,0.0050938916392624,0.9999977946281432,899738,220,0.1650901082766316,3.3542339999694377,6.213273291941732,0.0016406249487772,6.214913916890509,1.5057782500516623,7.720692166942172,0.0164168750634416
8,8.355645528857826,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1589927511444857,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.868319034576416,0.0698033198714256,56387,14,1.8592768711354168,0.2091843750094995,9.496176719665527,0.0,2281,1,1.7534058428891874,0.0080573330633342,0.0008468488813377,1.0,706912,173,0.092218268055367,2.537428207928315,6.153945446014404,0.0020322622731328,7873,2,1.5807891950306778,0.0259418750647455,0.0042606377974152,0.9999977946281432,899738,220,0.1366123282862555,3.3332477499498054,6.1138595410156995,0.0013790830271318,6.115238624042831,1.5998545000329614,7.715093124075793,0.0168975419364869
9,8.200425230862852,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1608046325262155,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.8378593921661377,0.0809583738446235,56387,14,1.8612588867567148,0.1885572919854894,9.33021354675293,0.0,2281,1,1.7666540810226037,0.0081283330218866,0.0008178512216545,1.0,706912,173,0.0901222019901957,2.601286666933447,6.275846481323242,0.0026673441752791,7873,2,1.4696299568693172,0.0257957919966429,0.0037321296986192,0.9999966621398926,899738,220,0.1313606295905809,3.33302195800934,6.156790041946806,0.0019318329868838,6.15872187493369,1.5140431249747053,7.672764999908395,0.0182351670227944
10,7.928102504495116,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1618992466499112,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.789768695831299,0.0838845819234848,56387,14,1.8205515843664333,0.2093357089906931,8.984602928161621,0.0,2281,1,1.7433767354614953,0.0080670829629525,0.0007686892640776,1.0,706912,173,0.0853924240670869,2.5846819169819355,6.026854991912842,0.0031754097435623,7873,2,1.5283499047580154,0.0507051669992506,0.004415975883603,0.9999955296516418,899738,220,0.1379814262376421,3.359881041920744,6.212670917855576,0.0011594169773161,6.213830334832892,1.5259642080636695,7.739794542896561,0.0195408321451395
