round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,precision_c7,recall_c7,f1_c7,support_c7,predicted_count_c7,precision_c8,recall_c8,f1_c8,support_c8,predicted_count_c8,precision_c9,recall_c9,f1_c9,support_c9,predicted_count_c9,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,11.661995529685028,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.121401321883552,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.169837713241577,0.1195190548896789,51565,13,0.6556960235958481,0.3288695419905707,2.198976516723633,0.1700028628110885,6994,2,0.2441693126542908,0.0635637090308591,0.0899954214692115,0.9948140978813172,753389,184,2.472224850257329,2.7490779999643564,2.188210964202881,0.2287294417619705,20251,5,0.4299707198646059,0.1024710420751944,0.0817957893013954,0.9952698945999146,840992,206,2.4834346311079107,3.306906500016339,6.55088879307732,0.0012828330509364,6.552171626128256,1.5680647499393672,8.120236376067623,0.427399581996724
2,12.134510087782644,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1283464713283399,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.2291879653930664,0.0763502344489097,51565,13,2.049436158977527,0.1938326669624075,8.10611629486084,0.0,6994,2,1.679365754362032,0.0244209170341491,0.0019965998362749,1.0,753389,184,0.2094872587400563,2.7046149160014465,4.436733245849609,0.4721742272377014,20251,5,1.699667297004048,0.0664328330894932,0.0026146050076931,0.9999988079071044,840992,206,0.2139627706300178,2.976468750042841,5.965770083130337,0.0012039999710395,5.966974083101377,1.5176895410986615,7.484663624200039,0.0171802918193861
3,11.971727535609912,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1315612994068748,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.2336418628692627,0.0796082615852356,51565,13,2.115313700195053,0.1859561670571565,8.665051460266113,0.0,6994,2,1.695887964557459,0.0217110000085085,0.0011586884502321,1.0,753389,184,0.1259608880445714,2.6842820000601932,4.427342414855957,0.4723717272281647,20251,5,1.798361031093901,0.0654426669934764,0.0017548657488077,0.9999988079071044,840992,206,0.1327161005204843,2.978642625035718,5.936034459155053,0.0012438748963177,5.937278334051371,1.4955492089502511,7.432827543001622,0.0188047908013686
4,11.59307995942486,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1351191694006504,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.2332987785339355,0.083913505077362,51565,13,2.137354245430938,0.1656275000423193,8.371411323547363,0.0,6994,2,1.7658597270050664,0.0462285840185359,0.0008968644542619,1.0,753389,184,0.0992711731200632,2.6578192500164732,4.6201252937316895,0.4723717272281647,20251,5,1.8326304661597916,0.0876048329519108,0.0016798017313703,0.9999988079071044,840992,206,0.1034594783640728,2.9812491660704836,5.938529333099723,0.0011960420524701,5.939725375152193,1.488825250067748,7.428550625219941,0.0177394578931853
5,11.13297605027049,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1400868666122408,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.3043649196624756,0.082323282957077,51565,13,2.1508441762036288,0.1631076659541577,8.203054428100586,0.0,6994,2,1.7302268803214091,0.0230060830945149,0.0007793769473209,1.0,753389,184,0.0874389340087631,2.6702756250742823,4.535630702972412,0.4732111990451813,20251,5,1.7379514263438245,0.068008792004548,0.0015661751385778,0.9999988079071044,840992,206,0.088043962273805,3.0011251660762355,5.925523332203738,0.0011954170186072,5.926718749222346,1.462795458966866,7.389514208189212,0.0167392088333144
6,10.69008448926112,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1451914432639238,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.1049399375915527,0.0896150469779968,51565,13,2.095857099083287,0.1884181669447571,7.930137634277344,0.0,6994,2,1.66120814041059,0.0224641660461202,0.0007192825432866,1.0,753389,184,0.0817155671006981,2.658452666015364,4.4226484298706055,0.4748901426792145,20251,5,1.7459806687265598,0.0634188750991597,0.0013145632110536,0.9999988079071044,840992,206,0.0826524408851527,2.9817852079868317,5.914539082092233,0.0012265000259503,5.915765582118183,1.4893689589807764,7.40513454109896,0.0190747928572818
7,10.265671799854998,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1535169567633994,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.1388630867004395,0.0980703979730606,51565,13,2.0628008081249,0.1874084159499034,7.446501731872559,0.0,6994,2,1.5648529063417322,0.0228039170615375,0.0006781081901863,1.0,753389,184,0.0780003645934825,2.6759253330528736,4.341721057891846,0.482198417186737,20251,5,1.7005450476771855,0.0635362919420003,0.0015307107241824,0.9999988079071044,840992,206,0.0783119146843276,2.9595121250022203,5.909186083008535,0.0024618339957669,5.911647917004302,1.4895163329783827,7.401164249982685,0.0169626669958233
8,9.864649536404194,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1641662043953605,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.0132415294647217,0.1014641746878624,51565,13,2.0413806023138052,0.1661783340387046,7.093714714050293,0.000714898458682,6994,2,1.5678460069548392,0.0437842500396072,0.0006527861114591,1.0,753389,184,0.0756880968430846,2.6420805829111487,4.372312545776367,0.5002716183662415,20251,5,1.6307413800892026,0.0864958330057561,0.00124331866391,0.9999988079071044,840992,206,0.0764546865885545,2.98116075003054,5.919699750025757,0.0011302499333396,5.920829999959096,1.4897000000346452,7.410529999993741,0.0173682499444112
9,9.468332990849692,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1699994147947176,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,3.034925699234009,0.1036555767059326,51565,13,2.0006338973861952,0.1631786250509321,6.964621543884277,0.0017157563706859,6994,2,1.5255569747062636,0.0231708330102264,0.0006299813976511,1.0,753389,184,0.0738226160992964,2.6636054170085117,4.055237293243408,0.5114809274673462,20251,5,1.6289702569840891,0.0682500000111758,0.0013592413160949,0.9999988079071044,840992,206,0.0735263990463407,2.995282124960795,5.913487000041641,0.0011948329629376,5.914681833004579,1.4636131669394672,7.378294999944046,0.0193388749612495
10,9.097826129958136,0.9602333896726184,0.1,0.0960233389672618,0.1,0.0979713328761315,0.940753450583922,0.1719882412306023,0.0,0.0,0.9602333896726184,1.0,0.979713328761315,344284,358542,0.0,0.0,0.0,345,0,0.0,0.0,0.0,325,0,0.0,0.0,0.0,869,0,0.0,0.0,0.0,4733,0,0.0,0.0,0.0,3347,0,0.0,0.0,0.0,2484,0,0.0,0.0,0.0,1917,0,0.0,0.0,0.0,214,0,0.0,0.0,0.0,24,0,2.927370548248291,0.1136817634105682,51565,13,1.9707426723145347,0.1884604590013623,6.609658241271973,0.0020017158240079,6994,2,1.539157547412126,0.0228041659574955,0.0006216881447471,1.0,753389,184,0.0732926868153518,2.6691539169987664,4.2219977378845215,0.5285171270370483,20251,5,1.6159043727216793,0.0648679999867454,0.0013628079323098,0.9999988079071044,840992,206,0.073670441483127,2.9768197499215603,5.92210629186593,0.0012690840521827,5.923375375918113,1.4913867500144988,7.4147621259326115,0.0186552921077236
