round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,3.424053248753323,0.7582017842210542,0.3893629378902123,0.35353062517612316,0.3893629378902123,0.36252244888511687,0.8355153026328205,0.4666929941625161,0.0,0.0,0.9778545890020847,0.7712739972789224,0.8623652069179668,2495335,1968173,0.5685406237966885,0.9547365017782089,0.712682514782189,6186,10388,0.0,0.0,0.0,18137,0,0.9283191634340888,0.999530066174355,0.9626094204956624,208540,224537,0.0,0.0,0.0,72600,0,0.0,0.0,0.0,19740,617965,0.0,0.0,0.0,525,0,0.5961052775382996,0.22723546624183655,522150,128,2.6902108347474765,0.5758843290386721,0.09184819459915161,0.9907037615776062,592928,145,2.128186053325955,0.4812113340012729,0.3530215919017792,0.31432151794433594,1069844,262,3.4990231223589334,0.8167219160241075,0.6393043994903564,0.49771150946617126,10870478,2654,5.724641652115484,9.091719632968307,0.47372469305992126,0.6079474091529846,199611,49,1.9996013122905762,0.13575872598448768,11.101295938016847,0.024385838012676686,11.125681776029523,4.027980568993371,15.153662345022894,0.022213623975403607
2,3.6091843778950423,0.7856095379649444,0.5412631893012444,0.36057063522659233,0.5412631893012444,0.3768447021018417,0.8515200576979474,0.514044488331146,0.0,0.0,0.9863324844739353,0.7942420556758912,0.8799258019072532,2495335,2009363,0.5758794910179641,0.9949886841254445,0.7295247125755601,6186,10688,0.0,0.0,0.0,18137,0,0.9275273974736037,0.999611585307375,0.962221345205372,208540,224747,0.0,0.0,0.0,72600,0,0.034255073620643284,1.0,0.06624105502470617,19740,576265,0.0,0.0,0.0,525,0,0.5568568706512451,0.38471701741218567,522150,128,2.8099420027818423,0.3708663250436075,0.011124626733362675,0.997205376625061,592928,145,0.7481290458388148,0.44462963700061664,0.23987726867198944,0.4804261326789856,1069844,262,2.9035629994789613,0.7035975760081783,0.5949330925941467,0.4628700017929077,10870478,2654,3.870517851953229,8.456658163981047,0.31746456027030945,0.9567407965660095,199611,49,1.860611580026498,0.13293563097249717,10.108687333005946,0.0009504570043645799,10.10963779001031,4.0286482039955445,14.138285994005855,0.024043373996391892
3,3.4825254738248415,0.7853022070049481,0.5408910446183082,0.36076975263993305,0.5408910446183082,0.37697126601498854,0.8507489344889088,0.5228304704890709,0.0,0.0,0.9845331083025333,0.7939002178064268,0.8789995527458212,2495335,2012169,0.5778133232969515,0.992725509214355,0.730462709646723,6186,10628,0.0,0.0,0.0,18137,0,0.9286388866614991,0.999611585307375,0.9628190975894767,208540,224478,0.0,0.0,0.0,72600,0,0.03440295021854762,1.0,0.066517502122899,19740,573788,0.0,0.0,0.0,525,0,0.543917715549469,0.44023939967155457,522150,128,2.735104178886667,0.35577383305644616,0.007201272062957287,0.9977585673332214,592928,145,0.5490884549513482,0.434401654987596,0.21923166513442993,0.4970341622829437,1069844,262,2.774404142389552,0.717618044000119,0.5763821005821228,0.4479522407054901,10870478,2654,2.0916483262687247,8.500776785018388,0.2763960361480713,0.9522070288658142,199611,49,1.8929716051562697,0.13147522695362568,10.140045544016175,0.0008055130019783974,10.140851057018153,4.067445966007654,14.208297023025807,0.022750462987460196
4,3.570093116818496,0.7852965353840025,0.5358130892510659,0.4201061235633431,0.5358130892510659,0.37920908056639396,0.8442200479089828,0.5668671178442506,0.0,0.0,0.9667463265071128,0.7940388765436304,0.8719225555421338,2495335,2049548,0.5631115459882583,0.9303265438086,0.7015725953919297,6186,10220,0.0,0.0,0.0,18137,0,0.9223924710962838,0.9996595377385633,0.9594729248024964,208540,226009,0.0,0.0,0.0,72600,0,0.03687961812593997,1.0,0.07113577599798196,19740,535255,0.45161290322580644,0.02666666666666667,0.050359712230215826,525,31,0.4939519762992859,0.44950684905052185,522150,128,2.626243913914448,0.35930206399643794,0.0065939659252762794,0.9984399080276489,592928,145,0.5152935871718,0.41274797200458124,0.19528724253177643,0.5004299879074097,1069844,262,2.5762372908771543,0.7742767399759032,0.5718464255332947,0.4376143515110016,10870478,2654,1.6956128412521547,8.709630456054583,0.2306520640850067,0.9441363215446472,199611,49,1.8858769317799615,0.13377632101764902,10.389733553049155,0.009593288996256888,10.399326842045411,4.042073634045664,14.441400476091076,0.01492761296685785
5,3.746510208727715,0.7816886755099053,0.5028278815829867,0.5720417959671014,0.5028278815829867,0.37411673995357303,0.844913414267364,0.5671925775089603,0.0,0.0,0.9742420485851475,0.7905074869706873,0.8728101274560189,2495335,2024734,0.6279779198140616,0.6988360814742968,0.6615149196633512,6186,6884,0.0,0.0,0.0,18137,0,0.9225895792132868,0.9999616380550493,0.9597187098021258,208540,226029,1.0,1.3774104683195593e-05,2.7547829919698074e-05,72600,1,0.035038579712768844,1.0,0.06770487670612688,19740,563379,0.4444444444444444,0.030476190476190476,0.0570409982174688,525,36,0.4627077579498291,0.47052380442619324,522150,128,2.5120350800176743,0.3405158389941789,0.005854079965502024,0.998704731464386,592928,145,0.4514015705031806,0.44212066096952185,0.18378371000289917,0.5066701173782349,1069844,262,2.496872516267995,0.698862066026777,0.5689487457275391,0.43436333537101746,10870478,2654,1.4586480313454129,9.581543881969992,0.21652844548225403,0.9459748864173889,199611,49,1.8881295795473527,0.1593220690265298,11.222364516987,0.0820803300011903,11.30444484698819,4.052906972006895,15.357351818995085,0.014270276995375752
6,3.551135531369339,0.7854883070672296,0.5306179627826486,0.5695069077336664,0.5306179627826486,0.3901785933606012,0.8433608011839057,0.6212071547941846,0.0,0.0,0.9634301051645128,0.7943266134607176,0.8707441304391279,2495335,2057348,0.6823762867419075,0.8894277400581959,0.7722647203312513,6186,8063,0.0,0.0,0.0,18137,0,0.9225127184251272,0.9999712285412871,0.9596815389217423,208540,226050,1.0,0.00012396694214876033,0.00024790315250175596,72600,9,0.03727686285173666,1.0,0.07187447090886251,19740,529551,0.38095238095238093,0.030476190476190476,0.0564373897707231,525,42,0.45309555530548096,0.47178971767425537,522150,128,2.446880998397042,0.3908894140040502,0.005536370445042849,0.9988126754760742,592928,145,0.42499026035248366,0.47066218801774085,0.17264658212661743,0.5079394578933716,1069844,262,2.369015868849762,0.8132804490160197,0.5655834674835205,0.43267059326171875,10870478,2654,1.2403514566500453,9.209194918978028,0.21439231932163239,0.9392367601394653,199611,49,1.9398556259934767,0.13502581900684163,11.01905278902268,0.0064507919596508145,11.025503580982331,4.0462022529682145,15.071705833950546,0.010509300976991653
7,3.3200847558082183,0.7875120123159249,0.5212997337517191,0.5535897419438921,0.5212997337517191,0.38563984329424866,0.8470631542785173,0.61286433494417,0.0,0.0,0.9696151120730478,0.7967623585610749,0.8747312920770429,2495335,2050493,0.6647035728307813,0.8210475266731329,0.7346495986114124,6186,7641,0.0,0.0,0.0,18137,0,0.92826683047558,0.9999856142706435,0.9627924800088644,208540,224652,1.0,0.0008264462809917355,0.0016515276630883566,72600,60,0.036680609262318385,1.0,0.07076549698063628,19740,538159,0.27586206896551724,0.030476190476190476,0.0548885077186964,525,58,0.4414949119091034,0.4693382978439331,522150,128,2.4491323671819583,0.3845761200063862,0.0056819734163582325,0.9988784193992615,592928,145,0.437630260928237,0.42316550901159644,0.16775012016296387,0.5061392188072205,1069844,262,2.5648140257484977,0.9443825740017928,0.5631684064865112,0.4290813207626343,10870478,2654,1.1438706862962127,9.24731079902267,0.20266906917095184,0.9409801959991455,199611,49,1.8801273196846289,0.13219422800466418,11.13162923004711,0.0007570929592475295,11.132386323006358,4.076519546972122,15.20890586997848,0.013894702948164195
8,3.340110879275719,0.7855343889874136,0.43364732033620224,0.5254769981915107,0.43364732033620224,0.3170011613423476,0.8432471623229869,0.6107599567535251,0.0,0.0,0.9635880920191264,0.7960374057992213,0.8718357013818542,2495335,2061441,0.33446033810143044,0.20788878111865502,0.25640514405343434,6186,3845,0.0,0.0,0.0,18137,0,0.9224892616529313,0.9999856142706435,0.9596754709513827,208540,226059,0.9880952380952381,0.001143250688705234,0.0022838588960431457,72600,84,0.037273625039416766,1.0,0.07186845233435941,19740,529597,0.43243243243243246,0.030476190476190476,0.05693950177935943,525,37,0.424730509519577,0.4784199893474579,522150,128,2.3089503208153777,0.33371863496722654,0.005127302836626768,0.9988362789154053,592928,145,0.3785041031176297,0.39804350899066776,0.16054405272006989,0.5094640254974365,1069844,262,2.2054172538909933,0.6924445659969933,0.5624332427978516,0.42104873061180115,10870478,2654,1.0246607826096825,9.260206413979176,0.17315302789211273,0.9467363357543945,199611,49,1.7457731537207382,0.14101848099380732,10.825431604927871,0.0006851879879832268,10.826116792915855,4.037079809000716,14.86319660191657,0.015555673104245216
9,3.095705720637689,0.8004209760646962,0.5059803493836589,0.560418413077357,0.5059803493836589,0.37922413523192827,0.8531298845389483,0.6325118307645432,0.0,0.0,0.9644639992911473,0.8113423648528153,0.8813016078782858,2495335,2099167,0.6242842460725297,0.6873585515680569,0.6543048395783643,6186,6811,0.0,0.0,0.0,18137,0,0.9227300884955753,0.9999856142706435,0.9598057716205642,208540,226000,0.9989165763813651,0.012699724517906337,0.02508058702718877,72600,923,0.04044095804506688,1.0,0.07773811235008142,19740,488119,0.37209302325581395,0.030476190476190476,0.056338028169014086,525,43,0.428438276052475,0.4845331907272339,522150,128,2.2289621823470127,0.33598925202386454,0.005002911202609539,0.998890221118927,592928,145,0.3625287292830439,0.4328730030101724,0.15210704505443573,0.5096743106842041,1069844,262,2.1170657499434418,0.7606005599955097,0.5604233145713806,0.42115673422813416,10870478,2654,0.9787719615900549,8.811958777951077,0.16774943470954895,0.9455089569091797,199611,49,1.7717181201896353,0.1296345969894901,10.471056189970113,0.0007567720022052526,10.471812961972319,4.092354213993531,14.56416717596585,0.022366092074662447
10,3.0458320922627706,0.7989481270003541,0.4370299584588317,0.5271532949608926,0.4370299584588317,0.32200391953679913,0.8550808149319975,0.5986860340871188,0.0,0.0,0.9726393488017907,0.8107893328951824,0.884370221086982,2495335,2080104,0.33272490221642764,0.2062722276107339,0.25466520307354557,6186,3835,0.0,0.0,0.0,18137,0,0.9226443560554107,0.9999856142706435,0.9597593893607572,208540,226021,0.9991119005328597,0.015495867768595042,0.030518405989745815,72600,1126,0.03871013287733555,1.0,0.07453500577702932,19740,509944,0.42424242424242425,0.02666666666666667,0.05017921146953405,525,33,0.40996238589286804,0.49046826362609863,522150,128,2.247558860604757,0.33768888597842306,0.00499272346496582,0.9989205598831177,592928,145,0.3667798255298338,0.397738196013961,0.14574086666107178,0.51091468334198,1069844,262,2.068010493492374,0.7057906069676392,0.560559868812561,0.4228885769844055,10870478,2654,0.9785540419973068,8.982996632985305,0.15010346472263336,0.9514254927635193,199611,49,1.6542247150721114,0.13215380196925253,10.55636812391458,0.0008575209649279714,10.557225644879509,4.038701276003849,14.595926920883358,0.016134521109052002
