round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1.0793916477098378,0.9625159026934174,0.6770914374756491,0.5254302132252792,0.6770914374756491,0.5484691378916859,0.9635668752305306,0.7199514166975938,0.0,0.0,0.9881425707059692,0.9732725265345133,0.9806511816090023,2495335,2457784,0.15447317599257607,0.995635305528613,0.26745120177171766,6186,39871,0.6435060326472676,0.9998345922699454,0.7830386251268433,18137,28180,0.8663676831828024,0.999530066174355,0.928197215524132,208540,240593,0.9964522626064783,0.7427961432506887,0.8511272974060717,72600,54119,0.0,0.0,0.0,19740,0,0.029069767441860465,0.02857142857142857,0.02881844380403458,525,516,0.5153507590293884,0.8552512526512146,697961,171,3.417554313602006,0.4998752470128238,0.22518256306648254,0.7316265106201172,1837443,449,3.988002330206857,1.3810599989956245,0.28576749563217163,0.9911218881607056,9349064,2283,8.13917786920501,7.843190725019667,0.5721657872200012,0.24656793475151062,839874,206,3.690877848353004,0.6017369499895722,0.39515966176986694,0.9208583831787109,530669,130,2.590500386597883,0.3916556569747627,10.71751857799245,0.0011439300142228603,10.718662508006673,3.9467012849636376,14.665363792970311,0.010370878037065268
2,0.9268293110173329,0.9767020445839033,0.6803082622076049,0.589987426247468,0.6803082622076049,0.6184019339976895,0.9735919550731734,0.7184685406873215,0.0,0.0,0.9884285527802626,0.9892283000078146,0.9888282646886277,2495335,2497354,0.571667285555143,0.9954736501778209,0.7262648897275622,6186,10772,0.6499068233944955,0.9998897281799636,0.7877761125952955,18137,27904,0.9076914367335563,0.9994964994725233,0.9513843878659521,208540,229632,0.9958244426458686,0.7456887052341598,0.8527929176774519,72600,54364,0.0,0.0,0.0,19740,0,0.01639344262295082,0.03238095238095238,0.02176696542893726,525,1037,0.18239609897136688,0.8951961994171143,697961,171,1.1755254622107216,0.4980661279987544,0.10448017716407776,0.9467629790306091,1837443,449,1.4202252517132063,1.3772474749712273,0.22264429926872253,0.993836522102356,9349064,2283,5.255685467431725,7.612042164022569,0.2478761374950409,0.306887686252594,839874,206,1.147219546473671,0.6015897530014627,0.10373548418283463,0.959526538848877,530669,130,0.9168356288517537,0.43381788500119,10.522763404995203,0.001111808989662677,10.523875213984866,3.9565640890505165,14.480439303035382,0.010839277994818985
3,0.9950491610098318,0.9755471607688307,0.6795683852012088,0.5912801474749924,0.6795683852012088,0.6191781933098408,0.9723917518633479,0.7034022018418337,0.0,0.0,0.9884038144482009,0.9879130457433571,0.988158369160732,2495335,2494096,0.5752195851242758,0.9951503394762367,0.7290383704405495,6186,10702,0.6539848539487919,0.9998897281799636,0.7907646020014389,18137,27730,0.8915387477705972,0.999558837633068,0.9424637219196694,208540,233807,0.998101557460142,0.7458953168044077,0.8537621694060148,72600,54255,0.0,0.0,0.0,19740,0,0.03171247357293869,0.02857142857142857,0.03006012024048096,525,473,0.16280022263526917,0.8971604704856873,697961,171,1.022704242606697,0.5006523670163006,0.0962224006652832,0.9569766521453857,1837443,449,1.2568913727652564,1.2912718539591879,0.20405730605125427,0.9955611824989319,9349064,2283,3.058720545862712,7.683783296030015,0.23694749176502228,0.32502850890159607,839874,206,1.1462626884625526,0.6007585810148157,0.09508498758077621,0.9589725136756897,530669,130,0.8657848424033204,0.4540808020392433,10.530546900059562,0.0013661269913427532,10.531913027050905,3.9486029090476222,14.480515936098527,0.01278762094443664
4,0.967734920575585,0.9822825651181841,0.6961147215097853,0.6135104726312931,0.6961147215097853,0.6447423259831956,0.9791930671390103,0.7063911344224302,0.0,0.0,0.9915474561686953,0.9923970128259332,0.9919720526004605,2495335,2497473,0.6914523194428844,0.9951503394762367,0.8159586453707999,6186,8903,0.6541971790339454,0.9998897281799636,0.7909197958916656,18137,27721,0.9291709569721364,0.9995828138486621,0.9630916437004918,208540,224343,0.9984851170811107,0.8534022038567494,0.9202605253581481,72600,62051,0.0,0.0,0.0,19740,0,0.02972027972027972,0.03238095238095238,0.03099361896080219,525,572,0.15137645602226257,0.8998511433601379,697961,171,0.8684587858030713,0.5008671210380271,0.08777173608541489,0.9660474061965942,1837443,449,1.2753386384670824,1.3600580630009063,0.1929035782814026,0.9968438744544983,9349064,2283,2.2875326662388957,7.640238830004819,0.22133897244930267,0.32140296697616577,839874,206,0.9458613728309719,0.5989644389483146,0.08428046852350235,0.9601540565490723,530669,130,0.7543687748138564,0.41181098198285326,10.51193943497492,0.0011857380159199238,10.51312517299084,3.970092490024399,14.483217663015239,0.009157909022178501
5,0.9289691473832474,0.9780986812417872,0.6954638125868826,0.5896407967708,0.6954638125868826,0.6276820142563372,0.9753857009994822,0.6928953440340969,0.0,0.0,0.9915172411018535,0.9876609753800591,0.989585351432905,2495335,2485630,0.5783540022547914,0.9951503394762367,0.7315508021390374,6186,10644,0.6536077272399625,0.9998897281799636,0.7904888520802912,18137,27746,0.8918628679978265,0.9995971995780186,0.9426618521223413,208540,233731,0.9986302252876527,0.8535674931129477,0.9204182571628025,72600,62054,0.0,0.0,0.0,19740,0,0.013513513513513514,0.03238095238095238,0.019068984856982614,525,1258,0.14461910724639893,0.899940013885498,697961,171,0.8538387084551176,0.5015023250016384,0.0838208720088005,0.9691522717475891,1837443,449,1.1715089424930563,1.50999317294918,0.18777315318584442,0.9969568252563477,9349064,2283,2.3555029808074965,7.693500085035339,0.21385221183300018,0.3258833885192871,839874,206,0.9366958268568555,0.6002923950436525,0.08080578595399857,0.9607834219932556,530669,130,0.8201862188334187,0.3811201890348457,10.686408167064656,0.0011383999953977764,10.687546567060053,3.9535882970085368,14.64113486406859,0.010045054950751364
6,0.9705590062049304,0.9825292806293231,0.6967215691085364,0.6297380162089369,0.6967215691085364,0.6487969516339077,0.9793642234627911,0.7085126029774924,0.0,0.0,0.9915596798883004,0.9926695213267958,0.9921142902230377,2495335,2498128,0.6927751519243754,0.9951503394762367,0.8168789808917197,6186,8886,0.6542915899989177,0.9998897281799636,0.7909887905090068,18137,27717,0.9299594924962972,0.9995971995780186,0.9635217335034296,208540,224156,0.9988394584139265,0.8535537190082645,0.9204991087344029,72600,62040,0.0,0.0,0.0,19740,1,0.14074074074074075,0.03619047619047619,0.05757575757575758,525,135,0.14071007072925568,0.9033713936805725,697961,171,0.8592105247503088,0.5004171050386503,0.0845176950097084,0.9696834087371826,1837443,449,1.1566258517142833,1.35198113595834,0.181629940867424,0.9977842569351196,9349064,2283,1.8195106931248293,7.692687318020035,0.2089463621377945,0.3391020596027374,839874,206,0.916815390824501,0.6316350819543004,0.07935263961553574,0.9633179903030396,530669,130,0.8206524722041059,0.456645171972923,10.633365812944248,0.0011176500120200217,10.634483462956268,4.899638921022415,15.534122383978684,0.01153647806495428
7,1.0135737150401753,0.9825544484472697,0.6967784220288902,0.631935604874737,0.6967784220288902,0.6490299615676106,0.9793866221899631,0.6994851458411618,0.0,0.0,0.991591404297531,0.9926659145966373,0.9921283685139547,2495335,2498039,0.6928531232414181,0.9951503394762367,0.8169331829341119,6186,8885,0.6546695065160103,0.9998897281799636,0.7912648893930799,18137,27701,0.9298096987640229,0.9999712285412871,0.9636150234741784,208540,224276,0.9988877963861442,0.8535812672176308,0.9205356546023069,72600,62039,0.0,0.0,0.0,19740,1,0.1557377049180328,0.03619047619047619,0.05873261205564142,525,122,0.1426151990890503,0.9032009243965149,697961,171,0.9175319168695321,0.49428013304714113,0.08103624731302261,0.9751448035240173,1837443,449,1.1708458792413354,1.2460169029654935,0.1806410402059555,0.9979230165481567,9349064,2283,1.621662892545583,7.535582375014201,0.20990756154060364,0.3519420623779297,839874,206,0.9540055884601133,0.6221336370217614,0.08039524406194687,0.9626150727272034,530669,130,0.7882672366344211,0.3922274709912017,10.290240519039799,0.001140283013228327,10.291380802053027,3.965620887989644,14.25700169004267,0.05364027892937884
8,0.9381217956698894,0.9803570498071117,0.6969598151100491,0.6115470141825823,0.6969598151100491,0.6425432897708067,0.9780567677120973,0.7001031339680773,0.0,0.0,0.9915704826836725,0.9901812782652429,0.990875393559559,2495335,2491839,0.7061252580867171,0.9951503394762367,0.8260869565217391,6186,8718,0.6563393535777625,0.9998345922699454,0.7924660228116943,18137,27629,0.9237877539448387,0.9999712285412871,0.9603710065902487,208540,225738,0.9988877963861442,0.8535812672176308,0.9205356546023069,72600,62039,0.0,0.0,0.0,19740,1,0.0041184545989409686,0.04,0.007467994310099573,525,5099,0.137856125831604,0.9039717316627502,697961,171,0.879331372549014,0.5085990499937907,0.07729187607765198,0.9768815040588379,1837443,449,1.2067594557828658,1.3704944050405174,0.17373783886432648,0.9982096552848816,9349064,2283,1.2954027838556494,7.796746619977057,0.20558130741119385,0.3524278402328491,839874,206,0.9340484501435137,0.6220566830015741,0.08072566986083984,0.9635723829269409,530669,130,0.8255503964100841,0.39217953104525805,10.690076289058197,0.0010128529975190759,10.691089142055716,4.047586622997187,14.738675765052903,0.047163807961624116
9,0.9797870056407724,0.9821510544075053,0.6967855821025434,0.6335422982731856,0.6967855821025434,0.6501842345843015,0.9789849328140008,0.7161772502141021,0.0,0.0,0.9915913681258584,0.9921890247201277,0.9918901063945287,2495335,2496839,0.7061725562184489,0.9949886841254445,0.8260636156220642,6186,8716,0.6572194839083793,0.9998345922699454,0.7931072186140086,18137,27592,0.9239473812467047,0.9999712285412871,0.9604572597118177,208540,225699,0.9988405050244782,0.8543250688705234,0.9209479123359269,72600,62096,0.0,0.0,0.0,19740,0,0.15702479338842976,0.03619047619047619,0.058823529411764705,525,121,0.14037206768989563,0.9027653932571411,697961,171,0.9368550794355965,0.510443665960338,0.07808861881494522,0.9756177663803101,1837443,449,1.2509948556412704,1.3562933490029536,0.17712260782718658,0.9979352355003357,9349064,2283,2.0132242051089406,7.898740620992612,0.20334556698799133,0.3539030849933624,839874,206,0.9338062370769862,0.6289654360152781,0.07780088484287262,0.9631163477897644,530669,130,0.844502618699245,0.396939605998341,10.791382677969523,0.001097041997127235,10.79247971996665,3.95114893297432,14.74362865294097,0.012175771000329405
10,0.9223460132150437,0.9820627898065375,0.697237100456898,0.6324650924282647,0.697237100456898,0.649469518094177,0.9789140167887662,0.7134398343830447,0.0,0.0,0.9915914551913442,0.9921048676830967,0.991848094997518,2495335,2496627,0.6931306306306306,0.9949886841254445,0.8170715518385769,6186,8880,0.6556274630319245,0.9998345922699454,0.791946894925321,18137,27659,0.9239555687492523,0.9999712285412871,0.9604616833664565,208540,225697,0.9988880293947012,0.8537603305785124,0.9206398716691917,72600,62052,0.0,0.0,0.0,19740,20,0.1640625,0.04,0.06431852986217458,525,128,0.1399993896484375,0.9038084149360657,697961,171,0.9212583827493975,0.5372790140099823,0.07539352029561996,0.9782654643058777,1837443,449,1.1134811155035091,1.3610608669696376,0.17491556704044342,0.9980999231338501,9349064,2283,1.5918466788381644,7.811008220014628,0.20286482572555542,0.36336758732795715,839874,206,0.9248537742413389,0.6265107440412976,0.07985445111989975,0.9647294282913208,530669,130,0.9174316337677217,0.39997805596794933,10.735836901003495,0.002449773019179702,10.738286674022675,3.9528920379816554,14.69117871200433,0.0104847009642981
