round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.626015986659074,0.827992497863394,0.6561687233027426,0.5068813660930329,0.6561687233027426,0.5208356838163755,0.8870199930386481,0.7091327389223931,0.0,0.0,0.9860905371183705,0.8211178058256707,0.8960743251827331,2495335,2077866,0.12555286060778997,0.9957969608794051,0.22299046136581657,6186,49063,0.6285090455396132,0.9998897281799636,0.7718499287097529,18137,28854,0.8347832004900058,0.99991848086698,0.9099192072139689,208540,249793,0.972177230680632,0.7440771349862259,0.8429692742224927,72600,55566,0.0,0.0,0.0,19740,343833,0.0010566882148184983,0.03238095238095238,0.002046590019863962,525,16088,0.5691694617271423,0.3937210142612457,2651004,648,5.275004902776365,2.003147924959194,0.569859504699707,0.3968043625354767,2651004,648,5.323407705417891,1.9890613949974068,0.5733904838562012,0.39351120591163635,2651002,648,5.3969110022726206,1.9879701840109192,0.5750936269760132,0.39582595229148865,2651001,648,5.427756390109994,1.9851985659915954,0.5708097219467163,0.39625799655914307,2651000,648,5.238386525768182,1.9825144810019992,9.947892550961114,0.0012976080179214478,9.949190158979036,4.096203410008457,14.045393568987492,0.02360285399481654
2,0.6179933710039441,0.6772191900712604,0.633210574804264,0.4443603063599097,0.633210574804264,0.45593588503849336,0.7572300290569224,0.7097319821289066,0.0,0.0,0.9826019115200222,0.6505932069241204,0.7828508933514132,2495335,1652193,0.15550674140281776,0.995635305528613,0.26899895178197064,6186,39606,0.6432675936435869,0.9998897281799636,0.7828789742925597,18137,28192,0.33650814143011604,0.9999232761100988,0.5035534465896331,208540,619670,0.9919096516757271,0.7464325068870523,0.8518387525248953,72600,54633,0.0,0.0,0.0,19740,397927,0.0007281048470979821,0.04,0.00143017672898151,525,28842,0.4069859981536865,0.4393671154975891,2651004,648,1.719656893040831,2.0022825589985587,0.40633636713027954,0.4448842704296112,2651004,648,1.8118042915797434,2.029990215029102,0.41277292370796204,0.44257304072380066,2651002,648,1.8563427347441783,1.962810866010841,0.408768892288208,0.43854114413261414,2651001,648,2.018455176721956,2.0194103340036236,0.4103342890739441,0.4438275992870331,2651000,648,1.8199241605366858,2.00206246599555,10.016556440037675,0.0012722100364044309,10.01782865007408,4.188647894014139,14.206476544088218,0.02955361595377326
3,0.6179706150021221,0.6941656389807672,0.6516130805376898,0.44599910004975135,0.6516130805376898,0.46778338484637144,0.7705885069605541,0.706811498093353,0.0,0.0,0.9875851030735656,0.6666503695896543,0.7959858011088189,2495335,1684428,0.15587505695337417,0.9954736501778209,0.26954390265254313,6186,39506,0.6467777024858233,0.9998897281799636,0.785472972972973,18137,28039,0.3364674093754338,0.9995828138486621,0.5034646662013298,208540,619534,0.9947853154483024,0.8539807162534435,0.9190210785331001,72600,62324,0.0,0.0,0.0,19740,339529,0.0005031130117602666,0.045714285714285714,0.0009952724558347848,525,47703,0.38429632782936096,0.43234261870384216,2651004,648,1.3105228694758153,2.1073138269712217,0.3827534019947052,0.4349348247051239,2651004,648,1.3741109109498129,2.2794107100344263,0.38534945249557495,0.43752965331077576,2651002,648,1.223713221233233,2.06342732795747,0.383390337228775,0.433510959148407,2651001,648,1.3634248710129298,2.074733664980158,0.3829843997955322,0.4420550763607025,2651000,648,1.2329650798687875,2.0739776240079664,10.598863153951243,0.0014892990002408624,10.600352452951483,4.164534281997476,14.76488673494896,0.022658206056803465
4,0.6218927886438317,0.6884957904165911,0.6507250754249266,0.44670407084472746,0.6507250754249266,0.46774870060189616,0.7664700888207212,0.6209842574905347,0.0,0.0,0.9874725024425623,0.6602039405530721,0.791336478799327,2495335,1668330,0.15639846548614111,0.9951503394762367,0.2703141809559356,6186,39361,0.6510734544410138,0.9998897281799636,0.788632558544063,18137,27854,0.33601240062260923,0.9999712285412871,0.5030042669998577,208540,620614,0.9951055908594904,0.8541460055096419,0.9192534614130273,72600,62316,0.0,0.0,0.0,19740,374877,0.0008660820612753058,0.045714285714285714,0.0016999575010624734,525,27711,0.36915159225463867,0.436845064163208,2651004,648,0.9444695087810898,2.0882528590154834,0.37156349420547485,0.4371170401573181,2651004,648,1.0344717355888084,2.079306887986604,0.3705989718437195,0.4365368187427521,2651002,648,1.110736052097234,2.107523921993561,0.37081000208854675,0.4334079921245575,2651001,648,1.1587456991076381,2.07836582895834,0.37119314074516296,0.44300150871276855,2651000,648,1.0305867196787395,2.071630594029557,10.425080091983546,0.001271700020879507,10.426351792004425,4.1787206500303,14.605072442034725,0.027923471061512828
5,0.6271286326332299,0.6901877058399617,0.6512870819185838,0.5034719663760017,0.6512870819185838,0.5308841131276467,0.768682817037564,0.6211646074707725,0.0,0.0,0.9875165113651986,0.6621171105282457,0.7927233907291124,2495335,1673090,0.5515140655796452,0.9951503394762367,0.70970717085543,6186,11162,0.652948801036941,0.9998897281799636,0.7900067521944631,18137,27774,0.33607163751879665,0.9998945046513859,0.5030609278441297,208540,620457,0.9957137353111154,0.8543388429752066,0.9196245885597367,72600,62292,0.0,0.0,0.0,19740,379907,0.0005390138203143529,0.047619047619047616,0.0010659617106553532,525,46381,0.3630981743335724,0.44232675433158875,2651004,648,0.8912823278954538,2.088942894944921,0.3626689612865448,0.4402954578399658,2651004,648,0.9296024250025106,2.066058903001249,0.36296454071998596,0.4390905797481537,2651002,648,1.0147406726142043,2.063551602012012,0.36483824253082275,0.44365355372428894,2651001,648,0.9972820916405831,2.0448134910548106,0.36307573318481445,0.44000375270843506,2651000,648,0.8940928766601269,2.053364960011095,10.316731851024088,0.0013289870112203062,10.318060838035308,4.161082515027374,14.479143353062682,0.05208531499374658
6,0.6117381311243051,0.5805956832584029,0.6632118185887306,0.47050566251176834,0.6632118185887306,0.4725001519716145,0.7031549111608182,0.6214831907601097,0.0,0.0,0.9863948906633265,0.6059406853188049,0.7507171290509568,2495335,1532880,0.5676348547717842,0.9951503394762367,0.7229170336445305,6186,10845,0.6532075063934013,0.9998897281799636,0.7901960784313725,18137,27763,0.08684865179989942,0.18716313417090247,0.1186435525887828,208540,449414,0.9970262015753094,0.8543388429752066,0.9201839626140494,72600,62210,0.0,0.0,0.0,19740,521682,0.0024275323786580602,1.0,0.004843307471608993,525,216269,0.3586580455303192,0.43305855989456177,2651004,648,0.8799695480000509,2.062570317997597,0.3573545813560486,0.4422520697116852,2651004,648,0.8819848908547842,2.0577311950037256,0.3604884445667267,0.43962395191192627,2651002,648,0.9398756980222446,2.2299380539916456,0.3594503402709961,0.44082215428352356,2651001,648,0.8806107343532817,2.0014700620085932,0.35786202549934387,0.4412534832954407,2651000,648,0.9152966557102009,1.993807572987862,10.345517201989423,0.00145870097912848,10.346975902968552,4.201358989987057,14.548334892955609,0.015460381982848048
7,0.6231714631846796,0.6453712660794885,0.644090926199755,0.5040339142388292,0.644090926199755,0.5265012979569421,0.7356770824632072,0.6211927331630874,0.0,0.0,0.9871201758892488,0.6113856456147171,0.7550940358384727,2495335,1545518,0.5678966789667896,0.9951503394762367,0.7231293316104781,6186,10840,0.6354462314727215,0.9998897281799636,0.7770588739394978,18137,28539,0.339457203184955,0.9998849141651481,0.5068430717923974,208540,614263,0.9974498388105664,0.8566115702479339,0.9216815241313385,72600,62349,0.0,0.0,0.0,19740,531881,0.0008672713475228562,0.045714285714285714,0.0017022483864103837,525,27673,0.3555307388305664,0.43658551573753357,2651004,648,0.9881941153586964,1.973618685035035,0.35459694266319275,0.4389016330242157,2651004,648,1.1219012614078017,2.15963616798399,0.35555216670036316,0.4378291666507721,2651002,648,0.9375993400334521,1.9659132459782995,0.3524611294269562,0.441897988319397,2651001,648,0.7614584641611687,1.955772730987519,0.35454732179641724,0.4450150728225708,2651000,648,0.8451414222385402,1.9532435279688798,10.008184357953724,0.0014788999687880278,10.009663257922512,4.1804191209957935,14.190082378918305,0.012514607049524784
8,0.6314968828571187,0.6433702473145761,0.6429379773498979,0.5064094970967478,0.6429379773498979,0.5277798494477248,0.7334195016464014,0.6172687416415591,0.0,0.0,0.986511018413891,0.6091190160840128,0.753185397492712,2495335,1540739,0.5721855535930092,0.9949886841254445,0.7265537390072596,6186,10757,0.6556636176289815,0.9998897281799636,0.7919905668617346,18137,27659,0.3313297615415904,0.9999568428119305,0.4977372433513622,208540,629376,0.9974498388105664,0.8566115702479339,0.9216815241313385,72600,62349,0.0,0.0,0.0,19740,538021,0.001726689689195856,0.04,0.003310475289666588,525,12162,0.3528042733669281,0.43402573466300964,2651004,648,0.7598095860609442,1.9720361519721337,0.3506501615047455,0.4387594163417816,2651004,648,0.7487749436049507,1.9524458790547214,0.35426512360572815,0.43364018201828003,2651002,648,0.78761060701709,1.9244707400212064,0.35096797347068787,0.4398236572742462,2651001,648,0.811371921187504,2.129654527991079,0.35244932770729065,0.4347834587097168,2651000,648,0.8273491683427722,1.956871405011043,9.935478704050183,0.001270617009140551,9.936749321059324,4.21354170300765,14.150291024066973,0.015314246935304254
9,0.6283337537396411,0.6374348959948786,0.6427526095864088,0.5049648111370899,0.6427526095864088,0.5262489689509453,0.729566745433848,0.6164211685711422,0.0,0.0,0.9869624565759919,0.602406490511294,0.7481618296644583,2495335,1523063,0.5737597911227154,0.9946653734238603,0.7277350680070964,6186,10724,0.6356021309406982,0.9998897281799636,0.7771754269429386,18137,28532,0.33950413276959873,0.9999808190275247,0.5069077040315906,208540,614237,0.9979780473714616,0.8566115702479339,0.9219069643333629,72600,62316,0.0,0.0,0.0,19740,556851,0.0009471191791633781,0.045714285714285714,0.0018557896771699207,525,25340,0.3489813208580017,0.4339570999145508,2651004,648,0.6344058438537324,1.9721899009891786,0.3471834659576416,0.43360891938209534,2651004,648,0.7129293563524409,1.9456107249716297,0.3516426682472229,0.43523579835891724,2651002,648,0.7334230159483657,1.9386105409939773,0.35051217675209045,0.43398022651672363,2651001,648,0.7991092131674491,1.9356549470103346,0.3509954512119293,0.43517011404037476,2651000,648,0.7439403023379575,1.93580373597797,9.72786984994309,0.0012965659843757749,9.729166415927466,4.1875007880153134,13.91666720394278,0.023231223109178245
10,0.6270153963512508,0.6581083088183426,0.6461132492702758,0.5049566859511548,0.6461132492702758,0.5287413241868886,0.7454000159533247,0.6203254464334923,0.0,0.0,0.9874120656239428,0.6257789034338075,0.7660613672098254,2495335,1581435,0.5732116244411326,0.9948270287746525,0.7273371941850845,6186,10736,0.6356689684181008,0.9998897281799636,0.7772253889341276,18137,28529,0.3395135897260564,0.9999712285412871,0.5069170128616817,208540,614214,0.9980100779921045,0.8566115702479339,0.9219206309204382,72600,62314,0.0,0.0,0.0,19740,496577,0.0008804754567466431,0.045714285714285714,0.0017276751970629522,525,27258,0.3489822745323181,0.4318888187408447,2651004,648,1.0280004187852292,1.9565307859447785,0.346964031457901,0.43394237756729126,2651004,648,0.8045911860058359,1.9442404910223559,0.349183052778244,0.43558284640312195,2651002,648,0.6491647578819871,1.9342254200018942,0.34813550114631653,0.438545286655426,2651001,648,0.7746282820298603,1.9280815860256553,0.3469166159629822,0.43192794919013977,2651000,648,0.6572908457554375,1.9493119199760258,9.71239020297071,0.01170620700577274,9.724096409976482,4.192844098957721,13.916940508934204,0.011559820035472512
