round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,1.6028316896561645,0.9588211961235888,0.5133446037198629,0.475624314363622,0.5133446037198629,0.46832256653086596,0.9553461738264467,0.5779802315614402,0.0,0.0,0.9855457848987177,0.9761158321427784,0.9808081430395543,2495335,2471459,0.0,0.0,0.0,6186,0,0.46550130910210996,0.9998897281799636,0.6352570277607497,18137,38958,0.7783127493682981,0.9999568428119305,0.8753219005723376,208540,267927,0.9982139499905998,0.5850688705234159,0.7377379463665417,72600,42552,0.0,0.0,0.0,19740,0,0.10179640718562874,0.03238095238095238,0.049132947976878616,525,167,0.8069970011711121,0.6624854803085327,123808,31,1.9220425873857663,0.08454180503031239,0.515921950340271,0.7375131249427795,594106,146,3.116885244682737,0.40467042004456744,0.1150488406419754,0.9673592448234558,412399,101,1.4320872892880854,0.30500859196763486,0.2346792370080948,0.9835835099220276,8304334,2028,6.568461870794096,6.793558673991356,0.5656057000160217,0.3342377841472626,3820364,933,4.5217626646676194,2.953644316003192,10.541423807037063,0.001362601004075259,10.542786408041138,3.9171820039628074,14.459968412003946,0.010627039999235421
2,1.622026597028725,0.8195754579036342,0.5122651868696797,0.4469236747018144,0.5122651868696797,0.4365108736277161,0.8497463731553262,0.6075863541097251,0.0,0.0,0.9829430991541217,0.8142025018684866,0.8906509634725825,2495335,2066964,0.0,0.0,0.0,6186,0,0.6483500768653248,0.9998897281799636,0.7866313871779301,18137,27971,0.3101986900765039,0.9999616380550493,0.47350966685702545,208540,672253,0.9980849679278609,0.7394214876033058,0.8494995450409463,72600,53785,0.0,0.0,0.0,19740,0,0.18888888888888888,0.03238095238095238,0.055284552845528454,525,90,0.43201398849487305,0.7044859528541565,123808,31,1.5068070213599085,0.0860033220378682,0.2891257107257843,0.785040020942688,594106,146,2.409627055677877,0.40222008601995185,0.05603562295436859,0.994236171245575,412399,101,1.0377146208417303,0.2813450960093178,0.1750050187110901,0.9901246428489685,8304334,2028,3.229341890178916,6.686317602987401,0.4886893332004547,0.3571604788303375,3820364,933,2.5585102650075093,3.164763398002833,10.620649505057372,0.010818860027939081,10.631468365085311,4.124448133981787,14.755916499067098,0.011820239946246147
3,1.4827882723501533,0.8249897290489436,0.5132300117589457,0.4224234688728013,0.5132300117589457,0.4320315635593669,0.8542060610948,0.6255339267163655,0.0,0.0,0.9830645064463223,0.8203034863054459,0.8943390868000866,2495335,2082195,0.0,0.0,0.0,6186,0,0.6500698999892461,0.9998897281799636,0.7878959030281966,18137,27897,0.32409649414551206,0.9999808190275247,0.48953376730385056,208540,643438,0.9984946756118865,0.7400550964187328,0.850066055423269,72600,53809,0.0,0.0,0.0,19740,0,0.0012387059166423784,0.03238095238095238,0.0023861323601656256,525,13724,0.391053706407547,0.7927032113075256,123808,31,1.538238526298796,0.08598310401430354,0.23883023858070374,0.811080813407898,594106,146,2.1245028974086484,0.4199915200006217,0.045862723141908646,0.9920998811721802,412399,101,0.9613192292429237,0.28489858203101903,0.1589440256357193,0.9926425814628601,8304334,2028,2.5332933937760007,6.61536192096537,0.46912071108818054,0.35898253321647644,3820364,933,2.06880561447372,2.9564101069699973,10.362645233981311,0.004361465049441904,10.367006699030753,4.087832351040561,14.454839050071314,0.010248881008010358
4,1.4318280244286552,0.835168161788659,0.5148822031677212,0.4374232078651938,0.5148822031677212,0.44095026598858483,0.8609689077643994,0.6279544392228524,0.0,0.0,0.9832953322908115,0.8318101577543696,0.9012314159785786,2495335,2110907,0.0,0.0,0.0,6186,0,0.6506062997775705,0.9998897281799636,0.7882897567972876,18137,27874,0.3319019371596919,0.9999568428119305,0.4983825885991317,208540,628291,0.9984577364029953,0.7401377410468319,0.850107184951391,72600,53817,0.0,0.0,0.0,19740,0,0.09770114942528736,0.03238095238095238,0.04864091559370529,525,174,0.33871597051620483,0.7968629002571106,123808,31,1.4430350789768338,0.08413736597867683,0.21375437080860138,0.813593864440918,594106,146,1.9398132102312182,0.44489622401306406,0.042093582451343536,0.990429162979126,412399,101,0.9775108520065188,0.29421390005154535,0.15205389261245728,0.9944976568222046,8304334,2028,1.9855238736043832,6.174228917981964,0.4620873034000397,0.36150115728378296,3820364,933,1.9167039890689606,2.664706112991553,9.662182521016803,0.0017837620107457042,9.663966283027548,4.108026348985732,13.77199263201328,0.009690338978543878
5,1.3775845789635837,0.974388023238049,0.5376427207778988,0.5085865339323502,0.5376427207778988,0.5127914774606084,0.9714355983605584,0.7036625902324177,0.0,0.0,0.9859153579435456,0.9892002476621375,0.9875550711904659,2495335,2503649,0.0,0.0,0.0,6186,0,0.6507697276348369,0.9998897281799636,0.7884097035040432,18137,27867,0.9228811796621571,0.9999856142706435,0.9598875036535996,208540,225963,0.9986989814883652,0.7401377410468319,0.8501946140944907,72600,53804,0.0,0.0,0.0,19740,0,0.0018404907975460123,0.03428571428571429,0.0034934497816593887,525,9780,0.29919764399528503,0.8171927332878113,123808,31,1.3544545501892473,0.0824566880473867,0.19491425156593323,0.8238664269447327,594106,146,1.8048267047624742,0.4508324780035764,0.038674045354127884,0.9900799989700317,412399,101,0.9481804490739064,0.2816814900143072,0.14942610263824463,0.9945926666259766,8304334,2028,2.815433870696825,6.200551902002189,0.45846977829933167,0.3603127896785736,3820364,933,1.7415436984592045,3.081510699004866,10.097033257072326,0.0013330449583008885,10.098366302030627,3.9985665369895287,14.096932839020155,0.011765649891458452
6,1.3436227353521808,0.9683268328286182,0.5366670015872049,0.5063227130310326,0.5366670015872049,0.5108653319342035,0.9677661135236834,0.7027432206239167,0.0,0.0,0.985819290767478,0.9823474603610337,0.9840803134237222,2495335,2486547,0.0,0.0,0.0,6186,0,0.6507230255839822,0.9998897281799636,0.7883754292918315,18137,27869,0.9080561373562492,0.9999808190275247,0.9518041219468223,208540,229651,0.9988846754405531,0.7401652892561984,0.8502800721541821,72600,53796,0.0,0.0,0.0,19740,0,0.0007758620689655172,0.03428571428571429,0.0015173867228661748,525,23200,0.264778196811676,0.811781108379364,123808,31,1.304186194300198,0.11044238699832931,0.1864881068468094,0.8229238390922546,594106,146,1.7635942929969102,0.4493376690079458,0.036582574248313904,0.9896071553230286,412399,101,0.9647761709276458,0.366968325979542,0.14564462006092072,0.9952315092086792,8304334,2028,1.6827827412020389,6.846091072016861,0.45364513993263245,0.35955315828323364,3820364,933,1.726005469737677,2.96590174298035,10.738741196983028,0.011414159031119198,10.750155356014147,4.085452067956794,14.835607423970941,0.00967793702147901
7,1.3918094163348766,0.9769565585738426,0.5388775277364763,0.5194528348021739,0.5388775277364763,0.519698605507838,0.9723659447583669,0.7048686355119866,0.0,0.0,0.9859583318066466,0.9921020624485289,0.989020656107933,2495335,2510884,0.0,0.0,0.0,6186,0,0.651962899050906,0.9998897281799636,0.7892847039366309,18137,27816,0.913354064470918,0.9999856142706435,0.9547086022982191,208540,228320,0.998828974516255,0.7401652892561984,0.8502598912966084,72600,53799,0.0,0.0,0.0,19740,0,0.0860655737704918,0.04,0.054616384915474644,525,244,0.23961026966571808,0.837724506855011,123808,31,1.2049959029490616,0.09391895803855732,0.1751432865858078,0.8282663226127625,594106,146,1.7048936839155313,0.48809984902618453,0.036038681864738464,0.9898884296417236,412399,101,0.9261028736101777,0.29828596202423796,0.13892239332199097,0.9964032769203186,8304334,2028,1.4601360911298822,6.841738743998576,0.45103976130485535,0.3598039448261261,3820364,933,1.6490498621204965,2.955254033964593,10.677297547052149,0.0013737009721808136,10.67867124802433,4.014739628997631,14.693410877021961,0.009020639932714403
8,1.2852437155740757,0.9734993511311162,0.5383289013465776,0.507421073094804,0.5383289013465776,0.5121685208942518,0.9706002081210201,0.7051634238386522,0.0,0.0,0.9859043543170739,0.9881927677045367,0.9870472346232194,2495335,2501127,0.0,0.0,0.0,6186,0,0.6518816721181842,0.9999448640899818,0.7892423517124331,18137,27821,0.9130501409832046,0.9999856142706435,0.9545425416994708,208540,228396,0.9989961145916603,0.7401790633608816,0.8503295329572517,72600,53791,0.0,0.0,0.0,19740,0,0.002115229653505238,0.04,0.004017985267387353,525,9928,0.2295302152633667,0.847521960735321,123808,31,1.1908061020735123,0.08787008101353422,0.17123007774353027,0.8315721154212952,594106,146,1.6492433047397967,0.4318320840247907,0.03244791552424431,0.9892094731330872,412399,101,0.8810272046341567,0.2878856079769321,0.1408335566520691,0.9961021542549133,8304334,2028,3.1658925745006283,6.693070575012825,0.448971152305603,0.3600044250488281,3820364,933,1.5124467229277392,2.992458736989647,10.49311708501773,0.0013676100061275065,10.494484695023857,4.044030439981725,14.538515135005582,0.009851031005382538
9,1.2673614697687603,0.9744348141108511,0.5382041107124751,0.5088404273989677,0.5382041107124751,0.5130062371570204,0.9714644515752539,0.7253188646812043,0.0,0.0,0.9859180468509113,0.989251543379947,0.9875819821420105,2495335,2503772,0.0,0.0,0.0,6186,0,0.6520926218898317,0.9999448640899818,0.7893969400857472,18137,27812,0.9227586695163125,0.9999856142706435,0.9598212333700777,208540,225993,0.9990517978656156,0.7401515151515151,0.8503315240612093,72600,53786,0.0,0.0,0.0,19740,0,0.002061855670103093,0.0380952380952381,0.003911980440097799,525,9700,0.19781480729579926,0.8438469171524048,123808,31,1.0840623088692447,0.09602227003779262,0.16183412075042725,0.8328480124473572,594106,146,1.559343552630667,0.4284427650272846,0.029865222051739693,0.9895538091659546,412399,101,0.8807559988849326,0.3171141429920681,0.13686668872833252,0.9961034655570984,8304334,2028,1.680485967546132,6.377575313963462,0.44573891162872314,0.3604915738105774,3820364,933,1.4779991396735659,2.9568705019773915,10.176024993997999,0.0013727599871344864,10.177397753985133,4.016363500035368,14.193761254020501,0.010629013006109744
10,1.2797762464603097,0.9744645901208162,0.5394553410831927,0.5092409605320537,0.5394553410831927,0.5134794421821849,0.9714966816604699,0.7401190374711091,0.0,0.0,0.9859179962320714,0.9892479366497885,0.9875801594607667,2495335,2503763,0.0,0.0,0.0,6186,0,0.6544680236754727,0.9998345922699454,0.791100447158905,18137,27708,0.9227995026174535,0.9999856142706435,0.9598433224478335,208540,225983,0.9990348565277107,0.741404958677686,0.8511519790003005,72600,53878,0.0,0.0,0.0,19740,0,0.0024663446716678655,0.045714285714285714,0.0046801872074883,525,9731,0.18346212804317474,0.8313356041908264,123808,31,1.0184177224758275,0.08708023600047454,0.16090279817581177,0.8317859172821045,594106,146,1.5363971036628874,0.453342504973989,0.03465326875448227,0.989017903804779,412399,101,0.9628192496008992,0.2797596379532479,0.13675394654273987,0.9965534806251526,8304334,2028,1.4531370240657433,6.1774683149997145,0.4444194734096527,0.359550803899765,3820364,933,1.4560168528102622,2.852911347988993,9.850562041916419,0.0013087390107102692,9.851870780927129,4.025512853986584,13.877383634913713,0.013062867103144526
