round,val_loss,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,macro_pr_auc,worst_class_f1,worst_class_recall,precision_c0,recall_c0,f1_c0,support_c0,predicted_count_c0,precision_c1,recall_c1,f1_c1,support_c1,predicted_count_c1,precision_c2,recall_c2,f1_c2,support_c2,predicted_count_c2,precision_c3,recall_c3,f1_c3,support_c3,predicted_count_c3,precision_c4,recall_c4,f1_c4,support_c4,predicted_count_c4,precision_c5,recall_c5,f1_c5,support_c5,predicted_count_c5,precision_c6,recall_c6,f1_c6,support_c6,predicted_count_c6,train_loss_client_0,train_accuracy_client_0,train_samples_client_0,train_batches_client_0,update_l2_client_0,train_seconds_client_0,train_loss_client_1,train_accuracy_client_1,train_samples_client_1,train_batches_client_1,update_l2_client_1,train_seconds_client_1,train_loss_client_2,train_accuracy_client_2,train_samples_client_2,train_batches_client_2,update_l2_client_2,train_seconds_client_2,train_loss_client_3,train_accuracy_client_3,train_samples_client_3,train_batches_client_3,update_l2_client_3,train_seconds_client_3,train_loss_client_4,train_accuracy_client_4,train_samples_client_4,train_batches_client_4,update_l2_client_4,train_seconds_client_4,round_train_seconds,aggregation_seconds,fl_round_seconds,validation_seconds,round_total_seconds,round_orchestration_seconds
1,0.6312735925022963,0.81260999842967,0.6540887946303336,0.497973267379609,0.6540887946303336,0.5147755372655564,0.8754535883867073,0.7035841806051403,0.0,0.0,0.985822271857679,0.8037177372977977,0.8855044778676312,2495335,2034388,0.1253662109375,0.9961202715809894,0.2227041092919874,6186,49152,0.6197881066302119,0.9998897281799636,0.7652383062219128,18137,29260,0.7887524827390523,0.9997458521147022,0.881803474564622,208540,264325,0.9609247281256664,0.744862258953168,0.8392097830472702,72600,56276,0.0,0.0,0.0,19740,384173,0.0051590713671539,0.0342857142857142,0.0089686098654708,525,3489,0.565155565738678,0.4003486931324005,2651004,648,5.256599202672844,1.712784614413977,0.5702390074729919,0.3925482630729675,2651004,648,5.280004520951669,1.2806407660245895,0.5746216177940369,0.3979004919528961,2651002,648,5.273593274394225,1.2985933674499393,0.576323390007019,0.3871650695800781,2651001,648,5.441034409743021,1.301570065319538,0.5704089999198914,0.4012263119220733,2651000,648,5.308508581077583,1.3073708089068532,6.900959622114897,0.0789906335994601,6.979950255714357,4.043884640559554,11.023834896273913,2.27780884783715
2,0.6385123810408988,0.6928062223353395,0.6349225297685719,0.4420577392764778,0.6349225297685719,0.4554408646538085,0.76735329118703,0.708743257036794,0.0,0.0,0.9830679152352207,0.6682108815048882,0.7956217684322232,2495335,1696129,0.1554086447477984,0.995635305528613,0.2688521727742977,6186,39631,0.6426976645284758,0.9998897281799636,0.7824567459118954,18137,28217,0.3228021021183718,0.999976023784406,0.4880551866175963,208540,646015,0.9892844103687476,0.7464600550964188,0.8508871094363323,72600,54780,0.0,0.0,0.0,19740,340549,0.0011434379367297,0.0342857142857142,0.0022130694043154,525,15742,0.3991714715957641,0.4381581544876098,2651004,648,1.7426729485490629,1.311987184919417,0.4069766700267792,0.4396620988845825,2651004,648,1.774550509048529,1.2942145019769669,0.4107620418071747,0.4474749565124511,2651002,648,1.9374846173740985,1.316903510130942,0.4118933975696563,0.4424472153186798,2651001,648,1.9520890595172893,1.2774234283715489,0.4059856235980987,0.4472082257270813,2651000,648,1.7477166332740754,1.31034844648093,6.510877071879804,0.090150723233819,6.601027795113623,4.005952707491815,10.606980502605438,0.0164279248565435
3,0.6145401927830555,0.6892370003789352,0.6508248060120903,0.4462816347769029,0.6508248060120903,0.4675263905029116,0.7670336051477478,0.7057030379744439,0.0,0.0,0.9874814124836274,0.6610591363484262,0.7919533555410939,2495335,1670476,0.1560511975668483,0.9953119948270288,0.2698012751692557,6186,39455,0.6492785793562708,0.9998897281799636,0.7873144047929148,18137,27931,0.3365508469378202,0.9998177807614846,0.5035878782609116,208540,619526,0.9939082062873724,0.8539807162534435,0.9186466042865928,72600,62379,0.0,0.0,0.0,19740,367069,0.0007012008063809,0.0457142857142857,0.0013812154696132,525,34227,0.3794086873531341,0.4451426565647125,2651004,648,1.1976387798250718,1.3158542616292834,0.3854931890964508,0.4426334202289581,2651004,648,1.368962713897836,1.2295636553317308,0.3850369155406952,0.4400879442691803,2651002,648,1.275403459741409,1.3269470017403364,0.385796457529068,0.4355765879154205,2651001,648,1.313657704877244,1.291466205380857,0.3826777040958404,0.4404111504554748,2651000,648,1.3092720942414422,1.269172577187419,6.433003701269627,0.0242270361632108,6.4572307374328375,4.093950871378183,10.55118160881102,0.0174967013299465
4,0.6126881978498352,0.6790295005818728,0.6491723667537725,0.4466959682186579,0.6491723667537725,0.4666599739701054,0.7595722440397016,0.6218737315028295,0.0,0.0,0.98726900709829,0.6495171990935085,0.7835454597754217,2495335,1641663,0.1563587412054558,0.9951503394762368,0.270254845578067,6186,39371,0.6517285991518723,0.9998897281799636,0.7891129821813198,18137,27826,0.3359771563379237,0.9997890093027716,0.5029417227712741,208540,620566,0.994674622652102,0.8541460055096419,0.9190695330621076,72600,62343,0.0,0.0,0.0,19740,401505,0.0008636510849616,0.0457142857142857,0.0016952744225471,525,27789,0.3689658641815185,0.4454715847969055,2651004,648,1.0520507181940049,1.378618899732828,0.3759442567825317,0.4408982396125793,2651004,648,1.3059607876930648,1.256326988339424,0.3715679049491882,0.4410136044025421,2651002,648,1.109584847057761,1.2921757940202951,0.3767971992492676,0.4379085302352905,2651001,648,1.147882614978194,1.3291550977155566,0.3697784543037414,0.4439830183982849,2651000,648,1.0584209992245577,1.2912427559494972,6.547519535757601,0.0307613303884863,6.578280866146088,4.139636347070336,10.717917213216424,0.0169007154181599
5,0.6250853027342659,0.6780582354949181,0.6490598001873739,0.5036289855627155,0.6490598001873739,0.5296339321623206,0.7599023484873981,0.6218897159559708,0.0,0.0,0.9872552118355008,0.6484015172311534,0.7827287546009495,2495335,1638866,0.5515634799749126,0.9951503394762368,0.7097480832420592,6186,11161,0.6526433224169575,0.9998897281799636,0.7897831199372877,18137,27787,0.3367075076859482,0.9999376618394552,0.5037784531534623,208540,619312,0.9964975418527682,0.8543250688705234,0.9199507571824802,72600,62242,0.0,0.0,0.0,19740,429079,0.0007358351729212,0.0457142857142857,0.0014483570200054,525,32616,0.3607971966266632,0.4457820355892181,2651004,648,1.0788797478524963,1.3653621021658182,0.3641734719276428,0.4407514929771423,2651004,648,0.8818367987635939,1.282077444717288,0.3641637563705444,0.4352508783340454,2651002,648,0.8923907038852583,1.2893947269767525,0.3652963638305664,0.4403057396411896,2651001,648,0.904588003907242,1.3585059493780136,0.3631012737751007,0.438147097826004,2651000,648,1.0227146997406695,1.3186170691624284,6.6139572924003005,0.0188132720068097,6.63277056440711,4.07147104293108,10.70424160733819,0.0136842364445328
6,0.6297610533258384,0.5790299614010747,0.6630888982344064,0.4682004400637438,0.6630888982344064,0.4705444330908032,0.7018838767835538,0.6209076156701661,0.0,0.0,0.9863337187321491,0.6040876275129391,0.7492756526333736,2495335,1528287,0.5523553162853297,0.9951503394762368,0.7104033235243206,6186,11145,0.6529958231312113,0.9998897281799636,0.7900411683983533,18137,27772,0.087292741474397,0.1881557494964994,0.1192573692440721,208540,449499,0.995841628668679,0.8543388429752066,0.9196791316983484,72600,62284,0.0,0.0,0.0,19740,538891,0.0025838521544405,1.0,0.0051543861371557,525,203185,0.3547136187553406,0.4404504895210266,2651004,648,0.8109438087998007,1.2899204771965742,0.3615983724594116,0.4371751248836517,2651004,648,0.918587784710269,1.2488674772903323,0.3604119718074798,0.4377469420433044,2651002,648,0.9062191047417169,1.2957797413691878,0.3586890399456024,0.4379602074623108,2651001,648,0.8216681334175342,1.2592537561431527,0.3587702214717865,0.4362116158008575,2651000,648,0.8866291691466641,1.3355703726410866,6.429391824640334,0.0117524387314915,6.441144263371825,4.204293473623693,10.645437736995518,0.0143988532945513
7,0.6316100060255511,0.6573344870355607,0.6458948809439693,0.5048013137679143,0.6458948809439693,0.5283114619170975,0.7447048971624145,0.6225715933535507,0.0,0.0,0.9867829144157798,0.6249325240899518,0.7652377370119721,2495335,1580303,0.5534975723790685,0.9951503394762368,0.7113473538248208,6186,11122,0.6555925095799291,0.9998897281799636,0.7919386886176554,18137,27662,0.33945998036825,0.9999712285412872,0.5068572560524324,208540,614311,0.9973988021644536,0.8556060606060606,0.9210774101231474,72600,62279,0.0,0.0,0.0,19740,498033,0.0008774174679194,0.0457142857142857,0.0017217877896549,525,27353,0.3522221744060516,0.4399978220462799,2651004,648,0.85998094732214,1.3051821514964104,0.3586321771144867,0.4356500208377838,2651004,648,0.8360442992698425,1.256174708716571,0.3539218306541443,0.4323372840881347,2651002,648,0.8246721132699797,1.2766719488427043,0.3587585687637329,0.4364306032657623,2651001,648,0.8808209668326693,1.2945096315816045,0.352139413356781,0.4361954033374786,2651000,648,0.8486027870035495,1.229063485749066,6.361601926386356,0.0539281172677874,6.415530043654144,4.107817147858441,10.523347191512585,0.0209560710936784
8,0.6251260674568345,0.6447619213041326,0.6438451065772698,0.5072691974466033,0.6438451065772698,0.528773759174518,0.7351522913033569,0.6221014728041788,0.0,0.0,0.9864800745194782,0.6107175990398083,0.7543972203122347,2495335,1544831,0.5709117892588814,0.9949886841254444,0.7255260210997819,6186,10781,0.6555925095799291,0.9998897281799636,0.7919386886176554,18137,27662,0.3394825478324995,0.9999856142706436,0.5068842600863617,208540,614279,0.9976711690731253,0.8556198347107438,0.9212015156121396,72600,62263,0.0,0.0,0.0,19740,529088,0.0007462918623091,0.0457142857142857,0.0014686084934524,525,32159,0.3499028086662292,0.4399231374263763,2651004,648,0.7591101816589843,1.2609342643991113,0.3538218736648559,0.440306007862091,2651004,648,0.7534473829714431,1.3024253845214844,0.3507436513900757,0.4353636801242828,2651002,648,0.7466494347063669,1.2815192742273211,0.3555938899517059,0.435221254825592,2651001,648,0.9519650711878064,1.2413487434387207,0.350981056690216,0.4360373318195343,2651000,648,0.7857546618012133,1.2574456185102465,6.343673285096884,0.0096487710252404,6.353322056122124,4.230924317613244,10.584246373735368,0.0150652443990111
9,0.6434735336951788,0.6508270109529635,0.6448227653334253,0.5075060284519951,0.6448227653334253,0.5296629237594487,0.7398101790237726,0.6213036145882265,0.0,0.0,0.9866477838394327,0.6175755960622522,0.7596567919929962,2495335,1561913,0.5720260223048327,0.9949886841254444,0.7264251150714033,6186,10760,0.655877034358047,0.9998897281799636,0.7921462423832092,18137,27650,0.3394848485835127,0.9999712285412872,0.5068849765315275,208540,614266,0.9978795180722893,0.8556198347107438,0.9212903225806452,72600,62250,0.0,0.0,0.0,19740,505946,0.0006269920058519,0.0457142857142857,0.001237017756359,525,38278,0.3456438481807709,0.4377013444900512,2651004,648,0.8761620000996206,1.3109234254807234,0.3520747721195221,0.4359276592731476,2651004,648,0.756874228016465,1.2564239082857966,0.3507183492183685,0.4377722144126892,2651002,648,0.8213070636141823,1.265636590309441,0.3531322181224823,0.433905154466629,2651001,648,0.739965427807875,1.3388875192031264,0.3478050827980041,0.4398970007896423,2651000,648,0.7243659641749476,1.3105268962681291,6.482398339547217,0.023870407603681,6.506268747150898,4.188778018578887,10.695046765729783,0.017606733366847
10,0.6290862086696924,0.653952074094056,0.6454189603411472,0.5076168953429534,0.6454189603411472,0.5302355223752849,0.7422068714196907,0.619787631948167,0.0,0.0,0.9867981545177512,0.6210805362806998,0.7623474712564805,2495335,1570538,0.5724786006698921,0.9946653734238604,0.7267036730837368,6186,10748,0.655829596412556,0.9998897281799636,0.7921116425342332,18137,27652,0.3395102731920159,0.9999712285412872,0.5069133161553795,208540,614220,0.997817925103488,0.8566115702479339,0.9218386374753568,72600,62326,0.0,0.0,0.0,19740,508421,0.0008837175049709,0.0457142857142857,0.0017339161218076,525,27158,0.3430636823177337,0.4386209845542907,2651004,648,0.7065600232990307,1.2486905874684453,0.3477903306484222,0.4344636797904968,2651004,648,0.6226175582768293,1.2526913229376078,0.3479207754135132,0.4324281811714172,2651002,648,0.7220881055554224,1.2993671773001552,0.351519912481308,0.4292578399181366,2651001,648,0.7207562000934388,1.264614321291447,0.346492737531662,0.4343753159046173,2651000,648,0.7575380554063683,1.2869938891381023,6.352357298135757,0.0283308224752545,6.380688120611012,4.139199418015778,10.51988753862679,0.0145566249266266
